Title,Price,Area,Address,Gen_descrip,Loại hình,Số phòng ngủ,Ngày đăng,Ngày hết hạn,Loại tin,ID tin
"
Bán nhanh nhà đẹp 4 tầng, 50 m2, mặt tiền 5m tại phố Dốc Tam Đa - Thụy Khuê - Tây Hồ, giá 7.68 tỷ
","
7,68
Tỷ ","
50
m2
","['Hà Nội', 'Quận Tây Hồ', 'Bán Nhà riêng tại phố Dốc Tam Đa']","
 cực  hiếm - NHÀ TAM ĐA - TÂY HÔ - 10M RA MẶT PHỐ - MT RỘNG - NỘI THẤT ĐẸP - SỔ HOA HẬU - 50M - 4 TẦNG - 7,68 tỉ- Nhà Dốc Tam Đa 50m,4 tầng, MT ,5,1 m, 7,68 tỉ TÂY HỒ- bìa  đỏ vuông đẹp- gọi  ngay : 0964 961 ***- không  trung  gian- Vị trí : Nhà cách 10m ra mặt phố , ngõ trải nhựa , MT rộng , nôuj thất đẹp- Thiét kế 4 tầng- Tổng 3 ngủ , pk rộng , bếp , phòng thờ , đầy đủ công năng cho 1 Gia đình 
",Nhà riêng,3, 29/11/2023,27/12/2023,Bán,2657299
"
Sở hữu nhà sổ riêng 2 tầng, 45 m2 tại Phường Quan Hoa - Cầu Giấy - Hà Nội, giá 11.6 tỷ
","
11,6
Tỷ ","
45
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Bán Nhà riêng tại Phường Quan Hoa']","
 chính chủ cần bán nhà Cầu GIấy, chia cho con trai để ra ở riêng. Nhà nằm trong ngõ 68 Q. Ủy cầu Giấy, ngõ oto tránh, view hồ.*Mô tả: - Vị trí đẹp, vừa ở vừa KD có dòng tiền đều đều hàng tháng, tiện ích xung quanh không thiếu thứ gì, - DT: 45m - 4m MT - Tầng 2 PN, riêng tầng 1 thông sàn chính chủ đang cho thuê KD với dòng tiền hàng tháng 10tr đ.- Nhà Cầu Giấy bìa  đỏ chính chủ, pháp  lí sạch sẽ, cần giao dịch ngay- LH: 0985 369 *** xem và gặp chính chủ làm việc. 
",Nhà riêng,2, 29/11/2023,27/12/2023,Bán,2657297
"
Bán căn nhà 4 tầng, 90 m2 tại Đường Lĩnh Nam - Lĩnh Nam - Hoàng Mai - Hà Nội, giá 14 tỷ
","
14
Tỷ ","
90
m2
","['Hà Nội', 'Quận Hoàng Mai', 'Mua bán Nhà riêng tại Đường Lĩnh Nam']","
 PHÂN LÔ liên  kế - oto CHẠY VÒNG QUANH - 2 MT - nhà  để  xe - KD - VỈA HÈ - oto DỪNG ĐỖ NGÀY ĐÊM - an  sinh  xã  hội ĐỈNH+ Hiện trạng nhà xây khung cột BTCT chắc chắn, thiết kế hiện đại, có ~ sân trước và sân sau để oto, chủ tặng lại toàn bộ nội thất cho khách mua, có thể thiết kế thang máy. + Nhà đẹp, ngõ vào nhà 3 oto tránh nhau, khu dân trí cao, toàn cán bộ cao cấp ở, xung quanh là các dự án 2 tòa căn  hộ  chung  cư 15 tầng và các căn  biệt  thự đơn lập và căn  biệt  thự liên  kế xung quanh.+ Khu vực này nằm trong một KĐT căn  hộ  chung  cư, với cư  dân đông đúc và có nhiều hoạt động KD như nhà  giữ  trẻ và văn phòng, tạo ra môi trường sống và làm việc thuận lợi+ Thiết kế:- Tầng 1: nhà  để  xe + Sân trước sau + P. Khách + Bếp +  phòng  vệ  sinh.- Tầng 2,3: Mỗi tầng 02 P. Ngủ +  phòng  vệ  sinh giữa.- Tầng 4: Phòng thờ + Sân phơi +  phòng  vệ  sinh. 
",Nhà riêng,4, 29/11/2023,27/12/2023,Bán,2657293
"
Sở hữu nhà chung cư Vinhomes Symphony, 2 phòng ngủ, 68 m2, giá 3.3 tỷ tại Quận Long Biên - Hà Nội
","
3,3
Tỷ ","
68
m2
",['Bán Căn hộ chung cư  Vinhomes Symphony'],"
 HIỆN TẠI MÌNH ĐANG CÓ QUỸ căn  hộ CAO CẤP vin SYMPHONY giá  siêu  mềm NHẤT THỊ TRƯỜNG  *Quỹ căn bán:- 1 phòng  ngủ Giá 1,7tỉ - 2tỉ- 2 phòng  ngủ Giá 2,6tỉ - 4tỉ- 3 phòng  ngủ Giá 5tỉ - 6,2 tỉ Vị trí : Nằm trong khu  đô  thị Vinhome Long Biên, đối diện Vincom Long Biên , xung quanh là quần thể các khu  đô  thị Việt Hưng, Sài Đồng..... Tiện ích : Hưởng toàn bộ tiện ích của Vinhome, Vincom Long Biên, những dịch vụ cao cấp như: Bể bơi ngoài trời, trên cao, TTTM , fitness , sân bóng, sân tennis, khu vui chơi cho trẻ, gần trường vinschool, an  ninh  tốt, camera 24/24 và còn hơn thế nữa. Với kinh nghiệm có đc trong lĩnh vực Cho Thuê và sang  nhượng bất  động  sản vin Riverside tôi sẽ đem đến cho Quý KH những căn căn  hộ, biệt  thự cao cấp vị trí đẹp và rất nhiều tiện ích cao cấp. Với phương châm làm việc CÓ TÂM, ẮT CÓ TẦM - Luôn giúp KH có thông tin Chính Xác Đầy Đủ - Nhanh Chóng - Luôn là cầu nối uy tín giúp KH tìm đc mái ấm ưng ýliên  hệ  ngay : 0934 655 *** để sở hữu ngay những chung  cư ưng ý. 
",Căn hộ,2, 29/11/2023,27/12/2023,Bán,2657292
"
Cần bán ngay căn hộ Vinhomes Ocean Park, 3 phòng ngủ, giá 2.5 tỷ tại Huyện Gia Lâm - Hà Nội
","
2,5
Tỷ ","
--
",['Bán Căn hộ chung cư  Vinhomes Ocean Park'],"
 Thông tin chi tiết:- căn  hộ  chung  cư thuộc toà S2.07, phân khu Sapphire 2 - khu  đô  thị vin Ocean Park, Gia Lâm, TP  Hà  Nội.- Tổng DT: 82.4 m.- Thiết kế: pk + bếp, 3 PN, 2 nhà  vệ  sinh.- Nội thất: Nguyên bản CĐT.- Ảnh căn  hộ  chung  cư có thiết kế tương tự- giá: 2.5 tỉ, bao phí sang tên.liên  lạc: Phương Nhung - bất  động  sản Nhà Mới.số  điện  thoại: 0966 330 ***Email: phuongnhung@bdsnhamoi.vn 
",Căn hộ,3, 29/11/2023,27/12/2023,Bán,2657291
"
Sở hữu đất nền 155 m2, mặt tiền 10m tại Đường Vạn Phúc - Vạn Phúc - Hà Đông - Hà Nội, giá 50 tỷ
","
50
Tỷ ","
155
m2
","['Hà Nội', 'Quận Hà Đông', 'Mua bán Đất tại Đường Vạn Phúc']","
 bán  nhanh lô  đất tuyệt đẹp mặt phố Vạn Phúc, Hà Đông, phù hợp xây toà building. Vị trí đắc địa, giao thông thuận tiện, KD rất tốt.DT 155m2 đất MT 10m.Sổ vuông a4.Giá 50 tỉ. 
",Đất,, 29/11/2023,27/12/2023,Bán,2657282
"
Bán lô đất nền 50 m2, mặt tiền 8m tại Đường Quang Lãm - Phú Lãm - Hà Đông - Hà Nội, giá 2.35 tỷ
","
2,35
Tỷ ","
50
m2
","['Hà Nội', 'Quận Hà Đông', 'Mua bán Đất tại Đường Quang Lãm']","
 Bán đất lô góc 50 m2, Quang Lãm, Phú Lãm, MT hơn 8m, oto đỗ cửa, sổ chuẩn, chỉ 2.35 tỉ.Lô góc, MT lớn, oto đỗ cửa, ở và KD đều rất đỉnh.DT: 50 m2, MT hơn 8 m.Thế đất đẹp, 2 mặt thoáng.Đất nằm ở ngã  ba Quang Lãm, P. Phú Lãm, Hà Đông.Đường trước nhà 2 oto tránh, quanh đất đậu 4 - 5 xe oto thoải mái. Vị trí đắc địa, phù hợp vừa ở vừa KD: coffee, tạp hóa, shop dịch vụ. cư  dân xung quanh đông đúc.Quanh khu vực là đất đấu giá, đã có thông tin mở rộng đường trước mặt, tiềm năng tăng giá lớn.Cách 200 m là ra tới mặt đường Phú Lương, cách 500 m ra tới cổng trường Cao đẳng Kinh tế Kỹ thuật Thương mại, cách 1  kilomet là tới trường  DH Đại Nam.bìa  đỏ chuẩn pháp  lí, sẵn sàng giao dịch.giá: 2.35 tỉ.LH: 0982 167 *** 
",Đất,, 29/11/2023,27/12/2023,Bán,2657281
"
Cần bán gấp bán nhanh căn hộ Eurowindow Multi Complex, 3 phòng ngủ, 101 m2, giá 5.8 tỷ
","
5,8
Tỷ ","
101
m2
",['Mua bán Căn hộ chung cư  Eurowindow Multi Complex'],"
 Chính chủ làm ăn có lộc, chuyển nhà  thổ  cư, gửi bán căn  hộ  chung  cư tòa Eurowindow Trần Duy Hưng Tầng trung đẹp, Nội thất mới, sang xịn- DT 101m, 3 phòng  ngủ 2 phòng  vệ  sinh.- Cửa đi hướng  Tây  Bắc, ban công hướng  Đông  Nam.- SHCC, giá 5.8 tỉ.hotline tôi phước 24/7h - 0866. 608, 539 (miễn TG - MG).Cam kết thông tin chuẩn xác. 
",Căn hộ,3, 29/11/2023,27/12/2023,Bán,2657260
"
Cần bán gấp bán nhanh căn chung cư Tòa nhà Hei Tower, 4 phòng ngủ, 130 m2, giá 5.85 tỷ
","
5,85
Tỷ ","
130
m2
",['Bán Căn hộ chung cư  Tòa nhà Hei Tower'],"
 Gia đình cần bán  gấp căn  hộ  chung  cư 4 PN căn  hộ Hei Tower số 1 Nguỵ Như khôngn Tum, Q. Thanh Xuân, Thủ  đô  Hà  Nội- DT 130m2, thiết kế 4 PN, 3  phòng  vệ  sinh, 1 bếp, 1  p.khách, 1 ban công dài rộng - Gia đình làm nội thất cẩn thận- Để lại toàn bộ nội thất - Khách mua chỉ việc mang quần áo đến ở - Có slot oto - Ban công Đông  Bắc - Sổ Vĩnh viễn chính chủ giá: 5 tỉ 850liên  hệ  ngay: 0975 795 ***( không  trung  gian) 
",Căn hộ,4, 29/11/2023,27/12/2023,Bán,2657259
"
Cần bán gấp bán nhanh căn nhà 4 tầng, 46 m2 tại Đường Hà Trì 1 - Hà Cầu - Hà Đông, giá 4.6 tỷ
","
4,6
Tỷ ","
46
m2
","['Hà Nội', 'Quận Hà Đông', 'Bán Nhà riêng tại Đường Hà Trì 1']","
 Chính chủ bán nhà tại Bà tr, P. Hà Cầu, Q. Hà Đông, vị trí trung tâm Q. Hà Đông, ngõ trước nhà rộng 2.6m. Vị trí ngay gần trường học phổ thông Lê Lợi, vài bước ra phố.DT 46m2, nhà xây 4 tầng chắc chắn.Nhà thiết kế như sau:- Tầng 1: Sân để xe. pk, bếp- Tầng 2,3: mỗi tầng chia làm 2 phòng  ngủ , tổng 4 phòng  ngủ.- Tầng 4: Phòng thờ , Sân phơi.bìa  đỏ chính chủ. Vuông đẹp. Giá 4.6 tỉ có thỏa  thuận. contact Hà My 0855 000 *** 
",Nhà riêng,4, 29/11/2023,27/12/2023,Bán,2657235
