price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
,Đường Hồ Tùng Mậu phường Cầu Diễn, 90m2, 4, 4, 5, 4, 5,"
    Chính chủ cần bán nhà mặt Ngõ Hồ Tùng Mậu - Cầu Giấy - Hà Nội:+ Nhà nằm mặt ngõ ô tô  kinh doanh sầm uất,  + Khu vực đầy đủ công năng, tiện ích vô vàn, vừa ở vừa cho thuê tuyệt vời.+ Nhà được chính chủ xây dựng móng cột chắc chắn, bền đẹp. Có thể lên thêm tầng thoải mái. Sẵn ô chờ thang máy.+ Từ nhà ra mặt phố Hồ Tùng Mậu cách vài bước chân. Gần  trường  Đại học Thương Mại,Đại Học Quốc Gia Hà Nội…….+ Nhà để ở hay làm văn phòng đều phù hợp. + Thiết kế:- Tầng 1-2: Thông sàn làm gara, kinh doanh.- Tầng 3,4: Mỗi tầng 2 phòng, vệ sinh.- T5: Phòng thờ, vườn thượng uyển, sân phơi.+ Sổ đỏ vuông đẹp, sang tên ngay. Giá bán 10.5 tỷ có thương lượng.Liên hệ tôi Tuấn Anh 0937651883 xem nhà trực tiếp ( Miễn trung giuan, Môi giới )
",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809283.4393127
"84,5 tỷ VNĐ",Đường Đại La phường Đồng Tâm, 264m2, 10, 40, 3, 5, 4,"  Cực phẩm mặt phố kinh doanh Đại La, 264m, MT rộng, nở hậu, giá 84,5 tỷ  Cần tiền nên gia đình bán gấp nhà mặt phố Đại La, quận Hai Bà Trưng + Diện tích rộng 264m, mặt tiền rộng nên trông cực bề thế, nở hậu cực đẹp + Nằm tại vị trí cực kì đắc địa, vô cùng vượng khí,đẹp nhất phố Đại La, kinh doanh bất chấp, mô hình nào cũng hái ra tiền + Gần các trường đại học lớn, bệnh viện Bạch Mai, chợ Mơ,…, giao thông đi lại dễ dàng, thuận tiện. + Sổ đỏ chính chủ, không quy hoạch, tranh chấp + Giá: 84,5 tỷ (có thương lượng) LH: 0971834616 ",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809286.3159754
35 tỷ VNĐ,tôn đức thắng, 72m2,,,,,,"Mô Tả Chính chủ cần bán nhà lô góc mặt phố Tôn Đức Thắng, Đống Đa, 72m2, gần các phố Chùa Bộc, Tây Sơn, Nguyễn Lương Bằng, Thái Thịnh, Láng Hạ, Yên Lãng Hoàng Cầu, Huỳnh Thúc Kháng, Nguyễn Chí Thanh, Khâm Thiên.,…+ Mặt phố Tôn Đức Thắng trung tâm Đống Đa. Đường vỉa hè, kinh doanh sầm uất ngày đêm.+ Nhà lô góc 1 mặt phố, 1 mặt ngõ rộng cực hiếm, phù hợp mọi loại hình kinh doanh. + Mặt tiền cực khủng gần 8m + Nhà xây lâu về đập đi xây theo ý muốn.+ Sổ đỏ vuông vắn, nở hậu. + Giá bán: 35 tỷ (có thương lượng) Liên hệ: Nghĩa – 0868181683 ( để được gặp chủ thương lượng trực tiếp) Miễn phí xem nhà – Nguồn hàng phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24h/7",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809288.6545918
41 tỷ VNĐ,minh kai, 93m2,,,,,,"Mô tả: Chính chủ cần bán nhà mặt phố Minh Khai, Hai Bà Trưng, gần các khu vực Kim Ngưu, Tam Trinh, Vĩnh Tuy, Đại La, Bạch Mai, Trần Đại Nghĩa, TRương Định,…Diện tích: 93m2. + Vị trí. Mặt phố Minh Khai rất đẹp, không vướng đường lên xuống, không gốc cây, không tụ điện ... rất sạch sẽ. Không lỗi lầm. Mặt tiền rộng, vỉa hè  mênh mông. Phố đã xong quy hoạch, với 2 làn đường rất hiện đại, gần với Khu đô thị Time City, kinh doanh các thể loại. + Phố Minh Khai nối liền tuyến đường chạy xuyên suốt mấy Quận nội và ngoại thành Hà Nội. Trục đường huyết mạch đang hoàn thiện giai đoạn cuối. Vậy nên đây là tuyến đường lớn nhất, dài nhất và đẹp nhất của 4 Quận chính thuộc trung tâm của Hà Nội. + Hiện trạng là nhà C4, Không có gì mô tả ngoài mặt tiền gần 7m. + Sổ đỏ đẹp, sẵn sàng giao dịch. + Giá bán: 41 tỷ (có thương lượng) Liên hệ: Nghĩa – 0868181683 ( để được gặp chủ thương lượng trực tiếp) Miễn phí xem nhà – Nguồn hàng phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24h/7",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809291.5363002
"6,3 tỷ VNĐ","Tô Vĩnh Diện, Thanh Xuân, Hà Nội", 45m2,,,,,," # Bán nhà quận Thanh Xuân phố Tô Vĩnh Diện, nhà đẹp như hình, lô góc, khu víp, 5m ô tô đỗ, khu dân trí, an sinh đỉnh, về ở ngay. 45m, 5T, mt 6m, giá sốc LH nhanh, thương lượng trực tiếp chủ cần bán gấp. + Vị trí: yên tĩnh, khu dân trí cao, 5m ô tô đỗ, vài chục mét ra đường ô tô tránh, giao thông thuận lợi. + Nhà thiết kế đẹp, xây chắc, mỗi tầng 2 phòng rộng, đầy đủ công năng, về ở ngay. + Gần Vương Thừa Vũ, Nguyễn Ngọc Nại, Hoàng Văn Thái...giao thông thuận lợi, tiện ích trung tâm phố. + Sổ đỏ, chính chủ, sẵn sàng giao dịch. # nhanh tay LH: 0906113879 Tình nhà phố ( chuyên bán, nhận ký gửi nhà đất Thổ cư, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809293.7890067
7 tỷ VNĐ,xã Tứ Hiệp, 89m2,,,,,,"+ Bán đất Tứ Hiệp, Thanh Trì, Hà Nội+ Nhà nằm trong khu phân lô cán bộ, có vị trí đắc địa, ô tô tránh, kinh doanh đa ngành. Trước đất có vỉa hè rộng, có thể để cả chục xe ô tô rất thuận tiện khi mở nhà hàng, nhà nghỉ, văn phòng, hiệu thuốc, nail cắt tóc…+ Nhà cách Nhà Thi Đấu Trung Tâm TDTT Thanh Trì 100m, QL1A 100m, Đường Vũ Lăng 200m, UBND Thị Trấn Văn Điển 200m, Chi Cục Thuế Thanh Trì 350m…+ Nhà 2 mặt đường, mặt trước đường rộng 3 ô tô tránh. Sổ đỏ chính chủ cất két, khách mua sang tên trong ngày. Miễn TG. ",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809295.3937118
"11,9 tỷ VNĐ",đường 800A, 57m2, 5, 5, 4, 3, 3,"Ai nhanh thì còn, Bán nhà mặt phố Phùng Chí Kiên DT 57m2 x 4 tầng mt 5,4m giá nhỉnh 11 tỷ. VỊ TRÍ VIP NẰM TRUNG TÂM CÁC PHỐ QUAN HOA , HOÀNG QUỐC VIỆT, NGUYỄN KHÁNH TOÀN, HOÀNG SÂM - LÔ GÓC - OTO TRÁNH - KINH DOANH - PHỐ THÔNG. * Nhà bán lô góc 2 mặt thoáng, ô tô đỗ cửa, tiện kinh doanh, bán hàng. * Tầng 1, 2, 3 có mặt tiền và mặt bên là kính cường lực, tiện cho trưng bày showroom sản phẩm, đứng ngoài đường có thể nhìn thấy hết sản phẩm trong nhà. * Thiết kế thông sàn, cầu thang, vệ sinh cuối. Mỗi phòng có đầy đủ 2 điều hòa, 2 quạt trần. * Nhà sát mặt đường, ngay ngã 4 nhiều xe cộ đi lại sầm uất, kinh doanh gì cũng tốt. * Sổ đỏ vuông đẹp, sẵn sàng giao dịch. + Chi Tiết Xin Liên Hệ Bùi Anh Thái. 1979 - 0987.862962.",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809298.120328
"6,1 tỷ VNĐ",Đường Chùa Bộc phường Trung Liệt, 54m2,, 6, 4,,,"
    Phố VIP Chùa Bộc- 54m2- 6,1 tỷ- Gần ô tô- ở sướng. Người quen cần bán gấp căn nhà ở phố VIP Chùa Bộc: + Khu phố Chùa Bộc được gọi là khu phố VIP và xịn xò nhất nhì khu vực Đống Đa. + Nhà nằm ở vị trí vô cùng gần ô tô tránh, dừng, đỗ thoải mái. + Xung quanh nhà tiện ích ngập tràn, gần các trường đại học top đầu của miền Bắc như: Học viện Ngân Hàng, Đại học Thuỷ Lợi, Đại học Công Đoàn,... + Nhà dân xây, thiết kế chắc chắn 4 tầng, có ô chờ thang máy. + Sổ đỏ chính chủ, sẵn sàng giao dịch.Liên hệ ngay cho tôi khi cần tư vấn và mở cửa xem nhà: 0904577169.
",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809300.085427
"2,3 tỷ VNĐ",Đường Tây Mỗ phường Đại Mỗ, 67m2, 5, 2, 29, 2, 2,"📣📣📣[CƠ HỘI ĐẦU TƯ SINH LỜI 100%] Mua ngay căn hộ U39.2.2920 - 2N (2WC)  U39.2.2920 - Thuộc phân khu Masteri West Heights với những giá trị độc bản, mang lại đặc quyền sống cao cấp cho cộng đồng tinh hoa tại “Thành phố Tây” - Vinhomes Smart City, khẳng định “vị thế tầm cao” mà khó có dự án nào có được. 👉 Thông tin căn hộ🔖 Loại hình căn hộ: 2PN (2WC)🔖 Diện tích TT: 67,78 m2🔖 Hướng: Tây Nam🔖 Giá: 3 tỷ 998 triệu🔖 View: Bể bơi 1500m2, TTTM Vincom Mall, Thác nước - Vườn thiền Yoga 🎁 QUÀ TẶNG SIÊU KHỦNG, khi mua hàng, Quý khách hàng sẽ được nhận những khuyến mãi siêu hấp dẫn. Bao gồm:🔖 Miễn phí 36 tháng gửi xe ô tô🔖 Miễn phí 36 tháng phí Dịch vụ🔖 1 lốt để xe ô tô, 2 lốt để xe máy 👉 Chính sách bán hàng🔖 TTTĐ CK: 7,8% GTCH🔖 Thanh toán sớm CK: 7,8% + 5,3% GTCH🔖 Hỗ trợ lãi suất 80% GTCH đến ngày 31/05/2024🔖 Cọc: 50 triệu🔖 7 ngày TT 10% ký HĐMB🔖 Ngân hàng giải ngân 80% GTCH🔖 10/09: Thanh toán 10 % GTCH🔖 Quý III?2023 nhận bàn giao ĐÂY LÀ CƠ HỘI CHO NHÀ ĐẦU TƯ💎Giao dịch nhanh chóng – dễ dàng đầu tư ngắn hạn và dài hạn💎 Khả năng tăng giá lên đến hơn 70%.💎Hỗ trợ từ ngân hàng thủ tục nhanh chóng, hỗ trợ lãi suất 0% trong vòng 24 tháng.💎Cam kết giá tốt. 👉 Khẳng định vị thế ngay hôm nay cùng Masteri West Heights tại Vinhomes Smart City. Liên hệ với chúng tôi nhận ngay chiết khấu cao nhất trong hôm nay nhé.-----☎️Mrs Lương Tiến 0972713827- Tư vấn và hỗ trợ khách hàng 24/7",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809302.2787101
"14,8 tỷ VNĐ",Đường Nghi Tàm phường Yên Phụ, 68m2, 4, 8, 2, 2, 2,"QUÁ RẺ - MẶT PHỐ NGHI TÀM - KINH DOANH - HAI MẶT ÔTÔ TRÁNH.  Chính chủ nhờ bán mảnh đất mặt phố Nghi Tàm, hiện đang có nhà 2 tầng đang cho thuê kinh doanh. Khu vực Quy hoạnh ổn định đẹp nhất phố , nhà 1 mặt phố, 1 mặt ngõ đều ÔTÔ tránh. Đoạn gần Hồ Tây, đường Thanh Niên, không khí trong lành. Mảnh đất mặt phố, vừa tầm tiền, thông số lý tưởng để xây tòa 8 tầng thang máy vừa ở vừa kinh doanh tuyệt vời.  Pháp lý : Sổ đỏ chính chủ, nở hậu, sẵn sàng giao dịch ngay. Giá bán : Thỏa thuận Liên hệ : Anh Cường, Chuyên gia tư vấn BĐS, tư vấn mọi thủ tục pháp lý, giúp khách mua nhà ưng ý.",11/08/2022,Tin thường,batdongsan_so_com_vn_1673809303.9073546
