price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
5 tỷ VNĐ,"NGUYEN DUC CANH, HOANG MAI", 35m2,"NHÀ ĐẸP Ở NGAY NGUYỄN ĐỨC CẢNH, DT 35M2, 5 TẦNG, NGÕ Ô TÔ TRÁNH NHAU, KINH DOANH. + Nhà nằm trên một ngõ rộng thông nhau, dân trí cao, nhộn nhịp, có thể kết hợp vừa ở vừa kinh doanh. + Nhà 5 tầng chắc chắn móng lên tầng, thiết kế nội thất cực đẹp đẳng cấp. + Sổ đỏ vuông vắn chủ để trong két sắt sẵn sàng giao dịch ngay. + Liên hệ em Thái để biết thông tin chi tiết về ngôi nhà.",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821082.1997905,,,,,
"66,5 tỷ VNĐ",Đường Hàng Mã phường Hàng Mã, 96m2,"Miêu tả : + Sổ vuông vắn, nở hậu đẹp. Xây từ tầng1 là 104m2, gồm 9 phòng víp và 1 phòng nhỏ gần sân thượng. hiện là 2 khối nhà. Đã có cửa thông sang nhau và từng kinh doanh khách sạn + Nhà 7 tầng hiếm có trên phố cổ Hoàn kiếm, thiết kế làm khách sạn, có ô chờ để lắp thang máy.  + Nhà có 2 giếng trời, thông thoáng.",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821083.655893, 7, 15, 7, 20, 22
5 tỷ VNĐ,tạ quang bửu, 50m2,"Bán nhà Tạ Quang Bửu 50m, MT4m, 5 tỷ, dân trí cao. Liên hệ 0373729889 - Nhà xây dựng chắc chắn, thoáng mát, đầy đủ công năng sử dụng.- Nhà cách mặt phố Tạ Quang Bửu khoảng chục bước chân, thuận tiện đi lại. Có cả 1 cái sân rộng để xe thoải mái.- Tạ Quang Bửu thuộc vùng lõi quận Hai Bà Trưng, nằm trong 3 trường đại học Bách - Kinh - Xây, gần bệnh viện Bạch Mai - Việt Pháp, vô cùng thuận lợi trong kinh doanh với đa dạng mọi thể loại.+ Sổ đỏ riêng, chính chủ, pháp lý rõ ràng, sẵn sàng giao dịch.Giá chỉ 5 tỷ (có thương lượng)Liên hệ: 03737329889 - Minh thổ cư hỗ trợ khách hàng xem nhà miễn phí đến tận lúc hoàn thành thủ tục mua nhà.",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821084.75994, 4,, 4, 4, 4
"5,05 tỷ VNĐ",thượng đình, 58m2,"Bán Nhà, Nguyễn Trãi, Thanh Xuân. Ô Tô Kinh Doanh 58m2 x 4 tầng. Mặt Tiền 6m. Giá 5.05 Tỷ.  NHÀ MỚI ĐẸP - 15M OTO TRÁNH - 50 M RA ĐƯỜNG NGUYỄN TRÃI - HÀNG XÓM VINHOMES ROYAL CITY -3 MẶT THOÁNG - GIÁ ĐẦU TƯ  + Nhà Cách Đường Nguyễn Trãi 50 M ngay cổng Royal city. + Nhà 4 tầng mới xây kiên cố chắc chắn. Nhà 3 mặt thoáng trước sau và bên hông nhà. Tất cả các phòng đều có ánh sáng tự nhiên. + Vị trí thuận tiện đi lại trung tâm quận thanh xuân đi các quận Đống Đa, Ba Đình , Hà Đông. Cách ngã tư sở 150M. Nhà gần trường Đại Học Khoa Học Xã Hội Và Nhân Văn, Đại Học Quốc Gia Hà Nội. Bệnh viện, chợ và rất nhiều tiện ích xung quanh. +  Nhà khung cột chắc chắn lên thêm tầng thoải mái ( chủ mới có thể sửa lại phòng cho thuê ) + Thiết kế 4 tầng Tầng 1 : 3 phòng khép kín ( cho thuê) Tầng 2 : Phòng khách + Bếp + 1 Phòng ngủ + Wc. Tầng 3 : 3 phòng ngủ + Wc. Tầng 4 : phòng thờ + Sân phơi   + Sổ đỏ: Vuông vức, chính chủ, giao dịch phút mốt.   LH: E KHÁNH: 0984568179",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821086.0604606, 6,, 4, 7, 5
"9,3 tỷ VNĐ",Đường Thái Hà phường Trung Liệt, 50m2,"- + Tầng 1: Phòng khách, bếp ăn. - Giá: 16.3 tỷ (Giá thương lượng)",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821087.3410347, 5, 6, 5, 6, 1
"6,2 tỷ VNĐ",Triều Khúc, 65m2,"Bán nhà 3 tầng Phố Triều Khúc, quận Thanh Xuân (Cách đường Nguyễn Trãi khoảng 200m). Khu vực đông dân cư, kinh doanh sầm uất. - Vị trí hoa hậu, sáng thoáng, ngõ rộng 4m, ô tô đỗ cửa, vào nhà, kinh doanh tốt hoặc sang sửa lại làm chung cư cho thuê hái ra tiền. - Nhà vuông vắn, phong thủy đẹp, gần Chung cư Dimond Blue, hưởng trọn tiện ích Dự án Paroda Triều Khúc, khu chung cư PCC4, gần đường mới mở (điểm đầu là Chung cư Dimond Blue điểm cuối là đường Nguyễn Xiển) - Xung quanh rất nhiều tiện ích : Nhà phố thương mại Dự án biệt thự nhà vườn Paroda Triều Khúc, Đại học Công nghệ GTVT, Trường Quốc Tế, Trường Tư thục Nguyễn Lân và cụm 3 trường Tiểu học, Trung học CS Thanh Xuân, Trường Đại học Hà Nội, Đại học Kiến Trúc… - Hiện trạng: Nhà 3 tầng 4 phòng ngủ - Thông số: 65m, mặt tiền 4m - Giá chào: 6.2 tỷ(thương lượng nhẹ) - Liên hệ: Anh Đức 0988484701",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821088.5807195, 4,, 3, 4,
1 tỷ VNĐ,Đường Nhạn phường Xuân Nộn, 36m2,"
    Nhỉnh tỷ giá rẻ bất ngờ sở hữu đất lô góc 2 mặt tiền , đường rộng, thông thoáng ô tô chạy như bay.  + Chục chính làng Đường Nhạn,  Xuân nộn, Đông Anh - mt = mh 5m  + Sổ cất két giao dịch trong 1 nốt nhạc  + Hotline: 0377236666 Mrs Diễm
",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821089.848834, 5,,,,
"22,3 tỷ VNĐ",Đường Nguyễn Văn Cừ phường Long Biên, 104m2,"+ Vị trí đẹp, hiếm, tuyến phố tấp nập, sầm uất.+ Gọi ngay để tư vấn & xem miễn phí: Đức Ánh (làm việc chính chủ)
",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821091.0466328, 5, 35, 4, 3, 1
"4,35 tỷ VNĐ",342 Khương Đình, 45m2,"BÁN NHÀ NGÕ 342 KHƯƠNG ĐÌNH – THANH XUÂN, 45M2 – 4.35 TỶ - Nhà đẹp ở luôn, thoáng trước sau, cách ô tô 115m. Khi ngõ 342 Khương Đình mở rộng nhà cáng gần ô tô hơn, trở thành hang xóm của Vin, tương lai rạng ngời. - Nhà 4 tầng 45m2, thiết kế mỗi tầng 2 phòng tổng 4 phòng ngủ. Xây dựng chắc chắn, lên tầng thoải mái - Khu vực đô thị đáng sống, văn minh, hàng xóm thân thiện. Ngõ thông Khương Đình, Hạ Đình. Thuẫn tiện di chuyển Nguyễn Trãi, Ngã Tư Sở, Khuất Duy Tiến… - Sổ đỏ chính chủ, sẵn sàng giao dịch. Thương lượng trực tiếp chủ nhà. - Liên hệ: KS. Phương - 0918120568",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821092.3203173, 3,, 4, 4, 4
4 tỷ VNĐ,Minh Khai - Hà Nội, 30m2,"Tự tin khắp Hà Nội không có căn thứ 2 vừa ở vừa kinh doanh cực đỉnhChủ nhà cần tiền muốn thanh khoản nhanh về quê an hưởng tuổi gì chia tiền cho các con . Tầm tài chính này mà có nhà Mặt Phố quả là không tìm đâu ra căn thứ 2 cơ hội chỉ có 1+ Vị trí không thể đẹp hơn MẶT PHỐ Minh Khai 1 trong các  trung tâm của quận Hai Bà Trưng cũng như thành phố Hà NộiNhà nằm ở vị đắc địa có vỉa hè rộng rãi gần ngã tư tấp nập …. . trước cửa nhà ô tô tránh nhau phi vèo vèo, sát khu phân lô dành cho cán bộ VIP, gần các trường cấp 1,2,3 đủ cả sát sườn Bách Khoa, Xây Dựng , Kinh Tế Quốc Dân ,….. vài phút là ra các Bệnh Viện lớn như Bạch Mai , Thanh Nhà , Lưu lượng người qua nhà tấp nập kinh doanh đỉnh của đỉnh chả đâu bằngGiá chào 4 tỷ chủ nhà cực kỳ thiện trí Chi tiết LH: em Nhật 0977.194.820 (Chuyên Nhà đất Thổ cư).Lưu ý:- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý ",08/06/2022,Tin thường,batdongsan_so_com_vn_1673821093.4343367,,,,,
