price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"7,1 tỷ VNĐ","đường Tứ Liên , Phường Tứ Liên , Tây Hồ , Hà Nội", 183m2, 10, 2, 3, 6, 6,"Do giải quyết công việc nên gia đình tôi cần bán đất và nhà ngõ 84 Tứ Liên , Tây Hồ . Diện tích sổ đỏ 183m , Gía 7.1 tỷ. + Sổ đỏ: 183 m2. + Mặt tiền 10m. + Ngõ trước nhà 2m . Rât gần mặt phố Tứ Liên , cách ngã ba Âu Cơ – Xuân Diệu 300m , chạy bộ 5 phút ra Hồ Tây , lái xe 10 phút để vào khu trung tâm phố cổ . Giao thông di chuyển thuận rất thuận lợi ra các phố Âu Cơ , Nghi Tàm , Xuân Diệu , Từ Hoa , Yên Phụ . .. + Vị trí nhà trong khu vực đang có tốc độ phát triển nhanh nhất Tay hồ . Và giá trị bất động sản còn tăng mạnh hơn nữa khi cầu Tứ liên hoàn thành . +Đất phù hợp để cho nhà đầu tư chia lô xây nhà , hoặc cá nhân và gia đình mua để ở thì càng đẹp vì hiện trạng đang có nhà 3 tầng mới xây , chủ mới chỉ cần sơn lại là long lanh . + Sổ đỏ vuông vắn nở hậu . + Đất không tranh chấp , quy hoạch ổn định . phù hợp với các nhà đầu tư hiểu về BĐS khu vực này . + Gía bán 7.1tỷ ( có gia lộc ) . Gia đình rất thiện chí bán nên để giá tốt nhất khu vực , ưu tiên các nhà đầu tư và cá nhân có đủ tài chính vào việc nhanh. + LH : Ms Phượng 0978741699  miễn môi giới và trung gian !",31/10/2021,Tin thường,batdongsan_so_com_vn_1673831627.2287767,
"1,8 tỷ VNĐ",110 trần phú hà đông hà nội, 88m2, 9, 40, 10, 2, 2,"*** Chính chủ bán Căn Hộ  chung cư Ellipse Tower 110 Trần Phú, Hà Đông giá gốc chỉ 1,8 tỷ*** Căn hộ thiết kế 2N 1 WC 1 PK 1 Bếp Ban công hướng đông nam thoáng mát , view đẹp Cửa hướng Tây Bắc  Nội thất đầy đủ đồ chủ mới chỉ xách vali tới ở  Tiện ích nội khu như bể bơi , phòng gym , sân chơi chung , siêu thị ... Thích hợp cho hộ gia đình tới ở Với 7 thang máy thì trong cũng như ngoài không bao giờ phải chờ đợi . Tòa nhà Ellipse Tower tọa lạc ngay tại trục chính, mặt tiền đường Trần Phú, số 110 Trần Phú, Hà Đông, Hà Nội. Từ đây chỉ cách cầu Trắng Hà Đông 200m về phía Hà Nội, gần các trung tâm thương mại, các cơ quan đầu não của thành phố và của Quận Hà Đông. Đây là một vị trí vô cùng thuận tiện để di chuyển, giao thương và phát triển lâu dài. Gần bến xe điện trên cao, gần chợ lớn, trường học, bệnh viện Giao thông hai chiều với nhiều làn đường, vô cùng thuận tiện.  Gần với nhiều ngân hàng lớn như: Vietcombank, Vietinbank, BIDV… Liên hệ :Em gái chủ nhà  0978741699  Ms.Phượng ",06/11/2021,Tin thường,batdongsan_so_com_vn_1673831628.604096, Tây bắc
"14,5 tỷ VNĐ","Phố Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân.", 102m2, 5, 6, 5, 8, 8,"Cc cần bán gấp nhà tại trung tâm quận Thanh Xuân, 5 tầng mới xây đc 3 năm, mặt tiền 5.5m, oto chạy vòng quanh . + Nằm tọa lạc tại con phố Hoàng Văn Thái, trong khuôn viên của khu phân lô, khu dân cư thuộc đất của Quân Đội, xung quanh hàng xóm toàn cán bộ của viện Phòng Không Không Quân. + Nhà được thiết kế khung cột bê tông chắc chắn mới xây được 3 năm, thuê kiến trúc sư về thiết kế nên bài trí không gian các phòng vô cùng đẹp và hợp lý, có giếng trời thoáng sáng. + Tổng diện tích sử dụng được 102m2, 5 tầng, vị trí vô cùng đẹp, ngõ to lại thông với mặt tiền 5.5m thoải mái để cho ô tô vào nhà. + Tiện ích xung quanh đầy đủ các dịch vụ về y tế, giáo dục, các bán kính 2km là Ngã Tư Sở, Trung tâm thương mại Royall City, con phố thông ra Lê Trọng Tấn, Hoàng Văn Thụ, Vũ Tông Phan, là phố giáp danh với quận Đống Đa, thông ra Trường Chinh, Tôn Thất Tùng cách Bệnh viện Đại Học Y chưa đến 10 phút chạy xe máy. + Cách bán kính 3km là đường Giải Phóng, thuộc khu quần thể của các trường đị học Kinh tế, Bách Khoa, Xây dựng, các bệnh viện TW Bạch Mai, Tai Mũi Họng, Da Liễu… + Sổ đỏ vuông đẹp, chính chủ, giá bán 14.5 tỷ có thương lượng cho khách thiện chí mua. + khách mua để ở hoặc giữ tiền thì khu này tuyệt vời ưu tiên người sẵn tài chính hoặc các nhà đầu tư  có am hiểu bds khu vực vào việc ngay !!! + Liên hệ: Ms . Phượng 0978741699  . Phố Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân.",07/11/2021,Tin thường,batdongsan_so_com_vn_1673831629.7779558,
"13,5 tỷ VNĐ","Đường Nguyễn Chí Thanh, phường Láng Thượng, Quận Đống Đa", 50m2, 5, 6, 5, 5, 5,"Cc cần bán thuộc trung tâm quận Đống Đa, cạnh Đài truyền hình Việt Nam, diện tích 50m2, 5 tầng, mặt tiền 5.9m + Nhà tọa lạc tại con phố Vip nhất của Đống Đa, khu vực xung quanh toàn là các cơ quan trực thuộc trung ương, cạnh Đài truyền hình Việt Nam, hàng xóm toàn dân trí cao, an ninh tốt. + Nhà lô góc 3 thoáng được thiết kế 5 tầng, thang máy với mặt tiền 5,9m thoải mái cho ô tô vào nhà, nhà mình 3 mặt thoáng nên cực kì thích hợp để kinh doanh nhất là làm văn phòng công ty, làm trường mầm non tư thục hay phòng khám tư. + Để ở thì vô cùng thích vì xung quanh nhà ngập tràn các tiện ích, các dịch vụ ăn uống, y tế, giáo dục, thời trang đều đầy đủ, xung quanh bán kính 300km là các trường đại học lớn: Đại học Luật, Đại học Ngoại Thương, Học viện hành chính, đi bộ 2 phút lầ ra hồ Thành Công thể dục sáng – tối. + Sổ đỏ chính chủ, vuông đẹp, giá bán 13.5 tỷ, có thương lượng nhẹ cho khách thiện chí mua + Nhà rất đẹp ưu tiên người sẵn tài chính , các nhà đầu tư  am hiểu bds khu vực vào việc ngay ! + Liên hệ: Ms.Phượng 0978741699 . Đường Nguyễn Chí Thanh, phường Láng Thượng, Quận Đống Đa",07/11/2021,Tin thường,batdongsan_so_com_vn_1673831630.9348617,
36 tỷ VNĐ,"Phố Trấn Vũ   phường Trúc Bạch quận Ba Đình, Hà Nội", 50m2, 5, 8, 8, 10, 10,"Cc cần bán nhà view triệu đô 2 hồ, nhà đẹp  nhất phố, vừa ở vừa kinh doanh tuyệt, giá chỉ 36 tỷ dòng tiền hàng tháng hơn 60tr/ tháng. + Nhà có vị trí siêu siêu đẹp và siêu siêu hiếm của khu vực Hồ Tây, tọa lạc giữa phố Trấn Vũ với tòa nhà 8 tầng thang máy đẹp nhất phố, mặt tiền 5.2m + Nhà được 2 mặt phố thoáng trước sau, view 2 Hồ, Hồ Tây và Hồ Trúc Bạch, nhà mình mặt hồ thoáng mát lộng gió. Cách mặt phố Thanh Niên chừng 200m nhà đi thông sang phố Trúc Bạch, thông ra đường Thanh Niên, Quán Thánh, Phan Đình Phùng… thuộc quần thể VIp, trung tâm của quận Ba Đình + Nhà thiết kế 8 tầng, thông sàn nên hoàn toàn thích hợp để Kinh doanh văn phòng, mở nhà hàng, trường mần non quốc tế, phòng khám quốc tế, trung tâm ngoại ngữ… Là trụ sở cho 1 doanh nghiệp quá đẹp, tầng trên cùng là sân thượng, ngắm trọn view Hồ Tây, ngắm hoàng hôn và hóng gió thưởng trà buổi sáng – tối. + Mặt tiền 5.2m thích hợp cho mọi loại hình Kinh doanh , ô tô vào nhà, do chuyển hướng đầu tư cần vốn nên gia đình đang cần bán, giá chào 36 tỷ có thương lượng cho khách thiện chí mua sẵn tài chính , các nhà đầu tư  am hiểu bds khu vực ! + Sổ đỏ vuông đẹp và chính chủ. + Liên hệ: Ms. Phượng 0978741699 Phố Trấn Vũ   phường Trúc Bạch quận Ba Đình, Hà Nội",07/11/2021,Tin thường,batdongsan_so_com_vn_1673831632.0758154,
"3,5 tỷ VNĐ","Bằng Liệt, Hoàng Mai, Hà Nội", 40m2,,,,,,"Do nhu cầu không sử dụng, tôi Chính Chủ cần Bán Nhà Bằng Liệt Hoàng Mai Hà Nội. Diện tích, 40m* 4 tầng giá 3.5 tỷ.💥💥💥 VỊ TRÍ ĐẸP - NHÀ ĐẸP - THÔNG SỐ ĐẸP - TIỆN ÍCH NGẬP TRÀN CỦA KĐT LINH ĐÀM SẦM UẤT.💥 Nhà bán giá hợp lý so với các nhà khác bán trong khu vực, nhà dân tự xây còn mới khách mua về chỉ việc ở không phải sửa chữa nhiều.💥 Ngõ 123 Bằng Liệt là ngõ to, thông, rộng đã có quy hoạch mở đường to, nhà mình chỉ cách ô tô đỗ mấy bước chân, rất tiện giao thông đi lại.💥 Thiết kế 4 tầng:+ Tầng 1: Phòng khách, bếp, vệ sinh.+ Tầng 2.3: Mỗi tầng 2 ngủ, vệ sinh giữa.+ Tầng 4: Phòng thờ, sân phơi.💥 Các tầng đều thoáng trước, thoáng sau không khí lưu thông thoáng.💥 Sổ đỏ đẹp, trước sau như một, sẵn sàng giao dịch.💥 Liên hệ A Thành. 0912525146",26/02/2022,Tin thường,batdongsan_so_com_vn_1673831633.237707,
"3,3 tỷ VNĐ",151 Nguyễn Đức Cảnh- Hoàng Mai- Hà Nội, 31m2,,, 5, 4,,"-Nhà mới, đẹp, chắc chắn hiện đại, 4 phòng ngủ,chủ cần bán gấp lo công việc -2 mặt thoáng, cửa sổ đón ánh sáng tự nhiên -Ngõ 3 gác tránh xe máy thoải mái -Gần chợ, trường học các cấp, gần hồ Đền Lừ, hàng xóm vui vẻ thân thiện -liên hệ ngay với tôi để được tư vấn và xem nhà hoàn toàn miễn phí mọi khung giờ!",26/02/2022,Tin thường,batdongsan_so_com_vn_1673831634.2719488,
"3,29 tỷ VNĐ",Ngô Quyền- Hà Đông, 38m2,,, 5,,,"Bán nhà Ngô Quyền, Hà Đông, 38m, 5 tầng, ngõ thoáng, ô tô gần nhỉnh 3 tỷ Cần bán nhà đẹp thiết kế phong cách hiện đại, các phòng thoáng sáng đầy đủ công năng sử dụng, đường trước nhà rộng vị trí đẹp tầm tiền hiếm, chỉ việc xách vali đến ở. Bán kính xung quanh nhà đầy đủ tiện ích: gần chợ Bông Đỏ, trường học, bệnh viện, ngân hàng, trung tâm mua sắm, siêu thị,...không thiếu thứ gì. Giao thông di chuyển thuận lợi các phố : Ngô Thì Nhậm, Phan Đình Giót, Quang Trung, Văn Phú, Vạn Phúc, Lê Trọng Tấn,... Chủ nhà thành đạt nhiều bất động sản bán bớt, gia lộc cho khách thực sự yêu nhà. Giá: 3.29 tỷ ( có thương lượng). Liên hệ ngay với em Huyền địa ốc KINH NGHIỆM TRÊN 8 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.- Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",25/02/2022,Tin thường,batdongsan_so_com_vn_1673831635.4827085,
33 tỷ VNĐ,Văn khê, 203m2,,,,,,"Bán biệt thự mặt hồ khu đô thị Văn Khê, Hà Đông, Hà Nội. Diện tích sổ đỏ 203m2, mặt tiền 13m, đường rộng 20m, view trực tiếp hồ điều hoà. Nhà hoàn thiện cơ bản 3 tầng. Vị trí ở hay kinh doanh siêu đắc địa. Giá hợp lý cho nhà đầu tư thời điểm hiện tạiLiên hệ Việt Hoài tell: 097.8080.326 ",25/02/2022,Tin thường,batdongsan_so_com_vn_1673831636.5099611,
"5,35 tỷ VNĐ",Nam Phương Tiến - Chương Mỹ - Hà Nội, 2143m2,,,,,,"Thôn Nam Sơn, Xã Nam Phương Tiến ,Chương Mỹ. 2143m2, 300m2 thổ cư. MT 21m.Mô tả : Vị trí:  Lô đất tại vị trí thôn Nam Sơn, Xã Nam Phương Tiến, Chương Mỹ, Hà Nội, cách trung tâm Hà Nội 31km, cách Ngã 4 Xuân Mai 3km, cách Đường Mòn Hồ Chí Minh 500m, Bán Kính 300m có Trường Học, Chợ, Trạm y tế ..... giao thông thuận tiệnĐất được xây tường bao phân định rõ ràng, Đường oto vào tận đất, không khí trong lành thoáng mát, yên bình.  An ninh trận tự  rất tốt,Thế đất ở vị trí cực kỳ đắc địa, có thể phân lô nhỏ , hoặc làm nhà vườn nghỉ dưỡng đều được.Liên hệ tư vấn xem đất 24/7: Mr. Dương/0914450004",01/12/2021,Tin thường,batdongsan_so_com_vn_1673831637.756642,
