price,address,Diện tích,Hướng,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"4,45 tỷ VNĐ","Đường Trần Phú, Mộ Lao, Hà Đông", 30m2, Bắc, 4, 2, 5, 3, 5,"
    
+Bán nhà trung tâm Trân Phú Quận Hà Đông 30m2, 5 Tầng, Mặt tiền 4.2m. Liên hệ ngay Mr Bình: 09+84913088 để được xem nhà
+ Vị trí nhà nằm ngay Trung Tâm Quận Hà Đông thuận tiện cho việc đi lại, rất gần các trường đại học bưu chính viễn thông, kiến trúc, tiện ích gập tràn hàng quán siêu thị
+ Khu vực hiếm bán nhà, An ninh tốt, mặt tiền rộng
+ Nhà mới xây chắc chắn được thiết kế 5 tầng hướng Bắc (Chủ nhà xây cho con cưới vợ, làm ăn phất quá lên tậu luôn biệt thự ở). 
+ Sổ đẹp, nở hậu, sẵn sàng.
+ Miễn tiếp trung gian môi giới
+ Bạn quan tâm đến ngôi nhà này vui lòng liên hệ: Mr Bình: 09+84913088
+ Giá 4.45 Tỷ
",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787109.1887643
"3,2 tỷ VNĐ","Đường 1, Thượng Thanh, Long Biên", 32m2,, 3, 20, 5, 3, 3,"- Diện tích 32m², nhà dân xây còn mới, thiết kế đủ công năng sử dụng, ở ngay.- Vị trí rất đẹp, cách mặt phố Lý Sơn chỉ 30m, ngõ rộng ô tô thông khắp ngả.- Giao thông thuận tiện di chuyển, vài phút ra phố Nguyễn Văn Cừ, phố Ngô Gia Tự, Thượng Thanh, Thanh Am, Việt Hưng ... di chuyển qua cầu Đông Trù là tới Đông Anh, đi sân bay nội bài cũng rất thuận..- Tiện ích xung quanh ngập tràn: Gần chợ, siêu thị, trường học các cấp...- Sổ chính chủ vuông đẹp, giao dịch ngay.",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787110.1611626
"1,5 tỷ VNĐ","Đường Phú Lương, Phú Lương, Hà Đông", 31m2, Đông, 3,,,,,"- Chính chủ bạn nhờ đăng bán lô đất 31m tại Bắc Lãm phường Phú Lãm, Hà Đông - Hiện trạng đang đc người hàng xóm thuê để dựng mái tôn làm kho để đồ gia dụng với 2tr/tháng - Chỉ 30m là ra đường ô tô tránh, sát khu vực chợ đầu mới Bắc Lãm, cách UBND phường chỉ 300m. Giao thông thuận lợi các hướng ra quốc lộ 21B, Thanh Hà Cenco5... - Tiện ích xung quanh đầy đủ",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787111.053805
"9,3 tỷ VNĐ","Đường Cầu Giấy, Quan Hoa, Cầu Giấy", 45m2,, 4, 4, 6, 8,,"+ Vị trí đắc địa: Trung tâm quận Cầu Giấy, NHÀ ĐẸP phân lô, khu dân trí cao, an ninh tốt, để ở hoặc kết hợp làm văn phòng, kinh doanh đều phù hợp. Ngõ trước nhà to rộng ô tô phóng, thông khắp các ngả.. + Phù hợp kinh doanh cửa hàng, online, tạp hoá, tiệm làm tóc móng, hàng ăn uống, văn phòng Công ty... + Hiện trạng nhà mới xây năm 2020, thiết kế 6 tầng hiện đại, chủ xây tâm huyết để ở, móng ép cọc BT có thể lên thêm vài tầng vô tư, có ô chờ thang máy.. - Tầng 1: Thông sàn, Gara ô tô, kinh doanh, vệ sinh. - Tầng 2: Thông sàn, Bếp, phòng khách, WC. - Tầng 3,4: Tổng 4 phòng ngủ, mỗi tầng 1 vệ sinh.  - Tầng 5: 1 phòng thờ+ khu phơi, vườn hoa cây cảnh. - Tầng 6: Kho chứa đồ, sân chơi.  + Sổ đỏ đẹp, sẵn sàng giao dịch. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787112.254633
"5,68 tỷ VNĐ","đường ngọc thụy, phường ngọc thụy, quận long biên, hà nội", 40m2,, 4,, 5, 3,,"Bán Nhà Ngọc Thụy, Long Biên 5T, 40m2, chỉ 5,68 tỷ (ngõ ô tô, kinh doanh đỉnh)  + Thiết kế: - Tầng 1: Kinh doanh Cafe, wc.( có thể bố trí lại làm gara oto) - Tầng 2: Phòng khách + Bếp. - Tầng 3,4: Mỗi tầng 1 Phòng, wc. - Tầng 5: 1 Phòng + Sân phơi, wc.  Vị trí rất gần trường, chợ Ngọc Thụy, Mipec Long Biên, Khu Đô Thị Khai Sơn, vị trí Vip của Quận Long Biên, giao thông thuận lợi chừng 15 phút qua cầu Chương Dương, cầu Long Biên là sang đến trung tâm Hà Nội... Đường trước nhà thảm nhựa êm ru, Ô TÔ DỪNG ĐỖ VÀO NHÀ thoải mái. Phù hợp khách mua ĐỂ Ở hoặc làm VĂN PHÒNG, KINH DOANH các loại hình Spa, Cafe... gì cũng tốt. Căn nhà chủ tự giám sát xây dựng cẩn thận tỷ mỉ, từ việc lựa chọn từng viên gạch, nước sơn trên tường. Đồ NỘI THẤT ĐẸP, phong cách thiết kế rất hiện đại, khung cột bê tông cốt thép rất chắc chắn kiên cố. Khu vực dân trí cao, xung quanh toàn cán bộ công chức, đất nơi đây rất vượng khí. Lh : Tùng 0965 722 358",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787113.707761
"6,5 tỷ VNĐ","Đường Hoàng Văn Thái, Khương Mai, Thanh Xuân", 30m2,, 5, 9, 5, 3, 3,"Cần bán nhà Hoàng Văn Thái, Thanh Xuân diện tích 30m2 giá 6.5 tỷ có thỏa thuận  NHÀ PHÂN LÔ OTO ĐỖ CỬA- NHÀ XÂY MỚI- NGÕ THÔNG   + Diện tích 30m2 5 tầng giá 6.5 tỷ có thỏa thuận + Mô tả :  + Nhà gồm có 5 tầng :  - Tầng 1 : phòng khách và bếp ( kh về thích để làm gara oto cũng được )  - Tàng 2,3,4: 1 ngủ và 1 wc  - Tầng 5 : phòng thờ và sân phơi  + Sổ đỏ luôn sẵn sàng giao dịch  + Liên hệ Tuấn Anh 0877.793.393 để xem nhà miễn phí",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787114.9708993
4 tỷ VNĐ,"Đường Kim Đồng, Giáp Bát, Hoàng Mai", 59m2,, 4, 3, 5,,,"_ Nhà Mới đẹp ở ngay, thiết kế hiện đại, cao thoáng sáng 52m2, đầy đủ công năng, 5 Tầng, MT 4,3m, nhỉnh 4 tỷ. _ Nằm trung tâm Giải Phóng và Giáp Bát, Trương Định, ĐH Xây Dựng, Bách Khoa, Bệnh viện Bạch Mai, trường các cấp, chợ, TT mua sắm, bãi xe. _ Xây kiên cố, khách thiện chí xách Vali ở ngay. _ Sổ đỏ chính chủ sẵn sàng giao dịch._ Gọi ngay Ms Phòng 0382787723 để hỗ trợ tư vấn, công chứng, xem nhà.",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787115.967255
"8,9 tỷ VNĐ","Đường Kim Giang, Đại Kim, Hoàng Mai", 32m2,, 4, 12, 4, 3, 3,"MẶT PHỐ - VỈA HÈ LỚN - Ô TÔ DỪNG ĐỖ - CỰC HIẾM - KINH DOANH ĐẮC ĐỊA + Chính chủ cần giải quyết tài chính nên bán gấp nhà mặt phố Kim Giang, Hoàng Mai. + Diện tích: 32m, Nhà 4 tầng, Mặt tiền 4.1m. + Giá chào để bán: 8.9 tỷ + Nhà 4 tầng mặt phố Kim Giang vỉa hè lớn kinh doanh ngày đêm. Thiết kế mỗi tầng 1 phòng, cầu thang góc, móng thiết kế lên thêm tầng thoải mái. + Vị trí kinh doanh cực đỉnh gần ngay Cầu Lủ, tầm tiền hơn 8 tỷ đang rất nhiều khách tìm. + Hiện chủ đang cho thuê kinh doanh 20 triệu/tháng. Hợp đồng 3 năm, thu tiền 6 tháng 1 lần, hiện đã xong lần 1: 6 tháng, chủ đã nhận tiền lần 2: 6 tháng tiếp theo. Khách mua nối tiếp hợp đồng cho thuê. + Sổ vuông vắn cực đẹp chủ để trong két, pháp lý chuẩn. + Liên hệ xem nhà: 0902.083.139 Miễn phí xem nhà – Nguồn nhà phong phú – Nhiệt tình tận tâm – Hỗ trợ 24/24",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787116.9785461
209 tỷ VNĐ,"Đường Đinh Tiên Hoàng, Lý Thái Tổ, Hoàn Kiếm", 112m2,, 4, 15, 3, 4, 4," Bán nhà 2 mặt phố: 1 mặt Đinh Tiên Hoàng nhìn sang Hồ Hoàn Kiếm, mặt kia nhìn sang mặt Phố Cầu  Gỗ.Dt: 112m, 3 tầng, Mt: 4.4m.Giá thương lượng 209 tỷ. Nhà bán nằm tại vị trí đắc địa nhất 1 bước chân ra Hồ Gươm ăn kem, tập thể dục, vui chơi giải trí văn hóa văn nghệ, tại đây tập trung nhiều cơ quan các ban nghành, trung tâm đầu não cửa Hà Nội, các di tích lịch sử có từ ngàn năm. Sổ gia đình giữ từ thời PHÁP để lại mặt tiền rộng. Căn nhà có vị trí kim cương đang chờ thuê kinh doanh cả 2 mặt phố nên rất nhiều đại gia muốn sở hữu. Chủ nhà tuổi khá cao bán để chia tài sản cho con cháu.Thiết kế:  3 tầng có 4 phòng ngủ.Sổ đỏ 1 sổ, 1 chủ, sẵn sàng giao dịch.Liên hệ: Lê Tiến 0979393221 xem nhà.",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787118.0706258
"4,2 tỷ VNĐ",Cầu Giấy, 40m2,, 4, 5, 4, 3,,"BÁN NHÀ CẦU GIẤY 4 TỶ- DÂN XÂY- THOÁNG TRƯỚC SAU - Vị trí đẹp, gần ô tô, trước nhà rộng 5m để xe thoải mái. - Giao thông thuận tiện các tuyến: Quan Hoa, Láng, Nguyễn Khang, Nguyễn Khánh Toàn,… - Nhà dân chắc chắn 4 tầng, có thể lên thêm tầng, tổng 3 phòng ngủ. - Sổ đỏ đẹp, giao dịch ngay. * Gọi em Bình- 0345752279 để xem nhà miễn phí và được tư vấn rất nhiều căn nhà đẹp khác đủ phân khúc.",18/11/2022,Tin thường,batdongsan_so_com_vn_1673787119.226532
