price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"6,5 tỷ VNĐ",Đường Hoàng Ngân phường Nhân Chính, 40m2, 5, 6, 5, 6, 5,"+ Vị trí ĐẸP, HIẾM, khu đất QUAN LỘC. - Yên tĩnh, dân trí cao, lô góc 3 mặt thoáng. Mở được cả 2 cửa đi.  Tầng 2, 3, 4: Tổng 6PN, vs giữa.  + LH: Hoàng Bắc,",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802939.8160534
"6,5 tỷ VNĐ",Đường Hoàng Ngân phường Nhân Chính, 40m2, 5, 6, 5, 6, 5,"+ Vị trí ĐẸP, HIẾM, khu đất QUAN LỘC. - Yên tĩnh, dân trí cao, lô góc 3 mặt thoáng. Mở được cả 2 cửa đi.  Tầng 2, 3, 4: Tổng 6PN, vs giữa.  + LH: Hoàng Bắc,",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802941.4875798
"7,4 tỷ VNĐ",Chính Kinh Thanh Xuân Hà Nội, 45m2, 4,, 6,,,"PHẢI GẤP- THANG MÁY HIỆN ĐẠI, Ô TÔ PHỐ CHÍNH KINH T.XUÂN  45M2 6T MT 4.2M CHỈ 7.4 TỶCách mặt ngõ 1 nhà, nhà xây mới koong, thoáng cực thoáng, thiết kế hiện đại, đẹp, công năng hợp lý. Ngõ kinh doanh, tiện ích không thiếu gì.Thiết kế :Tầng 1: Thông sàn.Tầng 2: Phòng khách, bếp.Tầng 3,4: 2 phòng thông sàn, vs.Tầng 5: 2 phòng ngủ, vs.Tầng 6 : Phòng thờ, sân phơi.- Sổ cực vuông, pháp lý chuẩn, giao dịch ngay.Liên hệ: Mrs Phượng 0974352054 - Tư vấn tận tâm, miễn phí 24/24h (zalo, Fb) , hỗ trợ tư vấn Pháp lý, vay vốn.",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802942.6394985
"5,29 tỷ VNĐ",Đường Cầu Giấy phường Dịch Vọng, 35m2, 3, 1, 6, 4, 5,"Bán nhà ngõ phố Cầu Giấy mới đẹp ở ngay với thông số sau:   + Diện tích rộng 35m x 6 tầng   + Mặt tiền đẹp 3.6m  Nhà mới xây, chỉ việc xách va li về ở, 4 Phòng thông sàn rộng rãi. Khu vực dân trí cao, an ninh tốt. Xung quanh là các trường học chất lượng các cấp.  Giao thông thuận tiện, kết nối Nguyễn Khang - Cầu Giấy -Láng  ...    + Sổ đỏ vuông đẹp, chính chủ.   + Giá bán 5.29 tỷ (có thương lượng) Liên hệ ngay em Thịnh (gọi hoặc inbox zalo) để xem nhà 24/7 Miễn phí xem nhà - Nguồn hàng phong phú - Nhiệt tình tận tâm - Hỗ trợ 24/24 Miễn môi giới, trung gian. Xin cảm ơn đã đọc tin.!.",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802943.9001338
"6,1 tỷ VNĐ",Đường Trần Cung, 37m2,,,,,,"Cần bán gấp nhà riêng ngõ 2 Trần Cung Diện tích 37m x 4 tầng, mặt tiền 4.10m Mặt ngõ thông tứ tung ô tô tránh nhau thoải mái, Ô tô 7 chỗ vào nhà, ô tô tránh cách 10m Khu phân lô cán bộ công an toàn cán bộ cấp cao sinh sống dân trí cao Nhà thiết kế hợp lý,khách mua về sơn chút ở được ngay Sổ đỏ chính chủ,giao dịch ngay Giá 6.5 tỷ có thương lượng Liện hệ : Tùng BĐS 0981 669 144 - Chuyên nhà đất thổ cư Hà Nội",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802945.0699968
"5,7 tỷ VNĐ","nguyễn trãi, thanh xuân, hà nôi.", 65m2,,, 3, 3, 2,"+ Bán Nhà Phố Nguyễn Tuân, Quận Thanh Xuân-Lô Góc- Kinh Doanh-Ô Tô đỗ cửa, 65m 3tầng giá 5.7Tỷ. Giao với các đường;Hoàng Minh Giám, Ngụy Như Kon Tum, Lê Văn Lương, Nguyễn Xiển, Nguyễn Trãi…… Khu vực có hệ thống đường giao thông thoáng đãng, an ninh cực tốt. Gần nhiều trường Đại Học như; Khoa Học Tự Nhiên, Thủy Lợi, Công Đoàn… + Ngõ thông rộng ô tô đỗ cửa, cho thuê văn phòng, kinh doanh nhà nghỉ, khu vực sần uất, dòng tiền tốt mỗi tháng thu về từ 25 đến 30 triệu. + Chủ nhà xây tâm huyết, thiết kế đẹp, ánh sáng ngập tràn, nội thất đầy đủ.  Khách mua chỉ việc đến ở. + Sổ đỏ cất két, sẵn sàng giao dịch. + Liên hệ; 0911303899 - Mr Quân. Tư vấn miễn phí 24/24.",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802946.3017013
"2,85 tỷ VNĐ","Bán nhà phố Tân Ấp, Phúc Xá, Ba Đình; 2,85tỷ; 0916254532", 38m2,,,,,,"Bán nhà phố Tân Ấp, Phúc Xá, Ba Đình; 2,85tỷ; 0916254532  Diện tích: 38m2 Khu an ninh tốt, giao thông thuận tiện, dân trí cao Gần trường, gần chợ, gần các tiện ích xung quanh SỔ ĐỎ CHÍNH CHỦ  Giá: 2,850 tỷ (CÓ THƯƠNG LƯỢNG) Liên hệ : 0916254532 Ai cần mua, bán, thuê nhà cứ liên hệ trực tiếp e sẽ tư vấn nhiệt tình         http://www.sanbatdongsanviet.com.vn",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802947.5423903
"8,5 tỷ VNĐ",Giải Phóng, 58m2,,,,,,"Cần bán gấp nhà mặt phố Giải Phóng,Hoàng MaiDiện tích 58m x 3 tầng,mặt tiền 4.50mVị trí đắc địa: Mặt phố Giải Phóng, con đường huyết mạch kết nối bến xe Giáp Bát, Bx Nước Ngầm với tất cả các tỉnh thành. Giao thông thuận tiện thông thương các tuyến phốNhà 3 tầng xây cũng gần 10 năm,Sổ đẹp ,giao dịch ngayPhù hợp khách hàng mua xây kinh doanh hay cho thuê đều đượcGiá 8.5 tỷ có thương lượngLiện hệ : Tùng BĐS 0981 669 144 - Chuyên nhà đất thổ cư Hà Nội",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802948.7002926
"2,2 tỷ VNĐ","Bán nhà TT Trường Chinh, Phương Mai, Đống Đa; 2,2tỷ; 0916254532", 42m2,,,,,,"Bán nhà TT Trường Chinh, Phương Mai, Đống Đa; 2,2tỷ; 0916254532  Diện tích: ~42m2 Khu an ninh tốt, giao thông thuận tiện, dân trí cao Gần trường, gần chợ, gần các tiện ích xung quanh  Giá: 2,2 tỷ. SỔ ĐỎ CHÍNH CHỦ Liên hệ : 0916254532 (CÓ THƯƠNG LƯỢNG) Ai cần mua, bán, thuê nhà cứ liên hệ trực tiếp e sẽ tư vấn nhiệt tình      http://www.sanbatdongsanviet.com.vn",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802949.8552027
68 ngàn VNĐ,Đường Quang Tiến phường Tây Mỗ, 41m2, 5, 30, 1, 1,,"+ Vị trí mặt đường ô tô tránh, Vin sắp mở nốt đường bên đối diện. Nhà mình ra mặt phố đường 4 ô tô tránh.Đã có n+ Sổ đẹp, sẵn sàng giao dịch Hoàng Bắc
",10/09/2022,Tin thường,batdongsan_so_com_vn_1673802951.0360494
