price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
29 triệu VNĐ,Đường 29 phường Trung Văn, 105m2, 6, 30, 1, 3, 2,"💎 CĂN HỘ HẠNG SANG SỞ HỮU VỊ TRÍ ĐẮC ĐỊA TẠI MẶT ĐƯỢC TỐ HỮU - HÀ ĐÔNG 💎 💥 ĐẦU TƯ SINH LỜI NGAY 100% 👉NHẬN NHÀ NGAY CHỈ VỚI 1,2 TỶ 👈 💥 Hỗ trợ trả góp đến 70% trong 20 năm💥 Lãi suất 0% đến khi nhận nhà.💥 Tặng gói nội thất 200-250 triệu.💥 Chiết khấu lên đến 400 triệu cho khách thanh toán sớm💥 Mật độ căn hộ chỉ 8 Căn/ Sàn,✨ Theo đuổi dòng sản phẩm chung cư cao cấp với diện tích căn hộ từ 105 - 136m2.✨ 3 Tầng hầm để xe diện tích 18 000m2 chủ đầu tư cam kết mỗi hộ gia đình có một chỗ để ô tô và 2 xe máy riêng✨ 4 tầng dịch vụ với đầy đủ tiện nghi đẳng cấp như trung tâm thương mại, phòng gym, yoga, bể bơi rộng lớn...📌 Địa chỉ : số 29 đường Tố Hữu, phường Trung Văn, quận Nam Từ Liêm, Hà Nội📞 Liên hệ ngay: 0377778836 Mr ĐồngWebsite: https://chungcu-mhd-trungvan.info/
",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800549.6587899
115 tỷ VNĐ,quan dong da, 204m2,,,,,,"Tôi cần bán tòa nhà Văn Phòng 9 tầng mặt phố NGUYỄN LƯƠNG BẰNG . Diện tích 204m2, Mặt tiền 8.5m rất hiếm khi có mặt tiền đẹp, vỉa hè rộng 4m.Nhà thiết kế hiện đại theo kiểu Văn Phòng gồm 8 tầng nổi và 1 tầng hầm. Mỗi tầng là 1 sàn văn phòng rộng điều hòa âm trần DAIKIN nhập khẩu chính hãng, cầu thang máy Mitsubishi nhập khẩu. Hệ thống PCCC đầy đủ do CA TP cấp phép, thiết bị điện và vệ sinh cao cấp.Vị trí đắc địa khu tập trung nhiều Cty, giao thông thuận tiện, dân trí cao, hiệu suất đầu tư cho thuê rất cao thích hợp với các kiểu kinh doanh như làm văn phòng Cty, thẩm mỹ viện và trung tâm đào tạo.Giá Bán 115 tỷ ( có thương lượng). Sổ đỏ chính chủ.LH QUANG TRUONG ; 0912.129.926....0912.729.926(Liên hệ để được tư vấn, xem nhà hoàn toàn miễn phí).Trân trọng cảm ơn Anh/Chị, các bạn đã xem tin đăng này",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800550.8715441
115 tỷ VNĐ,quan dong da, 204m2,,,,,,"Tôi cần bán tòa nhà Văn Phòng 9 tầng mặt phố NGUYỄN LƯƠNG BẰNG . Diện tích 204m2, Mặt tiền 8.5m rất hiếm khi có mặt tiền đẹp, vỉa hè rộng 4m.Nhà thiết kế hiện đại theo kiểu Văn Phòng gồm 8 tầng nổi và 1 tầng hầm. Mỗi tầng là 1 sàn văn phòng rộng điều hòa âm trần DAIKIN nhập khẩu chính hãng, cầu thang máy Mitsubishi nhập khẩu. Hệ thống PCCC đầy đủ do CA TP cấp phép, thiết bị điện và vệ sinh cao cấp.Vị trí đắc địa khu tập trung nhiều Cty, giao thông thuận tiện, dân trí cao, hiệu suất đầu tư cho thuê rất cao thích hợp với các kiểu kinh doanh như làm văn phòng Cty, thẩm mỹ viện và trung tâm đào tạo.Giá Bán 115 tỷ ( có thương lượng). Sổ đỏ chính chủ.LH QUANG TRUONG ; 0912.129.926....0912.729.926(Liên hệ để được tư vấn, xem nhà hoàn toàn miễn phí).Trân trọng cảm ơn Anh/Chị, các bạn đã xem tin đăng này",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800554.4521415
5 tỷ VNĐ,Đường Vũ Tông Phan phường Khương Đình, 50m2, 5, 3, 4, 4, 4,"
    + Ngõ Vũ Tông Phan oto đi vào thoái mái, Tiện ích xung quanh tiện lợi.+ Nhà có diện tích 50m, 4 tầng, mặt tiền 5m, Giá bán 5 tỷ+ Vị trí nhà đẹp, cách phố 20m.+ Nhà thiết kế 4 tầng móng 5 tầng mỗi tầng 2 phòng, cầu thang và wc ở giữa, tổng 4 ngủ, nhà đẹp ở luôn. + Sổ đỏ cất két - Giao dịch ngay.Liên hệ 0367753993 để được hỗ trợ.+Mã số BVH 03
",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800555.6936378
"5,5 tỷ VNĐ",CẦU GIẤY - HÀ NỘI, 40m2,,,,,,"Bán nhà TT Cầu Giấy tặng nội thất tiền tỷ, Giá chỉ 5.5 tỷ  0914427333  Vị trí nhà nằm trên phố Trung Kính giao cắt với các tuyến đường lớn của Hà Nội: Trung Kính, Trần Duy Hưng, Trần Thái Tông  Rất tiện bởi gần chợ, gần hồ mát mẻ, gần các trung tâm hành chính Cầu Giấy  Nhà rất mới, chỉ việc xách Vali vào ở  Chủ tặng lại FULL NỘI THẤT sang trọng  Sổ nở hậu, pháp lý sạch công chứng trong ngày  LH qua Fb/Zalo/Gọi điện: 0914427333 Mr. Định chuyên nhà thổ cư Cầu Giấy Tư vấn miễn phí - Không mất chi phí - Mua nhà NHƯ Ý TRÂN TRỌNG !",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800556.8475733
"4,9 tỷ VNĐ",Đường Phùng Chí Kiên phường Nghĩa Đô, 105m2, 5, 10, 3, 2, 2,"BÁN CĂN HỘ CHUNG CƯ TRÀNG AN COMPLEX, TẦNG CAO VIEW TOÀN CẢNH ĐƯỜNG VÀNH ĐAI 2, 105M2, 3 PN, 2 VS, ĐẦY ĐỦ NỘI THẤT, CHỦ THIỆN CHÍ. * KHU VỰC DÂN TRÍ CAO - GIÁP BA ĐÌNH - VỊ TRÍ ĐẸP - NỘI THẤT SANG TRỌNG.- Diện tích: 105m2.- Hiện trạng: 3 phòng ngủ, 2 nhà vệ sinh, bếp phòng khách được thiết kế hiện đại, nội thất sang trọng.- Vị trí: tầng cao trên 20, thoáng mát view toàn cảnh Ba Đình, Lotte.- Pháp lý: sổ đỏ chính chủ, chủ thiện chí giao dịch nhanh.$ Giá bán: NHỈNH  4 tỷ. Liên hệ: Mr Lam (FB/Zalo - 24/7) - Miễn trung gian, môi giới. Chỉ tiếp khách có nhu cầu thực, khách xem cho vui hoặc không có quyền quyết xin phép không tương tác. Với kinh nghiệm 8 năm trong lĩnh vực bất động sản, Mr Lam sở hữu thông tin hơn 1000 căn nhà mặt phố, với đủ phân khúc lớn nhỏ từ chục tỷ cho đến hàng trăm tỷ, vị trí đẹp, tính thanh khoản cao, đáp ứng đầy đủ nhu cầu ở, đầu tư sinh lời của các khách hàng, tại các khu vực quận trung tâm Hà Nội như Ba Đình, Tây Hồ, Đống Đa, Cầu Giấy... Giúp cho hàng trăm chủ nhà và khách hàng tìm được căn nhà ưng ý, tôi sẵn sàng hỗ trợ và tư vấn với sự nhiệt tình, kinh nghiệm, thông thạo khu vực, loại hình để đưa đến những thông tin nhanh và chính xác nhất. Các loại hình làm việc.1. Nhà mặt phố kinh doanh.2. Nhà mặt ngõ ô tô.3. Tòa nhà dòng tiền: Căn hộ, apartment, văn phòng, trụ sở công ty...4. Nhà ở yên tĩnh, biệt thự đẳng cấp.5. Nhà phân lô các khu vực VIP Hà Nội. Liên hệ ngay để được tư vấn và tham khảo nguồn hàng phù hợp nhất.",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800558.25683
"3,4 tỷ VNĐ",Đường Lê Trọng Tấn phường Dương Nội, 33m2, 4, 4, 5, 4, 4,"
    Lê Trọng Tấn Hà Đông  nhỉnh 3 tỷ nhà mới kinh doanh lô góc ô tô tránh cạnh khu đô thị 33m 5 tầng mt4.5m- Mô tả ;+ Nhà đẹp, khu vực hiếm nhà bán.,+ Kinh doanh bất chấp.,+ Ô tô tránh trước nhà.,+ Hiện tại đang hoàn thiện, sắp xong.,+ Chủ hiền lành, xây bền đẹpThiết kế: + Tầng 1: Thiết kế thông sàn kinh doanh, WC.,+ Tầng 2,3,4: Mỗi tầng 1 phòng ngủ, WC.,+ Tầng 5: Phòng thờ, sân chơi.,Sổ đỏ vuông vắn, không lỗi phong thủy, sẵn sàng giao dịch.
",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800559.352874
"3,4 tỷ VNĐ",Đường Lê Trọng Tấn phường Dương Nội, 33m2, 4, 4, 5, 4, 4,"
    Lê Trọng Tấn Hà Đông  nhỉnh 3 tỷ nhà mới kinh doanh lô góc ô tô tránh cạnh khu đô thị 33m 5 tầng mt4.5m- Mô tả ;+ Nhà đẹp, khu vực hiếm nhà bán.,+ Kinh doanh bất chấp.,+ Ô tô tránh trước nhà.,+ Hiện tại đang hoàn thiện, sắp xong.,+ Chủ hiền lành, xây bền đẹpThiết kế: + Tầng 1: Thiết kế thông sàn kinh doanh, WC.,+ Tầng 2,3,4: Mỗi tầng 1 phòng ngủ, WC.,+ Tầng 5: Phòng thờ, sân chơi.,Sổ đỏ vuông vắn, không lỗi phong thủy, sẵn sàng giao dịch.
",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800560.9525914
"6,1 tỷ VNĐ","Đường Trương Định, Phường Thịnh Liệt", 45m2, 4, 10, 4, 3, 3,"NHÀ MẶT PHỐ, KINH DOANH BẤT CHẤP, Ô TÔ DỪNG ĐỖ.👉 Giá quá rẻ, Thông số vàng, mặt phố không có căn thứ 2.👉 Lãi ngay sau công chứng.👉 Nhà khung cột bê tông chắc chắn.💚 Thiết kế thông sàn, rất tiện kinh doanh.💚 Diện tích : 45m, SỔ ĐỎ CHÍNH CHỦ, GIAO DỊCH LUÔN.💚 Trương Định thông Bạch Mai, Giải Phóng...💚 Tiện ích bạt ngàn, Gần các trường liên cấp đạt chuẩn QG, Gần các trường Đại học lớn gần các bệnh viện lớn.💚 NHỈNH 6 TỶ, CÓ THƯING LƯỢNG.👉 Miễn Trung gian.👉 Liên hệ: HP, Zalo, SMS: 0825920555. Nguyễn Dương.",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800563.5521595
"5,7 tỷ VNĐ",Đường Láng Hạ phường Láng Hạ, 70m2, 7, 1,, 2, 2,"------- GREEN DIAMOND --------Dự án nằm tại 93 Láng hạ, Đống Đa, Hà Nội.Vị trí của vị trí - trung tâm của trung tâmSở hữu cho mình thiết kế hiện đại cùng vị trí siêu đắc địa giữa trung tâm của thanh phố Hà Nội. + Chủ đầu tư uy tín Vinaconex+ Tổng diện tích 62.673 m2+ quy mô xây dựng 5200 m2+ 3 tầng hầm để xe + 5 tầng trung tâm thương mại.+ 27 tầng căn hộ chung cư----------------------------------------------- + 314 căn hộ chung cư diện tích:   - Loại 1phòng ngủ: 47m2.  - Loại 2 phòng ngủ: 70m- 75m- 86m- 90m- 95m2.  - Loại 3 Phòng ngủ (căn góc): 136m- 142m- 152m- 155m2.  - Loại 4 phòng ngủ (căn góc): 180m2.  - Căn Dualkey 180m2.+ 10 căn penthouse diện tích 347.73 - 357.5m2Tiện ích dự án: TTTM, Gym, Bể bơi, Spa, .... =========================*Giá dự kiến 80tr/m2=========================Tiến độ thanh toán ưu đãi.+ Hỗ trợ KH vay vốn Ngân hàng.+ Ân hạn nợ gốc.+ Thanh toán tiến độ theo đợt.+ Thanh toán trả thẳng nhận chiết khấu.- Pháp lý rõ ràng - Sổ hồng lâu dài.+ Không chỉ phù hợp nhu cầu để ở mà còn là một dự án siêu tiềm năng để đầu tư là nơi cất giữ và sinh lời nguồn tiền cực kỳ an toàn và đảm bảo.=========================Khách hàng quan tâm vui lòng liên hệ: 0965834565 hoặc Zalo 0965834565 để nhận tư vấn và xem thực tế căn hộ. Cam kết thông tin nhanh và chính xác nhất",20/09/2022,Tin thường,batdongsan_so_com_vn_1673800565.4411044
