price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
4 tỷ VNĐ,Đường Tân Mai phường Tân Mai, 45m2, 5, 2, 5, 4, 4,"- Nhà ở vị trí đẹp phố Tân Mai, Diện tích 45m2, 5 tầng, mặt tiền 5.4m. Nhà thiết kế hợp lý, thoáng mát. - Nhà ngõ thông khắp ngả, xe ba gác phi ầm ầm, nhà dân xây, gần Hồ, tiện ích đủ đường, gần Trường, chợ... đầy đủ công năng xây mới, lô góc, nhiều cửa sổ, phòng nào cũng tràn ngập ánh sáng và khí trời. - Nhà nằm ở khu vực dân trí cao, hàng xóm thân thiện, anh ninh cực tốt. Nhà thiết kế hiện đại, xây chất lượng, thiết bị hàng xịn, sàn lát gỗ cao cấp, cửa cách âm.Khách mua chỉ việc đến ở luôn. - Nhà gần Bến xe Giáp Bát, rất gần Bệnh viện Bạch Mai, các Trường Đại học như... Kinh tế, Xây dưng. - Sổ đỏ đẹp, pháp lý sạch, chủ sẵn sàng giao dịch. - Giá: 4 tỷ (có thương lượng). ",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816067.015749,
"10,92 tỷ VNĐ",Đường 23B phường Tiên Dương, 195m2, 10,,,,,"
    Bán Đất Cổ Dương Tiên Dương Đông Anh 195.3m bìa bắc giá rẻ– Diện tích: 195.3 m2, mặt tiền 9.5 m lô góc– Đường trước mặt: 8m– Hướng: NAM, đường bìa làng rộng rãi thoáng mát, đường trải nhựa sạch sẽ !!!Liên hệ 0974090313 để gặp chính chủ
",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816068.7531006,
"7,6 tỷ VNĐ",phường Khương Đình, 52m2,,,,,,"Chủ gửi bán nhà căn Ccmn vị trí nằm trong  ngõ rộng thông thoáng ô tô qua cửa. Khu vực Phố Bùi Xương Trạch Khương Đình Thanh Xuân đông dân thuê trọ nhà lúc nào cũng full phòng, cực thoáng mát + Thiết kế & Diện tích: Nhà 52m2, mặt tiền 3.5m, 5 tầng. + Tổng 9 phòng khép kín full nội thất cao cấp. + Dòng tiền thu trên 500 triệu/ 1 năm rất đều. + Nhà phù hợp an sinh, kết hợp kinh doanh, giữ tiền. Sổ đỏ vuông vắn, sẵn sàng giao dịch. Để biết thêm thông tin LH Mr Chính 0792122918 xem chi tiết nhà",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816070.018715,
"3,4 tỷ VNĐ","Việt Hưng, Long Biên, Hà Nội", 50m2, 4, 4, 4, 3,,"- Nhà có diện tích 50m2; gồm 4 tầng và 3 phòng ngủ đẹp và rất sang. Đặc biết là có chỗ cho chiếc xe hộp để cả ngày và đêm.- Nội thất: có full đầy đủ ( điều hòa, nóng lạnh, bàn ghế, tủ bát, giường ngủ,...) tất cả đều được sử dụng nội thất cao cấp hàng đầu.- Vị trí: gần ngay  TTTM Aeon Mall, gần chợ và các cửa hàng tiện lợi, đáp ứng tốt nhu cầu mua sắm- Không gian: căn nhà được thiết kế rộng rãi, thoải mái và luôn tạo cảm giác ấm cúng của gia đình- An sinh siêu đỉnh, an toàn ☎️Hotline: 0978600***. Em Thành Long Biên để được tư vấn, xem nhà miễn phí, hỗ trợ vay vốn ngân hàng, pháp lý, phong thủy, sang tên làm sổ,...",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816071.117814,
"1,8 tỷ VNĐ",Đường Vũ Lăng phường Tứ Hiệp, 70m2, 7, 10, 16, 2, 2,"
    - Thanh Toán 95% chiết khấu 4% / tổng giá trị căn hộ.- Cách nhà thi đấu Thanh Trì: 500m.- Cách bệnh viện Nội Tiết TW cs2: 1,2km.- Cách trường THPT Ngọc Hồi: 2km.
",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816072.455285,
4 tỷ VNĐ,Hạ Đình, 35m2, 4,, 5, 5,,"+ Trung tâm Phố Hạ Đình - Thanh Xuân, thông sang Nguyễn Trãi, Khương Đình, Nguyễn Xiển.+ Vị trí nhà cực đẹp, ngõ rộng thông thoáng, cách đường Nguyễn Trãi gần 100m.+ Nhà rất gần chợ, trường học Cấp 1,2,3. Gần bệnh viện và bãi xe Ô TÔ cách 30m.+ Nhà chủ xây tâm huyết để ở, nội thất toàn gỗ lim và gỗ thịt, chủ để lại hết cho khách.+ Sổ vuông đẹp, pháp lý sạch, sang tên nhanh.LH: Em Hoan, 0925088355, miễn phí xem nhà 24/7.",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816074.0011835,
"2,9 tỷ VNĐ",đông ngạc, 32m2, 5, 5,,,,"Bán nhà Đông Ngạc 32m 5tg, mt ̉m giá 2.9 tỷ.Bắc Từ Liêm phát triển nhanh chóng mặt, không còn là vùng ven xa xôi mà đã trở lên sầm uất và là tương lai của sự mở rộng trung tâm nội đô.Còn gì tốt hơn khi sở hữu nhà đón đầu cho tương lai không xa,hãy cứ nhìn cách đây 2 năm Xuân Đỉnh, Cổ Nhuế giá rẻ thế nào so với hiện nay.Sở hữu nhà đẹp, giá tốt, vài năm tới lại lên gấp đôi là điều ko phải bàn cãi.Nhà được xây dựng cẩn thận, nội thất hiện đại, ngõ thông, Ace có thể đi từ Chợ Kẻ Vẽ vào cũng được .T1 :Khách - BếpT234 : Mỗi tầng 1 NgủT5 : Phòng thờ sân phơi Thông tin tóm tắt: Bán nhà Đông Ngạc 32m 5tg, mt ̉m giá 2.9 tỷ. Địa chỉ chi tiết: Đông ngạc
Phòng ngủ : 5
Nhà vệ sinh : 5
",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816075.7375033,
"2,1 tỷ VNĐ",the pride tố hữu hà đông, 88m2,,, 10, 2, 2,"Do cần vốn đầu tư kinh doanh nên tôi cần bán gấp căn hộ 2 ngủ The Pride Tố Hữu Hà Đông. Thông tin như sau. Diện tích 88m2, 2 phòng ngủ, 2 vệ sinh, 2 ban công thoáng mát. Nội thất bàn giao nguyên bản chủ đầu tư. Pháp lý rõ ràng sổ đỏ chính chủ. Tiện ích: Siêu thị Đức Thành, nhà hàng Thành Nam, trung tâm thương mại, mua sắm bể bơi ngoài trời đầy đủ. Gần trường, chợ, đường sá thuận tiện. An ninh cực tốt, khu vực nhiều cán bộ. Giá 2, x tỷ Có thương lượng. Ai quan tâm vui lòng liên hệ Mr Luân 0962.626.796",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816077.6127036, Tây bắc
12 tỷ VNĐ,"Xuân La, Tây Hồ, Hà Nội", 60m2,,,,,,"Đất đầu tư-ngõ ô tô-60m2 Xuân La-Tây Hồ- 12 tỷ thương lượng + Vị trí:  Đất tại Xuân La, Trung Tâm Tây Hồ, đi vài bước chân ra hồ Tây lộng gió, ngõ thông vỉa hè ô tô tránh, ngõ phân lô bàn cờ, hướng Đông Nam mát mẻ + Diện tích: 60m2, mặt tiền ~4m + Giá:12.x tỷ (thương lượng) => Liên hệ chính chủ 0868266138 (Zalo Lê Thắm)  ",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816078.753741,
"4,45 tỷ VNĐ",Minh Khai, 38m2, 4, 4, 5, 3, 4,"NHÀ ĐẸP MỚI TINH Ở MINH KHAI, HOÀNG MAI - NGÕ RỘNG THÔNG THOÁNG - ĐẦY ĐỦ NỘI THẤT - GẦN TIME CITY.DT: 37m2, 5 tầng ( 3 phòng ngủ rộng ), 4m mặt tiền.+ Vị trí nhà đẹp.+ Nhà nằm trên mặt ngách thông các ngả.+ Ngõ trước nhà rộng, xe ba gác phi ầm ầm.+ Thiết kế đẹp:- Tầng 1: Phòng khách, bếp, wc,- Tầng 2,3,4: Mỗi tầng 1 phòng ngủ rộng, wc.- Tầng 5: Phòng thờ, sân phơi.Giá 4.45 tỷ còn thương lượng.Sổ đỏ CC giao dịch ngay.Liên hệ 0365176087 Đoàn ( chỉ tiếp khách thiện chí ).",06/07/2022,Tin thường,batdongsan_so_com_vn_1673816080.3547924,
