price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"4,2 tỷ VNĐ",Đường Hoàng Hoa Thám phường Vĩnh Phúc, 30m2, 3, 2, 5, 3, 1,Nhà đẹp phố Hoàng Hoa Thám – diện tích 30m² - 5 tầng – mặt tiền 3.3m – giá 4.2 tỷ. + Vị trí đẹp – nhà mặt ngõ nông – cách mặt phố khoảng 50m – đi lại thuận tiện. + Nhà 5 tầng – chủ tự xây chắc chắn – sạch đẹp – khách mua về chỉ việc xách va ly về ở. + Khu vực trung tâm – nhiều tiện ích – gần các phố: Thụy Khê – Bưởi – Vĩnh Phúc – Đốc Ngữ - Văn Cao – Đội Nhân… Sổ đỏ chính chủ - cất két - sẵn sàng giao dịch. ,20/06/2022,Tin thường,batdongsan_so_com_vn_1673818978.3176394
"3,5 tỷ VNĐ","Chính chủ bán nhà 5 tầng đường Cầu Noi, Cổ Nhuế 2, BTL, 3,5 tỷ, 0839532585", 30m2,,,,,,"Chính chủ bán nhà 5 tầng đường Cầu Noi, Cổ Nhuế 2, BTL, 3,5 tỷ, 0839532585  - Giá bán: 3,5 tỷ (có thương lượng)  - Diện tích: 30m2  - Địa chỉ: ngõ 145/37/30 đường Cầu Noi SỐ 7, CỔ NHUẾ 2, HÀ NỘI  - Thiết kế sang trọng hiện đại gồm: 5 tầng, khung cột bê tông kiên cố, khách vào ở ngay  + Tầng 1: Phòng khách - Bếp - wc  + Tầng 2,3,4: phòng ngủ - vệ sinh kép kín  + Tầng 5: phòng thờ  - sân phơi, 1 phòng chứa đồ  - Nội thất đẹp, full nội thất mới: giường, tủ, điều hoà, máy giặt,...khách mua về ở ngay.  - Sổ đỏ chính chủ, vuông đẹp, sang tên ngay.! - Gần chợ, trường học, gần các tiện ích xung quanh  - Nhà thuộc khu trung tâm giao thông thuận tiện ,khu dân trí cao sống văn minh hiện đại, khu vực đầy đủ tiện ích.!  - Liên hệ chính chủ: 0839532585 (Minh Ngọc) để được xem nhà trực tiếp       http://www.sanbatdongsanviet.com.vn",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818979.774743
"9,8 tỷ VNĐ",Phúc La- Văn Phú phường Phú La, 90m2,,, 4, 4, 3,"Mô tả:+ Bán nhà KĐT Văn Phú 90m2*4tầng chỉ hơn 9tỷ-ô tô-kinh doanh.+ đang cho thuê với dòng tiền khủng + cạnh Biệt Thự,gần công viên,View vườn hoa + trường học, chợ ,siêu thị gần nhà+ khu dân chí cao , hàng xóm toàn tri thức,cán bộ và đại gia+ sổ đỏ phân lô, chính chủ sẵn sàng giao dịch ,+ chủ đang cần bán ,giá tốt nhất khu vực+ giá 9,8tỷ (có thương lượng)+ Gọi ngay Mrs Hương Chuyên bán, cho thuê và nhận ký gửi nhà đất thổ cư Hà Đông. ",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818981.194942
"2,76 tỷ VNĐ","vân canh ,hoài đức", 35m2,,,,,,"Nhà nằm vị trí mặt ngõ thông, ô tô đỗ cửa, cách mặt phố và chợ dân sinh vài bước chân. Giao thông thuận tiện khắp ngả Phương Canh, Xuân Phương, Trịnh Văn Bô, Mỹ Đình... Xung quanh tiện ích phong phú khi gần KĐT An Lạc và Vân Canh, trường học các cấp, hồ điều hoà. Nhà 5 tầng rất đẹp, nổi bật với sự thoáng sáng khi là lô góc nên phòng nào cũng có cửa sổ. Đầy đủ công năng với 3 phòng ngủ khép kín rộng rãi. Chất lượng hoàn thiện cao và thiết bị vệ sinh, đèn điện xịn xò. Là khu vực dân cư đông đúc, tiềm năng cực lớn khi Hoài Đức sẽ lên quận. Giá chào chỉ 2tỷ76 (khách và chủ thương lượng trực tiếp). Sổ đỏ đẹp cất két sẵn sang tên. Cam kết nhà thật, việc thật 100% (hỗ trợ pháp lý và các vấn đề liên quan đến ngân hàng). Anh chị gọi em Sơn (thổ cư) để được tư vấn nhiệt tình và xem thêm miễn phí hàng trăm căn thổ cư ở nhiều mức giá: 0932382236",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818982.4894805
"2,55 tỷ VNĐ",Đường Đại Mỗ phường Đại Mỗ, 28m2, 3, 3, 4, 3, 2,"
    - Vị trí đẹp, ngõ rộng, gần ngã ba Sa Đôi, Đại Mỗ.- Khu vực dân trí cao, an ninh tốt, tiện ích ngập tràn- Nhà thiết kế 4 tầng đầy đủ công năng.+ T1: Phòng khách + bếp + Wc.+ T2: Phòng ngủ + wc.+ T3: 2 phòng ngủ .+ T4: Phòng thờ + sân phơi.- Sổ đỏ chính chủ sẵn sàng giao dịch.- Diện tích 28m2 x 4 tầng - Giá 2.55 tỷ- Liên hệ Em Trường 0971.999.203 (Vui lòng gọi trực tiếp. Miễn trung gian)
",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818983.8468478
"4,8 tỷ VNĐ","Xuân La, Tây Hồ", 37m2,,,,,,"Thiết kế cầu thang cuối, mỗi tầng 1 phòng ngủ rộng và 1 vệ sinh.Sổ đỏ chính chủ. Sẵn sàng giao dịch",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818985.419642
"4,8 tỷ VNĐ","Xuân La, Tây Hồ", 37m2,,,,,,"Thiết kế cầu thang cuối, 5 tầng xây mới hiện đại, mỗi tầng 1 phòng ngủ rộng và 1 vệ sinh. . Sổ đỏ vuông vắn.Sẵn sàng giao dịch T",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818986.7449875
"2,028 tỷ VNĐ",Đường Vân Nội phường Vân Nội, 52m2, 3,,,,," Bán đất Thôn Viên Nội , Xã Vân Nội Đông Anh sổ đỏ chính chủ
 Diện tích: 52m2
 Mặt tiền: 3.6m2
 Đường rông 3.5m , thông các ngả 
 Cách đường Võ Nguyên Giáp 500m nằm trong khu quy hoạch thành phố thông minh
 Bên cạnh là đầm Vân Trì đang được đầu tư làm khu nghỉ dưỡng, bến du thuyền…..
 Đối diện là Sân Gold Vân Trì
 Chỉ 10P là sang tới trung tâm TP Hà Nội
 Lên sân bay Nội Bài 7km

 Em Linh : 0989.454.787

Xem thêm : https://donganhland.vn/.../ban-dat-thon-vien-noi-xa-van.../",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818988.0465038
1 tỷ VNĐ,"Bình Yên,Thạch Thất,Hà Nội", 60m2, 6, 8, 1, 1, 1,"✔️ Vị trí: Bình Yên, Hòa Lạc✔️ Cách Quốc lộ 21 chỉ 100m✔️ Đi bộ ra CNC,trường Đại Học FPT và làng Đại Học Quốc Gia✔️ Diện tích: 60m2 siêu đẹp✔️ Đất sổ đỏ sẵn, công chứng nhanh gọn.✔️ Hạ tầng: đường thông, xe ô tô tránh nhau✔️ Tiềm năng tăng giá cực tốt, xây nhà trọ cho thuê hoặc đầu tư đều rất phù hợp vi lô đất nằm cạnh khu tổ hợp giáo dục của khu công nghệ cao gồm 23 trường đại học và các nhà máy trong công nghệ cao Hòa Lạc✔️ Giá đầu tư F1☎️ Gọi em xem đất: 038.750.7522 Em Hùng (Có Zalo xem sổ đỏ, mặt bằng, vị trí .",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818989.2812014
"4,7 tỷ VNĐ",Đường Chu Huy Mân phường Phúc Đồng, 52m2, 4, 3, 5, 4, 4,"·        Sổ đỏ chính chủ, vuông đẹp, không lỗi phong thuỷ, giao dịch ngay. ·
",20/06/2022,Tin thường,batdongsan_so_com_vn_1673818990.6585162
