price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"4,5 tỷ VNĐ",Đường Láng phường Láng Thượng, 42m2, 5, 3, 3, 3, 3,"HIẾM! TRUNG TÂM ĐỐNG ĐA - LÔ GÓC - OTO ĐỖ CỬA Bán nhà ngõ 1194 Láng - Đống Đa 42m2, 3 tầng, mặt tiền 5m, giá chào 4.5 tỷ. + Vị trí nhà lô góc, ngõ oto thông, gần ngã tư Cầu Giấy, nơi tiếp giáp của 3 quận Đống Đa - Cầu Giấy - Ba Đình. Khu vực tập trung nhiều trường học, bệnh viện, sinh viên và người đi làm có nhu cầu mua và thuê trọ cao, tiện ích ngập tràn. - Nhà cũ xây chắc chắn, khách mua về ở được luôn hoặc xây mới thì tuyệt đẹp + Thiết kế: - Tầng 1: Phòng khách, bếp, WC - Tầng 2: 2 Phòng ngủ, WC - Tầng 3: 1 Phòng ngủ, sân chơi + Sổ đỏ chính chủ, sẵn sàng giao dịch Khách hàng quan tâm vui lòng liên hệ: 0979879773 (miễn TG, MG)",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798151.2303133,
5 tỷ VNĐ,Đường ao sen phường mộ lao, 38m2,, 7,,,," trung tâm, rất tiện vừa ở vừa kinh doanh hoặc cho thuê…+ Sổ đỏ đẹp.sẵn sàng giao dịch.Liên hệ em Hoa 0769117863 .
",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798153.2868865,
"9,2 tỷ VNĐ",Đường Văn Phú phường Phú La, 90m2, 4, 15, 5, 4, 3,,30/09/2022,Tin thường,batdongsan_so_com_vn_1673798155.155326,
"5,35 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 50m2, 4, 4, 3, 2, 2,"- Bán nhà Phố Ngọc Thụy quận Long Biên, diện tích rộng 50m2. Ô Tô ra vào thônng khắp ngả. - Nhà nằm trong khu vực ổn định quy hoạch, giá trị tăng mỗi ngày. Vị trí mặt ngõ ô tô thông thoáng, vào nhà. Hiện trạng nhà tuy hơi cũ nhưng đổi lại được vị trí đẹp, tương lai cực tốt.  - Cách vài bước chân là đến trung tâm Ngọc Thụy, Trường quốc tế Việt Pháp, Chợ Ngọc Thụy, KĐT Khai Sơn HILL. Nhà hưởng toàn bộ tiện ích của Khai Sơn gần công vươn, vườn hoa, hồ điều hòa. - Nhà thiết kế đầy đủ công năng sử dụng: Phòng khách, phòng bếp, wc, chỗ để xe. - Nhà thuộc khu phân lô cao cấp, xung quanh toàn bộ là giáo viên bộ đội. - Chủ nhà chuyển nơi ở cần bán, sổ đỏ chính chủ nở hậu đẹp. - Giá chào: 5,35 Tỷ có thương lượng - Liên hệ: Em Phú 0968667897 ",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798156.9865685,
"6,2 tỷ VNĐ",Đường Láng phường Láng Thượng, 50m2, 4, 2, 5, 8, 9,"
    
- 8 PHÒNG CAO CẤP KHÉP KÍN FULL ĐỒ - DÒNG TIỀN 500 TRIỆU/ NĂM - NGÕ THÔNG KINH DOANH - LÔ GÓC - SỔ ĐỎ HOA HẬU - HIẾM!
+ Vị trí vàng khu vực đắt nhất quận, ngã ba Cầu Giấy Ba Đình Đống Đa: 
Ngõ thông giao cắt Chùa Láng, Nguyễn Chí Thanh, La Thành, Láng.. - nơi tập trung nhiều văn phòng đẳng cấp, các trường đại học top 1 Việt Nam: Ngoại Giao, Ngoại Thương, Y Tế Công Cộng, Lao Động Xã Hội..

+ Vị trí hiếm lô góc 2 mặt thoáng hoành tráng, mát mẻ quanh năm, ngõ thông kinh doanh được, ngay sát khu khuôn viên vui chơi , dân trí cao vùng lõi thành phố

+ Sổ đỏ chính chủ phân lô, sẵn sàng giao dịch.
",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798158.4811237,
42 tỷ VNĐ,Mặt phố 80m 7 tầng thang máy vỉa hè rộng kinh doanh tốt, 80m2,,,,,,"Mặt phố 80m 7 tầng thang máy vỉa hè rộng kinh doanh tốt  + Tọa lại tại trung tâm quận Tây Hồ, kinh doanh vip. + Di chuyển vài phút tới Lăng Bác, Phố Cổ, Công viên nước Hồ Tây + Giao thương với các tuyến phố như: Xuân La, Võ Chí Công, Trích Sài, Khu Ciputra, Ngoại giao Đoàn. Vườn đào Nhật Tân. + Mặt phố kinh doanh hái ra tiền, tòa nhà đẹp, đỉnh cao, theo phong cách Châu Âu. + Mỗi tầng 2 căn hộ khép kín, xưa kia là khách sạn, tầng 1 hiện đang kinh doanh siêu thị. + Sổ vuông đẹp nét căng, pháp lý rõ ràng sẵn sàng sang tên ngay.  Liên hệ: Kim Hạnh 0946 553 655",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798159.8315387,
89 triệu VNĐ,Đường Lê Quang Đạo phường Phú Đô, 165m2, 13, 3, 1, 1, 1,"THÔNG SỐ ĐẸP: 165m2 - 2 mặt tiền 13.5m - Giá đầu tư rẻ nhất khu vực Mỹ Đình - Từ Liêm GIÁ BÁN: 88 triệu/m2 (có thương lượng)ĐƯỜNG RỘNG - THOÁNG MÁT - MUA KHÔNG NGẬP (UY TÍN) - Mảnh đất siêu đẹp nằm cạnh sân vận động Mỹ Đình, Lê Quang Đạo, khu vực đông dân cư, nhiều dịch vụ tiện ích cho sinh viên, học sinh- Mảnh đất là cơ hội dành cho nhà đầu tư thông minh, giữ tiền lâu dài, hoặc đầu tư xây chung cư mini tạo dòng tiền sinh lời tốt- Khu vực nhu cầu thuê nhà ở rất lớn, cơ hội tạo dòng tiền cao hơn lãi suất gửi ngân hàng- Sổ đỏ pháp lý sạch, không tranh chấp, sẵn sàng giao dịch- Giá bán 88 triệu/m2 (có thương lượng tốt) - Liên hệ ngay bây giờ để nhận full thông tin hình ảnh, video, giá vào việc... THÔNG TIN LIÊN HỆ: Tùng Nhiệt (zalo, viber, sms, call...) 0866038182",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798161.8388302,
"3,4 tỷ VNĐ",Đường Tây Sơn phường Quang Trung, 26m2, 3, 2, 5, 3, 4,"NHÀ ĐẸP ĐỐNG ĐA - 100M RA PHỐ - OTO TRÁNH CÁCH NHÀ 30M - XEM TRONG CỰC ĐẸP + Vị trí nhà gần phố, thoáng trước thoáng sau, ngõ nông, đường trước nhà rộng 2m, oto tránh cách nhà khoảng 30m. Tiện ích xung quanh không thiếu thứ gì, gần nhiều trường học các cấp như ĐH Công Đoàn, ĐH Thủy Lợi, TTTM, siêu thị lớn... + Nhà chủ tự xây khoảng vài năm, thiết kế vô cùng hiện đại, khung cột BTCT kiên cố, thiết kế mỗi tầng 1 phòng thoáng sáng, WC và cầu thang cuối. - Tầng 1: Để xe, bếp, WC - Tầng 2: Phòng khách, WC - Tầng 3,4: 2 Phòng ngủ, 2 WC - Tầng 5: Phòng thờ, sân phơi + Sổ đỏ chính chủ, vuông đẹp Khách hàng quan tâm vui lòng liên hệ: 0979879773 (miễn TG, MG) ",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798163.4641087,
"8,5 tỷ VNĐ","Nguyễn Đổng Chi, Cầu Diễn, Nam Từ Liêm", 38m2, 3, 6, 5, 4, 3,"😀😀😀 HÀNG HIẾM Ô TÔ VÀO NHÀ, KINH DOANH ĐỈNH - GIÁ SIÊU RẺ CÓ 102.NGÕ ĐẸP NHẤT PHỐ - Ô TÔ TRÁNH - KINH DOANH MỌI LOẠI HÌNH - ĐỘC QUYỀN  Nguyễn Đổng Chi thơ mộng, ngõ rộng ô tô tránh văn minh sạch sẽ. Xung quanh tiện ích khủng khiếp như: TTTM Vinhome Gardenia, Khu đô thị Mỹ Đình với những ngôi biệt thự siêu đẹp, các trường học quốc tế lớn, nhà hàng, quán bar không thiếu thứ gì! - Thiết kế : Dt 38m² 5 tầng khung cột chắc chắn, công năng sử dụng gồm:+ Tầng 1 gara ô tô, Bếp ăn, WC.+ Tầng 2 : Phòng Khách, ngủ và WC.+ Tầng 3,4 : Mỗi tầng 2 ngủ và WC.+ Tầng 5 phòng thờ và sân thượng.NHÀ CÓ ĐẦY ĐỦ GIẤY PHÉP XÂY DỰNG, BẢN THIẾT KẾ, TƯỜNG RIÊNG,MÓNG RIÊNG VÀ THỂ HIỆN RẤT RÕ TRONG THIẾT KẾ. - Sổ siêu đẹp giao dịch ngay.- Giá 8.5 tỷ có thương lượng . Liên hệ :  Mr Dũng 0825237636 zalo 0996839398",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798165.325184, Tây
7 tỷ VNĐ,Kiến Hưng- Hà Đông, 63m2, 5,,,,,"Bán đất đấu giá Kiến Hưng, Hà Đông 63m, MT 5.5m kinh doanh chỉ 7 tỷ Cô tôi có mảnh đất đẹp khu đấu giá Kiến Hưng, Hà Đông diện tích 63m, mặt tiền khủng hiếm 5.5m ngay sau mặt phố Lê Xuân Điệp cực đẹp vỉa hè rộng ô tô tránh. Vị trí đắc địa xây lên toà 7 tầng thang máy lung linh ở kết hợp làm văn phòng kinh doanh quá đỉnh. Giá bán tốt nhất thị trường có gia lộc cho khách thiện chí mua. Sổ vuông phân lô sẵn sàng giao dịch. Giá 7 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",30/09/2022,Tin thường,batdongsan_so_com_vn_1673798166.6182268,
