price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
4 tỷ VNĐ,Đường Hoàng Hoa Thám phường Ngọc Hà, 35m2, 4, 1, 5, 3, 3,"
    Ngõ 173 Hoàng Hoa Thám Bán Nhà 5 tầng, 35m2, 3 ngủ nhà mới xây, nhỉnh 4 tỷ+ Nhà khu vực lõi Ba Đình đi vài trăm mét ra tới Lăng Bác, và công viên Bách Thảo, tầm 1 km ra Hồ Tây lộng gió. Ngõ thông các ngả, ra Đội Cấn và Ngọc Hà.+ Diện tích: 35m2 T2 đua ra 40m2 x 5 Tầng, mặt tiền: 4.2m+ Thiết kế 5 tầng mỗi tầng 1 phòng + wc, tổng 3 ngủ, 1 phòng thờ, sân phơi. Nhà nào cũng 2 thoáng.+ Nhà lô góc, 3 nhà đều đua ban công thêm diện tích.+ Sổ đỏ siêu đẹp sẵn sàng giao dịch. + Giá nhỉnh 4 tỷ Liên Hệ: 0868061200 xem nhà miễn phí
",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794665.0184526
"4,1 tỷ VNĐ",Đường Trung Phụng phường Trung Phụng, 36m2, 3, 3, 4, 4, 3,"+ Bác Lộc chủ nhà vốn là Đại Tá công tác trong Bộ Công An. Nay bác về hưu, con cái trưởng thành cũng đều làm trong nghành, bác muốn bán nhà đi về ở gần con gần cháu. Nhà này do bác tự xây, thiết kế khung cột bê tông rất chắc chắn, hiện trạng nhà rất tốt, không có gì cần sửa chữa, khách mua về dọn vào ở ngay+ Nhà nằm cách đường ô tô tránh 50m, trước cửa nhà rộng hơn 3m để được 5 6 xe máy, sau lưng nhà là trường tiểu học La Thành, nhà sở hữu vị trí đẹp, thoáng sáng 3 mặt vĩnh viễn, trong nhà lúc nào cũng tràn ngập sinh khí, phòng nào cũng có 1 đến 2 cửa sổ + Giao thông thuận lợi đi các hướng Khâm Thiên, Trung Phụng, Xã Đàn, Ô Chợ Dừa, hưởng trọn tiện ích khu trung tâm, sát nhà là trường học, cách vài bước là chợ dân sinh, TTTM Vincom cách nhà chưa đến 1 km. Dân trí cao, hàng xóm xung quanh cũng đều trong ngành công an, an ninh nơi đây cực tốt+ Mảnh đất vốn thuộc diện phân lô cho cán bộ nên cực vuông vắn. Diện tích sổ đỏ 36.2m2, xây dựng 4 tầng tổng 4 phòng ngủ, phù hợp cho các gia đình muốn định cư lâu dài + Thiết kế:   Tầng 1: Phòng khách + bếp + wc Tầng 2: 2 phòng ngủ + WCTầng 3: 2 phòng ngủ + WCTầng 4: phòng thờ + sân phơi. + Sổ đỏ đẹp nở hậu, sẵn sàng giao dịch *** Liên hệ Mr Tú ( Call.Sms.Zalo ) - cam kết thông tin và hình ảnh là thật ",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794666.812166
,Đường  phường Vân Canh,,, 6,,,,,15/10/2022,Tin thường,batdongsan_so_com_vn_1673794668.7858863
9 tỷ VNĐ,Bán nhà phân lô phố Trường Chinh 50m 7 tầng thang máy, 50m2,,,,,,"Bán nhà phân lô phố Trường Chinh 50m 7 tầng thang máy SIÊU PHẨM THANH XUÂN - PHÂN LÔ - Ô TÔ TẢI - KINH DOANH - VĂN PHÒNG + Sổ đỏ chính chủ 50 nhà mới 7 tầng thang máy, kinh doanh đỉnh+ Tầng 1 gara xe ô tô, xe máy.+ Đáp ứng 8 ngủ, trang thiết bị nội thất sang đẹp, phong cách Châu Âu+ Bán nhà để lại toàn bộ nội thất, ghế, giường tủ, 8 điều hòa, bể sục Massage v. v..+ Vị trí đẹp, nằm trên trục đường Trường Chinh thuận tiện đi về cầu Vĩnh Tuy, Ngã Tư Sở, đường vành đai, cơ sở hạ tầng đồng bộ. Liên hệ: Kim Hạnh 0946 553 655 ",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794670.1322844
"6,1 tỷ VNĐ",Đường Đỗ Đức Dục phường Mỹ Đình 2, 48m2, 5,,,,,"+ Hiện trạng mặt ngõ thông rộng Ô TÔ qua đất Kinh Doanh sầm uất   , chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7
",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794671.513589
"4,95 tỷ VNĐ",Đường Nguyễn Khang phường Yên Hòa, 40m2, 3, 2, 5, 4, 4,"
    + Vị trí nhà siêu đẹp nằm trên phố Hồ Tùng Mậu, ô tô tránh cách nhà 35m.+ Tiện ích xung quanh ngập tràn sát ngay các trường đại học lớn, đại học Thương Mại, Sân Khấu Điện Ảnh, Sư Phạm...
",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794673.1093204
"2,55 tỷ VNĐ",Đường Ngõ Thịnh Hào 2 phường Hàng Bột, 29m2, 4, 3, 3, 2, 1," Diện tích: 29m2 x 3 tầng, tổng 2 ngủ, xây chắc chắn lên thêm tầng thoải mái, tiện ích đầy đủ. Pháp lý sổ đỏ, giấy tờ đầy đủ. Giá nhỉnh 2 tỷ Liên Hệ: 0868061200 xem nhà trực tiếp ",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794674.4028604
800 triệu VNĐ,hoàn kiếm hà nội, 80m2, 5, 6,,,,"🎉🎉 Chỉ từ 148tr bạn đã sở hữu cho mình lô đất nằm kẹp giữa Khu Đô Thị và Các KCN lớn ở Hưng Yên , đường 6m trải asphanlt. 🎊 Ưu đãi lớn dành cho khách hàng lên đến 6% khi mua từ sản phẩm thứ 2 tiền vào theo tiến độ linh hoạt trả góp 0% lãi xuất .🎊 Diện tích từ 70-80m2 phù hợp với thiết kế nhà hiện đại .✨ Đường nội bộ 6m trải asphanlt , đủ hướng cho các nhà đầu tư.🌿 Nằm trên trục đường huyết mạch Tân Phúc Võng Phan chạy qua các KCN như Ân Thi- Phù Cừ - Tiên Lữ - Bình Giang - và các KCN lân cận .🌿 Xung quanh là các KCN lớn ở Hưng Yên quy mô rộng gần 400 ha, đối diện là khu quy hoạch Khu Dân Cư Mới Tân Phúc 300 ha. 🌿 Nằm trong khu dân cư đông đúc đầy đủ tiện ích bán kính ko quá 1km 🌿Hạ tần đồng bộ , mốc giới rõ ràng , hệ thống cấp thoát nc đầy đủ 🍃Mua bán chính chủ không qua trung gian .",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794676.1966963
"4,55 tỷ VNĐ",Đường Lê Trọng Tấn phường Khương Mai, 42m2, 4, 4, 4, 4, 3,"+ Ngõ rộng 3.5m, vài bước ra phố, ô tô đỗ ngay cổng nhà. Khu vực phân lô quân đội, dân trí cao. + Nhà ngay Ngã Tư Sở, giao thông cực kỳ thuận tiện. Thông thương phố lớn như Hoàng Văn Thái, Tô Vĩnh Diện, Trường Chinh, Tôn Thất Tùng, Vương Thừa Vũ,… + Thiết kế nhà chắc chắn, tổng 4 ngủ, các phòng đều có cửa sổ thoáng sáng. + Sổ đỏ chính chủ, sẵn giao dịch. + Giá: Hơn 4 tỷ, thương lượng nếu thiện chí.",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794677.5411003
"7,5 tỷ VNĐ",Đường Võng Thị phường Bưởi, 50m2, 3, 2, 5, 6, 3,"Chủ chuyển công tác vào nam cần bán gấp căn Võng Thị 50m-5 tầng-mt 3.7m GIÁ CHỈ 7TỶHỒ TÂY LỘNG GIÓ-SÂN RỘNG ĐỂ CHỤC CÁI XE - NHÀ ĐẸP Ở LUÔN - ĐỂ LẠI 100% NỘI THẤT - SỔ BÔNG HẬU - GẦN PHỐ - AN NINH TUYỆT VỜINhà nằm trong ngõ Võng Thị thông ngõ Thụy Khuê, ba bước ra Hồ Tây lộng gió, gần trường học các cấp, gần ô tô, an sinh tuyệt vời.+ Nhà thiết kế đầy đủ công năng, thoáng sáng, nội thất xịn sò, chủ để lại nội thất 100%Vị trí Quận Tây Hồ Lộng Gió giao thông thuận tiệnNhà : xây 5 tầng T1 thông sàn khách bếp để xe T2:2-3-4 mỗi tầng 2 phòng WCT5: phòng thờ sân phơiSổ chính chủ cất két * Liên hệ: Em Nam (033-970-3466)Miễn phí xem nhà Nhiệt tình tận tâm - Hỗ trợ 24/24.",15/10/2022,Tin thường,batdongsan_so_com_vn_1673794679.2206085
