price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"2,3 tỷ VNĐ",Đường Cầu Cốc phường Tây Mỗ, 54m2, 5, 50, 28, 2, 2,"
    1. The Tonkin thuộc phân khúc Ruby cao cấp nhất hiếm hoi tại dự án Vinhomes Smart City với số lượng cực ít, chỉ 2 toà Tonkin 1 và Tonkin 2.4. Mật độ căn hộ thấp nhất dự án với chỉ 16 căn/sàn; 07 thang máy (60 căn/thang máy); Hành lang căn hộ rộng 1.8m, có điều hoà trung tâm; Trần căn hộ cao 3.4m, thông thuỷ 2.7m; Sảnh lounge sang trọng bố trí 01 Nhân viên Lễ tân & 01 An ninh thường trực 24/7...------------------------------2. Căn 1 Phòng ngủ (41,2m²- 45,1m2); Giá từ: 1,6 tỷ.5. Căn 2 Phòng ngủ + 1 (70,4m²- 74m2); Giá từ: 2,7 tỷ.* Hotline tư vấn: /0986498889* Chính sách ưu đãi cực khủng chỉ có tại The Tonkin:+ Dễ dàng sở hữu với số vốn tự có chỉ cần 20% từ 210tr ký HĐMB.+ Gói quà tặng chào hè 30 triệu.-------------------------------- Điều hòa 2 chiều Multi âm trần Mitsubishi/Hitachi.- Tủ bếp trên - dưới gỗ MDF chống ẩm; Tủ đồ phòng ngủ.- Hệ thống nước nóng trung tâm.* Tư vấn chi tiết (Mr Vinh - TPKD): /0986498889",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797984.438131,
"6,3 tỷ VNĐ",Đường bà triệu phường nguyễn trãi, 62m2,, 6,,,,"+ Đường trước nhà rộng thênh thang, 2 mặt thoáng vĩnh viễn.  ",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797986.185751,
5 tỷ VNĐ,Đường Phú Diễn phường Phú Diễn, 69m2, 4,,,,,"Nói không với lỗi phong thủy, xây 7 tầng thang máy CCMN, gần phố, 10m ô tô tránh  + Mảnh đất vị trí đắc địa, ngay phường Cầu Diễn, Bắc Từ Liêm, HN. Khu dân cư đông đúc, cách đường Hồ Tùng Mậu 200m, gần trường đại học Tài Nguyên Môi Trường, tiện ích chẳng thiếu gì  + Thửa đất vuông đẹp như phân lô, DT to có thể xây tòa nhà chung cư mini vừa ở kết hợp cho thuê dòng tiền hàng tháng. Những khách hàng thông minh đừng bỏ qua mảnh đất hái ra tiền  + Chủ nhà lớn tuổi bán để chia cho các con, cân nhắc rất nhiều mới ra quyết định chuyển nhượng cho khách thiện chí  + Sổ đỏ vuông đẹp giao dịch ngay  - Liên hệ ngay bây giờ để nhận full thông tin hình ảnh, video, giá vào việc...  THÔNG TIN LIÊN HỆ: Tùng Nhiệt (zalo, viber, sms, call...)",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797987.7225583,
9 tỷ VNĐ,KĐT VĂN KHÊ - HÀ ĐÔNG, 83m2,,,,,,"***HIẾM - RẺ NHẤT DỰ ÁN !  NHÀ LIỀN KỀ KĐT VĂN KHÊ - HÀ ĐÔNG - DT: 83M x 5 TẦNG - VỊ TRÍ KINH DOANH- GIÁ NHỈNH 9TỶ. + Cần bán nhanh nhà LK khu ĐT Văn Khê, Vị trí Kinh doanh, khu vực dân trí cao, tiện ích nội khu gồm các trung tâm thương mại, trường Quốc tế liên cấp.  + Hạ tầng giao thông đồng bộ kết nối Trung tâm hội nghị Quốc Gia, Sân vận động Mỹ Đình. Ngay trung tâm TM Aeon Mail Hà Đông, Viện 103, K, Viện Bỏng Quốc Gia.   Lh: 0963.566.856 - 0963.56.68.5656",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797989.050844,
"5,9 tỷ VNĐ",Đường Đình Thôn phường Mỹ Đình 1, 40m2, 4, 4, 6, 5, 5,"
    Bán nhà riêng oto đỗ của 6T thang máy ngõ thông Đình Thôn Nam Từ Liêm 40M chỉ 5.9 tỷNhà trung tâm Mỹ Đình chủ xây thông phòng tầng 1,2 làm văn phòng t3 trở nên là ngủ Vị trí đẹp nhất phường Mỹ Đình trường mầm non cấp 1, 2, 3, siêu thị rạp chiếu phimNgõ to thông đi lại thuận tiện nối nhiêu đường lớn Mỹ Đình, Thiên Hiền ...Nhà phù hợp vừa ở, vừa cho thuê văn phòngVới nguồn hang 5000 căn nhà quanh các Quân Cầu Giấy , Nam Bắc Từ Liêm có già từ 3 tỷ đến 50 tỷSổ đỏ chính chủ sẵn sàng dao dịch ngayLH Trần Hảo 845681 666 để có giá tốt nhất tư vấn xem nhà miễn phí 24/7
",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797990.4033306,
"9,9 tỷ VNĐ",Đường Trường Lâm phường Việt Hưng, 100m2, 8, 50,, 4, 5,"Chủ nhà cần bán gấp thửa đất cực đẹp phố Kim Quan+ phố Kim Quan đường rộng 15m có vỉa hè kết nối phố Trường Lâm, Ô Cách, Ngô Gia Tự, ngay sát bệnh viện đa khoa Đức Giang, gần quận ủy Long Biên+ Thửa đất là lô góc, mặt tiền rộng 8m, cực kỳ thích hợp để xây tòa 7 Tầng là VP, Mặt bằng kinh doanh, hoặc biệt thự để ở. Thửa đất thuộc dạng cực hiếm trên thị trường+ Sổ đỏ chính chủ, vuông đẹp+ giá rao bán: 9,9 tỷ - còn thương lượng trực tiếp với chính chủ Chi tiết xin liên hệ: Vũ Tuấn - chuyên bđs thổ cư, biệt thự, nhà phố Long Biên...theo số..   0399.o.27.o.11.o.14.o",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797992.0213237,
35 tỷ VNĐ,Đường Long Phú phường An Khánh, 310m2, 16, 15, 4, 8, 8,"Biệt thự Hoa Phượng thuộc khu đô thị Nam An Khánh là dự án biệt thự hiện đã hoàn thiện hạ tầng, cư dân đặng cấp, hòa cùng Bảo Sơn Paradise thành dự án bám mặt đường Lê Trọng Tấn.+ Liền kề và sử dụng trọn tiện ích của Nam Từ Liêm và Hà Đông, cùng Vinhomes Smart City, Vinhomes Thăng Long, Sudico, Geleximco A... Tạo thành lõi trung tâm, với hạ tầng đồng bộ, và gần 100 tòa chung cư, cao ốc Văn phòng đang được xây dựng tại đây.+ Quy hoạch cắt qua biệt thự Hoa Phượng là 3 trục đường 24m, kết nối Lê trọng Tấn, đường liên khu 50m, giao thông và vị trí trong tương lai gần rất đắc địa, là Mỹ Đình thứ 2 trong tương lai gần.+ Nhà xây kiểu pháp rất đẹp, nội thất Tây Ban Nha, gỗ Gõ Đỏ, bán ghế nhập khẩu Pháp ... Sổ chính chủ, giao dịch ngay.LH Huy Ông Địa ",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797993.1464255,
"1,3 tỷ VNĐ",Đường Hồ Đền Lừ phường Hoàng Liệt, 65m2, 5, 20, 35, 2, 1,"
    
Chính chủ cần bán căn Chung Cư Víp Bán Đảo Linh Đàm - DT: 65m2 - 2 Ngủ - nhỉnh 1 tỷ 
+ Phòng gồm 2 phòng ngủ, Bếp, Vệ Sinh, Công năng đầy đủ, phòng mới đẹp
 + Tòa Chung Cư Tọa Lạc Ngay Gần Hồ Linh Đàm, xung quanh tiện ích đầy đủ, Chung tâm thương mại, 
- Công Viên, Hồ - Ngay gần Vành Đai 3 nên đi lại rất thuận lợi. 
-Tầm nhỉnh tỷ sở hữu ngay căn hộ Chung Cư 2 ngủ Bán Đảo Linh Đàm, tiện ích Sống đầy đủ như thế quá xứng đáng. 
+ căn Hộ hiện đang Chờ Sổ, Chỉ Có Hợp đồng mua bán với Chủ Đầu Tư. Lh 0973098131",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797994.247826,
"7,4 tỷ VNĐ",Đường Văn Cao phường Liễu Giai, 55m2, 4, 8, 3, 2, 2,"
    
Bán nhà 55m2 3tầng MT4m 7.4tỷ ngõ ôtô tránh VIP 97 Văn Cao Ba Đình(1)

BA ĐÌNH - MẢNH ĐẤT ĐẸP DUY NHẤT CÒN LẠI - NGÕ TO PHÂN LÔ - Ô TÔ ĐỖ CỬA VÀO NHÀ - GIÁ ĐẸP BẤT CHẤP ĐẦU TƯ
- TƯƠNG LAI KHÁCH MUA VỀ ĐẬP ĐI XÂY TOÀ NHÀ 7-8 TẦNG THANG MÁY - GARA Ô TÔ THÌ ĐẸP TUYỆT VỜI
- Vị trí quá đỉnh Trung tâm Ba Đình, nhiều tiện ích. Vài bước chân ra Phố, ra Hồ Tây chỉ vài phút.
- Ngõ thông rộng , sổ đẹp Phân Lô . Trước nhà rộng rãi , Ô TÔ 7 chỗ vào ra. Ngõ thông Hoàng Hoa Thám khu phân lô Bộ Công An.
- Nhà 3 tầng cũ , Chủ xác định bán đất, Vị Trí nên không có gì nhiều để mô tả. 
- SỔ ĐỎ CHÍNH CHỦ , PHÁP LÝ CHUẨN. SẴN GIAO DỊCH NGAY
Chú ý: Nhà đất cuối năm giao dịch cực nhanh xem ngay kẻo lỡ!
1. LH: A. Hoàng Anh 0934266313 (xem nhà miễn phí)
2. Link kho nhà đẹp: https://www.facebook.com/356939308270722
3. Hỗ trợ tài chính cho vay mua nhà đến 80% giá trị căn nhà, lãi suất thấp nhất thị trường.
4. ACE Môi giới kết hợp làm việc tại: https://www.facebook.com/108917115160629",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797995.5375082,
"3,2 tỷ VNĐ",Đường Vũ Phạm Hàm phường Trung Hòa, 83m2,, 35,, 2, 2,"Bán căn hộ toà E4 Yên Hoà Park View- Vũ Phạm Hàm Dt: 83m2, 2 ngủ, 2 vệ sinh, phòng khách, bếp, ban công Nhà đẹp, thoáng mát.đầy đủ tiện ích, toà nhà cao cấp. Sổ đỏ chính chủ Giá: 3,2 tỷ LH: 0949035102",01/10/2022,Tin thường,batdongsan_so_com_vn_1673797996.737518,
