price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"7,2 tỷ VNĐ","Đường Trương ĐỊnh, Phường Trương Định", 52m2, 4, 2, 5, 4, 4,"Nhà mới, 5 tầng, thang máy, kinh doanh đỉnh.Thiết kế hiện đại, đầy đủ công năng.Tầng 1 thông sàn, kinh doanh các mặt hàng, tổng 4 ngủ, phòng thờ, sân phơi.Diện tích: 52m, Sổ đỏ chính chủ.Giá chào: 7.2 tỷ, có thương lượng.Phố Trương định thông sang Bạch Mai, Minh Khai, Nguyễn an Ninh, Nguyễn Đức Cảnh, Tân mai..Khu trung tâm giao thông rất thuận tiện, ngập tràn tiện ích.Gần các trường đại học lớn như Bách Khoa, Xây Dựng, Kinh Tế Quốc Dân...Gần Bệnh viện Bạch Mai, Việt Pháp, Tai Mũi họng TW...Anh chị em quan tâm vui lòng liên hệ em.♡ Tel: 0825920555.♡ Zalo, sms, fb....",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801964.5853906,
5 tỷ VNĐ,Đường Trương Định phường Trương Định, 45m2, 4, 3, 5, 6, 5,"
    BÁN GẤP nhà Trương Định, GẦN PHỐ-NHÀ ĐẸP-Ô TÔ CÁCH 20M, 45m2 x 5 tầng x 6 ngủ, Giá chỉ 5.x Tỷ (có thương lượng)
- Cam kết ảnh thật, thông tin và pháp lý chuẩn
- Liên hệ để được tư vấn và xem nhà miễn phí
Em Nam 0973.659.609 hoặc inb Zalo/FB
(Miễn trung gian, Môi giới)
",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801966.6528587,
"5,9 tỷ VNĐ",phú la, 52m2, 5,, 4, 4, 3,"Bán Nhà, Phùng Hưng. Hà Đông. Ô Tô Kinh Doanh 52m2 x 4 tầng. Mặt Tiền 5m Giá 5.9 Tỷ.  MẶT NGÕ - KINH DOANH SẦM UẤT – Ô TÔ ĐỖ NGÀY ĐÊM  + Nhà mặt ngõ cách đường Phùng Hưng 1 nhà giao với các đường, Nguyễn Trãi, Quang Trung, Thanh Bình, CenCo 5, vành Đai 3, Quốc Lộ 70. Ngả đi các hướng nội thành và các tỉnh lân cận rất thuận tiện. + Nhà gần các trường Đại Học lớn như; Đại Học Kiến Trúc, Bưu Chính Viễn Thông; Nhà ngay gần Bệnh Viện 103, Viện Bỏng, Học Viện Quân Y, Viện K Tân Triều, Siêu Thị BigC Hà Đông, Quận Uỷ Hà Đông, chợ Hà Đông, cũng như rất nhiều dịch vụ xung quanh đa dạng và phong phú các loại hình vui chơi giải trí khác. Giao thông thuận tiện, an sinh đỉnh, an ninh an toàn. + Nhà nằm trên khu phố sầm uất, buôn bán, kinh doanh, văn phòng và các loại hình dịch vụ rất đa dạng và phát triển.  + Nhà thiết kế 4 tầng:                                                                                                          - - - Tầng 1: Phòng Khách, Bếp, Wc  - Tầng 2,3,: Mỗi tầng 2 phòng ngủ và wc - Tầng 4 : Phòng thờ, sân chơi + Nhà xây dựng bê tông cốt thép rất chắc chắn, chủ bán để về quê sinh sống.  Sổ đỏ chính chủ, cất két giao dịch phút mốt.   LH: E KHÁNH: 0984568179 ",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801968.8771396,
12 tỷ VNĐ,Đường Tân Mai phường Tân Mai, 105m2,, 6, 5, 5, 5,""",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(255,255,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'chính="""" chủ="""" cần="""" bán="""" căn="""" biệt="""" thự="""" siêu="""" đẹp="""" tại="""" phố="""" tân="""" mai,="""" quận="""" hoàng="""" diện="""" tích="""" 105m2,="""" 5="""" tầng,="""" gara="""" ô="""" tô,="""" có="""" thể="""" ở="""" kết="""" hợp="""" kinh="""" doanh,="""" văn="""" phòng…="""" span="""" p="""" pspan="""" initial'+="""" vị="""" trí="""" đắc="""" địa,="""" nằm="""" trên="""" khu="""" phân="""" lô="""" quân="""" đội="""" ,="""" vip="""" hưởng="""" trọn="""" không="""" gian="""" trong="""" lành="""" hồ="""" Đền="""" lừ,="""" ngay="""" cạnh="""" đô="""" thị="""" mới="""" louis="""" city="""" mai="""" ….="""" mt="""" rộng="""" thoáng,="""" chờ="""" thang="""" máy.="""" initial'="""">+ Nhà đẹp thiết kế kiểu Biệt Thự Vườn cây xanh , 2 mặt tiền, thoáng sáng ngập tràn..  "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(255,255,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'+="""" tiện="""" ích="""" đầy="""" đủ="""" không="""" thiếu="""" gì,="""" gần="""" trường="""" học="""" các="""" cấp,="""" chỉ="""" 5="""" phút="""" đến="""" đại="""" bách="""" khoa,="""" kinh="""" tế,="""" xây="""" dựng…,="""" vài="""" tới="""" bv="""" bạch="""" mai...="""" span="""" p="""" pspan="""" sổ="""" đỏ="""" chính="""" chủ,="""" pháp="""" lý="""" chuẩn,="""" sẵn="""" sàng="""" giao="""" dịch="""" trong="""" ngày.="""" initial'="""">+ Giá chỉ 12 tỷ. +Liên hệ tôi Chung 0977435869
",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801969.810705,
10 tỷ VNĐ,Thái Thịnh, 50m2,,, 7,,,"7 TẦNG THANG MÁY - MẶT NGÕ THÔNG - 2 Ô TÔ TRÁNH - Ở - KINH DOANH BẤT CHẤP.+ Vị trí trung tâm Quận Đống Đa, tiện ích vô vàn. Thông sang Thái Hà, Yên Lãng, Tây Sơn.+ Mặt ngõ thông, cách mặt Phố Thái Thịnh 60m, đường rộng 2 ô tô tránh nhau, kinh doanh bất chấp mọi mặt hàng.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.    LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801970.9849067,
"6,5 tỷ VNĐ",Đường Khương Đình phường Khương Đình, 70m2, 4, 4, 3, 3, 3,"x70m, sổ vuông đẹp, khách mua về xây CCMN dòng tiền cho thuê rất cao.  Liên hệ ngay em Thuỷ: O9l2---538---8OO để sở hữu căn nhà siêu đẹp và hiếm",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801971.9931567,
"1,85 tỷ VNĐ",Đường Bắc Cầu 3 phường Ngọc Thụy, 45m2, 4, 3, 1, 2, 2,"+ Vị trí cách cầu Long Biên khoảng 2km là qua cầu sang phố cổ, khu vực đang phát triển mạnh, giá đất tăng vụt, tương lai có đường vành đai ven sông thì giá tăng gấp bội.+ Khu vực đất vàng 2 bên là Sông Hồng và sông Đuống nên hiện tại và tương môi trường sống trong lành, mưa không bị ngập, người nước ngoài thuê trọ ở khu vực này rất nhiều.+ Nhà mới xây 1 tầng, công năng đầy đủ, khách chỉ cần mang đôi dép tông về ở.+ Sổ đỏ chính chủ, giá chào 1,85 tỷ có thương lượng.+ Liên hệ: 0979057536 Trung Kiên để được tư vấn và xem nhà miễn phí.+ CAM KẾT THÔNG TIN u và ẢNH THẬT 100%",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801972.9765265,
5 tỷ VNĐ,Đường Trương Định phường Tương Mai, 40m2, 4, 3, 4, 2, 3,"
    BÁN GẤP nhà Trương Định, NGÕ THÔNG-NHÀ ĐẸP-GẦN PHỐ, 40m2 x 4 tầng x MT 4.5m, Giá chỉ 5 Tỷ (có thương lượng)
- Cam kết ảnh thật, thông tin và pháp lý chuẩn
- Liên hệ để được tư vấn và xem nhà miễn phí
Em Nam 0973.659.609 hoặc inb Zalo/FB
(Miễn trung gian, Môi giới)
",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801974.3498518,
"15,95 tỷ VNĐ",Đường Bạch Thái Bưởi phường Văn Quán, 80m2, 8, 10, 5, 4, 4,"
    + Cần bán gấp Siêu phẩm cực đẹp Mặt phố Bạch Thái Bưởi, gần Nguyễn Khuyến phường Văn Quán rộng,nhà to 80m2*5t chỉ hơn 15tỷ,+ kinh doanh sầm uất ngày đêm, + 3 ô tô tránh, 30m ra mặt phố Nguyễn Khuyến. + Giá quá ngon so với các căn nhà phân lô chỉ để ở , căn này kinh doanh quá tuyệt vời Khu Đô thị Văn Quán.+ Thiết kế cơ bản 4 phòng ngủ + Nhà Kỹ Sư Xây dựng hoàn thiện để ở, nay đã chuyển sang Biệt thự Hồ Tây, nhà đẹp long lanh, đầy đủ nội thất: Giường, tủ, điều hoà, trần thạch cao, cửa thông phòng và cầu thang gỗ LIM tuyệt đẹp.+ sổ phân lô siêu đẹp, chính chủ + giá 15,95tỷ(có thương lượng)+ Gọi ngay Mrs Hương 0916144766, chuyên bán, cho thuê và nhận ký gửi nhà đất thổ cư.
",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801975.3731148,
"4,55 tỷ VNĐ",Đường Bồ Đề phường Bồ Đề, 45m2, 4, 3, 6, 5, 4,"+ Vị trí nhà đắc địa, anh sinh đỉnh, vài bước chân ra Phố Nguyễn Văn Cừ, Phố Ngọc Lâm, Phố Nguyễn Sơn, rất gần cầu Chương Dương,...+ Giao thông thuận tiện, tiện ích bạt ngàn.+ Thiết kế hiện đại, đầy đủ công năng.+ Sổ đỏ cất két, giá chào 4,55 tỷ có thương lượng.+ Liên hệ: 0979057536 Trung Kiên để được tư vấn và xem nhà miễn phí.+ CAM KẾT THÔNG TIN NHÀ và ẢNH THẬT 100%",14/09/2022,Tin thường,batdongsan_so_com_vn_1673801976.4622014,
