price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"6,9 tỷ VNĐ","Phố Vương Thừa Vũ, Phường Khương Mai", 55m2, 4, 5, 4, 4, 4,"- Phố Vương Thừa Vũ, Nhà đẹp, ô tô đỗ cửa, khu phân lô, đường rộng thoáng.- Nhà xây thiết kế bản vẽ.- Diện tích 55m, 4 tầng, mặt tiền 4.2m.- Phòng khách, bếp, 4 phòng ngủ, phòng thờ, sân phơi.- Gần chợ dân sinh.- 5 phút ra Bệnh viện Y, và Bệnh viện Đại học Y.- 2 phút ra Mimec Tây sơn.- khu trung tâm Thành xuân, ra Ngã tư sở, đi tây sơn, đường láng, nguyễn trãi..- Giá chào 6.9 tỷ, có thương lượng.- Liên hệ: Nguyễn Dương - 0825920555.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805084.7296605
,"Chính chủ bán ShopHouse khu K7 mặt đường 51m dự án StarLake Tây hồ Tây, 0974785400", 195m2,,,,,,"Chính chủ bán ShopHouse khu K7 mặt đường 51m dự án StarLake Tây hồ Tây, 0974785400 – Shophouse có DT: 195,5m2/sàn– Xây 5 tầng, căn shop có 3 mặt tiền, xẻ khe. Vị trí đắc địa, gần trụ sở 12 bộ ban ngành, trường quốc tế, văn phòng Samsung, khu Ngoại Giao Đoàn. Nên có giá trị thương mại rất cao.– Công năng: Rất phù hợp làm trụ sở ngân hàng, nhãn hàng và thương hiệu quốc tế lớn…– Đã đóng tiến độ 20%, phần 75% còn lại đóng khi giao nhà dự kiến T12/2022.– Tiến độ dự án rất đảm bảo: Dự kiến bàn giao T12/2022. - Giá bán: Thỏa thuận, có thương lượng. - LHCC: Mr Hùng 0974785400         http://www.sanbatdongsanviet.com.vn",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805086.4271185
30 tỷ VNĐ,Lạc Long Quân Tây Hồ, 135m2, 8,,,,," - Diện tích 135m2. Mt 8.4m. Giá bán 30 tỷ ( có thương lượng )  - Vị trí mặt ngõ ô tô, cách đường Lạc Long Quân 10m. Vài bước chân ra mặt hồ thoáng mát. - Mảnh đất vuông vắn, diện tích rộng còn sót lại Tây Hồ!  - Mảnh đất thích hợp cho một toà văn phòng đẳng cấp. - Sổ đỏ đẹp, giao dịch ngay. Liên hệ với em nha để được tư vấn!  Miễn ( TG Quảng Cáo )",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805087.6618168
866 triệu VNĐ,cầu giấy hà nội, 80m2, 5, 6,,,,"[31/08/2022 08:39:53] Đức Nguyện: 🚀🚀 Chuẩn bị mở bán đất dự án giá rẻ khu dân cư mới tự xây Tân Phúc ven nằm khu công nghiệp Hà Nội _Hưng Yên .👉 Sát nút giao cao tốc 5b ,giá chỉ từ 866 triệu/ lô 🌏 👉Diện tích giao động từ 70-80 m2🗺 Đường nội bộ vào đất đổ afphan nhựa từ 5_7m 💎 Vị trí giao thông thuận tiện , nằm cạnh nút giao cao tốc Hà Nội - Hải Phòng 🌐 Là trung tâm cầu nối giao thông ,vận chuyển hàng hóa của cao tốc 5b từ Hà Nội _Hưng Yên_Hải Dương _Hải Phòng và Quảng Ninh ..💎 Là vị trí giao thoa quốc lộ 38 với cao tốc 5b , kết nối từ Ân Thi tiếp giáp với thị trấn Kẻ Sặt _ đi Hải Dương_Bắc Ninh. 💎 Nằm sát đường tỉnh Tân Phúc _Võng Phan,giao với tỉnh lộ 387 nối liền các khu công nghiệp từ Ân Thi, Hưng Yên _đi Thái Bình /-flag Cách chợ mua sắp , ủy ban nhân dân xã chỉ 1km💜 Cách trường học cấp 1 cấp 2 chỉ 1,5 km💎 Nằm trong vùng quy hoạch khu công nghiệp Bắc Sơn - Bãi Sậy , Tân Phúc- Hoàng Hoa Thám, Quang Vinh.🎯 Nằm giáp tuyến đường lưu thông hàng hóa qua các khu công nghiệp Tân Phúc -Quang Vinh _ Hoàng Hoa Thám - Văn Nhuệ 🌏 Vị trí nằm ở trung tâm khu công nghiệp huyện Ân Thi , với quy mô hơn 10000 công nhân.🏗 Vị trí Ân Thi giáp ranh 6 huyện quy hoạch tương lai sẽ thành nơi giao thương sầm uất tấp nập ..💎 Mốc giới dõ ràng , hạ tầng đồng bộ , sổ hồng trao tay.. 💎 Cơ hội cho các nhà đầu tư kiếm 💸💸💸.💓 Đảm bảo sinh lời , với giá trị nhân 2,nhân 3 cho khách hàng.🔥Quy trình mua bán:💎Bước 1: Đặt cọc 100 triệu trong thời hạn 15 ngày.💎Bước 2: Thanh toán 95% ngay khi ký hợp đồng chuyển nhượng.💎 Bước 3: Nhận sổ thanh toán 5% giá trị còn lại .",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805088.8337076
950 triệu VNĐ,Đường Bắc Thượng phường Quang Tiến, 45m2, 4,,,,,"Bán nhanh lô góc 45m Bắc Thượng - Quang Tiến đường 5m ô tô quay đầu thoải mái.- Diện tích: 45m2.- Mặt tiền: 4m nở hậu.- Đường rộng 5m oto đỗ cửa.+ Xung quanh đầy đủ tiện ích không thiếu thứ j.+ Cách 1km tới KCN Nội Bài và đường tỉnh lộ 131.+ Sân bay Nội Bài cách 3km.- Kết nối Giao thông đồng bộ vô cùng thuận tiện.- Dân cư đông đúc, sầm uất, dân trí cao.Anh chị quan tâm vui lòng liên hệ e qua hotline  để xem và chốt trong ngày.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805091.5697038
950 triệu VNĐ,Đường Bắc Thượng phường Quang Tiến, 45m2, 4,,,,,"Bán nhanh lô góc 45m Bắc Thượng - Quang Tiến đường 5m ô tô quay đầu thoải mái.- Diện tích: 45m2.- Mặt tiền: 4m nở hậu.- Đường rộng 5m oto đỗ cửa.+ Xung quanh đầy đủ tiện ích không thiếu thứ j.+ Cách 1km tới KCN Nội Bài và đường tỉnh lộ 131.+ Sân bay Nội Bài cách 3km.- Kết nối Giao thông đồng bộ vô cùng thuận tiện.- Dân cư đông đúc, sầm uất, dân trí cao.Anh chị quan tâm vui lòng liên hệ e qua hotline  để xem và chốt trong ngày.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805092.7254293
,gia lâm hà nội, 90m2, 5,,,,,"🎊 🎉 Chào đón dự án mới khu dân cư mới tạ xây Tân Phúc _ hứa hẹn là điểm sáng đi đầu khu vực đầu tư sinh lời hiệu quả Nằm cạnh nút giao cao tốc Hà Nội – Hải Phòng- Quảng Ninh nơi kết nối vùng kinh tế trọng điểm 4 tỉnh. 🌹 Tiếp giáp các trục quốc lộ như : ql 5B, ql 38 ... đặc biệt là tuyến đường mới đang được chiển khai kết nối các kcn nằm giáp ranh với hàng loạt các kcn có diện tích 300-500 ha . Thu hút hàng ngàn lao động sinh sống và làm việc . 👉 Diện tích đất rộng từ 70m2-90m2 👉 Đường trải rộng 5-7m, cơ sở hạ tầng đồng bộ 👉 giá chỉ từ 866 triêu/ lô. 👉 Chiết khấu lên tới 3% khi mua từ 2 lô trở lên ☎ Liên hệ : 0866 478 590 để biết thêm chi tiết",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805094.0439062
"3,6 tỷ VNĐ",Đường Kim Ngưu phường Thanh Lương, 40m2, 4, 4, 5, 6, 5," + Nhà năm tại Ngõ trên phố Kim Ngưu sầm uất, hiện đại, tiện ích và giao thông thuận lợi. + Gần các tuyến phố : Bạch Mai, Trương Định, Đại La, Minh Khai. + Nhiều tiện ích : Time City, Bệnh Viện Thanh Nhàn… + Nhà trong khu phân lô, dân trí cao, an ninh tuyệt đối. + Ngõ thông, 80m ra phố Kim Ngưu. + Diện tích sổ đỏ 40mx 5 tầng. + Nhà mới xây, thiết kế hiện đại, Chủ xây cực kỳ tâm huyết. + Chủ TẶNG TOÀN BỘ NỘI THẤT. + Sổ đỏ chính chủ, đảm bảo pháp lý, sẵn sàng giao dịch. + Giá 3 Tỷ 600 –Tặng chi phí sang tên.  Liên hệ: em Dũng - 0945676597 ",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805095.1988134
"3,25 tỷ VNĐ","Kim Giang, xã Thanh Liệt", 45m2,,,,,,"+ Bán nhà Kim Giang, Thanh Liệt, Thanh Trì+ Vị trí nhà lô góc, trong ngách nhưng to như Phố, đường ô tô 7 chỗ đỗ cửa. Nhà đã cũ chủ tự xây, thiết kế khung BTCT+ Sổ đỏ nở hậu cất két sẵn sàng giao dịch. + Nhà gần chợ , trường học , giao thông thuận tiện kết nối với trung tâm của Linh Đàm, Nguyễn Xiển, Kim Giang, QL 70. Đi đâu cũng tiện.",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805096.3218098
,Yên vinh- thanh lâm- mê linh- hà nội, 77m2,,,,,,"✅✅ Bán 77m2- Thông số sổ đẹpVị trí: Yên Vinh- thanh lâm- mê linh- Hà Nội Đối diện KĐT Hud mê linh central Ngõ thông tứ phía✅ Giá: 2,X Tỷ ☎️ LH: 0989-726-892 Em Phượng Hud mê linh centralđấu giá chi đôngđấu giá mê linhvành đai 4đất nền mê linh",31/08/2022,Tin thường,batdongsan_so_com_vn_1673805099.1562264
