price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
,Đường Định Công phường Định Công, 60m2, 5, 3, 4, 6, 4,"Thiết kế hiện đại 4 tầng 1 tum sân phơi Giá 6,x tỷ có thương lượng. ",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801686.8322954
"5,8 tỷ VNĐ","Phố Yên Lạc, Phường Thanh Nhàn", 40m2, 4, 3, 6, 5, 4,"Nhà siêu đẹp, 2 mặt thoáng sáng, kinh doanh VP, kết hợp ở cực đỉnh.+ Diện tích 40m.+ Thiết kế 6 tầng, Thông sàn, Cầu thang rộng, đủ công năng.+ Các phòng đều có ban công trồng cây xanh, cực thân thiện với MT, mang lại cảm giác thư giãn mỗi khi về nhà.+ Sổ Đỏ chính chủ, Thiện chí giao dịch.+ Nhà ở trung tâm HBT, giao thông thuận tiện, lên Hồ Gươm chưa tới 10p.+ Gần nhiều trường học các cấp tiêu chuẩn Quốc Gia.+ Chưa tới 10p ra các trường Đại học lớn như Bách Khoa, Xây Dựng, KTQD...+ Gần bệnh viện Thanh Nhàn.+ Gần nhiều chợ dân sinh.+ Giá chào: Nhỉnh 5 tỷ.+ LIÊN HỆ: EM DƯƠNG - 0825920555.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801688.8648574
10 tỷ VNĐ,Khương Trung, 56m2,,, 6,,,"6 TẦNG Ô CHỜ THANG MÁY - THOÁNG TRƯỚC SAU - GARA Ô TÔ - NHÀ DÂN XÂY MỚI - KINH DOANH BẤT CHẤP.+ Vị trí nhà mặt Phố, nằm giao giữa Khương Hạ, Bùi Xương Trạch, Khương Trung, View Hồ Khương Hạ, tiện ích bạt ngàn.+ Khu dân trí cao, an ninh tốt, kinh doanh bất chấp mọi mặt hàng.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.    LH: Em Hoan, 0925088355, nhiệt tình, vui vẻ dẫn khách, miễn phí xem nhà 24/7.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801690.8694942
"14,8 tỷ VNĐ",Quận Cầu Giấy, 35m2,,,,,,"NHÀ MỚI NGHĨA TÂN CẦU GIẤY VỈA HÈ Ô TÔ TRÁNH KINH DOANH.CHỈ 14.8 TỶ 0962745289 + DT35m2. 5 TẦNG THÔNG SÀN -  KINH DOANH BẤT CHẤP+ Vị trí đep nhất phố Nghĩa Tân, khu vực hiếm nhà bán, gần ngay chợ nghĩa Tân, khu phân lô ô tô tránh, thông HOÀNG QUỐC VIỆT – TRẦN TỬ BÌNH - TÔ HIỆU – NGUYỄN VĂN HUYÊN.Trung tâm Quận Cầu Giấy. Nhà mới cực đẹp mới ở ngay Tiện ích nhất khu vực.+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ GIÁ THƯƠNG LƯỢNG.+ Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801692.937961
"5,8 tỷ VNĐ","Phố Yên Lạc, Phường Thanh Nhàn", 40m2, 4, 3, 6, 5, 4,"Nhà siêu đẹp, 2 mặt thoáng sáng, kinh doanh VP, kết hợp ở cực đỉnh.+ Diện tích 40m.+ Thiết kế 6 tầng, Thông sàn, Cầu thang rộng, đủ công năng.+ Các phòng đều có ban công trồng cây xanh, cực thân thiện với MT, mang lại cảm giác thư giãn mỗi khi về nhà.+ Sổ Đỏ chính chủ, Thiện chí giao dịch.+ Nhà ở trung tâm HBT, giao thông thuận tiện, lên Hồ Gươm chưa tới 10p.+ Gần nhiều trường học các cấp tiêu chuẩn Quốc Gia.+ Chưa tới 10p ra các trường Đại học lớn như Bách Khoa, Xây Dựng, KTQD...+ Gần bệnh viện Thanh Nhàn.+ Gần nhiều chợ dân sinh.+ Giá chào: Nhỉnh 5 tỷ.+ LIÊN HỆ: EM DƯƠNG - 0825920555.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801695.1251109
"5,43 tỷ VNĐ","Đường Nguyễn Văn Linh , Phường Phúc Đồng, Quận Long Biên, Hà Nội", 41m2, 4,, 5, 3,,"Nhà Nguyễn Văn Linh, Phường Phúc Đồng, Long Biên 5T, 41m2, chỉ 5,43 tỷ (Nhà dân xây, gara ô tô, lô góc)  + Tầng 1: Thông sàn, gara ô tô, 1 wc + Tầng 2: Phòng khách, bếp, wc + Tầng 3,4: Mỗi phòng 1 phòng ngủ + wc + Tầng 5 : 1 phòng ngủ, phòng thờ, sân phơi   Lô góc nhà đường Nguyễn Văn Linh , Phường Phúc Đồng - Long Biên, ngõ thông, kinh doanh ô tô vào nhà..  + Vị trí trung tâm Long Biên,  gần chợ, gần trường, thuận tiện kết nối đường Tân Thụy, Nguyễn Lam, Chu Huy Mân hay ra TTTM Aeon Mall, Cầu Vĩnh Tuy, Cổ Linh… + Nhà dân tự xây, kiên cố chắc chắn, thiết kế đầy đủ công năng sử dụng: Nhà lô góc 2 thoáng, kinh doanh đa dạng. + Khu dân trí cao, an ninh tốt, tiện ích không thiếu thứ gì.- Sổ đỏ chính chủ, pháp lý sạch sẽ. Sẵn sàng giao dịch. Lh ngay : Mr Tùng 0965 722 358",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801697.1995595
"16,9 tỷ VNĐ",Đường Hồng Tiến  phường Bồ Đề, 90m2, 7, 40, 2, 2, 1,"- Nhanh chóng tiếp cận các tuyến phố huyết mạch: Hoàng Như Tiếp, Nguyễn Văn Cừ, Nguyễn Sơn, Lâm Hạ, Ngọc Thuỵ…  ",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801699.0815263
"6,9 tỷ VNĐ",Đường Trần Duy Hưng phường Trung Hòa, 50m2,, 3, 1, 1, 1,"- Bán nhà đường Trần Duy Hưng, Cầu Giấy. 50m2, lô góc, ngõ thông, gần phố, ô tô, KD, chỉ 6.9 tỷ. - Căn nhà có vị trí quá đẹp, ngõ thông tứ tung, lô góc, 1 mặt ngõ ô tô, 1 mặt nghách ba gác đua, cách mặt phố Trần Duy Hưng 100m, thông Nguyễn Chánh, Tú Mỡ, Trung Kính, Trần Duy Hưng,... - Hiện đang là nhà C4, chủ xác định bán đất, 50m2, lô góc, xây tòa ccmn, thiết kế thêm mặt bằng KD T1 nữa thì tuyệt vời. - Sổ đỏ Chính chủ, vuông đét, sẵn sàng giao dịch. - Giá 6.9 tỷ( có thương lượng). - Gọi ngay em Huy chuyên thổ cư Cầu Giấy.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801701.0422807
65 triệu VNĐ,Đường Quốc lộ 32 phường Tân Lập, 69m2, 5,,,,,"'bán="""" nhanh="""" lô="""" đất="""" dịch="""" vụ="""" tân="""" tây="""" Đô,="""" đường="""" bát="""" phúc.="""" Ô="""" tô="""" tránh,="""" vỉa="""" hè="""" rộng,="""" mặt="""" tiền="""" không="""" lỗi="""" phong="""" thủy,="""" gần="""" hoàng="""" quốc="""" việt="""" kéo="""" dài.="""" span="""" p="""" class=""MsoNormalSPAN"" vi'xung="""" quanh="""" các="""" tòa="""" chung="""" cư="""" khu="""" biệt="""" thự,="""" liền="""" kề.="""" vi'="""">Khu đô thị mở, tiện ích như: Ngân hàng, siêu thị, nhà hàng, phòng khám, rạp chiếu phim, dịch vụ ăn uống.. 'gần="""" các="""" trường="""" đại="""" học="""" như:="""" thành="""" Đô,="""" công="""" nghiệp...="""" span="""" p="""" class=""MsoNormalSPAN"" vi'sổ="""" đỏ="""" chính="""" chủ,="""" giao="""" dịch="""" nhanh.="""" vi'="""">Xlh: 0382703234 ( thanh sơn) để được giá tốt.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801702.3936708
10 tỷ VNĐ,Bùi Xương Trạch, 60m2,,, 6,,,"+ Vị trí nhà mặt Phố nằm ngay đầu Phố giao giữa Khương Hạ, Khương Trung, Bùi Xương Trạch, giao thông thuận tiện.+ GARA ô tô, ô chờ thang máy, dân cư qua lại đông đúc, kinh doanh bất chấp mọi mặt hàng.+ Nhà dân xây 6 Tầng mới, nội thất cao cấp, khung cột chắc chắn.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.    LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801704.5648553
17 tỷ VNĐ,Quận Bắc Từ Liêm, 85m2,,,,,,"  LÔ GÓC 3 THOÁNG NHÀ MẶT PHỐ TRẦN CUNG  KINH DOANH DT 85M2 MT 18M LH 0962745289+ GIÁ: CHỈ 17 TỶ.+ Vị trí: LÔ GÓC 3 THOÁNG MẶT PHỐ TRẦN CUNG VỈA HÈ Ô TÔ KINH DOANH. Trung tâm Quận Bắc Từ Liêm.Tiện ích miễn bàn.+Nhà mặt phố, 3 thoáng , giao thông thuận tiện,  gần chợ, trường học các cấp, khu Ngoại Giao Đoàn, Phạm Văn Đồng, Hoàng Quốc Việt, Hồ Tây, 5p ra công viên Hòa Bình, Mê Trô Thăng Long. Tiện ích ngập tràn.+ Sổ đỏ cất két sẵn sàng giao dịch.+ Giá có thương lượng.Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, thủ tục sang tên nhanh gọn. + Tư vấn 24/7.",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801705.9671667
"11,5 tỷ VNĐ","Bế Văn Đàn, Hà Đông, Hà Nội", 61m2,, 10, 5, 5,," # Bán nhà mặt phố, quận Hà Đông, phường Quang Trung, phố Bế Văn Đàn. LH Tình Nhà Đất 0906113879. + Siêu phẩm mặt phố kinh doanh sầm uất, 61m, 5T, nhà đẹp ở thích, ô chờ thang máy, full đồ nội thất sang trọng, 5 phòng ngủ rộng khép kín, tầng thượng sân vườn, tiểu cảnh, góc thư giãn tuyệt đẹp, trước nhà vỉa hè, đường rộng ô tô dừng đỗ, mô tả không nói được hết vẻ đẹp và giá trị của căn nhà này. Nay chủ rất tiếc.. cần tiền bán gấp. Nhanh tay LH thương lượng trực tiếp để sở hữu ngay căn nhà giá trị, tuyệt đẹp này. Giá chỉ nhỉnh trên 11 tỷ. + Vị trí víp, trung tâm nhộn nhịp, tuyệt đẹp quận Hà Đông, khu hiếm nhà bán, song song với mặt đường trục chính huyết mạch Quang Trung. Tiện chợ, gần nhiều trường C1,2,3, cạnh Trường Cao Đẳng Y Tế, Bệnh viện Đa Khoa Hà Đông. Phù hợp ở, mở văn phòng, công ty, hay kinh doanh đắc địa nhiều ngành nghề.. + Nhà chủ xây tâm huyết móng cột chắc, thiết kế hiện đại, full nội thất cao cấp, T1 thông sàn kinh doanh, 5 phòng ngủ khép kín, khách, bếp, phòng thờ, sân phơi, sân tiểu cảnh...riêng, công năng chuẩn về ở ngay. + Sổ đỏ siêu đẹp chính chủ, sẵn sàng giao dịch. # HotLine: 0906113879 Tình Nhà Đất quận Hà Đông – Hà Nội ( uy tín, tận tâm, nhiệt tình, tư vấn hỗ trợ 24/7 ).",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801707.8933318
"3,5 tỷ VNĐ",Đường Đình Thôn phường Mỹ Đình 1, 36m2, 5, 3, 5, 4, 4,"
    Bán nhà riêng ngõ 154  ĐÌNH THÔN NAM TỪ LIÊM 2 thoáng oto 60m 36Mx5T chỉ 3.4 tỷNhà ngõ 154 ĐÌNH THÔN thông nhiều ngả  trung tâm hành chính phường Mỹ Đình 1Nhà 5T đep ở ngay  vị trí hiêm nhà bánVị trí nhà đẹp gần hồ trường cấp 1,2,3 MỸ ĐÌNH, cấp 3, Trí Đưc, Trần Quốc Tuấn 2 phút đi xe máyKhu vục MỸ ĐÌNH đang phát triển tốt đường Trần Hữu Dực kéo dài nối Phạm Hùng, đường nôi MỄ TRÌ TRẦN HỮU DỰC xong giá trị nhà còn tăng Với rất nhiều nhà đẹp có giá từ 3 đến 30 tỷSổ đỏ săn sàng dao dịch ngayLH Trần Hảo 0845681666 để có giá tốt tư vấn xem nhà miễn phí 24/7. Luôn mang lại Giá Tri - Uy - Tín Niềm Tin tới khách hàng
",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801709.248775
"2,65 tỷ VNĐ",Đường Tam Trinh phường Mai Động, 28m2, 3, 3, 4, 3, 3,"
    BÁN GẤP nhà Tam Trinh, NGÕ NÔNG RỘNG-VÀI BƯỚC RA MẶT PHỐ, 28m2 x 3.5 tầng, Giá chỉ 2.x tỷ (có thương lượng)
- Cam kết ảnh thật, thông tin và pháp lý chuẩn
- Liên hệ để được tư vấn và xem nhà miễn phí
 Em Nam 0973.659.609 hoặc inb Zalo/FB
(Miễn trung gian, Môi giới)
",15/09/2022,Tin thường,batdongsan_so_com_vn_1673801711.1177764
