price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
4 tỷ VNĐ,Đường trần phú phường VĂN QUÁN, 45m2, 38, 5, 4, 4, 4,"Sung quanh nhà 4 phía là Chợ, khu vực trung tâm đầy đủ tiện ích, ô to đỗ cửa,  Để  .
",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794016.661023,
11 tỷ VNĐ,Hồ Tùng Mậu, 68m2,,, 10, 10,,"* Nhà lô góc nằm ở ngõ 199 Hồ Tùng Mậu gần các đường Nguyễn Cơ Thạch, Hàm Nghi, 200m ra Vinhomes. - Vị trí trung tâm 8 trường ĐH, Cao Đẳng, KV đông dân. - Nhà mới xây xong, đẹp lung linh, thang máy, nội thất đầy đủ mới toanh. - Nhà thiết kế 12 phòng, full 24/24, mỗi phòng 3 cửa sổ thoáng vĩnh viễn, doanh số 80tr/tháng. * Ảnh thật. * Sổ đỏ sẵn sàng sang tên. * Giá 11 tỷ. LH em Quang chuyên BĐS HN.",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794018.7359052,
"7,2 tỷ VNĐ",Đường Nguyễn Văn Cừ phường Bồ Đề, 44m2, 3, 3, 6, 3, 4,"
    + +++ Xung quanh nhà là trường học các cấp , bệnh viện Tâm Anh , vườn hoa công viên hồ Bồ Đề .... Đi 5 phut qua cầu Chương Dương sang Phố------ Pháp lý chuẩn .sổ đỏ + giấy phép xd ( hỗ trợ vay ngân hàng )0973 047 785
",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794019.8669355,
"6,88 tỷ VNĐ",Đường Võ Nguyên Giáp phường Vĩnh Ngọc, 80m2, 5,,,,,"
    + Vị trí ngay trung tâm thôn, gần trường mầm non, sân bóng, chợ, tiện ích đa dạng.+ Sổ đẹp, pháp lý chuẩn. 
Siêu hiếm mảnh đất đẹp mặt quốc lộ tại Đồng Nhân Hải Bối Đông Anh Hà Nội giá đầu tư LH 0333967741

Mặt tiền 5m.
 
- "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" user-select:="""" text'dân="""" cư="""" đông="""" đúc,="""" cực="""" kì="""" phát="""" triển,="""" giao="""" thông="""" thuận="""" tiện="""" di="""" chuyển="""" mọi="""" hướng.="""" span="""" text'spanroboto="""" regular"";="""" float:="""" rgb(0,0,0);="""" display:="""" inline="""" !important;="""" rgb(255,255,255);="""" text-decoration-thickness:="""" initial'="""">5km đến KCN Mê Linh. "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" user-select:="""" text'span="""" rgb(255,255,255);="""" text'sổ="""" đỏ="""" chính="""" chủ,="""" không="""" quy="""" hoạch,="""" pháp="""" lý="""" rõ="""" ràng="""" tranh="""" chấp.="""" span="""" text'="""">"",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(255,255,255);="""" text-indent:="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" user-select:="""" text'spanroboto="""" regular"";="""" float:="""" rgb(0,0,0);="""" display:="""" inline="""" !important;="""" text-decoration-thickness:="""" initial'span="""" rgb(229,239,255);="""" text'="""">Chủ đất bác Thịnh có 2 mảnh liền nhau bán bớt 1 mảnh để hoàn thiện biệt thự bên cạnh.  "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" user-select:="""" text'span="""" rgb(255,255,255);="""" text'giá="""" rẻ="""" nhất="""" khu="""" vực,="""" có="""" thương="""" lượng="""" nhẹ="""" về="""" giá.="""" span="""" spanspan="""" text'="""">
",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794020.8493056,
"4,6 tỷ VNĐ",Ngõ 146 đường 19/5 văn quán, 32m2, 4, 8, 5, 3, 4,"Full nội thất Nhà riêng lo góc  Văn Quán Hà Đông  32m 5 tầng mt 4m giá 4.6 tỷ  - Nhà nằm trong khu dân trí cao, an ninh tốt, hàng xóm thân thiện, gần trường các cấp, chợ, ủy ban, siêu thị, hồ Văn Quán, các trường đại học lớn như bưu chính , an ninh, kiến trúc, Học viện quân y, các bênh viện lơn như viện 103, bỏng quốc gia... tiện ích bạt ngàn.- Ngõ trước nhà 3m, ô tô cách nhà 50m, giao thông thuận tiện.- nhà lô góc 3 thoáng, tầng nào cũng có ban công rất mát, diện tích sổ 32m nhưng từ tầng 2 đua ra 42m.- Nhà Văn Quán Hà Đông được thiết kế 5 tầng full nội thất.+ Tầng 1: Khách, bếp, vs.+ Tầng 2,3,4: Tổng 3 ngủ, 3 vs + Tầng 5: Phòng thờ, sân phơi.- Sổ đỏ chính chủ, giao dịch nhanh.- Ace gọi cho Nguyên Anh:0819508701 để biết thêm thông tin và xem nhà miễn phí.",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794022.1070464, Tây bắc
"3,9 tỷ VNĐ",Đường Ngọc Lâm phường Ngọc Lâm, 40m2,, 1,,,,"
    BÁN NHÀ NGỌC LÂM - LÔ GÓC - DT 40m - THOÁNG SÁNG - Ô TÔ- CHỈ 3,9 TỶMô tả: +  Nhà cách chợ, bến xe, ga tàu, trường tiểu học Ái Mộ, cấp 2 Ngọc Lâm, cấp 3 Nguyễn Gia Thiều chỉ vài phút đi xe, con cái đi học thuận tiện. Khu vực dân trí cao, dân cư đông đúc, an ninh tốt. Sang phố chỉ phút mốt+ Hiện trạng nhà dân xây chắc chắn hiện đại, lô góc nên thoáng sáng. + Sổ đỏ vuông đẹp sẵn sàng giao dịch.Liên hệ: 0978401303 (fb&zalo) E Chang (Bán nhà Quận Long Biên, nhận ký gửi nhà Hà Nội)
",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794023.2100968,
"4,35 tỷ VNĐ",Đường 211 Khương Trung phường Khương Trung, 36m2, 5, 1, 5, 4, 3,"- Nhà gần chợ, trường học, tiện ích xung quanh, dân trí cao, ngõ thông khắp ngả tương lai mở đường giá trị lên cao - Nhà 5 tầng, 6 phòng ngủ - Sổ đỏ chính chủ - Chủ nhà cần bán gấp để chuyển công tác. LH: 
",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794024.223417,
11 tỷ VNĐ,"93 Láng Hạ, quận Đống Đa, Hà Nội", 140m2,,,, 3, 2,"🔥 Chỉ 11 Tỷ Sở Hữu ngay Căn Hộ 3 Ngủ 140m2 VIP Nhất Dự Án, View Mặt Đường Láng Hạ. Chiết Khấu Ngay 2,7%; Nhận Nhà Ở Ngay, Sổ Đỏ Trao Tay☎ Hotline Văn Phòng Bán Hàng: 092.126.4444📍 Địa chỉ: 93 Láng Hạ, quận Đống Đa, Hà Nội 🎁 Chính Sách Hấp Dẫn- Hỗ trợ vay 0% tối đa 70%GTCH- Thời gian vay tối đa 20 năm- Thanh toán sớm chiết khấu 2,7%-Tháng 11/2022 nhận nhà ở ngay 📮 Vị Trí Đắc Địa- 2 phút đến rạp chiếu phim quốc gia- 10 phút đến Hoàng Thành Thăng Long- 10 phút đến Hồ Tây- 10 phút đến Ga Hà Nội- 15 phút đến Bệnh viện Việt Đức- 15 phút đến Hồ Hoàn Kiếm- 20 phút đến Trung tâm Hội nghị Quốc Gia- 25 phút đến Sân vận động Mỹ Đình 🔔 Tiện Ích Hạng Sang- Trung tâm thương mại đẳng cấp- Quản lý vận hành bởi SAVILLS- Sảnh đón tiếp tiêu chuẩn 5 sao- Tổ hợp bể bơi, Resort công nghệ điện phân đồng- Phòng tập GYM- Golf, yoga 💎 Green Diamond – Xây Những Giá Trị, Dựng Những Ước Mơ 💎📞 Chi tiết liên hệ PKD: 0977 568 223",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794025.6346083, Tây bắc
45 tỷ VNĐ,Đường Ngụy Như Kon Tum phường Nhân Chính, 100m2, 10, 8, 8, 8, 8,"* Tòa Nhà Nằm Ngay Mặt Phố Ngụy Như Kon Tum - Lô Góc 3 Mặt Tiền Đẹp. - Thiết Kế 8 Tầng 1 Hầm + 7 Tầng Thông Sàn. - Tòa Nhà Tiện Kinh Doanh Các Loại Hình Hoặc Cho Thuê Dòng Tiền Cao.! + Sổ Đỏ Pháp Lý Chuẩn, Chủ Hợp Tác Giao Dịch. ** Vị Trí Thuộc Trung Tâm Giao Thương Thuận Tiện - Khu Vực Dân Trí Tốt Phù Hợp Cho Mọi Loại Hình Văn Phòng. ----------------------------- __ Liên Hệ Ngay Mr Đức 247",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794027.0777478,
3 tỷ VNĐ,Đường Ngọc Trục phường Đại Mỗ, 35m2, 4, 3, 5, 4,,"  35 m2 x 5 tầng giá nhỉnh 3 tỷ.dân trí cực cao xung quanh toàn toà nhà và CC cao+ Nhà lô góc thoáng sáng thiết kế công năng + phân lô trước sau như 1, giao dịch ng+ LH;Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7
",18/10/2022,Tin thường,batdongsan_so_com_vn_1673794028.5328553,
