price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
13 tỷ VNĐ,Hà Nội, 45m2,"Chính chủ gửi bán gấp nhà mặt phố Phan Phù Tiên kinh doanh tốt, Đống Đa - LH: 0856 968 656. - Nhà nằm đoạn đẹp nhất phố, vỉa hè thoáng rộng rất lý tưởng cho kinh doanh. - Nhà xây chắc chắn 6 tầng trên mảnh đất sổ đỏ 45m2, từ tầng 2 đua rộng thành 50 m2, mặt tiền 6 m. - Thiết kế đẹp, tối ưu công năng, trang bị toàn bộ nội thất nhập khẩu, chỉ việc ở luôn - Cốt nhà chắc chắn, không lỗi phong thủy, pháp lý rõ ràng, đất và sổ vuông đẹp, vị trí quá tuyệt vời trung tâm thủ đô.Giá chào chỉ 13 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Liên hệ miễn phí: Thanh Bình Land giáo sư thổ cư - 0856 968 656.",08/02/2022,Tin thường,batdongsan_so_com_vn_1673832423.5832577,,,,,,
13 tỷ VNĐ,Hà Nội, 65m2," - Cần bán gấp nhà chính chủ ô tô kinh doanh đỉnh phố Hoàng Cầu, Đống Đa - SĐT: 0366 555 258. - Diện tích 5 x 13 m, 5 tầng. - Thiết kế đẹp, ở luôn, đủ nội thất. - Vị trí đắc địa đường rộng xe hơi ra vào thoải mái, giao thông thuận tiện. - Chủ cần bán gấp nên giá rẻ hơn thị trường 2 tỷ. Đây cũng là sản phẩm duy nhất ở quận Đống Đa có giá này. - Cơ hội đầu tư lợi nhuận cao - Sổ đỏ chính chủ công chứng nhanh - Giá chào chỉ 13.1 tỷ thương lượng mạnh.Liên lạc 24/7 - 0366 555 258.Hỗ trợ Khách mọi thứ đều miễn phí.",07/02/2022,Tin thường,batdongsan_so_com_vn_1673832425.1131642,,,,,,
12 tỷ VNĐ,Hà Nội, 60m2,"Bán gấp nhà mặt tiền phố Yên Lãng vỉa hè to kinh doanh đỉnh, Đống Đa - SĐT: 0366 555 258.Diện tích đất: 60 m2, rộng 6 m.Chỉ 12 tỷ gặp chủ còn thương lượng. Giá rẻ nhất khu vực, bao giá hàng xóm. + Kết cấu: 8 tầng đúc BTCT. + Nhà chất, thang máy, full nội thất đẹp. + Vị trí đắc địa, đường cao ráo sạch sẽ, khu vực đẹp, dân trí cao.  + Mua ở cũng hợp lý, đặt văn phòng công ty cũng tốt, đầu tư kinh doanh cho thuê cũng tuyệt vời.Ký gửi nhà đất chuyên nghiệp hỗ trợ pháp lý, vay vốn nhanh gọn, chuẩn.Liên lạc 24/7 - 0366 555 258.Hỗ trợ Khách mọi thứ đều miễn phí.",07/02/2022,Tin thường,batdongsan_so_com_vn_1673832426.4007194,,,,,,
57 tỷ VNĐ,Hồ Đăc Di, 145m2,"Chủ chuyển đổi mô hình đầu tư nhờ bán. Mảnh đất thông số cực đẹp, mặt phố Hồ Đắc Di.Mặt hồ kinh doanh sầm uất. Mặt tiền cực lớn, vỉa hè rộng. Phù hợp kinh doanh hoặc xây tòa văn phòng cho thuê ổn địnhDiện tích: 145m2, mặt tiền 8mGiá: 57 tỷ (CÒN THƯƠNG LƯỢNG, LÀM VIỆC TRỰC TIẾP CHỦ NHÀ)ĐẤT MẶT PHỐ TRUNG TÂM - KINH DOANH SẦM UẤT - OTO ĐỖ CỬA - MẶT TIỀN LỚNLiên hệ xem thực tế và nhận thông tin chi tiết: 0981367887- Thửa đất vuông đẹp, sổ pháp lý chuẩn sẵn sàng giao dịch",07/02/2022,Tin thường,batdongsan_so_com_vn_1673832427.6384091, 8, 15,,,,
"12,5 tỷ VNĐ","Văn Phú, Hà Đông, Hà Nội", 90m2,"CẦN BÁN NHÀ KĐT VĂN PHÚ HÀ ĐÔNG90m2 ; 4,5m mặt tiền ; 5 tầng kiên cố.  Tại sao bạn nên cân nhắc mua nhà này? 1. KĐT Văn Phú là một trong những địa điểm nổi tiếng, sầm uất, sang trọng, tiện nghi nhất Quận Hà Đông. 2. Trước nhà có khuôn viên của trường học quốc tế, cạnh công viên cây xanh. Khu vực an ninh tốt, dân trí cao. 3. Nhà rộng thoáng mát tiện nghi, thoáng trước sau, có sân để ô tô, xe máy. Nhà thiết kế 4 phòng ngủ rộng, vệ sinh giữa, phòng thờ, sân phơi.  Giá chào nhỉnh 12 tỷ. Sổ đỏ vuông vắn sẵn sàng giao dịch. Liên hệ: 0973453314 (Em Huy) ",07/02/2022,Tin thường,batdongsan_so_com_vn_1673832429.1020825,,,,,,
"2,85 tỷ VNĐ",ngõ Trương Định, 25m2,"Bạn cần mua nhà ở Hà Nội, ít tiền mà vẫn muốn ở rộng thì đây là ngôi nhà của bạn. Nhà trên diện tích đất 25m2 nhưng do ở lô góc nên lên tầng 2 và 3 mở rộng ra đằng trước và sang bên lên tới 50m2 mỗi phòng. Tương ứng mặt tiền tầng 1 là 3.3m, tầng trên là 6m.+ Vị trí cực đẹp, đi vài bước là ra phố, ngõ thông các ngả, tấp nập ngày đêm, kinh doanh rất ổn.+ Nhà xây 3 tầng cũ đã cải tạo lại, đẹp long lanh+ Sổ đỏ vuông đẹp nở hậu sẵn sàng giao dịch. + Giá 2,85 tỉ.",05/02/2022,Tin thường,batdongsan_so_com_vn_1673832430.3377748, 3, 10, 3, 2, 2,
13 tỷ VNĐ,Hà Nội, 70m2,"Chính chủ gửi bán gấp nhà sổ đỏ, ở ngõ Thịnh Quang  phố Thái Thịnh, Tây Sơn, Quận Đống Đa, Hà Nội - LH: 0856 968 656. Diện tích 70m2 , nở hậu, 5 tầng. Mặt tiền rộng 5 m, mặt hậu rộng 5.2 m. Nhà đẹp trang bị toàn bộ nội thất cao cấp chỉ việc ở luôn, 3 mặt thoáng. Đường trước nhà 2 làn rộng, có hàng cây ở giữa, xe tải đỗ cửa.Mặt trước, cách dãy nhà đối diện khoảng 15 m, mặt sau cách nhà đối diện khoảng 6m, cạnh nhà là ngõ rộng 3m. Nhà thiết kế tối ưu công năng, các tầng đều có ban công. Khu dân trí cao, giao thông thuận tiện, an ninh tốt, gần nhiều siêu thị, chợ, bệnh viện, trường điểm các cấp…Giá chào chỉ 13 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Liên hệ miễn phí: Thanh Bình Land giáo sư thổ cư - 0856 968 656.",07/02/2022,Tin thường,batdongsan_so_com_vn_1673832431.5864377,,,,,,
17 tỷ VNĐ,Hà Nội, 55m2,"Chính chủ gửi bán gấp nhà mặt phố Thái Hà kinh doanh đỉnh cao, quận Đống Đa - LH: 0856 968 656.Hiếm quá lâu lâu mới có căn nhà mặt phố trung tâm như ohố Thái Hà bán, nhất là những căn nhà phân khúc dưới 20 tỷ thế này.Diện tích 55m2, 5 tầng, vỉa hè rộng bát ngát, trang bị toàn bộ nội thất xịn.Giá chào chỉ 17 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Sổ đỏ chính chủ, giao dịch nhanh chóng.Liên hệ miễn phí: Thanh Bình Land giáo sư thổ cư - 0856 968 656.",07/02/2022,Tin thường,batdongsan_so_com_vn_1673832432.9188704,,,,,,
12 tỷ VNĐ,Hà Nội, 50m2,"Bán nhà đường xe tải phố Nguyên Hồng, kinh doanh tốt xây dựng kiên cố, sử dụng được nhiều mục đích khác nhau.Diện tích 50m2, 6 tầng, full nội thất.Vị trí thuận tiện di chuyển thuận tiện mọi hướng Đống Đa, Thanh Xuân, Ba Đình, Hai Bà Trưng...Nhà lô góc đẹp ở luôn tối ưu công năng. Nằm trong khu vực an ninh, dân trí gần trường học các cấp, gần chợ, siêu thị, trung tâm thương mại…Sổ đỏ chính chủ.Giá chỉ 12 tỷ thương lượng mạnh.Mọi chi tiết xin liên lạc 24/7 - 0366 555 258.",06/02/2022,Tin thường,batdongsan_so_com_vn_1673832433.9531038,,,,,,
15 tỷ VNĐ,Hà Nội, 50m2,"Bán nhà lô góc phố Thành Công ô tô, kinh doanh đỉnh, quận Đống Đa - SĐT: 0366 555 258. Vị trí đắc địa trung tâm thủ đô. Gần bệnh viện, trường học, Metro, cây xăng... Phù hợp kinh doanh mọi loại hình làm siêu thị mini, spa, shop hoặc nhà thuốc... Giá chào chỉ 15 tỷ thương lượng mạnh.Mọi chi tiết xin liên lạc 24/7 - 0366 555 258.",06/02/2022,Tin thường,batdongsan_so_com_vn_1673832434.8975775,,,,,,
"3,89 tỷ VNĐ",Văn Phú- Hà Đông, 38m2,"Kinh doanh, ô tô tránh, ngõ thông, lô góc, 38mx4T gần Metro, Hà Đông Người thân gửi bán gấp nhà đẹp kinh doanh đỉnh, đường trước nhà ô tô tránh, lô góc rất lý tưởng buôn bán đa dạng các mặt hàng,vị trí đắc địa có 1-0-2, nhà 3 mặt thoáng, dân cư qua lại tấp nập, kinh doanh tấp nập ngày đêm, chủ nhà vừa ở vừa kinh doanh rất phất. Nhà còn mới xây tâm huyết chắc chắn, đầy đủ công năng sử dụng vừa ở vừa kinh, các tầng thoáng sáng, môi trường trong lành , xung quanh đầy đủ tiện ích: Ngân hàng, trường học các cấp, siêu thị, bệnh viện, công viên,...không thiểu thứ gì. Dân cư qua lại đông đúc, vị trí thuận tiện đi lại. Giao thông di chuyển các phố: Ngô Quyền, Ngô Thì Nhậm, Lê Trọng Tấn, Hà Cầu,Văn Phú... bến xe bus rất gần, vài bước chân ra phố. Giá: 3.89 tỷ ( có thương lượng). Sổ đỏ chính chủ, pháp lý chuẩn. Liên hệ ngay với em Huyền Thổ cư KINH NGHIỆM TRÊN 8 NĂM ( 0363703491- 0965472910) - Để sở hữu hàng nghìn ngôi nhà cùng khu vực, tiết kiệm THỜI GIAN - CÔNG SỨC - TIỀN BẠC.   - Tư vấn miễn phí 24/24h( zalo, fb). Tư vấn Pháp lý, vay vốn.",06/02/2022,Tin thường,batdongsan_so_com_vn_1673832436.0135949,,, 4,,,
19 triệu VNĐ/m2,"Tân Phú, sát An Thượng Hoài Đức", 40m2,"
    Cần bán gấp 40m2 đất thổ cư ở Tân Phú - Quốc Oai Hà Nội.
Sổ đỏ pháp lý đầy đủ cho anh chị nào cần:
Mặt tiền 4.42m, hậu 4,41m.
Hướng Đông Nam.
Vị trí gần cầu tân phú đi sang An Thượng, Hoài Đức
TIỆN ÍCH XUNG QUANH:
Điện, Nước sạch đầy đủ,
100m ra chợ lớn họp hàng ngày.
200m ra trường cấp 1, 2, trạm y tế, ủy ban nhân dân xã.
 500m ra khu đô thị, học viện chính sách và phát triển
3km ra thiên đường bảo sơn, 6km ra aeo mall hà đông, big C thăng long 10km.
dân cư ôn hòa, hiền lành, dễ tính
Vị trí đẹp cách chợ lớn 300m, uỷ ban, trường trạm 500m, đường thông
Và vào nội thành rất thuận tiện:
- Đi Hà Đông 9km
- Đi Cầu Giấy - Mỹ Đình 14km
Giá đầu tư.
Anh chị quan tâm liên hệ em theo sđt: 0985.297.539 để biết thêm thông tin và đi xem thực địa.
",06/02/2022,Tin thường,batdongsan_so_com_vn_1673832437.1805184,,,,,,
19 triệu VNĐ/m2,Tân Phú Quốc Oai Hà Nội, 46.3m2,"
    Cần bán gấp 46,3m2 đất thổ cư ở Tân Phú - Quốc Oai Hà Nội.
Sổ đỏ pháp lý đầy đủ cho anh chị nào cần:
Mặt tiền 4.5m, hậu 4,6m.
Hướng Tây Nam.
Vị trí gần cầu tân phú đi sang An Thượng, Hoài Đức
TIỆN ÍCH XUNG QUANH:
Điện, Nước sạch đầy đủ,
100m ra chợ lớn họp hàng ngày.
200m ra trường cấp 1, 2, trạm y tế, ủy ban nhân dân xã.
 500m ra khu đô thị, học viện chính sách và phát triển
3km ra thiên đường bảo sơn, 6km ra aeo mall hà đông, big C thăng long 10km.
dân cư ôn hòa, hiền lành, dễ tính
Vị trí đẹp cách chợ lớn 300m, uỷ ban, trường trạm 500m, đường thông
Và vào nội thành rất thuận tiện:
- Đi Hà Đông 9km
- Đi Cầu Giấy - Mỹ Đình 14km
Giá đầu tư.
Anh chị quan tâm liên hệ em theo sđt: 0985.297.539 để biết thêm thông tin và đi xem thực địa.
",06/02/2022,Tin thường,batdongsan_so_com_vn_1673832438.233739,,,,,,
,tổ 10- thị trấn quang minh- mê linh- hà nội, 69m2,"Trục bìa làng tổ 10- Thị trấn Quang minh- mê linh- Hà NộiBán lô 69m2- khổ đất vuông vắn- mtien rộng hơn 4m. đường trước đất 5mVị trí: Tổ 10- thị trấn Quang minh- Mê Linh- Hà NộiGiáp dự án thung lũng hoa Hồng , công viên công nghệ.Xung quanh là các dự án- KĐT như cienco5- Hà phong.Giá chốt 2xtr/m2 . LH: 0989726892 em phượng",06/02/2022,Tin thường,batdongsan_so_com_vn_1673832439.199157, 4, 5,,,, Bắc
"2,45 tỷ VNĐ","ngõ Hồng Mai, Hai Bà Trưng, Hà Nội", 40m2,"Nhà thiết kế 4 tầng, đầu hồi, 3 mặt thoáng.+ Tầng 1: Phòng khách + Bếp + WC.+ Tầng 2,3: Ngủ +WC.+ Tầng 4: Phòng thờ (ngủ) + Sân phơi - Nhà có sân rộng để được 10 cái xe - Sổ đỏ chính chủLiên hệ anh Tùng qua sđt, zalo, facebook, viber, line, whatsapp, whatever: 0904854658",05/02/2022,Tin thường,batdongsan_so_com_vn_1673832440.3969526, 3,, 4, 3, 3,
