price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
5 tỷ VNĐ,279 Hoàng Mai Hà Nội, 114m2,"☄️☄️☄️ SIÊU PHẨM #ZEN_TOWER phong cách 5🌟 💎 Toà tháp căn hộ “Hàng hiệu“, #Đẳng_Cấp - #Sang_Trọng bậc nhất dự án Feliz Homes❗️ --------------🔹------------— ✅ 𝐃𝐢𝐞̣̂𝐧 𝐭𝐢́𝐜𝐡 𝐜𝐚̆𝐧 𝐡𝐨̣̂ đ𝐚 𝐝𝐚̣𝐧𝐠: 🏡 Căn Hộ 1PN: 45m2 GIÁ TỪ 1,9 TỶ 🏡 Căn Hộ 2PN: 64-73-78m2 GIÁ TỪ 2,7 TỶ 🏡 Căn Hộ 3PN: 90-114m2 GIÁ TỪ 4,1 TỶ --------------🔹------------— 🎁𝐔̛𝐔 Đ𝐀̃𝐈 Đ𝐀̣̆𝐂 𝐁𝐈𝐄̣̂𝐓 𝐂𝐇𝐈́𝐍𝐇 𝐒𝐀́𝐂𝐇 Đ𝐎̛̣𝐓 Đ𝐀̂̀𝐔: 💥Chiết khấu ngay 2% KPBT + 1 năm phí dịch vụ 💥Chỉ cần thanh toán trước 10%. 💥Hỗ trợ vay tới 75% GTCH, lãi suất 0% trong 18 tháng, ân hạn nợ gốc --------------🔹------------— ✨Vị trí đắc địa: ĐẤT VÀNG ""QUẬN HOÀNG MAI"": 🔻Sát kề đường Minh Khai sầm uất - Kết nối tuyến đường vành đai 2,5 Tân Mai, Kim Đồng, Tam Trinh 🔻Kế cận vành đai 2 - Bắt nhịp nhanh chóng với xu thế dịch chuyển tương lai. 🔻Phong cách Resort giữa lòng Hà Nội --------------🔹------------— ✨✨✨𝐃𝐢̣𝐜𝐡 𝐯𝐮̣ 𝐭𝐢𝐞̣̂𝐧 𝐢́𝐜𝐡 đẳng cấp! 🔰Thiết kế căn hộ cảm hứng 5 sao sang trọng. 🔰Sảnh lễ tân kiến trúc khách sạn. 🔰Bể bơi, hồ cảnh quan ngay chân tòa nhà 🔰Phòng tập Gym ngoài trời 🔰Lối dạo bộ, vườn cây 🔰Nhà đỗ xe cơ khí 6 tầng 🔰Khu vui chơi trẻ em, TTTM 5000m2 --------------🔹------------— 🌳FELIZ HOMES - XANH MÁT NGHỈ DƯỠNG – TRỌN VẸN TIỆN NGHI🌳 ☎️ 𝐇𝐨𝐭𝐥𝐢𝐧𝐞 𝐏𝐊𝐃 𝐂Đ𝐓: 0944570096 🏡 Địa chỉ: VPBH Feliz Homes, Ngõ 92 Mai Động, Quận Hoàng Mai, Hà Nội",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822020.7719805,,,,,
"6,2 tỷ VNĐ",Phùng Khoang - Nam Từ Liêm, 62m2," # Bán nhà Phùng Khoang, Nam Từ Liêm, Hà Nội. 10 ra đường ô tô tránh, đầu tư chia lô hay xây tòa CCMN đỉnh. DT 62/70m, 3T, giá chỉ trên 6 tỷ. + Vị Trí: thuộc quận Nam Từ Liêm phường Trung Văn đường Phùng Khoang tiếp giáp quận Thanh Xuân và Hà Đông. + Khu vực: Đông đúc, nhộn nhịp sầm uất tập trung nhiều Trường Đai Học như: Kiến Trúc, An Ninh, Công Nghệ Bưu Chính Viễn Thông, Nhac Họa, Mật Mã, Đại Học Hà Nội... + Đường trước nhà ô tô đỗ 10m ra ô tô tránh giao thông thuận tiện. + Nhà 3T thiết kế chắc, tổng 4 ngủ, vệ sinh, công năng đầy đủ. Chủ mới mua về ở luôn hoặc bỏ đi xây lên tòa CCMN thì đẹp lắm. + Giá  6.8 tỷ. ( Có Thương Lượng ) + Sổ đỏ chính chủ, sẵn sàng giao dịch. # HotLine: 0983858722 Tình nhà phố ( chuyên mua bán và nhận ký gửi, nhà phố, nhà dòng tiền, LK. Có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822022.1133935,,,,,
,Nguyễn Trãi, 40m2,"+ Nằm ngay trục đường trung tâm của quận thanh xuân, với nhiều trường đại học, trung tâm mua sắm, tàu điện trên cao, khu dân trí cao, an ninh tốt, tiện ích ngập tràn. + Nhà 4 tầng lô góc, thiết kế khung cột bê tông chắc chắn, mới sửa sang lại như mới, mỗi tầng 2 phòng ngủ, nội thất xịn xò. + Sổ đỏ chính chủ sẵn sàng giao dịch ngay. + Giá: 5.4tỷ (Có thương lượng) + LH: 0912918139 – Trần Anh (Để được tư vấn và xem nhà miễn phí).",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822023.257332,,,,,
"11,999999 tỷ VNĐ",Đường Nguyễn Mậu Tài phường Trâu Quỳ, 62m2,"Tôi cần bán gấp lô đất mặt phố Nguyễn Mậu Tài kinh doanh sầm uất tại Trâu Quỳ, Gia Lâm, Hà Nội. Diện tích dất 62m2, mặt tiền rộng hơn 7m, đường trước nhà rộng 35m kinh doanh cực sầm uất, vỉa hè rộng. Giá bán thương lượng, phù hợp giá thị trường hiện tại, lộc lá cho khách thiện chí. Thông tin liên hệ: Mr. Dũng – 0398381708",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822024.7722785, 7,,,,
"2,89 tỷ VNĐ",Đường Trâu Quỳ phường Trâu Quỳ, 50m2,"Ông anh ngày trước có mua được lô đất bên Trâu Quỳ, Gia Lâm – ngay gần cổng trường Học viện Nông nghiệp, nay cần bán để lấy tiền đầu tư kênh khác, nghe đâu là chuẩn bị bắt đáy mấy mã CK ấy. Thông số đất: Diện tích: 50m2. Chiều rộng đất: 4,6m. Hướng: Đông tứ trạch. Ngõ trước nhà: 2,5m, ô tô vào tận đất. Cách trục chính ô tô tránh nhau chỉ tâm 15m. Vị trí: Ngay khu trung tâm, di chuyển đến các điểm như trường mầm non, cấp 1, cấp 2, chợ, siêu thị … chỉ từ 100m.  Cơ sở hạ tầng đồng bộ, tiện ích dồi dào. Giá bán rẻ thu hồi vốn. Liên hệ ngay: Trần Vỹ - 0989894845",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822025.8284554, 4,,,,
70 triệu VNĐ/m2,Phường Đức Thắng, 50m2,"Nhà đẹp Đức Diễn 50m2, 5 tầng, Mt 4.2m 2 mặt thoáng 3 phút ra Quận ủy Bắc Từ Liêm. Nhỉnh 3 tỷ.+ Nhà trung tâm Quận Bắc Từ Liêm, 3 phút ra Quận ủy, ngay đường Văn Tiến Dũng đi vào. Tiện ích miễn bàn. + Nhà mới tinh 5 tầng 2 thoáng sáng vĩnh viễn, mỗi tầng 2 phòng ban công thoáng sáng.+ Dân cư đông đúc kinh doanh buôn bán kinh doanh tấp nập+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá:Thỏa thuận.Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, thủ tục sang tên nhanh gọn. + Tư vấn 24/7.,",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822026.959435,,,,,
50 tỷ VNĐ,Đường Nguyễn Đình Hoàn phường Quan Hoa, 208m2,"* MẶT PHỐ KINH DOANH - GIÁ RẺ NHẤT CẦU GIẤY. + BÁN ĐẤT TẶNG NHÀ PHỐ KINH DOANH – DÒNG TIỀN 850 TRIỆU/NĂM.  ------------------------------------ + Vị trí: Mặt phố đường lớn, vỉa hè rộng, view thoáng ngút ngàn, giáp ranh Tây Hồ - Ba Đình, thông Hoàng Quốc Việt - Quan Hoa - Đông Quan - Nguyễn Khánh Toàn - Võ Chí Công…  + Hiện trạng 4 tầng cũ, đang cho thuê giữ đất 85 triệu/tháng. Chủ xác định bán đất tặng nhà. Khách mua về đầu tư xây mới tòa 10 tầng mặt phố kinh doanh Văn phòng, nhà hàng, khách sạn, Spa… cực đắc địa.  + Pháp lý chuẩn, sổ đỏ nở hậu. Sẵn sàng giao dịch.  + Giá bán cực hời chỉ 50 tỷ.  + Liên hệ: Đức Nhân Nhà phố – Miễn Môi giới.  ",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822028.0595622, 7, 20, 4, 5, 5
25 tỷ VNĐ,Đường Tố Hữu phường Dương Nội, 130m2,HÀNG CỰC PHẨM MẶT PHỐ TRUNG TÂM QUÂN 7 TẦNG THANG MÁY 2 VỈA HÈ MẶT TIỀN RỘNG LỚN KINH DOANH TẤP LẬP NGÀY ĐÊM - Mặt phố Tố Hữu kinh doanh rất tấp nập và đông đúc. Khu vực phát triển nhanh chóng mặt- Diện tích 130m2 thiết kế 7 tầng full công năngmặt tiền trên 10m+ Trước nhà 2 vỉa hè 8m. Đối diện là vỉa hè 6m.   BÁN NHÀ MẶT PHỐ QUANG TRUNG BÁN NHÀ VĂN QUÁN  BÁN NHÀ DƯƠNG NỘI ,02/06/2022,Tin thường,batdongsan_so_com_vn_1673822029.229484, 10, 50, 7, 6, 6
"12,9 tỷ VNĐ",Đường Nguyễn Trãi phường Thượng Đình, 52m2,"- Giá 12.9 Tỉ Miễn trung gian, môi giới và báo mạng làm phiền.",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822030.3851004, 4, 6, 7, 4, 5
"4,5 tỷ VNĐ","Phan Đình Giót, La Khê, Hà Đông, Hà Nội", 65m2," # Bán nhà mặt ngõ Phan Đình Giót, La Khê, Hà Đông, Hà Nội. DT 65m, 4T, MT 5.5m giá chỉ chưa đến 70 tr/m2. + Vị Trí: gần đường chỉ vài bước chân ra trục chính mặt phố Phan Đình Giót phường La Khê quận Hà Đông. + Tiện ích: nằm cạnh KĐT Văn Khê, KĐT Dương Nội, KĐT Park City, Trường C1,2, Chợ...trung tâm phố tiện ích. + Giao thông: di chuyển Văn Phú, Lê Trọng Tấn, Ngô Quyền, Tố Hữu, Lê Văn Lương, Quang Trung, Trần Phú, Nguyễn Trãi quận Thanh Xuân vô cùng thuận lợi. + Nhà 4T  chủ tự xây khung cột chắc thiết kế cơ bản cầu thang giữa, mỗi tầng 2 phòng rộng, có sân rộng thoải mái để xe đón khách. + Giá chỉ 4.5 tỷ. + Sổ vuông đỏ đẹp chính chủ, sang tên nhanh. # HotLine: 0906113879 Tình nhà phố ( chuyên bán và nhận ký gửi nhà đất quận Hà Đông – Hà Nội ).",02/06/2022,Tin thường,batdongsan_so_com_vn_1673822032.4602315, 5, 2, 4, 4,
