price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"13,5 tỷ VNĐ","Đường Phúc Lợi, Phúc Lợi, Long Biên", 74m2, 6, 8, 5, 6, 5,"PHÂN LÔ - Ô TÔ TRÁNH 2 VỈA HÈ - THANG MÁY- GARA Ô TÔ TRƯỚC NHÀ SIÊU THOÁNG - Ở HOẶC KINH DOANH VĂN PHÒNG Mô tả:  Tầng 1: Thông sàn làm Khách + Gara Tầng 2: Bếp + VS + 1 Phòng VS Khép kín Tầng 3,4: Mỗi tầng 2 phòng VS Khép kín Tầng 5: phòng thờ + Sân phơi QUÝ ac qt Lh Mr Việt0981246186. Ngoài ra em Việt còn rất nhiều các ngôi nhà và Đất các phân khúc trong khu vực cần bán. Liên hệ để được tư vấn và xem nhà miễn phí.Sổ đỏ chính chủ – pháp lý chuẩn.Miễn tiếp trung gian môi giới. Liên hệ: 0981246186 (số zalo). (Nói không với ảnh fake - thật 100%). ",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786503.2304885,
"23,5 tỷ VNĐ","Bán gấp nhà mặt Phố Nguyễn Chánh Đỗ Quang Hoàng Minh  Giám Trần Duy Hưng Trung Hòa Cầu Giấy dt 45  m2 giá 23,5  tỷ", 45m2,, 20, 7,,,"Bán gấp nhà mặt Phố Nguyễn Chánh Đỗ Quang Hoàng Minh  Giám Trần Duy Hưng Trung Hòa Cầu Giấy dt 45  m2 giá 23,5  tỷ Gia đình em cần bán gấp nhà xây mới mặt ngõ 20 phố Nguyễn Chánh, Hoàng Minh Giám, Trung Kính, Trần Duy Hưng, Phường Trung Hòa,  Cầu Giấy,  diện tích 62m2 , thực tế 66m2, mặt tiền 4….xm, nhà xây dựng 8 tầng cầu thang máy, trang trí nội thất thiết kế sang trọng phong cách , nhà sàn gỗ nhập khẩu, thiết bị wc cao cấp , nội thất xin , tầng 1+ 2 + 3 + 4 thiết kế thông sàn , kinh doanh, làm văn phòng công ty, SPA, vvvv,,vv, tầng 5 thiết kế 2 phòng  ngủ wc, tầng 6 thiết kế bếp ăn ,phòng  khách, wc, tầng 7 thiết kế phòng thờ sân phơi, nhà nằm trong khu phân lô cán bộ đường vỉa hè 2m ô tô tránh nhau, nhà gần trường điểm Nguyễn Siêu, Siêu thị, trung tâm thương mại, công viên Cầu Giấy, bên xe Mỹ Đình, Vị trí cực đẹp ngay gần siêu thị Big C. Ngay ngã tư Trần Duy Hưng - Nguyễn Chánh - Hoàng Đạo Thuý. Khu vực tập trung nhiều toà nhà chung cư cao cấp và cao ốc văn phòng.Phù hợp Kinh doanh văn phòng, thẩm mỹ viện, nha khoa, trung tâm Ngoại ngữ, ngân hàng, giao thông thuận tiện, SĐCC, giá bán 26,25  tỷ và  diện tích 45 m2 xây 6 tầng 1 Tum  giá bán 23,5 tỷ  có bớt chút cho khách thiện chí mua, có thương lượng, MTG, môi giới làm phiền, LH anh Thụy, 0936 359 198 / 0961 218 968 quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như ý.",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786504.6048107, Tây nam
"6,4 tỷ VNĐ","Đường Nguyễn Đức Cảnh, Tân Mai, Hoàng Mai", 45m2, 4, 5, 4, 4, 4,"Chính chủ gia đình cần bán căn nhà tại phố Nguyễn Đức Cảnh, quận Hoàng Mai, 45m², MT 4m, kinh doanh tốt, ngõ thông thoáng, giao thông cực thuận tiện. - Vị trí đắc địa, ngõ thông tứ tung, dân cư đông đúc nhiều người qua lại. - Diện tích 45m², MT 4m, 4 pn, xây cực kì chắc chắn với đầy đủ công năng sử dụng. - Sổ đỏ chính chủ sẵn sằng giao dịch.- Giá 6.4 tỷ, có thương lượng.- Liên hệ Mr Minh, 0973 483 237, để được tư vấn và xem nhà miễn phí.",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786505.607136,
"5,5 tỷ VNĐ","Chính chủ cần bán gấp nhà ngõ 68 Đường Cầu Giấy Phường Quan Hoa Yên Hòa Cầy Giấy dt 50 m2 giá 5,5 tỷ", 50m2, 6,, 5,,,"Chính chủ cần bán gấp nhà ngõ 68 Đường Cầu Giấy Phường Quan Hoa Yên Hòa Cầy Giấy dt 50 m2 giá 5,5 tỷ Gia đình em đang cần bán gấp 2 căn nhà xây mới tại ngõ 68 Cầu Giấy,  Quận UỶ,  đường Cầu Giấy,  Nguyễn Văn Huyên, Phường Quan Hoa,  Cầu Giấy, căn 1 có  diện tích 33 m2, sân cổng 22m, mặt tiền 7m nhà xây dựng 5 tầng mới tinh, trang trí nội tất đẹp, thiết bị wc cao cấp , thiết kế mỗi tầng 1 phòng ngủ rộng wc khép kín,  + Căn 2 có diện tích 42 m2, xây dựng 5 tầng mới , sân cổng 22m, nhà được thiết kế mỗi tầng 2 phòng ngủ wc , nhà nằm trong khu phân lô cán bộ dân trí cao an ninh đảm bảo ra vào khóa cổng , nhà cách Hồ Quận ỦY 50m, cách Phố Cầu Giấy , Chợ Cầu Giấy 100m,Vị trí đẹp 3 bước chân ra phố, ngõ quận Uỷ Quận Cầu Giấy văn minh sạch đẹp và sầm uất. Gần các trường ĐH lớn ĐH GTVT, Học viện Báo Chí, ĐH Quốc Gia, Sư phạm 1, ĐH Thương Mại, Ngoại Thương, Ngoại Giao, Luật HN. giao thông đi lại thuận tiện, sđcc, giá bán 5,5 tỷ và 6,5 tỷ có thương lượng, MTG, môi giới Làm Phiền, LH Anh Thụy, 0936 359 198  / 0961 218 968  quý khách sẽ được phục vụ tận tình được tư vấn từ A đến Z để quý khách mua được căn nhà như ý",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786506.6702912, Tây nam
"3,8 tỷ VNĐ","Đường Phú Đô, Phú Đô, Nam Từ Liêm", 35m2, 4, 3, 5,,,"+ Vị trí đẹp nhà diện tích 35m2 x 5 tầng giá 3,8 tỷ, nhà nằm trên Phố Phú Đô, ngay đầu Châu Văn Liêm, bệnh viện Thu Cúc, sân vận động Mỹ Đình. Ngõ thông, an sinh tốt, vài chục mét ra mặt phố chính, trường học, chợ, hàng quán sầm uất.  + Nhà chủ xây tâm huyết, Nội thất, cửa, cầu thang toàn gỗ lim, hoành tráng. Tầng 1: Khách, bếp, vs.  Tầng 2,3,4: Mỗi tầng 1 phòng ngủ, vs khép kín.  Tầng 5: Phòng thờ, sân phơi.  + Sổ đẹp, sẵn sàng giao dịch.  + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất,thổ địa hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7 ",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786507.7164953,
"5,4 tỷ VNĐ","Đường Quan Nhân, Nhân Chính, Thanh Xuân", 39m2, 6, 4, 3,, 2,"BÁN NHÀ MẶT NGÕ THÔNG - KD - Ô TÔ VÀO NHÀ HOÀNG NGÂN Q.TX 39m MT 6.5m Gía 5.4 tỷ ***** Vị trí : + Trước nhà rộng 4m. Ngõ thông .Ô TÔ vào nhà , kinh doanh Văn phòng, giao thông đi lại thuận tiện giao các phố Hoàng Ngân, Quan Nhân, Vũ Trọng Phụng, Trần Duy Hưng là Khu trung tâm vị trí đắc địa nhất quận Giáp danh với quận Thanh Xuân, Cầu Giấy, Đống Đa, Hoàng Mai, Ba Đình . + Gia đình nhiều nhà có hai ông bà già không có nhu cầu sử dụng nên bán bớt . + Giao thông đi lại thuận tiện chỉ vài phút xe máy trong bán kính 1 vài km ra ST BC Thăng Long, bến xe Mỹ Đình, các tòa nhà văn phòng phố Trần Duy Hưng, trường Đảng Lê Hồng Phong, ĐH GTVT, Trường Cao Đẳng Công Thương Hà Nội,TTTM phố Thái Hà, Thái Thịnh, Bệnh viện GTVT, BV Châm cứu Thái Thịnh, Bệnh viện huyết học trung ương, chợ dân sinh , trường tiểu học, THCS Nhân Chính, tiện ích bạt ngàn không thiếu thứ gì ... . + Diện tích thực tế tầng 1 là 39 M. ( trước kia đo thiếu đỡ tốn thuế) Thiết kế : 3 tầng dân xây kiên cố Tầng 1 : kinh doanh - khách - bếp - Wc. Tầng 2 : 2 ngủ - Wc Tầng 3 : 1 ngủ - Wc Sổ đỏ chính chủ sẵn sàng giao dịch nhanh chân mới kịp. LIÊN HỆ XEM NHÀ :0946648526 Vui lòng điện thoại không nhắn tin xin cảm ơn!",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786508.7387917,
35 tỷ VNĐ,"Đường Yên Lãng, Trung Liệt, Đống Đa", 75m2, 7, 30, 10, 10, 10,"💥BÁN TOÀ VĂN PHÒNG MẶT PHỐ YÊN LÃNG THÁI HÀ, 75M2 10 TẦNG, MT 7.5M, SĐCC, CHỈ 35 TỶ 💥⭕️ LH NGAY 0982833366 ---------------------------- + Toà nhà mặt Phố, mặt tiền rộng gần 8m, lô góc 10 tầng cao lừng lững giữa tuyến phố Yên Lãng - Hoàng Cầu, con phố quy hoạch ổn định giữa trung tâm Đống Đa, + Năm phút sang quận Thanh Xuân, Cầu Giấy, Ba Đình, mười phút ra tới Hồ Tây lộng gió. + Tiện ích xung quanh rất nhiều như trung tâm thương mại Royal City, Mipec Tây Sơn, Vincom, Lotte Liễu Giai... Gần nhiều cơ quan công quyền, khu vực tập trung nhiều tòa văn phòng lớn. Giao thông kết nối Hoàng Cầu - Yên Lãng, Láng, Hào Nam, Ô Chợ Dừa, Xã Đàn, Đê La Thành, Thái Hà, Huỳnh Thúc Kháng, Nguyễn Chí Thanh...+ Toà nhà đang cho thuê giá 100-150Tr/Tháng dòng tiền cực khủng+ Thiết kế chuẩn mô hình toà nhà văn phòng thông sàn+ Sổ đỏ cất két, sẵn sàng giao dịch.---------------------------- 🚀 GIÁ BÁN CHỈ: 35 TỶ (ẢNH THẬT-THÔNG TIN THẬT-NHÀ THẬT-GIÁ THẬT)---------------------------- ☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366  ZALO 0902223785 (Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%... ----------------------------DÀNH CHO ACE TÌM NHÀ HÀ NỘI - MIỄN PHÍ LỌC VÀ XEM NHÀ 100%LH: Mr. Phương_Nhà_Phố (1981) CALL 0982833366-ZALO 0902223785 (FB/ZALO - 24/7)   - Tiếp khách có nhu cầu thực, khách xem cho vui hoặc không có quyền quyết xin phép không tương tác vì CV mình rất bận.- Phương_Nhà_Phố có thông tin hàng ngàn căn nhà với đủ phân khúc từ vài tỷ đến vài trăm tỷ, thông tin hình ảnh thật mô tả kỹ không làm mất thời gian công sức của ACE. CÁC LĨNH VỰC BĐS ĐANG HOẠT ĐỘNG1. Biệt thự, nhà ở đẳng cấp, yên tĩnh, sân vườn2. Nhà mặt phố , tòa nhà văn phòng3. Nhà dòng tiền: Khách sạn, Nhà hàng, Apartment, Homestay, Chung cư Mini cho thuê4. Nhà mặt ngõ ô tô, Nhà phân lô, Nhà liền kề5. Chung cư, tập thể, nhà ở theo từng phân khúc tài chínhLiên hệ ngay để được tư vấn và tham khảo BĐS phù hợp nhất. Xin cảm ơn!!!!!!!!! ",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786509.818901,
"5,5 tỷ VNĐ","Đường Minh Khai, Minh Khai, Hai Bà Trưng", 35m2, 4, 1, 6, 3, 4,"🔥🔥🔥 CHỦ NHÀ TẤT TAY THEO ARGENTINA 🇦🇷 - BÁN NHÀ MỚI TOANH - 6 TẦNG - THANG MÁY - KINH DOANH - 💎💎💎 GARA Ô TÔ TRONG PHỐ MÀ CHỈ CÓ 5.5T  ✅ NGÕ RỘNG Ô TÔ TRÁNH ✅ KINH DOANH MỌI LOẠI HÌNH ✅ CẠNH TRƯỜNG TIỂU HỌC QUỲNH LÔI, TRƯỜNG ĐẠI HỌC PHƯƠNG ĐÔNG, VÀI PHÚT LÊN HỒ HOÀN KIẾM vv ✅ SỔ ĐỎ HOA HẬU  ☎️☎️☎️ MR LINH 0989121482 ( MIỄN TRUNG GIAN ) ",23/11/2022,Tin thường,batdongsan_so_com_vn_1673786510.940899,
"3,1 tỷ VNĐ","Nhân Hòa, Tả Thanh Oai", 58m2,,,,,,"+ Bán nhà Tả Thanh Oai, Thanh Trì, Hà NộiDT: 58m MT: 4.5mGiá chào: 3.1 tỷ+ Nhà cách MP Nhân Hoà 50m, ngõ nông, thoáng sáng, nhà mới, thiết kế hiện đại,+ Nhà thoáng trước sau, phòng nào cũng có cửa sổ.+  Gần trường mầm non Tả Thanh Oai, Nhà Văn Hoá, trường tiểu học và THCS Tả Thanh Oai, chợ Tả Thanh Oai. Gần khối hành chính xã. Hưởng trọn tiện ích ngập tràn...+ Sổ đỏ nở hậu, chính chủ, sang tên nhanh.+ Tư vấn, báo giá, dẫn xem nhà miễn phí, kết nối gặp chủ nhà. Liên hệ em Liên ",22/11/2022,Tin thường,batdongsan_so_com_vn_1673786516.9796162,
"18,4 tỷ VNĐ",Lương Định Của Đống Đa Hà Nội, 53m2,,,,,,"- Diện tích 53m2 X5 Tầng. Mt  4m Giá bán 18.4 tỷ ( có thương lượng )  - Vị trí nhà tuyệt đẹp, nằm trong khu vực phát triển vừa ở vừa kết hợp kinh doanh cực kỳ lý tưởng!  - Thiết kế 5 tầng Vừa ở vừa kinh doanh đầy đủ công năng sử dụng!  - Các tiện ích an sinh ngập tràn, gần chợ, bệnh viện, trường học, khu dân trí cao an ninh đảm bảo  Từ nhà đi các hướng Giải Phóng, Trường Chinh, Phạm Ngọc Thạch, Tôn Thất Tùng, Chùa Bộc, Xã Đàn... vô cùng thuận tiện. - Sổ đỏ chính chủ, pháp lý chuẩn Liên hệ em Quân để được tư vấn 0385 94 1802 Miễn ( TG Quảng Cáo )",22/11/2022,Tin thường,batdongsan_so_com_vn_1673786517.9370544,
