price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"7,8 tỷ VNĐ",Đường Nguyễn An Ninh phường Tương Mai, 56m2, 4, 5, 5, 4, 5,,12/06/2022,Tin thường,batdongsan_so_com_vn_1673820250.1442494
11 tỷ VNĐ,"Tô Hiệu, Nguyễn Trãi, Hà Đông", 60m2,, 12, 4, 4,," * Cần bán gấp * nhà mặt tiền đường Tô Hiệu, Nguyễn Trãi, Hà Đông. nhà đẹp, về ở ngay, vị trí đẹp, kinh doanh tấp nập nhiều loại hình. DT 60, 4T giá chỉ 11 tỷ. + Vị Trí: đắc địa kinh doanh sầm uất, tọa lạc tại trục lõi phố cổ đường ô bàn cờ, xe chạy vòng quanh đường Tô Hiệu phường Nguyễn Trãi trung tâm quận Hà Đông. + Gần Siêu thị Melinh Plaza, Chợ đầu mối Hà Đông, gần khu Biệt thự cao cấp Huyndai trung tâm phố Văn Minh và tiện ích. + Giao thông: di chuyển Lê Lai, Lê Hồng Phong, Lê Lợi, Chưng Nhị, Bà Triệu, Quang Trung vô cùng thuận lợi. + Nhà 4T khung cột chắc, thiết kế hiện đại, T1 kinh doanh, từ T2 lên trên 2 phong rộng thoáng sáng, đầy đủ công năng. + Sổ đỏ chính chủ, giá 11 tỷ, rất cần bán nhanh trong tháng. # HotLine: 0906113879 Tình nhà phố ( chuyên mua, bán, nhận ký ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820251.6402452
"10,5 tỷ VNĐ","đường Mỗ Lao, phường Mộ Lao", 50m2,,, 5, 5, 5,"Mô tả:+ Cần Bán gấp nhà Đường 18-phường Mộ Lao- Hà Đông 50m2*5tầng chỉ 10,5tỷ, cực hiếm, không có căn giá tốt hơn+ kinh doanh cực đỉnh, làm gì cũng ra tiền,+ Nhà dân xây để ở được vài năm, thiết kế hiện đại sang trọng, 5 phòng ngủ,5wc+ chủ nhà thiện chí ,hào sảng,đất vượng khí tài ,+ Vị trí phân lô, vỉa hè, 3 ô tô tránh, cách Công viên lớn 15m. + Xung quanh tiện ích ko thiếu thứ gì.cạnh các trường học, TTTM Hồ gươm plaza,chợ…+ giao thông thuận lợi, đường thông tứ tung, sát đường Quang Trung,Tố Hữu,100m ra phố Vũ Trọng Khánh…+ sổ đỏ vuông đẹp chính chủ sẵn sàng giao dịch + giá 10,5tỷ (có thương lượng)+ Gọi ngay Mrs Hương Chuyên bán, cho thuê và nhận ký gửi nhà đất thổ cư Hà Đông. ",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820252.8001418
"9,2 tỷ VNĐ","Nguyễn Thái Học, Quang Trung, Hà Đông", 35m2,, 10, 3, 3,," * Bán nhà * trung tâm phường Quang Trung quận Hà Đông. DT 35/38m, MT 4.5m, giá trên xíu 9 tỷ. + Vị trí đẹp nhất, đắc địa nhất, mặt phố kinh doanh sầm uất nhất, tọa lạc song song với mặt đường Quang Trung quận Hà Đông. + Gần Chợ đầu mối Hà Đông, gần Bưu Điện, Nhà Thi Đấu Hà Đông trung tâm phố đông đúc, thuận tiện và tiện ích. + Nhà 3T cũng còn mới chủ mới mua về có thể cải tạo lại hoăc xây mới 5-7T cho thuê hoặc làm Văn Phòng, Phòng Khám, Nhà Thuốc...đảm bảo hàng tháng thu đều dòng tiền khủng. + Giá chỉ 9.2 tỷ ( Thương Lượng ) + Sổ đỏ chính chủ pháp lý chuẩn, sang tên nhanh. #  HotLine: 0906113879 Tình nhà phố ( chuyên mua bán, nhận ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820254.0777247
"1,5 tỷ VNĐ",Đường Trần Phú phường Văn Quán, 20m2, 3, 3, 2, 2, 1,"mua tạm 1 căn nhỏ vừa để ở cũng như sau vài năm xây nhà mới hoặc mua nhà khác, để nhà này cho thuê +Hiện trạng nhà 1 tầng + 1 gác lửng, khách mua về ở tạm ko đập đi xây lại 4 tầng siêu đẹp. (Xung quanh đã xây dựng gần hết)  Cam kết mọi thông tin chính xác, hình ảnh chỉ mang tính minh họa ",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820255.7841594
"4,3 tỷ VNĐ","Lê Trọng Tấn, phường La Khê", 35m2,,, 4, 3, 4,"Mô tả.+ Cần bán gấp nhà Lê Trọng Tấn-Phường La Khê-Hà Đông, 35m2*4tầng chỉ hơn 4tỷ+ kinh doanh đỉnh, hàng xóm đang kinh doanh nhiều loại hình. + Ngay cạnh khu phân lô Giếng Sen, cạnh bể bơi La Khê, khu công viên, hồ cảnh quan..., đối diện với KĐT Parkcity,+ Ô tô đỗ cửa,ô tô tránh vài bước chân, gần công viên để được 100 chiếc ô tô,+ Nhà đẹp tuyệt vời,nhà mới,3 phòng ngủ.4wc, đầy đủ công năng sử dụng. + sổ đỏ vuông đẹp chính chủ sẵn sàng giao dịch + giá 4,3tỷ (có thương lượng)+ Gọi ngay Mrs Hương Chuyên bán, cho thuê và nhận ký gửi nhà đất thổ cư. ",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820257.2931223
2 tỷ VNĐ,"Nguyễn Lương Bằng, Quang Trung", 20m2,,, 4, 2, 2,"ĐỐNG ĐA - NHỎ TIỀN - 2 THOÁNG - NHÀ ĐẸP + Khu vực trung tâm Đống Đa, nhỏ tiền, hiếm. + Gần nhiều tiện ích, gần 2 vườn hoa, gần chợ Thái Hà. + Nhà đẹp, để xe máy trước cửa thoải mái, 2 phòng ngủ khép kín, 2 thoáng vĩnh viễn, phía sau là ngõ. + Sổ đỏ đẹp sẵn sàng mua bán sang tên. + Giá chỉ hơn 2 tỷ (có thương lượng). + Liên hệ ngay: 0354526316 Em Thế Anh (Hỗ trợ hoàn toàn MIỄN PHÍ từ xem nhà, tư vấn pháp lý, kiểm tra Quy hoạch, vay vốn ngân hàng, sang tên sổ đỏ…)",10/06/2022,Tin thường,batdongsan_so_com_vn_1673820258.4350684
9 tỷ VNĐ,"Văn Quán, Hà Đông, Hà Nội.", 60m2, 5, 8, 5, 5,," * Bán nhà * tại phường Văn Quán quận Hà Đông, Hà Nội. nhà đẹp, nội thất víp, ô tô vào nhà, vị trí kinh doanh, về ở ngay.  DT 60m, 5T, MT 5m bán nhanh 9 tỷ. + Vị Trí: Đẹp, Thuận Tiện, vừa ở vừa kinh doanh hay cho thuê đều đỉnh. + Gần WinMart, Chợ Xanh, Hồ điều hòa, TTTM, Ngân hàng, khu vui chơi...trung tâm phố tiện ích. + Giao thông: di chuyển nội khu Văn Quán đường ô bàn cờ đi đâu cũng tiện. + Nhà xây khung cột chắc, thiết kế hiện đại, đẹp bắt mắt, mỗi tầng 2 phòng rộng đầy đủ công năng. + Hiện chủ rất cần bán nhanh, bán gấp giá 9 tỷ sẵn sàng thương lượng. + Sổ đẹp nở hậu chính chủ, sẵn sàng giao dịch. # HotLine: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820260.115773
16 tỷ VNĐ,Đường DX 03 phường Đặng Xá, 210m2, 9, 10, 3, 5, 6,"
    
TĐC ĐẶNG XÁ - PHÂN KHU VIP   ĐẸP NHƯ TRONG CHUYỆN CỔ TÍCH - ĐẲNG CẤP, XA HOA, LỘNG LẪY - NỘI THẤT TOÀN GỖ GÕ ĐỎ NGẬP KHẨU NGUYÊN KHỐI , BƯỚC VÀO NHÀ LÀ CHOÁNG NGỢP - XEM LÀ MÊ - BỀ THẾ - DT 110M - MT 8M - 4 TỶ   Mô tả: View Công viên vườn hoa 

+ Ngôi nhà sừng sững, lộng lẫy đẳng cấp nhất khu. Nhà được chính tay người Nhật giám sát và thiết kế, kiên cố.

+ Riêng xây ngôi nhà và hoàn thiện nội thất đã gần 3 năm mới xong.

+ Nhà được thiết kế 5 tầng hợp lý:

- Tầng 1 : Gara ô tô, kinh doanh, bếp, vệ sinh
- Tầng 2 : 1 phòng khách to, 1 phòng ngủ master to, vệ sinh
- Tầng 3: 2 ngủ to, vệ sinh,
- Tầng 4 : 2 phòng ngủ to, vệ sinh, 2 phòng dự bị , phòng thờ.
- Tầng 5 : Sân phơi, phòng gym, 1 phòng ngủ dự bị để sẵn làm kho

+ Pháp Lý chuẩn: Sổ đỏ chính chủ, phân lô vuông vắn trước sau, chủ cất két giao dịch ngay. Hướng ĐÔNG NAM .
+ cam kết thông số chuẩn 100%
",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820261.31163
"5,5 tỷ VNĐ",Đường Nguyễn Sơn phường Ngọc Lâm, 31m2, 6, 6, 5, 5, 5,"- Mình xin giới thiệu căn nhà phố Nguyễn Sơn diện tích 31m2 , 5 tầng , lô góc , mặt tiền 6m , full nội thất, đường trước nhà 6m. - Vị trí đẹp nhất phố vừa ở vừa kinh doanh đều cực kỳ thuận tiện - SỔ ĐỎ CHÍNH CHỦ ",12/06/2022,Tin thường,batdongsan_so_com_vn_1673820262.613189
