price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"3,6 tỷ VNĐ",Đường Nam Dư phường Vĩnh Hưng, 34m2, 4, 4, 5, 3, 4,"  Nhà đẹp ở luôn phố Nam Dư, 34mx5 tầng, giá 3,6 tỷ  Nằm tại vị trí trung tâm của Lĩnh Nam và Nam Dư, trong bán kính 500m có vô vàn tiện ích: chợ, trường mầm non, cấp 1,2 Lĩnh Nam, siêu thị, các dịch vụ ăn uống, vui chơi Giao thông đi lại thuận tiện, dễ dàng vào trung tâm thành phố Nhà còn rất mới, 34m xây 5 tầng rất đẹp, chắc chắn, khách mua về không cần sửa sang , chỉ cần dọn đồ về ở luôn Tầng 1: phòng khách, bếp Tầng 2,3,4 mỗi tầng 1 phòng và vệ sinh Tầng 5: phòng thờ, sân phơi Sổ đỏ chính chủ, không tranh chấp Giá: 3,6 tỷ (có thương lượng) LH: 0971834616 ",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809545.0385716,
"7,5 tỷ VNĐ",Kim Giang, 46m2, 5, 7, 7, 6,," * Tài chính 7 tỷ không mua nhà này, mua nhà nào anh chị ơi, nhà tuyệt đẹp Kim Giang quận Thanh Trì, full đầy đủ nội thất cao cấp, như hình ( Chủ Tặng Lại Hết ). Đường trước nhà ô tô tránh, gara 7 chỗ vào nhà, ở thích, an sinh đỉnh. + Nhanh nhanh tay LH: Vị trí hiếm, giá tốt, không có căn thứ 2. + Gần đường Vành Đai 3, Sân Bóng Bộ Công An, đối diện KĐT Linh Đàm, vài phút chạy xe ra đường Phan Trọng Tuệ, Chu Văn An, Nguyễn Xiển giao thông thuận lợi. + Nhà thiết kế tinh tế, đẹp, tỷ mỷ từng chi tiết gồm: Phòng Thờ, PK, Bếp, sân phơi, tổng 6 ngủ, chuẩn công năng. + Nội thất trang thiết bị tiền tỷ chủ tặng lại hết cho khách thiện trí. + Sổ đỏ phân lô vuông đẹp, pháp lý chuẩn, sẵn sàng giao dịch. * nhanh tay LH: 0906113879 Tình nhà phố ( chuyên mua, bán, nhận ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ). ",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809547.0222638,
"3,8 tỷ VNĐ",Đường Nam Dư phường Vĩnh Hưng, 35m2, 4, 4, 5, 3, 4,"  Hàng hot lô góc phố Nam Dư, 35mx5 tầng, giá 3,8 tỷ  Chính chủ cần bán gấp nhà phố Nam Dư quận Hoàng Mai, + Diện tích 35m, xây dựng 5 tầng chắc chắn, còn rất mới gồm, 1 phòng ngủ mỗi tầng, tổng 3 phòng ngủ + Nhà lô góc vô cùng thoáng sáng, phòng nào cũng tràn ngập ánh sáng tự nhiên + Tiện ích bạt ngàn, gần chợ Nam Dư, trường học cấp 1,2 + Phố Nam Dư tiếp giáp với phố Lĩnh Nam, Thanh Lân, Ngũ Nhạc, đường Vành đai 3, đi đâu cũng thuận tiện. + Sổ đỏ pháp lý rõ ràng, không tranh chấp + Giá: 3,8 tỷ (có thương lượng) LH: 0971834616 ",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809548.8965957,
5 tỷ VNĐ,Hoàng Đạo Thành, 40m2, 4,, 5,,,"+ Trung tâm Phố Hoàng Đạo Thành - Thanh Xuân, gần trường học, chợ, Chung cư Five Star, bãi xe ô tô cách 20m. + Vị trí nhà đẹp cách đường lớn 50m, ngõ rộng thoáng thông tứ tung. + Nhà mới đẹp, lô góc thoáng sáng, nội thất toàn gỗ xịn, khách mua về ở ngay. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809551.0227478,
"3,65 tỷ VNĐ",Đường Nam Dư phường Vĩnh Hưng, 31m2, 4, 2, 5, 3, 4,"  Nhà Nam Dư xây mới ở luôn 31mx5T, giá 3,65 tỷ  Vị trí nhà đẹp, vài bước ra đến phố Tây Trà tháng mát bậc nhất quận Hoàng Mai, một khu vực đang rất phát triển, giá nhà đất lên từng ngày Hiện trạng nhà 5 tầng đẹp long lanh, công năng sử dụng đầy đủ, xây bê tông cốt thép chắc chắn, trần thạch cao, nội ngoại thất xịn sò  Tầng 1: phòng khách, bếp Tầng 2,3,4 mỗi tầng 1 phòng và vệ sinh Tầng 5: phòng thờ, sân phơi Sổ đỏ chính chủ Giá: 3,65 tỷ (có thương lượng) LH: 0971834616    .Lưu ý: Tôi chỉ tiếp khách có nhu cầu mua nhà còn các bạn mời chào đăng tin quảng cáo không gọi làm phiền tôi nhé! Môi giới hay trung gian miễn làm phiền.Xin cảm ơn! Mọi người đã đọc tin của tôi.Ảnh thật 100 % đỡ mất thời gian quý báu của tôi và khách hàng.",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809553.2242293,
"1,9 tỷ VNĐ",phường tây mỗ đại mỗ, 43m2,,,, 1, 1,"Hiện nay chúng tôi đang phân phối quỹ căn hộ Imperia Smart City với đa dạng các loại diện tích: Studio - 1PN - 2PN - 3PN và tầng, hướng, view công viên hồ trung tâm đẹp nhất dự án (đặc biệt có căn vip giá độc quyền đã bán hết trên bảng hàng chúng tôi đều có) với chính sách ưu đãi khủng: - Thanh toán 10% ký ngay hợp đồng mua bán. - Tặng tiền mặt lên đến 65 triệu/căn hộ. - Bốc thăm trúng 1,5 cây vàng SJC - có ngay 100 triệu. - Chiết khấu 19% khi thanh toán sớm. - Chiết khấu 10% khi thanh toán theo tiến độ thường. - Hỗ trợ vay lên đến 70 - 80% giá trị căn hộ. - Vay vốn lãi suất 0% trong 24 tháng. - Miễn phí dịch vụ trong 5 năm. Hotline: 0987808686. Thông tin dự án Imperia Smart City: - Chủ đầu tư: Công ty cổ phần HBI. - Chiều cao: 38 - 39 tầng. - Diện tích: Từ 28.3m2 đến 75.6m2. - Dự kiến bàn giao: T9.2023 - T5.2024. Tiện ích dự án: - Một bước chân tới ngay công viên hồ trung tâm 10.2 ha. - Gần sát nhà để xe 10 tầng đáp ứng nhu cầu của cư dân mà các phân khu khác chưa làm được. - Cạnh trường học VinSchool đã đi vào hoạt động. - Gần các tuyến ga metro số 5,6,7 dễ dàng di chuyển các khu vực trong và ngoài thành phố. - Gần trung tâm thương mại Vincom Mega Mall. - Tham quan vườn nhật lớn nhất Đông Nam Á hàng ngày mà không mất bất kỳ khoản phí nào. - Bể bơi hơn 1000m2 ngay chân tòa nhà. - Tổ hợp 15 công viên thể thao ngay trước mặt dự án. - Cư dân Imperia được hưởng tất cả quyền lợi của cư dân Vinhomes và được hưởng thêm quyền lợi riêng của CĐT. Liên hệ tư vấn, nhận bảng giá và chính sách mới nhất:0987808686",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809555.5671325,
"12,5 tỷ VNĐ",đường Cầu Giấy, 62m2, 4, 6, 6, 5,,"VỊ TRÍ TUYỆT VỜI, KHU VIP, ĐƯỜNG Ô TÔ, 10M RA PHỐ, 2 THOÁNG TRƯỚC SAU, CÓ Ô CHỜ THANG MÁY, KINH DOANH S = 62m2, 6 tầng, mặt tiền 4m, giá 12.5 tỷ Vị trí trung tâm quận Cầu Giấy, giao thông: Dương Quảng Hàm, Chùa Hà, Nguyễn Khánh Toàn, Đại học Thủ đô, Học viện Báo chí Tuyên truyền, Đại học Ngoại ngữ, Đại học Sư phạm, Đại học Quốc gia, Vành đai 2, đường Láng, Bưởi,… + Thiết kế:  Tầng 1: Gara, bếp, vệ sinh.Tầng 2: Phòng khách và vệ sinh master (bồn tắm sục, xông hơi)Tầng 3,4: Mỗi tầng 2 phòng ngủ khép kín.Tầng 5: Phòng ngủ, phòng thờ.Tầng 6: Sân phơi. + Sổ đỏ chính chủ, sang tên ngay. * Liên hệ em Bình để được tư vấn và xem nhà miễn phí, không tiếp môi giới.",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809557.103025,
33 tỷ VNĐ,Phố Lạc Trung Hai Bà Trưng Hà Nội, 320m2, 22,, 3, 4,,"+ Nhà có vị trí rất đẹp, diện tích rộng, mặt tiền thênh thang, khu vực vip, hiếm có căn thứ 2 bán. + Diện tích 320m2, mặt tiền 22m2 cực kỳ đẹp, rộng và hiếm. + Sổ đỏ chính chủ, pháp lý chuẩn, sang tên luôn trong ngày. + Tài chính ( Thương lượng ) Quan tâm xin liên hệ: Minh Quang 0327085656 ( Anh chị em môi giới vui lòng không gọi điện. Xin cảm ơn )",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809558.4583998,
18 triệu VNĐ/m2,Thôn Kép – H.Việt Yên – T.Bắc Giang, 85m2, 5, 7,,,,"💎Nằm trên trục đường QL37 . 💎Cách TT Bích Động 5km . 💎Cách Thị Trấn Thắng 3km . 💎Đối diện công ty may Hà Phong hơn 7000 CN làm việc . 💎Đối diện cụm KCN Đoan Bái – Lương Phong - Hiệp Hoà . 💎Cách cụm công nghiệp Việt Tiến 2km . ♻️Tổng dự án 370 lô đã đấu 70 lô mặt ngoài ,tiềm năng tăng giá , thanh khoản cao trong các đợt đấu tiếp theo . ♻️Lãi vốn X3 X4 khi các KCN đi vào hoạt động 💹 👉Không mua đây thì mua đâu ạ ☎☎ Liên hệ em Anh : 0568.828.999 để nhận thông tin những lô đầu tư tốt nhất. #khu_đô_thị_thôn_Kép_Việt_Tiến_Việt_YÊN #Khu_đô_thị_thôn_Kép #dự_án_kép_việt_yên",10/08/2022,Tin thường,batdongsan_so_com_vn_1673809560.3906815, Đông nam
"3,998 tỷ VNĐ",Đường Tây Mỗ phường Đại Mỗ, 68m2, 6, 5, 20, 2, 2,,10/08/2022,Tin thường,batdongsan_so_com_vn_1673809562.3209574,
