price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"11,5 tỷ VNĐ",đường Phùng Chí kiên, 49m2, 4, 5, 7, 6, 6,"Bán nhà đẹp ngõ ô tô phố Phùng Chí Kiên #Quận Câu Giấy DT 49m2 x 7tầng thang máy mt 4,2m giá nhỉnh 11 tỷ. + Phố Phùng Chí Kiên toàn các quan chức sinh sống, đầu phố là Tràng An Complex cực vip, hàng xóm xung quanh dân trí cao, an sinh đỉnh. + Nhà đẹp gần mặt phố ngõ, ô tô 7 chỗ vào nhà. + Nhà xây tâm huyết toàn nội thất xin sò tặng lại nội thất cho khách nhiệt tình có duyên. - Tầng 1: gara ô tô, chủ nhà hiện đang kinh doanh tại nhà. - Tầng 2 trở lên 55m2 - Tầng 3,4: 4 phòng ngủ khép kín - Tầng 5: bếp, phòng ăn - Tầng 6: phòng thờ, sân tập thể dục - Tầng 7: sân chill cực đẹp. + Sổ đỏ chính chủ, vuông vắn. + Chi Tiết Xin Liên Hệ Bùi Anh Thái. 1979 - 0987.862962.",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807978.617843,
,Đường Nhân Hòa phường Hạ Đình, 52m2,, 3, 6, 6, 5," Mô tả:

+ Ngõ cực thoáng, gần chợ Nhân Hòa

+ Nhà mới đẹp. Chủ mới chỉ việc xách vali vào ở ngay. 

+ Thiết kế: 

- Tầng 1: Phòng khách, bếp. 
- Tầng 2-3-4: Mỗi tầng 2 phòng ngủ, trong đó 1 phòng ngủ to, 1 phòng ngủ nhỏ + WC ngoài. Riêng tầng 3 có thêm WC khép kín ở phòng ngủ to. 
- Tầng 5: phòng thờ + sân phơi có lồng sắt + khu để máy giặt. 

+ Diện tích sổ đỏ là 48m2, Trước nhà có sân để xe rất rộng, để được hơn chục xe, thích hợp để tổ chức liên hoan, sum họp tại nhà mà không lo thiếu chỗ để xe. 

+ Chủ nhà thiện chí, bán nhà tiếc đứt ruột, do yếu tố công việc nên đành bán . nhà đẹp nhanh thì còn chậm thì hết liên hệ mr Trung 0854499488 xem nhà ngay
",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807980.0809705,
"2,4 tỷ VNĐ",Đường Tây Mỗ phường Đại Mỗ, 59m2, 10, 1, 29, 2, 2,"💥💥💥SIÊU ƯU ĐÃI THÁNG 8 - Cơ hội sở hữu ngay căn hộ cao cấp Vinhome Smart city - chỉ từ 2,4 tỷ căn 2PN. 👉 Quà tặng lên tới 200 triệu trừ trực tiếp vào giá👉 Chiết khấu ngay 6% đối với thanh toán tiến độ👉 Miễn phí quản lý dịch vụ 5 năm👉 Hỗ trợ vay 70% giá trị căn hộ, ân hạn gốc và lãi tới 18 tháng* Nhận nhà ngay tháng 1/2023 💥⭐️ Nhà sang, ngàn tiện ích tai Vinhomes Smart city👉 Chuỗi 3 công viên liên hoàn: Công viên trung tâm, hồ cảnh quan 10.6ha, công viên thể thao, công viên vườn Nhật độc đáo nhất Đông Nam Á👉 Trung tâm thương mại Vincom Megamall lớn nhất miền Bắc👉 Hệ thống trường học liên cấp Vinschool, bệnh viện quốc tế Vinmec👉 Trải nghiệm xe bus điện hoàn toàn miễn phí trong khu đô thị 👉 Công viên, tiện ích nội khu theo từng chủ đề đặc sắc........................................Vinhomes Smart City ra mắt dòng sản phẩm cao cấp nhất, ngay kề công viên trung tâm.  + Phân khu Sakura: Du lịch Nhật Bản ngay thềm nhà - Sakura là phân khu được rót vốn bởi SAMTY Corporation nhà đầu tư hàng đầu Nhật Bản.Công viên nội khu duy nhất có bể bơi BỐN MÙA - Tinh hoa phong cách Nhật BảnCầu HINOKI kết nối thẳng tới Công viên trung tâm. ⚡️⚡️⚡️ Chỉ thanh toán 15% ký hợp đồng mua bán. Liên hệ ngay 👇👇Mr. Quý / 0964 643 669 - Tư vấn và hỗ trợ khách hàng 24/7.",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807981.3650262,
,phố hoàng văn thái, 37m2, 5, 3, 4, 4,,"GẤP! GẤP! SIÊU VÍP BÁN NHÀ HOÀNG VĂN THÁI 37m2 x 4 T 5,9 TỶ Ô TÔ KD  +  Vị trí siêu đỉnh, 37 m2 x 4 tầng giá 5,9 tỷ, ô tô đỗ cổng, ngõ ô tô tránh, nhà phân lô quân đội, giao thông thuận tiện, khu vực an sinh đỉnh, dân trí cao. Ngõ thông tứ phía. + Nhà cách đường ô tô tránh 15m, buôn bán, kinh doanh sầm uất, tiện ích quanh nhà. + Nhà thiết kế hiện đại, mỗi tầng 2 phòng, cầu thang giữa. - Tầng 1: Khách, bếp, vệ sinh - Tầng 2,3: Mỗi tầng 2 phòng ngủ + vệ sinh - Tầng 4: 2 phòng + sân phơi. + Phòng nào cũng có cửa sổ thoáng sáng. +Sổ đỏ chính chủ, nở hậu, sẵn sàng giao dịch. +LH: Hoàng Bắc, ĐT: 0377610275- 0913319643, chuyên nhà đất Hà Nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807982.621665,
"6,7 tỷ VNĐ",Thượng Đình, 70m2, 5,,,,,"+ Vị trí nhà cách mặt Phố 40m, gần Ngã Tư Sở, Royal City, giao thông thuận tiện. + Diện tích nhà rộng, mặt tiền lớn phù hợp cho khách thích ở diện tích rộng hoặc nhiều thế hệ. Nhà 2 thoáng trước sau tràn ngập ánh sáng. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Em Hoan, 0925088355, chuyên thổ cư Thanh Xuân, Đống Đa với nguồn nhà hơn 13 000 căn, miễn phí xem nhà 24/7.",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807983.797521,
"1,9 tỷ VNĐ","Khu Đô Thị Vinhome, Phường Tây Mỗ, quận Nam Từ Liêm, Hà Nội", 60m2,,,, 1, 1,"Đừng lo lắng về vấn đề tài chính, vì chỉ cần 190 triệu bạn đã sở hữu được căn 1 ngủ +1 dự án Imperia Smart City-Địa chỉ: Khu Đô Thị Vinhome, Phường Tây Mỗ, quận Nam Từ Liêm, Hà Nội-Tổng diện tích : 23,31 ha-Quy mô dự án: 5 tòa tháp cao 38,39 tầng-Cơ cấu sản phẩm: Từ Studio -1N-2N-3N (32-76m2)+Giá: 1,9 tỷ+Có hỗ trợ bank ân hạn nợ gốc 24 tháng, chỉ cần cào tiền trước khoảng 190tr ký HDMBDự kiến nhận nhà: Quý II năm 2024Khách có nhu cầu đầu tư hay mua để ở liên hệ em Vân Anh: 0977 568 223#chungcu #vinhome #imperiasmartcity #dautu #batdongsan",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807985.1558855, Tây nam
"4,2 tỷ VNĐ","Tương Mai, Hoàng Mai, Hà Nội.", 51m2, 4,, 4, 4, 3,"+ Nằm ở vị trí đắc địa trung tân Quận Hoang Mai, giao thoa với các đường, Trương Định, Gốc Đề,Lương Khánh Thiện, Tân Mai…Gần nhà có đầy đủ tiện ích xã hội như; Bến xe, chợ dân sinh,các trường Đại học,bệnh viện Bạch Mai,khu vui chơi và nhiều tiện ích khác… +Nhà còn mới đẹp, thiết kế hiện đại, hệ thống móng cột theo đúng quy chuẩn, tối ưu hóa công năng sử dụng, khách mua về ở ngay, Phù hợp cho hộ gia đình 4 đến 5 người ở. di chuyển 15 phút đến Bờ Hồ. + Sổ đỏ chính chủ, đảm bảo pháp lý, sẵn sàng giao dịch. + Gọi ngay để có cơ hội sở hữu; Mr Quân – 0911303899 (zalo-messenger). Chuyên khu vực Hoàng Mai,Hai Bà Trưng.Để được tư vẫn miễn phí, còn rất nhiều căn nhà cùng khu vực với tài chính từ 3-10 tỷ.",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807986.3088026, Đông bắc
"6,7 tỷ VNĐ",Khương Đình, 75m2, 5,,,,,"Bán nhà Siêu Phẩm Phố Khương Đình, Thanh Xuân 75m2, Mặt tiền 5m, 2 THOÁNG, 6.7 Tỷ. + Đường rộng thông thoáng, cách đường Khương Đình 50m, tiện ích vây quanh. + Nhà xây mới, diện tích 75m2 phù hợp khách thích ở diện tích rộng. Nhà 2 mặt thoáng trước sau tràn ngập ánh sáng tự nhiên. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Em Hoan, 0925088355, chuyên thổ cư Thanh Xuân, Đống Đa với nguồn nhà hơn 13 000 căn, miễn phí xem nhà 24/7.",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807988.019296,
"8,7 tỷ VNĐ",đường Thiên Hiền, 60m2, 4, 5, 6, 5,,"S = 60m2, 6 tầng, mặt tiền 4m, giá 8.7 tỷ + Giao thông: Bến xe Mỹ Đình, Phạm Hùng, Vành đai 3, Hồ Tùng Mậu, Xuân Thủy, Cầu Giấy, Đình Thôn, Lê Đức Thọ,… + Cực Hiếm trong tầm tiền. + Nằm ở khu vực đẹp nhất Quận Nam Từ Liêm, phố Thiên Hiền nơi đóng quân của những đơn vị cao cấp quân đội, an ninh tuyệt đối.+ Thiết kế:T1: Gara, Bếp, Khe thoáng sau nhà.T2: Khách lửng + Ngủ + wc.T3,4 : Mỗi tầng 2 ngủ khép kín.T6: Sân thượng + Phòng thờ. Có ô chờ thang máy. + Sổ đỏ chính chủ. * Gọi ngay em Bình, 0345752279 để xem nhà miễn phí, không tiếp môi giới. Xin cám ơn đã đọc tin!",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807989.355719,
"9,8 tỷ VNĐ",Đường Bồ Đề phường Long Biên, 80m2, 6,,,,," BÁN NHANH TRONG T8. ĐC Long Biên. 78m Mt6.8m Phân  lô vỉa hè.                                              Hạ sốc 900Tr.  Giá mới 9.8 Tỷ. CÓ THƯƠNG LƯỢNG. Tđc Long Biên.76m. Mt6.8m   Đường trước nhà 9m thông ra đường 15m chạy ven hồ, + Vị trí thửa đất tại khu tái định cư Long Biên, Tư Đình - Hồ Đắp Nếp. + Hồ Đắp Nếp đang được cải tạo kết hợp với công viên cây xanh, tạo cảnh quan môi trường sống tuyệt vời.+ Hình thửa đẹp, mặt tiền rộng lý tưởng, phân lô, vỉa hè,  +Đầu tư chia 2 Lô hoặc xây toà nhà 6 tầng thang máy, gara ô tô ở tuyệt vời+ Khu đô thị mới đang hình thành giá trị tương lai vô cùng sáng ngời. + Vị trí di chuyển thuận lợi, Ngay  gần cầu Trần Hưng Đạo, Cầu Chương Dương.  Thông các tuyến đường. Cổ Linh, Hồng Tiến, bát Khối , Tư Đình. Làm Du. Bồ đề.  + 5p sang phố cổ. Cạnh Aeon TTTM lớn nhất Long Biên. Hồ rộng 2.3ha đang thi công, Công viên  cây xang đang hình thành. + Sổ đỏ chính chủ, pháp lý chuẩn, sang tên trong ngày.",18/08/2022,Tin thường,batdongsan_so_com_vn_1673807990.63946,
