price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
110 triệu VNĐ/m2,"Hoàng Liệt,  Hoàng Mai, TP Hà Nội 0913207347", 250m2,"Cần bán 250m2 đất có sổ đỏ  Hoàng Liệt,  Hoàng Mai, TP Hà Nội 0913207347 Cần bán 250m2 đất có sổ đỏ, đất ngõ rộng 5m.  Địa chỉ : Số 2 ngõ 1375 Giải Phóng – Pháp Vân, phường Hoàng Liệt, quận Hoàng Mai,TP Hà Nội - Diện tích : 250m2 - Có tách lô 100m2 - 80m2 - 70m2 - Giao thông đi lại thuận tiện, Đất rộng, có view thoáng mát phù hợp cho đầu tư sinh lời, xây dựng,… - Khu dân cư đông đúc. Tiện ích xung quanh đầy đủ, Sổ đỏ chính chủ, sẵn sàng giao dịch. Giá 110 triệu/m2. Liên hệ chính chủ: 0913207347 / 0912391529 ",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782806.0794122,,,,,
4 tỷ VNĐ,"Đường Phú Đô, Mỹ Đình 1, Nam Từ Liêm", 40m2," Chính chủ cần bán nhà phố Phú Đô,quận Nam Từ Liêm, diện tích xây dựng 45m3x4,5 tầng. + Nhà trong ngõ rộng,ô tô vào nhà, nhà đẹp chính chủ nhà xây, kinh doanh tốt. + Gần trường Tiểu học, THCS Phú Đô, Gần bệnh viện quốc tế Hồng Ngọc, gần bến xe khách Mỹ Đình,…vv + Giá nhỉnh 4 tỷ. LH; ANH BẮC .chuyên Bất động sản, nhà đất Hà Nội dẫn khách và tư vấn miển phí 24/7. ",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782807.3270745, 5, 4, 5, 6,
"2,9 tỷ VNĐ","Đường Lương Thế Vinh, Mễ Trì, Nam Từ Liêm", 72m2,"BÁN GẤP TRƯỚC TẾT - ẢNH - THÔNG TIN THỰC TẾ Cần bán căn hộ tòa CT1B (tòa mới hiện đại) thuộc chung cư VOV Mễ Trì PlazaDT 72m2 tầng cao thoáng mát.Sổ đỏ chính chủ sẵn sàng sang tên.Giá đàm phán có thương lượng với khách thiện chí. Hỗ trợ toàn bộ thuế phí, thủ tục công chứng.LH Mr Vương 0936354564Gọi trực tiếp hoặc zalo nếu tin nhắn mình chưa trả lời kịp! Xin cám ơn!",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782808.461041, 10, 1,,,
3 tỷ VNĐ,"Đường Phú Đô, Phú Đô, Nam Từ Liêm", 35m2,"+ - Chính chủ cần bán nhà trong ngõ Phú Đô, + Nhà xây mới đep, sổ đỏ chính chủ sẵn sàng giao dịch ngay và luôn, + Ngõ rộng thoáng, gần chợ lớn Phú Đô, đường đua F1, sân vận động Mỹ Đình, gần bệnh viện quốc tế Hồng Ngọc,Trung tâm Hội nghị Quốc gia, bến xe khách Mỹ Đình,…vv LH: Anh Bắc, Chuyên Bất động sản,nhà đất Hà Nội,dẫn khách và tư vấn miễn phí 24/7.  ",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782809.5511236, 5, 4, 5, 5,
"11,5 tỷ VNĐ","Đường Thanh Liệt, Thanh Liệt, Thanh Trì", 83m2,"Chinh chủ Liền kề đẳng cấp - ô tô tránh dừng đỗ ngày đêm - hạ tầng siêu đẹp - an ninh 24/7.Dự án The Eden Rose Thanh Liệt, diện tích 85m² 4 tầng MT 5m giá 11.5 tỷ có TL. - Chủ nhà mua thô về hoàn thiện cực kì tâm huyết để ở chưa được 1 năm. Nay có kế hoạch tài chính nên cần bán.- Khu vực an ninh tuyệt đối, ra vào có bảo vệ kiểm soát. Không gian sống trong lành, ở cực sướng.- Thiết kế:T1: Sân để xe, PK, bếp, sân phía sau.T2,3: Mỗi tầng 2PN rộng, vệ sinh khép kín.T4: PT, sân phơi.- Cần bán mong gặp được khách hữu duyên và sẵn tài chính. Bao phí sang tên cho khách mua, miễn trung gian.",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782810.5594282, 5, 6, 4, 5, 5
"11,5 tỷ VNĐ","Đường Thanh Liệt, Thanh Liệt, Thanh Trì", 83m2,"Chinh chủ Liền kề đẳng cấp - ô tô tránh dừng đỗ ngày đêm - hạ tầng siêu đẹp - an ninh 24/7.Dự án The Eden Rose Thanh Liệt, diện tích 85m² 4 tầng MT 5m giá 11.5 tỷ có TL. - Chủ nhà mua thô về hoàn thiện cực kì tâm huyết để ở chưa được 1 năm. Nay có kế hoạch tài chính nên cần bán.- Khu vực an ninh tuyệt đối, ra vào có bảo vệ kiểm soát. Không gian sống trong lành, ở cực sướng.- Thiết kế:T1: Sân để xe, PK, bếp, sân phía sau.T2,3: Mỗi tầng 2PN rộng, vệ sinh khép kín.T4: PT, sân phơi.- Cần bán mong gặp được khách hữu duyên và sẵn tài chính. Bao phí sang tên cho khách mua, miễn trung gian.",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782811.6744466, 5, 6, 4, 5, 5
"8,7 tỷ VNĐ","Đường Nguyễn Văn Huyên, Dịch Vọng, Cầu Giấy", 32m2,"GẤP BÁN TRƯỚC TẾT 2022! 🍍🍍🍍🍍🍍🍍================8.7 tỷ BÁN NHÀ CỰC ĐẸP NGAY SAU CÔNG VIÊN NGHĨA ĐÔ - THÔNG NHIỀU HƯỚNG -Ô TÔ 7 CHỖ VÀO NHÀ  - 𝐃𝐢ệ𝐧 𝐭í𝐜𝐡 : 32m2 - Nhà  7 tầng thiết kế sang trọng hiện đại bao gồm 4 phòng ngủ, phòng khách, phòng tập... tận dụng hết công năng sử dụng của căn nhà. Khu vực dân trí cao sầm uất,  gần chợ, trường học các cấp , UBND... phục vụ nhu cầu sinh hoạt hàng ngày.-Giao thông đi lại cực thuận tiện, thông nhiều tuyến phố Hoàng Sâm Phùng Chí Kiên, Nguyễn Khánh Toàn Sđt liên hệ :  097 504 6568  - trực tiếp thỏa thuận.",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782812.736602,, 6, 7, 4, 3
"3,85 tỷ VNĐ","Đường Lê Quang Đạo, Phú Đô, Nam Từ Liêm", 35m2,"
    NHÀ 35M2 NGAY LÊ QUANG ĐẠO - Ô TÔ ĐỖ CỬA. NHÀ MỚI VÀO Ở NGAYGIÁ BÁN : 3.85 tỷ ( thương lượng chính chủ)+  Bán kính 1km tiện ích xung quanh không thiếu gì trường học các cấp, chợ, siêu thị,…phục vụ nhu cầu sinh hoạt hàng ngày ạ-  Diện tích sàn : 35m2.  Nhà mới tinh  thiết kế sang trọng, hiện đại tận dụng hết công năng sử dụng của căn nhà..  Pháp lý: đầy đủ rõ ràng, sang tên nhanh chóngGọi ngay :  090 4577 169   -    liên hệ  - trực tiếp thỏa thuận.
",20/12/2022,Tin thường,batdongsan_so_com_vn_1673782813.750889,, 3, 2, 2, 2
5 tỷ VNĐ,"Đường Láng, Ngã Tư Sở, Đống Đa", 82m2,"Chính chủ cần bán nhà riêng tại ngõ 242 đường Láng, Ngã Tư Sở, Đống Đa + Nhà 2 mặt ngõ, thoáng trước sau, đường vào xe ba gác tránh xe máy. + Sân trước nhà rộng rãi để nhiều xe. + Nhà nằm ngay đầu Ngã Tư Sở, gần Royal City, đường sắt trên không rất tiện ích. + Thiết kế 4 tầng khung bê tông chắc chắn, tổng 4 phòng ngủ tràn ngập ánh sáng. Sổ đỏ đẹp pháp lý chuẩn, sẵn sàng sang tên. Liên hệ xem nhà: 0332618488 E Đức Anh",19/12/2022,Tin thường,batdongsan_so_com_vn_1673782814.7342577, 4, 3, 4, 4, 4
"16,2 tỷ VNĐ","Đường Hàng Chuối, Phạm Đình Hổ, Hai Bà Trưng", 61m2,"-Cần bán nhà mặt phố Hàng Chuối, phường Tăng Bạt hổ,quận Hai Bà Trưng, diện tích 61m2, 7 tầng, thang máy, nhà lô góc, hiện đang cho thuê kinh doanh. -Mặt phố cổ tiếp giao quận Hoàn Kiếm, vài bước lên phố đi bộ, hồ Hoàn Kiếm, thông thương các tuyến phố lớn: Hàn Thuyên, Trần Thánh Tông, Lò Đúc, Hòa Mã, Tăng Bạt Hổ, Trần Hưng Đạo, Hàn Thuyên, Lê Thánh Tông, phố Huế, Bà Triệu. -Giá: 16.2 tỷ, sổ đỏ chính chủ, 1 sổ 1 chủ, sang tên thuận tiện. -Liên hệ: Ms Oanh: 0989558524 -",19/12/2022,Tin thường,batdongsan_so_com_vn_1673782815.9759374, 5, 12, 5, 10, 10
