price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"3,4 tỷ VNĐ","đường Kim Mã, phường Kim Mã", 32m2,"Cần bán nhà siêu hiếm tại đường Kim Mã, quận Ba Đình LÕI BA ĐÌNH - HIẾM NHÀ BÁN - MẶT TIỀN RỘNG - GIÁ HỢP LÝ Tầm tiền hiếm, nhà bán khu Ba Đình, an ninh tuyệt vời, mặt tiền rộng, ngõ thông, cách Núi Trúc 30m. Diện tích 32m2, mặt tiền 5,4m, xây 4 tầng khung cột bê tông chắc chắn, chủ mới có thể thêm tầng: + Tầng 1: khách bếp. + Tầng 2: phòng ngủ rộng + WC. + Tầng 3: chia 2 ngủ + WC. + Tầng 4: phòng thờ, sân phơi. Xung quanh công năng tiện ích ngập tràn, trường trạm, chợ, bệnh viện … Chủ nhà làm ăn phát đạt chuyển lên nhà to hơn, hiểu chuyện. Pháp lý: sổ đỏ đẹp, nở hậu, giao dịch ngay (giá bán gia lộc nhẹ). Giá: 3,4 tỷ VNĐ. Liên hệ: ĐC. Ngọc (0344.978.570) để được thông tin chi tiết.",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817247.2588649,,,,,,
"3,7 tỷ VNĐ","Nguyễn Văn Cừ, Long Biên, Hà Nội", 40m2," - Vị trí: gần ngay các TTTM, gần ngay phố Cổ, thuận tiện cho việc đi lại và mua sắm. - Hướng nhà đẹp hợp phong thủy, không gian yên tĩnh, trong lành, mát mẻ, xung quanh có cây cối, có hồ...- Nhà 5 tầng, thiết kế độc đáo, mới lạ, sang trọng. Full nội thất xịn xò ( điều hòa, nóng lạnh, bàn ghế, bếp ăn, giường ngủ,...) đều là những nội thất cấp cao. Có chỗ cho oto để ngày và đêm.📞📞📞 Liên hệ ngay 0978600***. Em Thành Long BiênTư vấn miễn phí, xem nhà miễn phí,hỗ trợ vay vốn ngân hàng, pháp lý,phong thủy sang tên đổi sổ...",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817248.7997432, 4, 4, 5, 4,,
"5,6 tỷ VNĐ",Khương Trung, 48m2,"Cần bán căn nhà LÔ GÓC tại Phố Khương Trung - Thanh Xuân,- Mặt tiền lớn: 5m.- Diện tích: 48m2.+ Vị trí đắc địa, vài phút ra Ngã Tư Sở, gần TTTM, bệnh viện, trường học các cấp.+ Đường trước nhà rộng thoáng Ô TÔ nhỏ đỗ cửa.+ Thiết kế nhà hiện đại, sang trọng, nội thất cao cấp, chủ tặng lại hết cho khách.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh.LH: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817250.4902225, 5,,, 6,,
"1,29 tỷ VNĐ",Đường Phúc Lợi phường Phúc Lợi, 54m2,"Diện tích 54.5m2, 2 phòng ngủ, 2 vệ sinh Nội thất cơ bản: Sàn gỗ,tủ bếp, điều hòa, nóng lạnh. Gía 1.290 tỷ bao phí sang tên. Liên hệ: 0975.278.133 ( TaiLuong )",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817252.355231,, 10, 10, 2, 2,
"4,5 tỷ VNĐ","Phố Tạ Quang Bửu, phường Bạch Mai", 40m2,"NHÀ ĐẸP – GẦN PHỐ - GẦN Ô TÔ – 3 MẶT THOÁNG- Ở NGAY Vị trí: Trung tâm quận Hai Bà Trưng + 20m ra mặt phố Bạch Mai + Trước nhà có sân chung rộng rãi có thể để được nhiều xe máy + Gần khu tiện ích: trường học các cấp, trường đại học lớn, chợ Mơ, siêu thị, bệnh viện,… An ninh tốt Nhà 4 tầng, diện tích 39m2, mặt tiền rộng 5m. Thiết kế hợp lý. Đặc biệt 3 mặt thoáng nên các phòng đều thoáng – sáng tự nhiên. + T1: Phòng khách, bếp, wc + T2: 2 phòng ngủ, wc + T3: 1 ngủ lớn khép kín + T4: Phòng thờ, sân phơi Sổ đỏ đẹp, sẵn sàng giao dịch",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817253.9003396, 5,, 4, 3,, Nam
"4,4 tỷ VNĐ",thượng đình, 45m2,"Bán Nhà, Nguyễn Trãi, Thanh Xuân. Ô Tô Kinh Doanh 45m2 x 4 tầng. Mặt Tiền 5m Giá 4.4 Tỷ.  NHÀ ĐẸP LONG LANH – KINH DOANH THUẬN TIỆN – CHỦ MỚI XÁCH VA LY VỀ Ở LUÔN  - Nhà nằm mặt ngõ, gần  Trường học các cấp, UBND Công An Phường ngay đầu ngõ, an ninh tuyệt đối, tiện ích vô vàn. Nhà gần trường Đại Học khoa Học Xã Hội Và Nhân Văn, Đại Học Thuỷ Lợi. Gần trung tâm thương mại Roal Anl City. Tiện ích ngập tràn. - Nhà cách mặt phố Nguyễn Trãi vài chục mét ngả đi các hướng, Ngã Tư Sở, Hà Đông, vành đai 3 đi các tỉnh ven Hà Nội. Giao thông cực kỳ thuận tiện. - Chủ tự xây cực kỳ tâm huyết, mới kính coong, nội thất đắt tiền chủ tâm huyết tỉ mỉ ở có lộc muốn mua nhà to hơn. - Nhà thiết kế 4 tầng: + Tầng 1: Phòng khách, bếp, wc. + Tầng 2,3: Mỗi tầng 2 phòng ngủ và wc + Tầng 4: Phòng thờ sân phơi   + Sổ siêu đẹp, sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179  ",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817255.7477446, 5,, 4, 4, 3,
"3,35 tỷ VNĐ","Tựu Liệt, Hoàng Mai, Hà Nội", 33m2,"
    + Sổ đỏ chính chủ, giao dịch nhanh gọn.

",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817256.9419105,,,,,,
40 triệu VNĐ,Đường Lễ Pháp phường Tiên Dương, 64m2,"
    Chính chủ cần bán mảnh đất 64,5m hai mặt tiền thôn Đoài xã Nam Hồng, Đông Anh -  Cách cao tốc Võ Văn Kiệt và đường 23B 300m -  Mảnh đất nằm giữa 2 khu công Nghiệp Bắc Thăng Long và Quang Minh -  Cách sân bay và vào nội đô chỉ 10p taxi -  Giao thông rất thuận tiện sát view hồ chuẩn bị giải nhựa đường ô tô tránh nhau -  Giá đầu tư chỉ 4x triệuHotline 0377236666 gặp Mrs Diễm bao giá rẻ nhất thị trường
",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817258.180781,,,,,,
"3,7 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Mai, 25m2,"MẶT NGÕ Ô TÔ TRÁNH, NGÁCH THÔNG, KINH DOANH ĐỈNH Nhà xây 4 tầng mỗi tầng 1 phòng ngủ, 1 vs Nội thất sịn xò, mới tinh Tiện ích bán kính 1km xung quanh nhà ðầy đủ Trýớc cửa để ðýợc ô tô và nhiều xe máy, ngõ thông các ngả Liên hệ ngay Em Công để nhận tý vấn và xem nhà miễn phí.",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817259.5462956, 4, 3, 4, 4, 4,
7 tỷ VNĐ,phường phú đô, 50m2,"Cần bán nhà mặt phố phú đô,diện tích 50m2x5tầng giá nhỉnh 7tỷ,sổ đỏ Chính chủ dao dich ngay,vị trí đắc địa, mặt đường rộng, 3 ô tô tránh Nhau,tầng một đang cho thuê kinh doanh sầm uất, cạnh siêu thị winmrt, Gần chợ lớn phú đô, đường đua F1, sân vận động mỹ đình, bệnh viện Quốc tế hồng Ngọc,trung tâm hội nghị quốc gia, bến xe khách mỹ đình, Cùng rất nhiều Các tiện ích khác xung quanh,   LH: ANH BẮC. ĐT:0377610275-0913319643. chuyên nhà đất Hà Nội, Dẫn khách xem nhà và tư vấn miễn phí 24/7 ",29/06/2022,Tin thường,batdongsan_so_com_vn_1673817260.729134, 5,,,,,
