price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
14 tỷ VNĐ,Hoàng Quốc Việt, 80m2, 5, 40, 5, 6, 8,"Phòng Kinh doanh Chủ đầu tư mở bán shophouse liền kề mặt phố Hoàng Quốc Việt kéo dài- Vị trí dự án: Đường Hoàng Quốc Việt kéo dài, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội- Quy mô dự án: hơn 2ha, trong đó:+. Diện tích đất xây dựng nhà ở thấp tầng: 8.011,5m2+. Diện tích đất xây dựng nhà ở cao tầng, đường giao thông cây xanh: 1.3ha- Loại hình: gồm 79 căn shophouse kinh doanh thấp tầng và 2 tòa chung cư thương mại cao tầng- Diện tích liền kề: 80m2 – 90m2 – 100m2 – 120m2 – 180m2- Hình thức bàn giao: Thô hoàn thiện mặt ngoài đồng bộ- Bàn giao: Quý 4/2022 – Hiện tại, Tháng 11/2022 nhà đã xây dựng xong, đang bàn giao nhà ShophouseLiên kết vùng dự án- Dự án gần sát các Khu đô thị: Ngoại Giao Đoàn – TP Giao Lưu, Chung cư Goldmark City Hồ Tùng Mậu, Khu biệt thự Phú Diễn- Cách Trụ sở Bộ Công An Phạm Văn Đồng 1km- Gần Công viên Hòa Bình, siêu thị Metro Phạm Văn Đồng…- Gần các trường học: Hàn Quốc Hà Nội, ĐH tài nguyên môi trường, Học viện Tư Pháp, ĐH Thương Mại, ĐH Quốc - Gia, ĐH Điện Lực, Cao Đẳng Du Lịch Khách sạn…- Gần các bệnh viện 198, viện E- Diện tích các căn từ 80 -180m2, thiết kế cao 5 tầng, mặt tiền từ 5-16m, đường trước nhà 11m - 15m - 40m, thiết kế đầy đủ công năng tiện ích: gara ô tô, ô chờ thang máy, phòng khách, bếp ăn, phòng ngủ, ban công, phòng thờ, sân phơi, giếng trời...- Giá bán: chỉ từ 14 tỷ/căn (bao gồm cả nhà và đất), nhận nhà ở luôn. - Thông tin chi tiết xem tại: https://duancondotel.info/shophousehoangquocviet-p823876.html QUÝ KHÁCH QUAN TÂM LIÊN HỆ HOTLINE: 0961831835 - 0916558388 ĐỂ ĐƯỢC TƯ VẤN HỖ TRỢ",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789555.3509693,
"2,7 tỷ VNĐ","Đường Phúc Lơi, Phường Phúc Lợi, Quận Long Biên, Hà Nội.", 37m2,,, 3, 3,,"Bán Nhà Dân Xây, Phường Phúc Lợi, Long Biên 37m2; 3T chỉ 2,7 tỷ  + Thiết kế tầng 1: Phòng khách, bếp, wc, nhà có sân để xe phía trước.        + Tầng 2 : Gồm 2 phòng ngủ + wc. + Tầng 3:  1 phòng ngủ, 1 phòng thờ, sân phơi. Nhà đẹp không gian yên tĩnh khách mua về chỉ việc ở luôn. Tiện ích xung quanh đầy đủ, gần ngay chợ, trường học cấp 1,2 Phúc Lợi, Chung cư Ecohome, Ruby city. Bán kính chưa đến 1km KĐT Việt Hưng, Giang Biên, VINHOME hưởng đầy đủ dịch vụ tiện ích. Sổ đỏ chính chủ, sẵn sàng giao dịch. Cam kết thông tin chuẩn 100%. Lh ngay Mr Tùng : 0965 722 358",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789556.9028165,
"5,555555 tỷ VNĐ","Đường Nguyễn Phúc Lai, Ô Chợ Dừa, Đống Đa", 40m2, 3, 9, 4, 3, 3,"+ Vị trí đẹp miễn bàn, 10m ra phố trước nhà xe 3 gác tránh xe máy. Giao thông vô cùng thuận tiện, tiếp giáp các phố lớn như Hoàng Cầu, Hào Nam, Thái Hà, Yên Lãng, La thành, Đặng Tiến Đông…  + Khu vực nhiều tiện ích, gần hồ Hoàng Cầu, gần trường, chợ, gần 4 cụm chung cư cao cấp CT2,Xung quanh nhiều toà văn phòng cao tầng, từ đây di chuyển đi đâu cũng tiện.Dân trí cao, văn minh, ở sướng.  Thiết kế:  + Nhà dân tự xây 5 tầng khung cột chắc chắn. + Tầng 1: Để xe + Bếp + Khách + Tầng 2,3,: Tổng 2 phòng ngủ rộng + Tầng 4: Phòng thờ & sân vườn + Sổ vuông A4 trước sau như một.",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789558.252242,
"1,98 tỷ VNĐ","Đường Huyền Kỳ, Phú Lãm, Hà Đông", 35m2, 3, 3, 2, 2, 1,"🏠BÁN NHÀ CẤP 4 - MORNING LÙI CỬA - PHƯỜNG PHÚ LÃM - HÀ ĐÔNG  ➡️ Anh trai nhờ bán căn nhà cấp 4 dt 35m tại phường Phú Lãm, ngõ thông, fadil lùi cửa, 40m là ra chợ, ngày sát là nhà văn hóa, trường mầm non, ô tô đỗ ngày đêm thoải mái, 100m ra Ql 21B.  - Khu vực dân cư rất đông đúc, nhiều tiện ích, điện - đường - trường - trạm đầy đủ.  📕Sổ đỏ vuông vắn, cất két sẵn sàng giao dịch  LH E Giao để gặp trực tiếp a trai, k cần qua trung gian ạ",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789559.5337799, Nam
"5,9 tỷ VNĐ","Đường Nguyễn Khang, Yên Hòa, Cầu Giấy", 45m2, 4, 4, 5, 6,,"+ Chính chủ cần bán nhà Phố Nguyễn Khang diện tích 45 m2 x 5 tầng MT rộng giá 5,9 tỷ. + Vị trí: Đẹp của đẹp. Gần phố - ô tô vào nhà - kinh doanh. + Sổ vuông như tờ A4, không lỗi phong thuỷ.  Thiết kế: - Tầng 1: Để xe, phòng khách và bếp. - Tầng lửng: làm kho - Tầng 3: 1 phòng ngủ + vệ sinh và 1 phòng đọc sách. - Tầng 4: 2 phòng ngủ + vệ sinh. - Tầng 5: sân phơi. + Nhà gần Công viên Cầu Giấy, đường Nguyễn Văn Huyên kéo dài, tương lai rộng mở. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7              ",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789561.135493,
138 tỷ VNĐ,"Đường Hàng Than, Nguyễn Trung Trực, Ba Đình", 132m2,, 30, 11, 40, 40,"
    💥Bán Khách sạn 3 sao Hàng Than Phố cổ - 2 Mặt phố 132m2 11 tầng Chi 138 tỷ💥 ⭕️ LH NGAY 0982833366 (KHÁCH SẠN 3 SAO MẶT PHỐ ĐẲNG CẤP)---------------------------- Khách sạn 3 sao phố cổ - lô góc 2 mặt phố - đẳng cấp miễn bàn - hàng hiếm khó tìm.Sổ đỏ: 132m² - thực tế: 150m² - mặt tiền: 18m - Nhà xây 11 tầng - 2 mặt phố cổ trung tâm Hà Nội.Vị Trí: Trung Tâm phố cổ, đi bộ vài phút ra Hồ Hoàn Kiếm, Hồ Tây Thơ mộng, Gần chợ Đồng Xuân, Vị Trí đẹp nhất Phố Hàng Than và Nguyễn Trung Trực!- Được thiết kế theo mô hình khách Sạn 3 Sao được xây dựng theo phong cách cổ điển, lịch sự, sang trọng và thiết bị tiện nghi hiện đại, tối tân nhất.- Với 40 phòng ngủ đạt tiêu chuẩn quốc tế, sự kết hợp hài hòa giữa kiến trúc Phương Đông và Châu Âu cùng toàn bộ trang thiết bị sang trọng đã tạo ấn tượng khó quên với du khách khi nghỉ tại Moon View.+ Tầng 1: Lễ tân + Phòng Chờ + Check in.+ Tầng 2 đến tầng 10: Mỗi tầng thiết kế 5 phòng, trong đó có 2 phòng to + 3 phòng nhỡ.+ Tầng 11: Nhà hàng ăn uống + cafe sân vườn View ngắm toàn cảnh Sông Hồng và Trung tâm Hà Nội về đêm..!+ Sổ đỏ đẹp chủ chờ giao dịch.---------------------------- 🚀 GIÁ BÁN CHỈ: 138 TỶ (ẢNH THẬT-THÔNG TIN THẬT-NHÀ THẬT-GIÁ THẬT)---------------------------- ☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366  ZALO 0902223785 (Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%...
",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789562.3921313,
158 tỷ VNĐ,Lý Nam Đế Hoàn Kiếm, 273m2, 10,, 9,, 9,"- Diện tích 273m2 X9 Tầng Mt10m. Giá bán 158 tỷ ( có thương lượng ) - Căn nhà toạ lạc trên con phố Lý Nam Đế cổ kính sầm uất, nơi có rất nhiều cơ quan bộ máy nhà nước an ninh cực kỳ tốt. Toà nhà đẹp nhất phố Lý Nam Đế. - Tòa nhà văn phòng lừng lững và sừng sững đang cho thuê dòng tiền hơn 450tr/ tháng! - Thiết kế 1 hầm 8 nổi thông sàn, thang máy, thang bộ và khu vệ sinh ở giữa. Nhà có cột chờ lên 11 tầng, khách muốn xây chủ giúp xây lên thoải mái. Nhà có đẩy đủ giấy phép, thiết kế và hồ sơ hoàn công pccc đầy đủ. Trạm điện riêng. - Hầm để xe cực rộng chứa 100 xe máy và 5 ô tô. - Sổ đỏ chính chủ. Pháp lý chuẩn. Liên hệ em Quân để được tư vấn. 0385 94 1802 Miễn ( TG Quảng Cáo )",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789563.8731694,
"2,85 tỷ VNĐ","Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội", 33m2, 4,, 5, 3,,"   Cần Tiền, Bán Căn Nhà Phúc Lợi, Long Biên 33m2, 5T chỉ 2,85 tỷ (Nhà dân)  + Tầng 1 : Phòng khách, bếp, wc     + Tầng 2,3,4 : Mỗi tầng 1 phòng, wc + Tầng 5 : Phòng thờ, sân phơi Nhà thi công xây dựng chắc chắn,thiết kế đẹp, xây dựng tâm huyết. Đây là căn nhà độc lập không xây liền kề chung tường, móng với các căn nhà khác..  Xung quanh các tiện ích như chợ, trường THCS Lê Quý Đôn, THPT Phúc Lợi, chung cư Ecohome và Ruby Cty Phúc Lợi các không xa..  Thuận tiện kết nối các hướng như Giang Biên, KĐT Việt Hưng hay các tuyến như sang Vũ Xuân Thiều, cao tốc Hà Nội - Bắc Giang..  Lh ngay Mr Tùng : 0965 722 358 nghe máy 24/24 để được hỗ trợ, cam kết thông tin chuẩn 100%.",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789565.0490277,
4 tỷ VNĐ,"Đường Phố Trạm, Long Biên, Long Biên", 56m2, 5, 4, 5, 4, 5,"Bán Gấp Nhà Phố Trạm, Long Biên, Hà Nội. Nhà Đối Diện AEON Long Biên, 3 Bước Ra Mặt Phố Lớn, Ngõ Thông Thoáng, Môi Trường Sống Trong Lành * 0975892929 * Mô tả:- Vị trí: Nhà mặt ngoc thông Phố Trạm, Đàm Quang Trung, Cổ Linh. Kết nối các ngả lên cầu Vĩnh Tuy, đường Chu Huy Mân tới Vinhome riverside, đường Cổ Linh Ngọc Trì ra Vinhome Ocean Park và đường Quốc Lộ 5B đi Hải Phòng, Quảng Ninh.- Ưu điểm: Nhà đẹp, xây dựng chắc chắn, thiết kế tỉ mỉ, công năng sử dụng thông minh, hoàn hảo. Khu vực rất nhiều tiện ích, gần trường học, bệnh viện, siêu thị...- Chủ cần tiền bán gấp giá 4 tỷ (Thương lượng trực tiếp chủ nhà)- Sổ đỏ đẹp, sang tên ngay.- LH: Hoàng Đạo 0975892929 (Miễn TG - QC)       phố trạm long biên; phố trạm; long biên; đàm quang trung; cổ linh; ngọc trì; bát khối; tư đình; chu huy mân; hồng tiến; cự khối; aeon long biên; tâm anh; hoàng như tiếp; bồ đề; ái mộ; bán gấp; bán rẻ; giá rẻ; hạ giá; bán nhanh; nhà mới; nhà đẹp; nhà dân xây; nhà cũ; bán đất; mặt ngõ; mặt đường; mặt phố; ngõ thông; gần phố; chính chủ; có giấy phép",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789566.1600537,
250 tỷ VNĐ,"Đường Mạc Thái Tông, Trung Hòa, Cầu Giấy", 254m2,, 30, 9, 12, 12,"
    💥TÒA NHÀ VĂN PHÒNG MẶT PHỐ MẠC THÁI TÔNG LÔ GÓC 254M2 9 TẦNG MT 20M CHỈ 250 TỶ💥 ⭕️ LH NGAY 0982833366 (TÒA VĂN PHÒNG MẶT PHỐ ĐẲNG CẤP)---------------------------- TOÀ NHÀ VĂN PHÒNG THÔNG SÀN 8 NỔI 1 HẦM, ĐANG CHO THUÊ 16.000$/ THÁNG PHỐ MẠC THÁI TÔNG CẦU GIẤY TP HÀ NỘI+ VỊ TRÍ:– Toà nhà Lô góc, khu vực đông đúc các văn phòng.– Ngay đoạn vòng xoay giao 2 đường rộng 80m thoáng vĩnh viễn.– Vỉa hè rộng đỗ vài chục em 4 bánh.– Vài bước về Vành đai 3, hay Keang Nam cũng vô cùng thuận tiện.+ THIẾT KẾ:– Nhà thiết kế 8 nổi, 1 hầm, thông sàn.– Thang máy và thang thoát hiểm trong cùng+ PHÁP LÝ:– Sổ đỏ chính chủ, GPXD + PCCC đầy đủ sẵn sàng sang tên..---------------------------- 🚀 GIÁ BÁN CHỈ: 250 TỶ (ẢNH THẬT-THÔNG TIN THẬT-NHÀ THẬT-GIÁ THẬT)---------------------------- ☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366  ZALO 0902223785 (Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%...
",06/11/2022,Tin thường,batdongsan_so_com_vn_1673789567.3398995,
