price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
"2,75 tỷ VNĐ",NGÕ 134 CẦU DIẼN, 40m2,"🌺🌺🌺🌺🌺🍀Vị trí gần trục đường QL32, TL70, liền kề ĐH Công Nghiệp, vài phút ra ga điện NHỔN🍀Khu vực dân cư đông đúc, tiện ích & an sinh đỉnh cao, nơi sinh viên nhiều trường ĐH thuê trọ🍀Khu vực hạ tầng rất tốt, phát triển rất mạnh🍀 Hiện tại ĐẤT đang có nhà C4 cho thuê => phù hợp cả đầu tư dòng, xây nhà nhiều tầng cực đẹp do tọa ở vị trí LÔ GÓC 2 MẶT THOÁNG📕Sổ đỏ chính chủ sẵn sàng trao tay📲Lh: Mr Huy 0982283891 để được tư vấn và dẫn xem  NHÀ miễn phí!",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803510.6428523,,,,,
16 tỷ VNĐ,"Nguyễn Xiển, Thanh Xuân, Hà Nội", 60m2,"Bán Nhà Nguyễn Xiển, Kinh Doanh, Vỉa Hè Rộng, Ngã 4 Trung Tâm, Ô Tô DT 60m2 x3T,Chỉ 16 TỷVị trí: Ngôi nhà nằm khu ngã 4 Nguyễn Xiển, vị trí trung tâm, nhà mặt phố khu Vip Thanh Xuân, Kinh doanh bất chấp mọi mặt hàng, vỉa hè rộng 12m.+ Rất phù hợp cho gia đình vừa ở, vừa kinh doanh, dòng tiền cho thuê tầng 1 hàng tháng 20 củ đều như vắt chanh.- Thiết Kế+ T1: Cửa hàng + bếp + WC.+ T2: Có 3 phòng ngủ + WC.+ T3: Phòng ngủ + khu phơi đồ.Pháp lý: Nhà đang chờ sổGiá bán: 16 Tỷ ( Có thương lượng)Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí.    - Mr Luyện thổ cư: 0911779569- Chuyên Nhà đất Thổ cư các phân khúc từ 1 tỷ đến trên 100 tỷ. “TRAO GỬI NIỀM TIN_ NHẬN LẠI YÊU THƯƠNG",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803512.2525456, 4, 30, 3, 4, 3
"3,85 tỷ VNĐ",Mậu Lương - Kiến Hưng - Hà Đông, 35m2,"SIÊU PHẨM QUẬN HÀ ĐÔNG - NHÀ MỚI - LÔ GÓC - Ô TÔ - 35M*5T - GIÁ 3.85 TỶ+ Vị trí nhà đẹp, nhà gần chợ Mậu Lương, gần phố Mậu Lương, gần trường học mầm non, cấp 1...+ Nhà dân xây tâm huyết, chắc chắn. Nhà lô góc nên các phòng đều thoáng mát. Ô tô nhỏ qua nhà.+ Thiết kết 5 tầng, tầng 1 thông sàn.+ Nhà có thể kinh doanh online, tạp hóa nhỏ lẻ.+ Nhà phân lô vuông vắn - Sổ đỏ chính chủ - công chứng trong ngày.+ Giá chỉ: 3.85 tỷ (có thương lượng)+ Liên hệ: Mrs Nhung - nhà đẹp Hà Đông: 0944.795.382 để được tư vấn.",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803513.4593203,,, 5, 4, 3
"8,5 tỷ VNĐ",Đường Phú Mỹ phường Mỹ Đình 2, 41m2,"   - T2,3: Mỗi tầng 2 phòng, wc giữa. + Nhà bán cực tế nhị, hàng xóm và người thuê không biết gia đình bán, tư vấn khách kỹ về vị trí và xem sổ. Chung kết chủ sẽ dẫn xem trong. + Pháp lý chuẩn, sđcc, sẵn sàng giao dịch. + LH:, chuyên nhà đất Hà Nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7 ",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803514.8156886, 5, 20, 3, 3,
110 triệu VNĐ/m2,Quận Cầu Giấy, 50m2,"NHÀ ĐẸP CẦU GIẤY LÔ GÓC 3 THOÁNG SỔ VUÔNG NÉT 50M2 MT 6M GIÁ NHỈNH 5 TỶ 0962745289+ Vị trí Lô góc, mặt tiền lớn đường Cầu Giấy. Trung tâm Quận Cầu Giấy. Tiện ích miễn bàn.+ Cầu Giấy thông sang Phố Quan Hoa rất gần trường Giao Thông Vận Tải, Công Viên Thủ Lệ, ga tàu điện trên cao, viện nhi… - Tầng 1: Bếp + phòng ăn + để xe.- Tầng 2: 3 ngủ + vệ sinh.- Tầng 3: 2 ngủ + sân phơi.- Sổ đỏ vuông A4 chính chủ, giao dịch ngay.+ Giá:Thỏa thuận. + Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7. ",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803516.2987218,,,,,
11 tỷ VNĐ,Khương Hạ, 54m2,"7 TẦNG THANG MÁY - 2 Ô TÔ TRÁNH - GẦN HỒ - KINH DOANH BẤT CHẤP - NHỈNH 11 TỶ. + Vị trí trung tâm Quận Thanh Xuân, tiện ích vô vàn. Thông sang Nguyễn Trãi, Trường Chinh, Đường Láng. + 30m ra Hồ Khương Hạ, ngõ thông tứ tung. Khu vực kinh doanh sầm uất, phù hợp tất cả loại hàng kinh doanh. + Thiết kế hiện đại, 7 tầng Thang Máy nhập khẩu, KCBT chắc chắn, nội thất cao cấp. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.   LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803517.4087522,,, 7,,
30 tỷ VNĐ,Đường Nguyễn Văn Cừ phường Bồ Đề, 100m2,"+ Vị trí đẹp nhất phố Nguyễn Văn Cừ, vỉa hè thênh thang, kinh doanh siêu sầm uất, tòa nhà Văn phòng tuyệt đỉnh. Dự án Vin sau nhà đi vào triển khai thì vị trí nhà vô cùng đẹp, đỉnh nhất Long Biên với hai mặt thoáng vĩnh viễn, ánh sáng thiên nhiên ngập tràn.+ Nhà chủ tự xây 6 tầng thang máy xịn xò, đẹp mỹ mãn, chi tiết tỉ mỉ chất lượng đến từng viên gạch, khách xem trong là mê.Tầng 1: Thiết kế thông sàn kinh doanh.Tầng 2: Phòng khách lớn, phòng ăn và bếp.Tầng 3,4: Mỗi tầng chia 2 phòng ngủ.Tầng 5: Phòng thờ, sân vui chơi rộng.Tầng 6: Sân phơi.+ Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.Chi tiết xin liên hệ: Vũ Tuấn chuyên bđs thổ cư, biệt thự, nhà phố Long Biên Chi tiết xin liên hệ: Vũ Tuấn - chuyên bđs thổ cư, biệt thự, nhà phố Long Biên...theo số..   0399.o.27.o.11.o.14.o",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803518.5925848, 6, 50, 6, 4, 5
"7,5 tỷ VNĐ",Nguyễn Trãi, 44m2,"6 TẦNG THANG MÁY - Ô TÔ QUA NHÀ - LÔ GÓC - MẶT NGÕ THÔNG - Ở - KINH DOANH - 7.5 TỶ.+ Trung tâm Phố Nguyễn Trãi - Thanh Xuân, gần Ngã Tư Sở, Royal City, giao thông thuận tiện.+ Mặt ngõ thông, ô tô qua nhà vừa ở vừa cho thuê hoặc kinh doanh văn phòng đều được.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch.   LH: Em Hoan, 0925088355, chuyên Thổ cư Thanh Xuân, Đống Đa, miễn phí xem nhà 24/7.",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803519.8093317,,, 6,,
16 tỷ VNĐ,Đường Tân Mai phường Tân Mai, 100m2,""",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(255,255,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'chính="""" chủ="""" cần="""" bán="""" căn="""" biệt="""" thự="""" siêu="""" đẹp="""" tại="""" phố="""" tân="""" mai,="""" quận="""" hoàng="""" diện="""" tích="""" 100m2,="""" 5="""" tầng,="""" gara="""" ô="""" tô,="""" có="""" thể="""" ở="""" kết="""" hợp="""" kinh="""" doanh,="""" văn="""" phòng…="""" span="""" p="""" pspan="""" initial'+="""" vị="""" trí="""" đắc="""" địa,="""" nằm="""" trên="""" khu="""" phân="""" lô="""" quân="""" đội="""" ,="""" vip="""" hưởng="""" trọn="""" không="""" gian="""" trong="""" lành="""" hồ="""" Đền="""" lừ,="""" ngay="""" cạnh="""" đô="""" thị="""" mới="""" louis="""" city="""" mai="""" ….="""" mt="""" rộng="""" thoáng.="""" initial'="""">+ Nhà đẹp thiết kế kiểu Biệt Thự Vườn cây xanh , 2 mặt tiền, thoáng sáng ngập tràn..  "",="""" segoeuipc,="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(255,255,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'+="""" tiện="""" ích="""" đầy="""" đủ="""" không="""" thiếu="""" gì,="""" ngôi="""" nhà="""" bề="""" thế,="""" thể="""" hiện="""" sự="""" đẳng="""" cấp="""" của="""" gia="""" chủ,="""" vượng="""" lộc.="""" span="""" p="""" pspan="""" sổ="""" đỏ="""" chính="""" pháp="""" lý="""" chuẩn,="""" sẵn="""" sàng="""" giao="""" dịch="""" trong="""" ngày.="""" initial'="""">+ Giá nhỉnh 16 tỷ. +Liên hệ tôi Chung 0977435869
",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803520.9682298,, 9, 5, 5, 5
"1,4 tỷ VNĐ","Đường Đức Thượng, Hoài Đức", 45m2,"ĐỨC THƯỢNG – HOÀI ĐỨC - ĐẦU TƯ GIỮ TIỀN - CHỦ CỰC THIỆN CHÍ S = 45m2, mặt tiền 3.5m, giá 1.4 tỷ ĐC: Phố Đức Thượng, Hoài Đức. + Vị trí cực đẹp, gần đường 32, cảng cạn Mỹ Đình, bến xe bus,… + Hoài Đức sắp lên quận, tiềm năng tăng giá cao. + Tiện ích xung quanh không thiếu thứ gì: Chợ Trôi, siêu thị, ngân hàng, khu công nghiệp, khu chung cư, đô thị ( Tân Tây Đô, Lideco, Nam 32,…) * Sổ đỏ chính chủ, chủ nhà thiện chí. * Gọi em Bình, 0345752279 để xem đất, không tiếp môi giới. ",08/09/2022,Tin thường,batdongsan_so_com_vn_1673803522.2976723, 3, 3, 1, 1,
