price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"4,1 tỷ VNĐ","Đường Khâm Thiên, Thổ Quan, Đống Đa", 45m2, 6, 2, 4, 4, 5,"+ Bán nhà phố Khâm Thiên, cực đẹp ngõ nông, mặt tiền rộng, dt: 45m2, 4 tầng, mt: 6m, giá chỉ 4.1 tỷ (Thương lượng) + Khu vực đông dân cư, tiện ra phố xung quanh, dân trí cao, an ninh tốt. + Nhà đầy đủ công năng, thiết kế kiên cố và chắc chẵn, dọn về ở ngay, xung quanh thông ra phố Tôn Đức Thắng, Ô Chợ Dừa lên Hồ, Văn Miếu rất thuận tiện.  + Sổ đẹp sẵn sàng giao dịch bất cứ khi nào + Liên hệ: Đức Anh, 0332618488. Hỗ trợ khách hàng tận tình. Trân trọng!",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788102.0902224,
8 tỷ VNĐ,"ngõ 12 Hàm Nghi, phường Cầu Diễn, quận Nam Từ Liêm", 54m2, 5, 3,,,,"NGÕ 12 HÀM NGHI - DÂN XÂY - Ô TÔ ĐỖ CỬA - KINH DOANH VĂN PHÒNG - NGÕ THÔNG - 2 THOÁNG - KHUNG CỘT CHẮC CHẮN❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️Mô tả:+ Mặt ngõ 12 Hàm Nghi ô tô tránh nhau thoải mái, thông tứ tung sang Nguyễn Đổng Chi, Hồ Tùng Mậu, xung quang công năng tiện ích ngập tràn không thiếu thứ gì.❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️+ Nhà mình bán nằm trên mặt ngách thông các ngả có thể kinh doanh online hay làm Văn phòng đều được. Hàng xóm Vinhomes xung quanh toàn biệt thự và liền kề. Khu đáng sống và đẳng cấp nhất Từ Liêm.❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️+ Nhà thiết kế hiện đại, hợp lý đầy đủ công năng cho một gia đình đông người với 4 phòng ngủ rộng.+ Thiết Kế: 54m² 4 tầng mt 5,1m- T1: KD Văn Phòng + Để Xe + Bếp + Wc.- T2,3: Mỗi tầng 2 phòng ngủ + Wc.- T4: Phòng thờ + Kho + Sân Phơi.+ Sổ đỏ vuông vắn, chính chủ.+ Giá : 8 tỷLiên hệ : Mr Dũng 0825237636",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788105.3777354, Đông bắc
18 tỷ VNĐ,"Đường Nguyễn Văn Tuyết, Trung Phụng, Đống Đa", 60m2, 5, 11, 4, 3, 4,"+ Bán nhà phố Nguyễn Văn Tuyết + Vị trí siêu đắc địa, mặt phố kinh doanh sầm uất hàng đầu Quận Đống Đa hiện nay.+ Thiết kế đẹp về ở KD được luôn. +Kinh doanh đỉnh của đỉnh cao.+ Dòng tiền cực tốt+ An sinh an ninh tốt. + Sổ đỏ chính chủ, sẵn sàng giao dịch.Lh ngay: 0963 552 828 Mr Tùng - để được tư vấn và xem nhà.",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788107.7633543,
3 tỷ VNĐ,"Đường Trường Chinh, Khương Thượng, Đống Đa", 30m2,, 1,,,,"+ Bán nhà Phố Trường Ching, trung tâm Quận Đống Đa, giao thông thuận tiện, tiện ích đủ đầy + Nhà Đẹp ở ngay, Thiết Kế hiện Đại, dân trí cao, an ninh đảm bảo. +Nhà tầng bê tông cốtthép xây rất chắc chắn, +Pháp lý: Sổ đỏ chính chủ.+ Giá nhỉnh 3 tỷ.- Liên hệ: Mr Vượng 0912949598 chuyên môi giới nhà đất đống Đa uy tín, tận tâm, minh bạch, Quý khách được gặp trực tiếp chủ nhà, xem và tư vấn nhà miễn phí.",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788108.8404737,
"2,75 tỷ VNĐ","Đường Hồ Tùng Mậu, Cầu Diễn, Nam Từ Liêm", 32m2, 4, 3, 4, 3, 1,"+ Chính chủ cần bán nhà Phố Hồ Tùng Mậu, Quận Nam Từ Liêm, diện tích 32m2 x 4 tầng giá 2,75 tỷ. + Nhà Hồ Tùng Mậu ngay sát Cầu Diễn, 300m ra khu độ thị Vinhome Gardenia, cách Đại học Thương Mại 500m. + Nhà nằm trong khu dân cư yên tĩnh, ô tô đỗ cổng. Chủ tự xây tâm huyết, rất chắc chắn. - T1: Khách, bếp, vs. - T2,3: Mỗi tầng 1 PN rộng, vệ sinh ngoài. - T4: Phòng thờ, sân phơi. + Sổ đỏ đầy đủ, pháp lý minh bạc, sẵn sàng dao dịch. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788110.284609,
"7,95 tỷ VNĐ","Đường Nguyênx Chí Thanh, Láng Thượng, Đống Đa", 34m2, 4, 3, 5, 4, 3," ✝️ Nhà bán có vị đẹp trung tâm đống đa, ngõ thông sạch sẽ thoáng mát, 30m ra mặt phố Nguyễn Chí Thanh, gần các Trung Tâm Thương Mại, các Trường Đại Học lớn: ĐH Luật, ĐH Ngoại Thương, HV Thanh Thiếu Niên…, Phía sau nhà là đài truyền hình cực thoáng, Giao thông thuận tiện, tiện ích ngập tràn.  ✝️ Thiết kế: 5 tầng cực kỳ đẹp, có 4 phòng ngủ đẹp, thoáng sáng, nhà ở rất có lộc con cái chủ điều thành đạt đang công tác bên nước ngoài. ✝️ Sổ đỏ đẹp chính chủ, chờ giao dịch.✝️ Giá chào: 7.95 tỷ có thương lượng.Liên hệ: Lê Tiến 0979393221 để xem nhà.",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788111.851417,
"3,35 tỷ VNĐ","Đường Chùa Láng, Láng Thượng, Đống Đa", 33m2, 4, 3, 2,,,"+ Chính chủ cần bán căn nhà 2 tầng tính giá đất, nhà cực hiếm cách mặt ngõ Ô TÔ tránh 50m lô góc diện tích 33m2 x 2 tầng giá 3,35 tỷ.  + Vị trí đắc địa, trung tâm Quận Đống Đa, Phố Pháo Đài Láng, rất tiện để ở và di chuyển, ngần nhiều trường Đại Học Giao Thông Vận Tải, Đại Học Sư Phạm Hà Nội Quận Cầu Giấy, cùng nhiều Bệnh Viện Lớn Trung Ương. + Nhà lô góc sáng thoáng, ngõ ba gác tránh, gần đường ô tô.  + Phù hợp cho hộ gia đình, hoăc 2 vợ chồng trẻ ở hoặcphá đi xây mới khu vực Sinh viên nhiều nhất Hà Nội, nên đầu tư cho Sinh viên thuê tuyệt vời. + Sổ đỏ đầy đủ, pháp lý minh bạc, sẵn sàng dao dịch. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7 ",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788113.4142363,
"3,4 tỷ VNĐ","Đường Kim Đồng, Giáp Bát, Hoàng Mai", 50m2, 4, 3, 5,,,"_ Nhà đẹp ở ngay trước Tết. _ Nằm trung tâm Giải Phóng, Hồ Đền Lừ, Định Công, Trương Định, ĐH Xây Dựng, Bách Khoa, Bệnh viện Bạch Mai, trường các cấp, chợ, TT mua sắm, bãi xe. _ Xây kiên cố, đầy đủ công năng, 5 Tầng kết hợp MT rộng ngôi nhà thêm phần nguy nga. _ Sổ đỏ chính chủ sẵn sàng giao dịch._ Gọi ngay Ms Phòng 0382787723 để hỗ trợ tư vấn, công chứng, xem nhà.",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788115.0797815,
"4,5 tỷ VNĐ","Đường Lâm Du, Bồ Đề, Long Biên", 42m2, 45, 4, 4, 3, 4,"
    👉Mô tả: tương lai quy hoạch ra sát phố.
+ Vị trí nhà rất đẹp, Ô Tô đỗ cổng nhà, thông thoáng cách phố Lâm Du 1 nhà, đi lại sinh hoạt thuận tiện, tiện ích xung quanh bạt ngàn , an sinh đỉnh. Đi bộ 100m là ra Hồ Lâm Du thoáng mát hưởng trọn không khí trong lành.
+ Phân khúc nhà đang được rất nhiều khách chọn mua thời điểm này. Nhà đẹp ở ngay. 

Thiết kế tinh tế hiện đại. 
+ Nhà 4 tầng 1 tum mới ở được hơn 1 năm còn rất mới, đón chủ mới về ở ngay. 
🏠Thiết kế:
+Tầng 1: PK, Bếp và WC.
+ Tầng 2: Mỗi tầng 1 PN rộng và WC.
+ Tầng 3: 2 phòng ngủ nhỏ và WC.
+ Tầng 4: Phòng thờ sân phơi và WC.
+ Tầng Tum: khu vực ngắm hồ lộng gió.
- Sổ đỏ vuông bao diêm, giao dịch 1 nốt nhạc.
",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788116.429171,
"8,2 tỷ VNĐ",Trần Đăng Ninh- Hà Đông, 50m2, 5,,,,,"Bán đất mặt phố Trần Đăng Ninh, Hà Đông kinh doanh 50m, MT 5m hơn 8 tỷ Chị tôi chính chủ bán đất mặt phố Trần Đăng Ninh, Hà Đông gần Quận uỷ, Nhà thi đấu giao thông thuận tiện cách mặt phố Quang Trung chỉ 50m với thông số vàng diện tích 50m, mặt tiền rộng 5m xây lên 7 tầng thang máy đẹp nhất khu Vị trí đắc địa mặt phố thông tứ tung đường ô tô tránh có vỉa hè kinh doanh đỉnh cao kết hợp ở hoặc làm văn phòng. Giao thông thuận lợi hàng xóm Hoàng Đôn Hoà ra Lý Thường Kiệt đối diện Ngô Thì Nhậm sang phường Hà Cầu. Giá: 8.2 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",13/11/2022,Tin thường,batdongsan_so_com_vn_1673788117.8653283,
