price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"11,8 tỷ VNĐ",Đường Hồng Tiến phường Bồ Đề, 128m2, 5, 5, 4, 4, 4,"    Nhà mặt phố Hồng Tiến thông Ái Mộ,dt 128m x4 tầng giá 11,8 tỷ có thương lượng,căn nhà nằm vị trí tuyệt đẹp ,trung tâm thông Bồ Đề,Hoàng Như Tiếp,Lâm Hạ... gần Trường quốc tế wellspring,bệnh viện Tâm anh...    Căn nhà gia đình xây được khoảng 10 năm ,xây dựng rất cẩn thận và tâm huyết nên còn ở tốt.Bác nào muốn long lanh thì đập đi xây 7 tầng thang máy thì hết ý có thể làm văn phòng hoặc kinh doanh thì vô đối. Sổ đỏ chính chủ ,pháp lý rõ ràng,sẵn sàng sang tên.    Bác nào muốn xem nhà thì gọi trực tiếp cho e.các bạn mg xin đừng làm phiền .(xin cảm ơn)",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819487.380742
"6,3 tỷ VNĐ","Phan Đình Giót, La Khê, Hà Đông", 45m2, 5,,,,,"BÁN NHÀ MẶT PHỐ PHAN ĐÌNH GIÓT, 45m, mặt tiền 5m, 6,3 tỷ+ Vị trí nhà mặt phố khu trung tâm, kinh doanh buôn bán tấp nập, gần chợ, gần trường mầm non, tiểu học La Khê, gần trường THPH Quang Trung, tiện ích xung quanh cái gì cũng có. Tuyến đường kết nối khu đô thị Ngô Thì Nhậm, KĐT Nam La Khê.Thiết kế: Nhà xây 3 tầng mặt tiền rộng 5m tha hồ kinh doanh.+ Vị trí siêu đẹp,  ô tô đỗ cửa, đường thông các ngả.+ Nhà Đẹp, đầy đủ công năng,+ Nhà thuộc khu an ninh tốt, dân trí cao.+ Pháp Lý: Sổ đỏ chính chủ, nở hậu sẵn sàng giao dịch.+ Giá bán: 6.3 tỷ ( Có thương lượng ).Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí: 0974352054 Mrs Phượng",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819488.7480838
"3,8 tỷ VNĐ","Phan Đình Giót, Hà Đông, Hà Nội.", 32m2, 5, 3, 5, 4,," * Bán nhà * đường Phan Đình Giót, Hà Đông. nhà đẹp, Full nội thất, 10m ra ô tô tránh, về ở ngay, an sinh đỉnh. DT 32, 5T, MT 5.5m, giá chỉ nhỉnh 3 tỷ. + Vị Trí: Tiện lợi, tuyệt vời an sinh, gần chợ Bông Đỏ, gần Trường PTTH La Khê, vài chăm mét ra đường Quang Trung, đi đâu cũng tiện. + 500m ra Siêu thị Melinh Plaza, Chợ đầu mối Hà Đông, Bệnh viện Đa Khoa Hà Đông, trung tâm tiện ích. + Nhà 5T mới, thiết kế hiện đại, đẹp lung linh, Full đầy đủ nội thất, tổng 3 phòng ngủ, đầy đủ công năng. + Sổ đỏ chính chủ, giá 3.8 tỷ, thương lượng,rất cần bán nhanh trong tháng. # HotLine: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819490.0925293
"11,7 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Trung, 51m2, 4, 1, 5, 4, 4,- Nhà mới cực đẹp thiết kế hiện đại và rất hợp lý phòng nào cũng có cứa sổ rất thoáng và sáng.- Ngõ 3 ô tô tránh nhau.Gọi ngay Mr Việt chuyên thổ cư Hà Nội,16/06/2022,Tin thường,batdongsan_so_com_vn_1673819491.2963092
"5,2 tỷ VNĐ",Phố Quan Nhân, 43m2,,, 5,,,"+ Trung tâm Quận Thanh Xuân, tiện ích vô vàn.+ Vị trí nhà cách đường lớn 60m, ngõ rộng đường trước nhà rộng 2.5m thoáng thông tứ tung.+ Nhà 2 mặt thoáng trước sau, Ô TÔ đỗ gần.+ Thiết kế nhà hiện đại, nội thất cao cấp, đầy đủ công năng sử dụng.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh. LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819492.4976017
"14,5 tỷ VNĐ",Đường Quán Thánh phường Quán Thánh, 41m2, 3, 5, 5, 4, 5,"
    🤘Trước mặt có sân chung cực rộng.
🏤Diện tích 41m2, 5 tầng, Mặt tiền gần 3.5m được thiết kế trang trí rất hiện đại.
BONUS: Chủ có thêm nhà 2 tầng phía sau nhà chưa có sổ đỏ nên sẽ tặng luôn cho người mua căn nhà này ạ.",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819493.7912357
"2,1 tỷ VNĐ",Phố Đội Cấn, 17m2, 2,, 4, 3, 2,"Quý Khách nhanh tay sở hữu ngay siêu phẩm Nhà xinh giữa lòng Hà Nội. Ngôi nhà xinh ngõ 394 tọa lạc tại con phố cổ kính bậc nhất Hà thành mang tên Đội Cấn thuộc quận Ba Đình. Bạn chỉ mất 5 phút đi xe máy là đã ăn sáng, uống café bên bờ hồ Hoàn Kiếm, và chưa tới 5 phút là đã tới khách sạn DEAWOO, trung tâm thương mại LOTTE và công viên Thủ Lệ. Đặc biệt hơn là cũng chỉ ngần đó thời gian là bạn đã tới được Hồ Tây thơ mộng. Thiết kế & Diện tích:  Nhà 14m2, mặt tiền 2.6m, 4 tầng + Tầng 1: bếp, để xe, wc. + Tầng 2: 1 phòng ngủ 1 wc. + Tầng 3: 1phòng ngủ, chưa có wc nhưng được chủ nhà thiết kế để ban công rộng và đường ống chờ sẵn. + Tầng 4: 1 phòng và khu giặt. Sổ đỏ 14m2, từ tầng 2 diện tích sử dụng của các tầng trên 17m. Để biết thêm thông tin LH Mr Chính 0792122918 xem chi tiết nhà",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819495.0001345
5 tỷ VNĐ,Phố Chính Kinh, 42m2,,, 5,,,"+ Trung tâm Quận Thanh Xuân, tiện ích ngập tràn.+ Vị trí nhà cách đường lớn 60m, ngõ rộng đường trước nhà rộng thoáng thông tứ tung.+ Nhà LÔ GÓC 3 mặt thoáng sáng nên phòng nào cũng có cửa sổ.+ Thiết kế nhà hiện đại, nội thất cao cấp, chủ tặng lại hết cho khách thiện chí mua.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh. LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819496.233355
"8,3 tỷ VNĐ",khương mai, 70m2, 4,, 4, 4, 3,"Bán Nhà, Cù Chính Lan, Thanh Xuân. Ô Tô Kinh Doanh 70m2 x 4 tầng. Mặt Tiền 4.3m Giá 8.3 Tỷ.  + Vị trí đẹp, nhà nằm mặt ngõ thông, ô tô vào nhà, khu phân lô quân đội, hàng xóm toàn cán bộ, dân trí cao, an ninh tuyệt đối. + Ngõ nông, thông tứ tung sang các tuyến phố lân cận (Vương Thừa Vũ, Nguyễn Ngọc Nại), 30m ra mặt phố Cù Chính Lan. Cách đường Trường chinh và Ngã Tư Sở vài trăm mét. Nhà gần trường học cấp 1,2,3. Gần chợ, siêu thị, trung tâm thương mại Royol City và rất nhiều tiện ích xung quanh. Thiết kế 4 tầng: Tầng 1: Khách, Bếp, Wc. Tầng2,3 : Mỗi tầng 2 phòng, wc. Tầng 4 : Tum, sân phơi.  - Sổ đỏ chính chủ, sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179 ",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819497.4909904
"3,6 tỷ VNĐ","Thanh Bình, Mỗ Lao, Hà Đông", 35m2,,, 4, 4, 3,"Siêu Hiếm, phố Thanh Bình, Hà Đông,Ở Luôn, Tặng Nội Thất, 35m2x 4T. Chỉ 3.6 Tỷ. Vị trí: Nhà nằm khu trung tâm Quận Hà Đông, gần chợ, trường mầm non tiểu học Mỗ Lao, nhà cách Ô tô đỗ 10 m, ngõ thông tứ tung,gia chủ ở nhà rất có lộc muốn đổi lên nhà rộng hơn để kinh doanh nên bán. Thiết kế: Nhà xây 4 tầng khung cột bê tông chắc chắn, Tầng 1 phòng khách, bếp + WC + Tầng 2, 3 mỗi tầng 2 phòng ngủ + WC cầu thang giữa + Tầng 4 phòng thờ sân phơi, máy giặt Nhìn tổng thể nhà thiết kế, hiện đại hợp lý đầy đủ công năng sử dụng. Pháp lý: Sổ đỏ chính chủ sẵn sàng giao dịch. Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí.                                                                                                                                                          - Mr Luyện thổ cư: 0911779569 - Chuyên Nhà đất Thổ cư các phân khúc từ 1 tỷ đến trên 100 tỷ.  “TRAO GỬI NIỀM TIN_ NHẬN LẠI YÊU THƯƠNG”",16/06/2022,Tin thường,batdongsan_so_com_vn_1673819498.5651855
