price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet,Hướng
"7,6 tỷ VNĐ","Quang Trung, Hà Đông, Hà Nội", 45m2, 4, 10, 5, 4," [ TUYỆT ĐẸP ] nhà mới kính koong, mặt tiền rộng, vị trí kinh doanh sầm uất, vỉa hè, đường 3 ô tô tránh, thông chạy vòng quanh, ngay sau đường Quang Trung, phường La Khê, quận Hà Đông. + DT 45m, 5T, mt 4.6m + Giá chỉ 7.6 tỷ. + Vị trí: đắc địa, khu phân lô, ô bàn cờ, ô tô dừng đỗ mát máy, phù hợp ở - Văn Phòng – Kinh Doanh tấp nập nhiều nghành nghề. + Nhà 5T xây chắc, thiết kế đẹp, T1 gara hoặc kinh doanh, lên trên mỗi tầng 2 phòng rộng, đầy đủ công năng, về ở ngay. + Sổ đỏ chính chủ, sẵn sàng giao dịch. # HotLine: 0983858722 Tình Nhà Đất ( Chuyên Nghiệp – Nhiệt Tình – Hỗ Trợ 24/7 ).",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796364.02582,,
"4,35 tỷ VNĐ",Đường Khương Đình phường Khương Đình, 36m2, 5, 3, 4, 3," Bán nhà riêng phố Khương Đình phường Khương Đình, quận Thanh Xuân: 36m2*4 tầng, ngõ ba gác rộng rãi, yên tĩnh, ô tô đỗ cửa nhà, tự xây lên rất tâm huyết muốn bán cho người hiểu giá trị về nhà. + Vị trí trung tâm quận Thanh Xuân, giáp ranh quận Hoàng Mai. Tiếp giáp với nhiều phố lớn: Vũ Tông Phan, Khương Hạ, Hoàng Văn Thái, Khương Hạ, …Gần THCS và THPT Khương Đình, xung quanh bạt ngàn tiện ích. + Thiết kế 4 tầng, 3 phòng ngủ khép kín. + Sổ đỏ chính chủ, sẵn giao dịch. + Giá chào: 4.35 tỷ ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796365.7537208,,
880 triệu VNĐ,Đường Tỉnh Lộ 131 phường Mai Đình, 55m2, 5,,,,"chính chủ cần bán mảnh đất thổ cư tại mai đinh vị trí đất kẹp giữa 3 khu công nghiệp gần đường vành đai 4 tiện ích xung quanh đầy đủ, khu vực dân trí cao chi tiêt xin liên hệ trực tiếp chính chủ 0981166236",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796368.3403022,,
"2,4 tỷ VNĐ","Bạch Mai, Hai Bà Trưng", 36m2, 3, 1, 1, 2,"Chính chủ bán nhà C4 Bạch Mai Hai Bà Trưng, DT 36m², gần phố, ở luôn chỉ 2 tỷ 4.Do gia đình chuyển công tác, nên tôi có nhu cầu bán nhà C4 ngõ chùa Liên Phái, Bạch Mai. Vị trí nhà gần phố, Cách 100m ra ngõ ô tô. Nhà không gần chùa, không lỗi phong thủy.Diện tích sổ 36m², ngõ trước nhà 1.7m xe máy tránh nhau thoải mái.Nhà sẵn C4, thiết kế hợp lý, có cả sân để xe. Bếp riêng, phù hợp 2 vợ chồng trẻ và con nhỏ ở.Pháp lý: Sổ đỏ chính chủ.Tôi rất thiện chí bán.Liên hệ: 0911779569 để xem nhà miễn phí 24/7",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796371.996952, 1,
"2,4 tỷ VNĐ","Bạch Mai, Hai Bà Trưng", 36m2, 3, 1, 1, 2,"Chính chủ bán nhà C4 Bạch Mai Hai Bà Trưng, DT 36m², gần phố, ở luôn chỉ 2 tỷ 4.Do gia đình chuyển công tác, nên tôi có nhu cầu bán nhà C4 ngõ chùa Liên Phái, Bạch Mai. Vị trí nhà gần phố, Cách 100m ra ngõ ô tô. Nhà không gần chùa, không lỗi phong thủy.Diện tích sổ 36m², ngõ trước nhà 1.7m xe máy tránh nhau thoải mái.Nhà sẵn C4, thiết kế hợp lý, có cả sân để xe. Bếp riêng, phù hợp 2 vợ chồng trẻ và con nhỏ ở.Pháp lý: Sổ đỏ chính chủ.Tôi rất thiện chí bán.Liên hệ: 0911779569 để xem nhà miễn phí 24/7",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796374.2890773, 1,
10 tỷ VNĐ,Đường Ngọc Lâm phường Ngọc Lâm, 50m2, 4, 20, 3, 3,""",="""" ""san="""" francisco"",="""" ""helvetica="""" neue"",="""" helvetica,="""" ""lucida="""" grande"",="""" roboto,="""" ubuntu,="""" tahoma,="""" ""microsoft="""" sans="""" serif"",="""" arial,="""" sans-serif;="""" white-space:="""" pre-wrap;="""" word-spacing:="""" 0px;="""" text-transform:="""" none;="""" font-weight:="""" 400;="""" color:="""" rgb(0,26,51);="""" font-style:="""" normal;="""" orphans:="""" 2;="""" widows:="""" letter-spacing:="""" background-color:="""" rgb(229,239,255);="""" text-indent:="""" user-select:="""" text;="""" font-variant-ligatures:="""" font-variant-caps:="""" -webkit-text-stroke-width:="""" text-decoration-style:="""" initial;="""" text-decoration-color:="""" initial'bán="""" nhà="""" mặt="""" phố="""" ngọc="""" lâm.="""" vỈa="""" hÈ="""" 4m,="""" kinh="""" doanh="""" bất="""" chấp="""" ngày="""" đêm,="""" chỉ="""" nhỉnh="""" 10="""" tỷ.="""" span="""" p="""" pspan="""" initial'+="""" vị="""" trí="""" đắc="""" địa,="""" vỉa="""" hè="""" cực="""" rộng,="""" đêm.="""" lâm="""" con="""" ẩm="""" thực="""" vô="""" cùng="""" phong="""" phú.="""" initial'=""""> DT 50m Chỉ nhỉnh 10 Tỷ.  ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796375.568089, 3,
25 tỷ VNĐ,Đường Nguyễn Công Hoan phường Ngọc Khánh, 54m2, 5, 20, 5, 6,"BÁN NHÀ MẶT PHỐ NGUYỄN CÔNG HOAN BA ĐÌNH Diện tích 54 m2, 5 Tầng, Tầng 1 kinh doanh, 6 phòng đầy đủ công năng, Sổ chính chủ CHỦ TỰ XÂY - 2 MẶT NGÕ -  Ô TÔ KINH DOANH- VỈA HÈ PHỐ CHÍNH TIỆN ÍCH CAO - KINH DOANH ĐỈNH CỦA CHÓP  Nhà mặt phố KINH DOANH sầm uất. +  Gần các trường mầm non, đại học, đi bộ ra chợ tiện ích cao. Gần vườn hoa siêu thị chung cư, chợ , Bể bơi bốn mùa.... + Đường trước nhà rộng rãi, ô tô đỗ cổng Miễn phí xem nhà, miễn phí giao dịch. Liên hệ ngay Zalo  (Mr Phú Anh)",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796377.6684637, 4,
21 triệu VNĐ,Đường Quốc Lộ 2 phường Mai Đình, 77m2, 6,,,,"
    Chính chủ gửi bán 77,9m2 Tái Phù, Mai Đình, Sóc Sơn, Hà Nội.
- Mặt tiền: 6,8m2
- Đường 7m ngõ thông
- 8 bước chân ra đến trường mầm non 
- 160m ra trường tiểu học Mai Đình B
- 180m ra đến chợ 
- Cách sân bay quốc tế Nội Bài Chỉ 5 phút di chuyển 
Sổ hồng pháp lý sạch
Giá công Khai 21tr/m2 có thương lượng
LH Em Bắc  để đi thăm đất ạ
",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796379.3477068,,
"6,3 tỷ VNĐ",Lê TRọng Tấn, 41m2, 3, 8, 5, 4," [ TẦM TIỀN CỰC HIẾM ] nhà mặt tiền kinh doanh, đường 2 ô tô tránh, thông chạy vòng quanh, ngay Lê Trọng Tấn, phường La Khê, quận Hà Đông, giá đầu tư. + DT 41m, 5T. + Giá chỉ 6.3 tỷ ( thương lượng, lời ngay khi mua ). + Vị trí: đắc địa, khu dân đông, kinh doanh sầm uất, phù hợp ở - Văn Phòng – Kinh Doanh tốt nhiều nghành nghề. + Nhà 5T xây chắc, thiết kế đẹp, mỗi tầng 2 phòng rộng, đầy đủ công năng, về ở ngay. + Sổ đỏ chính chủ, sẵn sàng giao dịch. # HotLine: 0983858722 Tình Nhà Đất ( Chuyên Nghiệp – Nhiệt Tình – Hỗ Trợ 24/7 ).",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796380.983718,,
"7,6 tỷ VNĐ",QUẬN CẦU GIẤY, 45m2,,,,,"CHÍNH CHỦ CẦN BÁN NHÀ HỒ TÙNG MẬU CẦU GIẤY 45M2*5,MT 5.6M GIÁ CHỈ 7.6 TỶ 0962745289 + Nhà trung tâm Quận Cầu Giấy. 20m ra Phạm Văn Đồng thông ngã tư Hồ Tùng Mậu - Xuân Thủy - Phạm Văn Đồng, di chuyển cực kỳ thuận tiện các hướng, xung quanh vô vàn tiện ích, gần ĐH Quốc Gia, ĐH Thương Mại, HV Báo Chí và Tuyên Truyền. Tiện ích miễn bàn.  + Sổ đỏ vuông đét A4 sẵn sàng giao dịch. + Giá thương lượng. + Liên hệ: Anh Đoàn:0962745289. + Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7.  ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673796382.4548244,,
