price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
86 tỷ VNĐ,quận hà đông, 278m2,"
    
Bán gấp toà nhà 9 tầng mặt đường Quang Trung - Hà Đông vị trí sát ngã tư Lê Trọng Tấn “Phối cảnh 3D của toà nhà kèm theo nội dung tin “.....Dt278m2, mt13,5m, Toà nhà hai mặt phố Quang Trung và Lý Thường Kiệt, Xây 8 tầng nổi 1 tầng hầm, kiến trúc Văn Phòng thông sang, Hai thang máy Mitsubishi, Hệ thống điều hoà Trung Tâm Daikin, Kính mặt tiền hai lớp cách âm cách nhiệt, Thiết bị vệ sinh TOTO, Hệ thống đá ốp mặt tiền Granit Brazil, Đá thang máy đá trắng Ý, Hệ thống phòng cháy đạt tiêu chuẩn, Sổ đỏ chính chủ. Giá bán: 86 tỷ (bao phí sang tên). LH: Mr QUANG TRƯỞNG ; 0912.129.926...0912.729.926

 
",08/01/2022,Tin thường,batdongsan_so_com_vn_1673795378.4679077,,,,,
109 tỷ VNĐ,QUẬN CẦU GIẤY, 220m2,"Tôi cần bán tòa nhà Văn Phòng 9 tầng mặt phố Hoàng Ngân - Lê Văn Lương. Diện tích 220m2, Mặt tiền 10m rất hiếm khi có mặt tiền to, vỉa hè rộng 4m.Nhà thiết kế hiện đại theo kiểu Văn Phòng gồm 8 tầng nổi và 1 tầng hầm. Mỗi tầng là 1 sàn văn phòng rộng điều hòa âm trần DAIKIN nhập khẩu chính hãng, cầu thang máy Mitsubishi nhập khẩu. Hệ thống PCCC đầy đủ do CA TP cấp phép, thiết bị điện và vệ sinh cao cấp.Vị trí đắc địa khu tập trung nhiều Cty, giao thông thuận tiện, dân trí cao, hiệu suất đầu tư cho thuê rất cao thích hợp với các kiểu kinh doanh như làm văn phòng Cty, thẩm mỹ viện và trung tâm đào tạo.Giá Bán 109 tỷ ( có thương lượng). Sổ đỏ chính chủ.LH ; THẢO NGUYÊN ; 0945.664.489",30/05/2022,Tin thường,batdongsan_so_com_vn_1673795380.0158038,,,,,
70 tỷ VNĐ,QUẬN CẦU GIẤY, 120m2,"Tôi cần bán gấp Tòa Nhà Văn Phòng 9 tầng mặt phố Nguyễn Chánh. Vị trí đắc địa... Ngay cạnh gần chân cầu vượt Trần Duy Hưng Diện tích 120m2, Mặt tiền 7.2m, Đường lớn, vỉa hè rộng – Thiết kế hiện đại sang trọng kết hợp vừa làm văn phòng và ở. – Tầng 1: Hầm để xe. – Tầng 2 – 6: Thông sàn văn phòng và Wc. – Tầng 7: Khách, bếp, 2 phòng chức năng (trong đó có 1 phòng khép kín). – Tầng 8: Phòng thờ, 2 phòng chức năng và 2 WC. – Tầng 9: Sân phơi và không gian cà phê. Thiết bị hiện đại với hệ thống điều hoà Trung tâm DAIKIN, toàn bộ đá ốp mặt tiền và thang máy là đá Granit nhập từ Brazil, Cửa gỗ Lim và Nhôm Xingfa, Thang máy nhập khẩu chính hãng Mitsubishi, Thiết bị vệ sinh American Standard, Thiết bị điện toàn bộ tòa nhà chính hãng Panasonic. Hệ thống phòng cháy hiện đại. Sổ đỏ chính chủ. GIÁ BÁN = 70 tỷ (có thương lượng). Liên hệ:phương Thảo ; 0912.129.926....0912.729.926 ( Liên hệ để được hỗ trợ tư vấn và xem nhà hoàn toàn miễn phí).",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795381.1008644,,,,,
170 tỷ VNĐ,QUẬN ĐỐNG ĐA, 380m2,"Tôi cần bán gấp Tòa Nhà Văn Phòng VIP 9 tầng mặt phố Khâm Thiên. Vị trí đắc địa. + Diện tích 380m2, Mặt tiền 10.5 m, Đường lớn, vỉa hè rộng. Tòa nhà xây mới 9 tầng thiết kế văn phòng Tầng 1 : hầm để xe Tầng 2 – 7 : Thiết kế thông sàn văn phòng, WC Tầng 8,9 : Thiết kế để ở gồm 2 phòng ngủ rộng và phòng khách sang trọng + Thiết bị hiện đại với hệ thống điều hoà Trung tâm DAIKIN, toàn bộ đá ốp mặt tiền và thang máy là đá Granit nhập từ Brazil, Cửa Nhôm Xingfa, Thang máy nhập khẩu chính hãng Mitsubishi, Thiết bị vệ sinh American Standard, Thiết bị điện toàn bộ tòa nhà chính hãng Panasonic. + Vị Trí đắc địa tại mặt phố Khâm Thiên, giao thông cực thuận tiện ra ngã 6 Ô chợ Dừa, Lê Duẩn, Giải Phóng… Khu phố kinh doanh sầm uất, đa dạng, phù hợp mọi loại hình: Ngân hàng, công ty, phòng khám, trung tâm ngoại ngữ, thẩm mỹ viện, spa..... + Hệ thống phòng cháy chữa cháy hiện đại do công an thành phố cấp phép. GIÁ BÁN = 170 tỷ (có thương lượng). Sổ đỏ chính chủ. Liên hệ: T HẢO NGUYÊN ; 0912.129.926....0912.729.926 ( Anh/Chị liên hệ để được tư vấn và xem nhà hoàn toàn miễn phí). Trân trọng cảm ơn Anh/Chị đã xem qua tin đăng này!",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795382.208899,,,,,
109 tỷ VNĐ,QUẬN CẦU GIẤY, 220m2,"Tôi cần bán tòa nhà Văn Phòng 9 tầng mặt phố Hoàng Ngân - Lê Văn Lương. Diện tích 220m2, Mặt tiền 10m rất hiếm khi có mặt tiền to, vỉa hè rộng 4m. Nhà thiết kế hiện đại theo kiểu Văn Phòng gồm 8 tầng nổi và 1 tầng hầm. Mỗi tầng là 1 sàn văn phòng rộng điều hòa âm trần DAIKIN nhập khẩu chính hãng, cầu thang máy Mitsubishi nhập khẩu. Hệ thống PCCC đầy đủ do CA TP cấp phép, thiết bị điện và vệ sinh cao cấp. Vị trí đắc địa khu tập trung nhiều Cty, giao thông thuận tiện, dân trí cao, hiệu suất đầu tư cho thuê rất cao thích hợp với các kiểu kinh doanh như làm văn phòng Cty, thẩm mỹ viện và trung tâm đào tạo. Giá Bán 109 tỷ ( có thương lượng). Sổ đỏ chính chủ. LH ; THẢO NGUYÊN ; 0912.129.926....0912.729.926",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795383.2082262,,,,,
208 tỷ VNĐ,QUẬN CẦU GIAY, 400m2,"Tôi cần bán gấp Tòa Nhà Văn Phòng VIP 9 tầng mặt phố Hoàng Ngân – Lê Văn Lương. Vị trí đắc địa nhất tuyến phố. Diện tích 400m2, Mặt tiền 16m, Đường nhựa 20m, Vỉa hè rộng 4m. – Tầng 1: Hầm để xe. – Tầng 2 – 7: Thông sàn văn phòng và Wc. – Tầng 8, 9 thiết kế 1 phòng khách sang trọng, phòng bếp, phòng thờ , 2 phòng ngủ khép kín với hệ thống thiết bị vệ sinh rất hiện đại. – Tầng tum là sân phơi và không gian cafe – Tòa nhà là sự kết hợp hoàn hảo vừa ở vừa kinh doanh văn phòng, trữ tiền, sinh lãi dòng. Thiết bị hiện đại với hệ thống điều hòa Trung tâm DAIKIN, toàn bộ đá ốp mặt tiền và thang máy là đá Granite nhập từ Brazil, Cửa Nhôm Xingfa, 2 Thang máy nhập khẩu chính hãng Mitsubishi 1000kg, Thiết bị vệ sinh American Standard, Thiết bị điện toàn bộ tòa nhà chính hãng Panasonic. Hệ thống phòng cháy hiện đại. GIÁ BÁN = 205 tỷ (có thương lượng). Sổ đỏ chính chủ. Liên hệ: PHƯƠNG THANH ; 0912.129.926......0912.729.926 Trân trọng cảm ơn Anh/Chị đã xem qua tin đăng này!",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795384.315265,,,,,
135 tỷ VNĐ,QUẬN CẦU GIẤY, 230m2,"Bán gấp Tòa Nhà Văn Phòng Loại A 9 tầng mặt phố Hoàng Ngân - Trung Hòa...Dt230m2, Mặt tiền 16m, Đường nhựa 20m, Vỉa hè rộng 4m. + Nhà xây mới 8 tầng nổi 1 tum và 1 tầng hầm, Thiết kế hiện đại, Mỗi tầng là 1 sàn Văn Phòng rộng với hệ thống điều hòa âm trần DAIKIN, Tầng 7 là 1 phòng ăn kết hợp phòng khách sang trọng. + Toàn bộ đá ốp mặt tiền và thang máy là đá Marble nhập từ Brazil, Cửa gỗ Lim và Nhôm Xingfa, Thang máy nhập khẩu chính hãng Mitsubishi 1000kg, Thiết bị vệ sinh American Standard, Thiết bị điện toàn bộ tòa nhà chính hãng Panasonic, Hệ thống phòng cháy hiện đại, + GIÁ BÁN = 135 tỷ (có thương lượng). Sổ đỏ chính chủ. + LH: THẢO NGUYÊN ; 0912.129.926....0912.729.926",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795385.6387248,,,,,
95 tỷ VNĐ,QUẬNCẦU GIẤY, 265m2,"Bán tòa Khách sạn VIP khu đô thị Trung Yên. DT 265m2. Nhà xây 6 tầng nổi 1 tum và 1 hầm lô góc 3 mặt đường nhựa. Thiết kế hiện đại gồm 36 phòng khách sạn khép kín tiêu chuẩn 3 sao. Nội thất cửa gỗ Lim, Khóa cửa thẻ từ của USA, Thiết bị vệ sinh nhập khẩu chính hãng TOTO, Bồn massage và vách tắm đứng của Nhật, Hệ thống điều hòà trung tâm hãng Daikin,Hệ thống nước nóng tổng, Hệ thống phòng cháy do thành phố thi công và cấp phép. Hiện đang cho thuê 11000usd/tháng. Sổ đỏ chính chủ. Giá bán: 95 tỷ. ???? LH: PHƯƠNG NHUNG ; 0912.129.926...0912.729.926 (Liên hệ để được tư vấn, xem nhà hoàn toàn miễn phí). Trân trọng cảm ơn Anh/Chị, các bạn đã xem tin đăng này!",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795388.6043036,,,,,
48 tỷ VNĐ,QUẬN HÀ ĐÔNG, 135m2,"Bán tòa văn phòng xây mới mặt phố Quang Trung Quận Hà Đông. Nhà xây với 7 tầng nổi, 1 tầng hầm. Diện tích 135m2, mặt tiền rộng 7.2m, đường trước nhà 40m, vỉa hè 6m. Thiết kế theo kiểu văn phòng, mỗi tầng 1 sàn thông rộng thông sàn. Phù hợp vừa ở vừa làm văn phòng, phòng khám, spa, ngân hàng.... Toàn bộ trang thiết bị hiện đại nhập khẩu. Thiết bị vệ sinh nhập khẩu chính hãng American Standard. Thang máy nhập khẩu Mitsubishi. Điều hòa Daikin cassette âm trần. Thiết bị điện Philips, dây cáp điện Trần phú. Giá bán 48 tỷ (bao phí sang tên). Sổ đỏ chính chủ. 📞 LH: A Bán tòa văn phòng xây mới mặt phố Quang Trung Quận Hà Đông. Nhà xây với 7 tầng nổi, 1 tầng hầm. Diện tích 135m2, mặt tiền rộng 7.2m, đường trước nhà 40m, vỉa hè 6m. Thiết kế theo kiểu văn phòng, mỗi tầng 1 sàn thông rộng thông sàn.Phù hợp vừa ở vừa làm văn phòng, phòng khám, spa, ngân hàng.... Toàn bộ trang thiết bị hiện đại nhập khẩu. Thiết bị vệ sinh nhập khẩu chính hãng American Standard. Thang máy nhập khẩu Mitsubishi. Điều hòa Daikin cassette âm trần. Thiết bị điện Philips, dây cáp điện Trần phú. Giá bán 48 tỷ (bao phí sang tên). Sổ đỏ chính chủ. 📞 LH:THẢO NGUYÊN ; 0912.129.926....0912.729.926 ( Liên hệ để được tư vấn, xem nhà hoàn toàn miễn phí). Trân trọng cảm ơn Anh/Chị, các bạn đã xem tin đăng này!",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795389.6903973,,,,,
50 tỷ VNĐ,QUẬN CẦU GIẤY, 150m2,"Bán toà nhà đầu ngõ 91 Trần Duy Hưng....Dt150m2 (sổ đỏ dt 100m2), Mt10m. Nhà xây 7 tầng nổi 1 tum và 1 hầm lô góc 3 mặt đường nhựa. Thiết kế hiện đại theo kiểu văn phòng mỗi tầng là 1 sàn văn phòng rộng thông sàn. Trong nhà trang bị đầy đủ điều hòa âm trần, thang máy nhập khẩu tốc độc cao, thiết bị wc cao cấp, Tòa nhà văn phòng thiết kế hiện đại, sang trọng, tiết kiệm diện tích sử dụng tố đa, thang máy, thang bộ, wc cuối nhà. Tòa nhà lắp kính hiện đại, sang trọng, phong cách Châu Âu. Mặt phố Trần Duy Hưng là một trong những mặt phố lớn là sầm uất nhất của quận Cầu Giấy, kết nối trục Trần Duy Hưng, phố Trung Hòa, Nguyễn Chí Thanh... những con phố lớn nhất Cầu Giấy, hướng đi sân bay Nội Bài chỉ 25 phút chạy xe. Tòa nhà rất phù hợp nhu cầu làm. - Trụ sở công ty lớn, trung tâm đào tạo. - Spa cao cấp, thẩm mỹ viện cao cấp, - Trụ sở ngân hàng, showroom nội thất cao cấp, thời trang cao cấp, cửa hàng vàng bạc, đá phong thủy... Và rất nhiều mô hình khác đều phù hợp. Giá bán 50 tỷ ( có thương lượng). Sổ đỏ chính chủ LH: PHƯƠNG NHUNG ; 0912.129.926 0912.729.926 ( Liên hệ để được tư vấn và xem nhà miễn phí). Trân trọng cảm ơn quý Anh/Chị đã xem tin đăng này!",02/07/2022,Tin thường,batdongsan_so_com_vn_1673795390.7286267,,,,,
