price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"4,7 tỷ VNĐ",Đường Ngô Thì Nhậm phường Quang Trung, 45m2, 4, 3, 4, 4, 3,,24/10/2022,Tin thường,batdongsan_so_com_vn_1673792806.3725255
"5,4 tỷ VNĐ",Đường Ngọc Thụy phường Ngọc Thụy, 40m2, 3, 8, 5, 5, 5,"Bán nhà Ngọc Thụy Ôtô tránh, Ôtô trước nhà quay đầu, ngõ thông, kinh doanh. + Vị trí đẹp gần trường học, gần đê cách chợ 500m cách Mipec 3 phút sang phố cổ chỉ 10 phút. + Nhà đẹp tự xây khung cột chắc chắn, xây ở thiết kế hợp lý. + Diện tích sử dụng mỗi tầng 40m thoáng mát không khí lưu thông. + Chủ cần bán gấp, thiện chí bán. + Sổ đỏ, pháp lý rõ ràng, sổ phân lô vuông vức. Gọi e Hoàn đi xem trực tiếp 0868246333",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792807.5723155
"6,3 tỷ VNĐ","Hoàng Cầu, Đống Đa, Hà Nội", 29m2, 3,, 6, 3, 4,"Nhà giá tốt Tiện ích xung quanh ngõ rộng thông mặt phốMô tả chi tiết căn nhà:Tang 1 : Khu để xe, phòng khách va vệ sinhTang 2 : phòng bếp rộngTang 3,4,5 : mỗi tầng 01 ngu va vệ sinh tổng 03 ngủTang 6 : phòng thờ và sân phơi.Căn nhà nằm tại khu liền kề, dân cư sinh sống chủ yếu là người già, an sinh tốtNgõ trước nhà rộng, thoáng, thông ra mặt phố Hoàng cầu chỉ 100m, Phố Nguyễn Lương Bằng chỉ 50mNhà gần chợ Khu Ô Chợ Dừa, xung quanh nhiều quán ăn, cafe, nhà gần nhiều hồ, có tập thể bộ công an nên đảm bảo an ninh, có nhiều cửa hàng kinh doanh.Sổ đỏ chính chủ. Sẵn sàng giao dịch.Giá 6.3 tỷ thương lượng trực tiếp.Liên hệ xem nhà A.Bình 0922818727.",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792808.6245005
"34,5 tỷ VNĐ",võ chí công, 104m2,,,,,," * Siêu Phẩm Kinh Doanh Dòng Tiền gà đẻ trứng- Kv đông dân.10m ra mặt phố.- Nhà mới đẹp lung linh,thang máy vù vù,full nội thất oto tránh - 37 PHÒNG CHO THUÊ FULL PHÒNG VỚI HIỆU SUẤT HƠN 2 TỶ/ 1 NĂM - CHỦ MỚI MUA VỀ CÓ THỂ NỐI TIẾP HỢP ĐỒNG.- Thiết kế:+ Tầng 1: Hầm để xe, ô tô ngủ trong nhà thoải mái.+ Tầng 2: Gác xép lửng ( Hiện tại chủ sẽ kinh doanh spa, hoặc khách mua có thể cho thuê làm siêu thị )+ Tầng 3 + 4+ 5+ 6 + 7 + 8 : 37 phòng khép kín, full nội thất đang cho thuê.- Sổ đỏ vuông bánh chưng,sẵn sàng giao dịch.- Giá 34.5 tỷ. (có thương lượng).LH:0976023036 Em Thái Chuyên BĐS HN.",14/10/2022,Tin thường,batdongsan_so_com_vn_1673792809.7774162
"36,5 tỷ VNĐ","Hoàng Cầu, Đống Đa, Hà Nội", 130m2, 9,, 2, 2, 2,"Ngõ thoáng rộng ,Tọa lạc tại Hoàng Cầu, mặt ngõ ô tô tránh, 2 mặt thoáng trước sau cả 2 mặt đều ô tô.Kinh doanh sầm uất Xung quanh nhiều tiện íchNgõ thông nhiều hướng Ngõ thông, 10 m ra giao ngõ 64 P.nguyễn lương bằng và ng.giếng, 100m ra P. nguyễn lương bằng, 50m ra P.hoàng cầu.Ngõ trc nhà rộng, oto đõ cửa, giao thông thuận tiện, nhà cho thuê văn phòng, kinh doanh, xung quanh nhiều quán ăn, cafe, nhà gần nhiều hồ, dân cư đi lại chủ yêu là người trẻ, thanh niên.Sổ đỏ sẵn sàng giao dịch.Giá 36.8 tỷ thương lượng trực tiếp.Liên hệ xem đất A.Bình 0922818727.",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792811.7053032
"6,5 tỷ VNĐ",Đường Minh Khai phường Minh Khai, 56m2, 5, 2, 5, 5, 6,"CC cần bán nhà ngõ 191 Minh Khai + Diện tích 56m2, mặt tiền 5.4m + Ngõ rộng thông thoáng, thông các ngả, tiện ích vô vàn. + Giao thông thuận tiện, gần các Bệnh viện lớn như: Thanh Nhàn, Bạch Mai,...gần các trường ĐH lớn như: Bách - Kinh - Xây. + Nhà 5 tầng xây dựng chắc chắn, thiết kế hiện đại, tổng 5 ngủ, 6 wc. + Khách mua chỉ cần xách vali ở luôn, để lại toàn bộ nội thất + Sổ đẹp chính chủ sẵn sàng giao dịch + Giá 6.5 tỷ - có thương lượng + Liên hệ: 0962195211",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792812.7685132
95 tỷ VNĐ,Đường Vũ Trọng Phụng phường Thanh Xuân Trung, 190m2, 8, 26, 8, 6, 6," + Mặt phố đẹp nhất quận Thanh Xuân, Vị trí đẹp, mặt tiền rộng, Vỉa hè rộng đường 2 chiều 4 ô tô container tránh. + Tòa nhà 8T, gồm 7 tầng và 1 sân thượng View đẹp, Tầng 1 có sức chứa 4 xe ô tô và nhiều xe máy.+ Sổ đỏ chính chủ. Pháp lý chuẩn giao dịch ngay.+ Giá bán thương lượng mạnh.+ Xem nhà liên hệ Msr Phương ( Mặt Phố ).",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792813.7877874
"7,1 tỷ VNĐ",Đường Yên Vĩnh phường Kim Chung, 86m2, 9, 3, 1, 1,,"
    Cần Bán Đất Nhân Mỹ, Mỹ Đình 86m 7,x tỷ
- Đầu tư bất chấp vào đây nhanh, Xây CCMN, Chia lô..
- Vị trí cực đẹp, Hiếm ở Mỹ Đình.
- Tiện ích ngập tràn, Gần các trường Đại Học Thương Mại, ĐH Sư phạm, ĐH Quốc gia, Y tế, Chợ, Gần Ô tô..
- Giao thông thuận tiện, thông tứ phía, gần Bến xe Mỹ Đình, Đường chính lớn..
- Sổ CC, Pháy lý rõ ràng, sang tên nhanh gọn.
- Xem đất, tư vấn, pháp lý, Ngân hàng, Gọi Mr Đức Nhà Đẹp.
",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792819.2216215
10 tỷ VNĐ,Nguyễn Thái Học- Hà Đông, 60m2,,, 5,,,"Mặt phố Nguyễn Thái Học, Hà Đông 60mx5 tầng lô góc kinh doanh vỉa hè chỉ 10 tỷ Nhà chính chủ mặt phố Nguyễn Thái Học, Hà Đông thông số lý tưởng 60m với 5 tầng rộng đẹp, có vỉa hè ô tô tránh phù hợp nhiều loại hình kinh doanh sinh dòng tiền lớn. Khu vực dân cư đông đúc qua lại tấp nập ngày đêm gần trường chợ, bệnh viện, bến xe, tàu điện trên cao, bưu điện, khu vực rất đông sinh viên thuê và các toà nhà văn phòng hiện đại, chung cư cao tầng rất nhiều Giao thông thuận lợi giáp Cù Chính Lann ra Bế Văn Đàn gần Nguyễn Viết Xuân sang Phan Huy Chú vài bước ra Quang Trung. Sổ vuông sẵn sàng giao dịch Giá: 10 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792820.3645644
"4,7 tỷ VNĐ",Văn Quán, 31m2, 11,, 5, 4, 4," ✅ Thông số: Diện tích 31m2, nhà xây 5 tầng mới, mặt tiền 11m giá 4,7 tỷ. ✅ Vị trí trung tâm quận Hà Đông, Văn Quán vùng đất vàng nổi tiếng với câu nói ( Vùng đất đãi ngoại). Giao thông thuận lợi thông tứ tu, Trần phú, 19/5, Nguyễn Khuyến, Phùng Hưng, hồ Văn Quán, chợ Hà Đông,.. ✅ Tiện ích tuyệt vời đầy đủ: Điện – Đường – Trường – Trạm. Hàng xóm thân thiện, yên tĩnh, an ninh tuyệt đối… ✅ Sổ đỏ chính chủ cất két, giao dịch ngay.Chủ cực thiện chí bán.  ☎️ LH NGỌC SƠN 0812316789 ( Thổ Cư HÀ ĐÔNG ). + Miễn phí xem nhà, hỗ trợ vay vốn ngân hàng, hỗ trợ pháp lý 24/7, thủ tục nhanh gọn… Xin cám ơn quý khách đã xem bài đăng!",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792821.6551118
"4,3 tỷ VNĐ",Lê Trọng Tấn, 30m2,,, 5, 4, 4," ✅ Thông số: Nhà mới xây đẹp lung linh, 5 tầng thiết kế hiện đại hợp lý. DT 30m2 giá 4,3 tỷ. ✅ Giao thông thuận lợi tiện ích ngập tràn. Hàng xóm thân thiện, an ninh tôt. ✅ Sổ đỏ chính chủ cất két, giao dịch ngay.Chủ cực thiện chí bán.  ☎️ LH NGỌC SƠN 0812316789 ( Thổ Cư HÀ ĐÔNG ).  + Miễn phí xem nhà, hỗ trợ vay vốn ngân hàng, hỗ trợ pháp lý 24/7, thủ tục nhanh gọn… Xin cám ơn quý khách đã xem bài đăng!",24/10/2022,Tin thường,batdongsan_so_com_vn_1673792823.1301663
7 tỷ VNĐ,Đường 19 tháng 5 phường Biên Giang, 60m2, 4, 10, 4, 5, 5,Mô Tả Trong ẢnhThe Best House - Chuyên Cung Cấp Những Căn Nhà Có SổPháp Lý Chuẩn - Nhà Tốt - Đảm Bảo 077 4219615,24/10/2022,Tin thường,batdongsan_so_com_vn_1673792824.2701173
