price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"3,9 tỷ VNĐ","Đường Trần Phú, Mộ Lao, Hà Đông", 31m2, 5, 4, 5, 4, 4,"Chính chủ bán nhà ngõ 197 Trần Phú, Mỗ Lao, Hà Đông Diện tích 31m2 - nhà 5 tầng mới đẹp, mặt tiền lớn. Nhà xây thiết kế hiện đại, kết cấu bê tông cốt thép. Gía 3 tỷ 900tr ----------------------------------------------------------------------------------------------------------------------------------------------------Mô tả: + Ngõ 197 là Ngõ ô tô thông, kinh doanh nhỏ, đường dải nhựa sạch đẹp, thông ngõ 181, 197, 217 Trần Phú,  Thông ngõ 112 đường 19/5, Ngõ 22 Dương Lâm. Ngõ thông tứ tung, ô tô đi thông sang đường 19/5 KĐT Văn Quán. + Lô đất được tách từ thửa đất to, đã tách sổ đỏ riêng, Hiện trạng trên đất là nhà tạm biển số 97 – Ngõ 197 Trần Phú. + Nhà đẹp, ngõ ô tô thông, kinh doanh nhỏ, online thuận tiện.",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791983.9791768,
"5,6 tỷ VNĐ","Đường Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy", 51m2, 3,,,,,"MẢNH ĐẤT ĐẸP - KHU PHÂN LÔ - VÍP VÀ HIẾM. TRUNG TÂM HOÀNG QUỐC VIỆT, CẦU GIẤY, ĐẤT 51M2, MT3.7M, GIÁ 5.6 TỶ. + Mảnh đất vàng còn sót lại trung tâm cầu giấy, mảnh đất 2 mặt ngõ, cách ô tô chỉ 30m cách mặt phố Hoàng Quốc Việt 100m. + Giao thông cực thuận lợi, đi sân bay, trung tâm, các khu vui chơi phía Nam và Tây Hà Nội. + Đầu Hoàng Quốc Việt và Võ Chí Công là trung tâm Cầu Giấy tiếp giáp với Tây Hồ, Ba Đình. Khu dân trí cao, an ninh tốt, rất nhiều tiện ích: Mầm non, Trường học Cấp 1, Cấp 2, Cấp 3. Chợ, Văn Phòng, Hồ Tây...  + mảnh đất phù hợp xây tòa CCMN vừa ở vừa cho thuê với hiệu xuất cao, khu vực gần nhiều trường đại học, cơ quan hành chính, quân đội. + Sổ đỏ chính chủ đẹp như hoa hậu, chủ nhà Trẻ hiểu chuyện và thiện trí bán. Lh:  Hoàng Anh (zalo,facebook...) em tư vấn và dẫn xem miễn phí.",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791985.0193956,
"6,3 tỷ VNĐ","Đường Minh Khai, Minh Khai, Hai Bà Trưng", 54m2, 4, 30, 5, 6, 4,"NHÀ MỚI KOONG - Ở LUÔN - Ô TÔ CÁCH VÀI MÉT -NGÕ THÔNG THUẬN TIỆN. Diện tích 54 m2, 5 tầng, 6 Ngủ, sau nhà khe thoáng tuyệt vời + Nhà mới chủ vừa hoàn thiện xong, nhà cách mặt phố Minh Khai ba bước chân, ô tô cách nhà vài mét, ngõ thông các ngả từ Ngõ Quỳnh, Minh Khai, Hoà Bình 7, Hồng Mai đi vào, trước nhà thoáng rộng xe máy đua nhau + Vị trí cách ô tô 20m, vài bước ra phố tiện ích bạt ngàn, nhà thiết kế 5 tầng, cầu thang giữa, chia được 6 phòng ngủ ở đủ 3-4 thế hệ tứ đại đồng đường tăng phúc ấm. + Sổ đỏ vuông vắn chính chủ không góc khuyết Miễn phí xem nhà, miễn phí giao dịch. Liên hệ ngay Zalo (Ms Ngọc Ngọc)",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791986.0606093,
"3,9 tỷ VNĐ","Đường Trần Phú, Mộ Lao, Hà Đông", 31m2, 5, 4, 5, 4, 4,"Chính chủ bán nhà ngõ 197 Trần Phú, Mỗ Lao, Hà Đông Diện tích 31m2 - nhà 5 tầng mới đẹp, mặt tiền lớn. Nhà xây thiết kế hiện đại, kết cấu bê tông cốt thép. Gía 3 tỷ 900tr ----------------------------------------------------------------------------------------------------------------------------------------------------Mô tả: + Ngõ 197 là Ngõ ô tô thông, kinh doanh nhỏ, đường dải nhựa sạch đẹp, thông ngõ 181, 197, 217 Trần Phú,  Thông ngõ 112 đường 19/5, Ngõ 22 Dương Lâm. Ngõ thông tứ tung, ô tô đi thông sang đường 19/5 KĐT Văn Quán. + Lô đất được tách từ thửa đất to, đã tách sổ đỏ riêng, Hiện trạng trên đất là nhà tạm biển số 97 – Ngõ 197 Trần Phú. + Nhà đẹp, ngõ ô tô thông, kinh doanh nhỏ, online thuận tiện.",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791987.5296795,
"27,5 tỷ VNĐ","Đường Nguyễn Trãi, Khương Đình, Thanh Xuân", 200m2,, 6, 4,,,"BIỆT THỰ THANH XUÂN SÂN VƯỜN CỰC RỘNG- GARA RIÊNG - BẢO VỆ 24/24  DT 200m2-  MT 10m-  27.5 tỷ - Khu biệt thự quy hoạch đầy đủ vỉa hè, đường rộng 12m, cây xanh...- Nhà thiết kế ko gian mở nên chấp hết nhu cầu sử dụng của chủ mới.- Hiện tại biệt thự chủ nhà - Sổ đỏ vuông đẹp, cất két.",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791988.8870475,
"3,2 tỷ VNĐ","Đường Tam Trinh, Yên Sở, Hoàng Mai", 45m2, 3, 3, 4, 3, 3,"+ Vị Trí nhà năm trên Đường Tam Trinh đang được quy hoạch mở rộng đường nhà mình ra mặt đường lớn. + Phố Tam trinh là con phố kết nối đi lại giữa nội, ngoại thành của Hà Nội đi về các tỉnh lẻ rất thuận lợi.  + Xung quanh nhà đều rất thoáng, Ánh sáng ngập tràn, ở cực kỳ sướng + Chủ nhà Anh Nam, chị Hiền vợ chồng trẻ làm ăn có lộc nay muốn bán chuyển nhà to hơn. + Thiết kế căn nhà 4 tầng, phong cách hiện đại, đậm chất châu âu + T1: PK, bếp, WC + T2: 2 ngủ, wc + T3: 1 ngủ, thờ + T4: sân phơi + Diện tích 45m, giá chào 3.2 tỷ + Sổ đỏ chính chủ, sẵn sàng giao dịch + LH: 0981392623 để đi xem nhà miễn phí+ Miễn tiếp TG và MG, xin cảm ơn !!!",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791990.143731,
4 tỷ VNĐ,"Khâm Thiên, Đông Đa, Hà Nội", 50m2, 3,, 3, 2, 2,"Thông tin mô tả Vị trí: Trung tâm thành phố, đường thông ra nhiều phố lớn: Khâm Thiên, Trung Phụng, Xã Đàn, Tôn Đức Thắng,... Xung quanh tiện ích đầy đủ: Văn Miếu QTG, Ga Hà Nội, Hồ Văn Chương, gần chợ Khâm Thiên, gần nhiều trường học, … Nhà thiết kế cũ, ở rất sướng, dân cư đông đúc, an ninh tốt, an sinh đủ đường. Pháp lý: Sổ đỏ đẹp chính chủ pháp lý sẵn sàng  giao dịch Liên hệ em Đức Anh: 0332618488 chuyên cung cấp những căn nhà thổ cư chất lượng phục vụ đến mọi đối tượng khách hàng. Hỗ trợ pháp lý từ A-Z, tư vấn đầu tư Bất Động Sản hiệu quả hoàn toàn Miễn Phí. ",07/10/2022,Tin thường,batdongsan_so_com_vn_1673791991.159015, Tây nam
"4,8 tỷ VNĐ","Đường Bùi Xương Trạch, Khương Đình, Thanh Xuân", 35m2, 4, 2, 5, 3, 4,"Nhà được xây dựng chắc chắn, được trang trí phong cách hiện đại, hàng xóm thân thiện, nhà được xây 4 tầng 1 tum, tầng tum có thể để làm sân vườn, tiểu cảnh .... Nhà cách Ngã Tư Sở 5 phút đi xe máy, có thể đi ra Đầm Hồng, đường vành đai 2,5 Lê Trọng Tấn Tầng 1: gồm Bếp, phòng khách Tầng 2,3 mỗi tầng 1 phòng ngủ 1 nhà vệ sinh Tầng 4: Gồm phòng thờ và sân phơi Chính chủ chào bán giá 4.8 tỷ có thương lượng Liên hệ: 0946 808 268",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791992.3269708,
"3,7 tỷ VNĐ","Số 55 Nguyễn Văn Giáp, Nam Từ Liêm, Hà Nội", 80m2,,,, 2, 2,"Bán căn hộ 2 ngủ giá tốt Hoàng Thành Pearl- Chiết khấu ngay 3,5%- Thanh toán tiến độ 12 đợt- Quà tặng nội thất 100tr- Hỗ trợ vay ngân hàng 70%- Thiết các phòng đều có ánh sáng tự nhiên- Nội thất bàn giao cao cấp- Nhận nhà quý I năm 2024Liên hệ em Vân Anh: 0977.568.223",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791993.3542159, Đông bắc
49 triệu VNĐ/m2,"số 55 đường Nguyễn Văn Giáp, Cầu Diễn, Nam Từ Liêm - Mỹ Đình.", 80m2,,, 10, 2, 2,"- Chủ đầu tư: Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Hoàng Thành.+ Địa chỉ: số 55 Nguyễn Văn Giáp, Cầu Diễn - Nam Từ Liêm - Mỹ Đình.  Mua căn hộ: chỉ với 30% GTCH ~ 1.2 tỉ ký HĐ với CĐT.- Quà tặng nội thất: 100 - 150 triệu đồng.- Thanh toán tiến độ: 12 đợt giãn đến 2024. - Thanh toán nhanh: chiết khấu 3.5% giá trị.  - Tòa chung cư cao: 30 tầng - 3 tầng hầm - 2 tầng trung tâm thương mại. + Một sàn có: 12 căn - 6 thang máy - 3 thang bộ. + Hướng chủ đạo: Đông Bắc, Tây Nam, Đông Nam.  - Diện tích: 79 - 80 - 108 - 112m2.+ Gồm có: 2PN - 3PN + Thiết kế tối ưu, các phòng đều có ánh sáng tự nhiên. Không có góc khuất, góc tối.  - Tiện ích đầy đủ, đồng bộ: + Công viên trung tâm, quảng trường ánh sáng, ...+ Bán kính 3km: trường học liên cấp - quốc tế, bến xe - tàu trên cao, bệnh viện 198, ... Liên hệ: 0965797305 (sms, zalo, 24/7, ...)",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791994.6028764, Nam
49 triệu VNĐ/m2,"số 55 đường Nguyễn Văn Giáp, Cầu Diễn, Nam Từ Liêm - Mỹ Đình.", 80m2,,, 10, 2, 2,"- Chủ đầu tư: Công ty Cổ phần Đầu tư và Phát triển Hạ tầng Hoàng Thành.+ Địa chỉ: số 55 Nguyễn Văn Giáp, Cầu Diễn - Nam Từ Liêm - Mỹ Đình.  Mua căn hộ: chỉ với 30% GTCH ~ 1.2 tỉ ký HĐ với CĐT.- Quà tặng nội thất: 100 - 150 triệu đồng.- Thanh toán tiến độ: 12 đợt giãn đến 2024. - Thanh toán nhanh: chiết khấu 3.5% giá trị.  - Tòa chung cư cao: 30 tầng - 3 tầng hầm - 2 tầng trung tâm thương mại. + Một sàn có: 12 căn - 6 thang máy - 3 thang bộ. + Hướng chủ đạo: Đông Bắc, Tây Nam, Đông Nam.  - Diện tích: 79 - 80 - 108 - 112m2.+ Gồm có: 2PN - 3PN + Thiết kế tối ưu, các phòng đều có ánh sáng tự nhiên. Không có góc khuất, góc tối.  - Tiện ích đầy đủ, đồng bộ: + Công viên trung tâm, quảng trường ánh sáng, ...+ Bán kính 3km: trường học liên cấp - quốc tế, bến xe - tàu trên cao, bệnh viện 198, ... Liên hệ: 0965797305 (sms, zalo, 24/7, ...)",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791996.3492525, Nam
"5,2 tỷ VNĐ","Đường Láng Hạ, Láng Hạ, Đống Đa", 53m2, 3, 3, 5, 4, 4,"Láng Hạ 53m. 5 tỷ 200 NHÀ ĐẸP Ở LUÔN, ĐẦY ĐỦ NỘI THẤT1 NHÀ RA MẶT PHỐ, NGÕ THOÁNG SÁNG - TRUNG TÂM, TIỆN ÍCH MỌI MẶT - Ở CỰC SƯỚNG+ Vị trí nhà đẹp, phố hiếm nhà bán, đường trước nhà 3 gác tránh thoải mái, cách MP vài mét, chợ, trường học đầy đủ.+ Khu vực tiện ích mọi mặt gần trường đại học Giao thông vận tải, ĐH Luật, Ngoại Thương..., bệnh viện, TTTM, thuận tiện đi Nguyễn Chí Thanh, Giảng Võ, Huỳnh Thúc Kháng, Ngã Tư Sở, Trường Chinh. tiện xe bus, tàu điện trên cao... -Trong khu vực còn có các căn cần bán với khoảng giá từ 10 đến 50 tỷ. -Hỗ trợ vay vốn lên đến 70%. -Liên hệ: Mr. Hiếu để được tư vấn và xem nhà MIỄN PHÍ. Chuyên nhà đất Thổ cư - Văn phòng - Căn hộ dịch vụ, chung cư mini cho thuê - Nhà phố các quận nội thành Hà Nội. Pháp lý Chuẩn - Giá Tốt! (Nhận ký gửi nhà Hà Nội).",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791997.3335714,
"6,5 tỷ VNĐ",Quang Trung - Hà Đông, 58m2,,, 4,,,"Bán nhà Quang Trung, Hà Đông vỉa hè ô tô tránh 58m,4 tầng hơn 6 tỷ Bán nhà trung tâm Quang Trung, Hà Đông diện tích lớn 58m đường phân lô ô tô tránh vỉa hè rộng, thiết kế 4 tầng hiện đại, khu vực văn minh ở sướng. Vị trí đắc địa cực hiếm nhà bán xung quanh đầy đủ tiện ích, vài bước chân ra phố gần ngân hàng, trường học các cấp giáp Khu đô thị Văn Phú thông sang Văn La gần Lê Trọng Tấn qua Hoàng Đôn Hoà sang Ngô Thì Nhậm. Chủ nhà doanh nhân thành đạt bán đi chuyển sang ở Biệt thự rộng hơn. Sổ vuông sẵn sàng giao dịch. Giá: 6.5 ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) - Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",28/10/2022,Tin thường,batdongsan_so_com_vn_1673791998.436621,
"2,28 tỷ VNĐ","TT Xuân Mai, Hà Nội", 1268m2,,,,,,"SIÊU RẺ! BÁN ĐẤT NHÀ VƯỜN NGHỈ DƯỠNG THỊ TRẤN XUÂN MAI - HÀ NỘI, BÁM SUỐI VIEW CỰC ĐẸP, QUỐC LỘ 6. Cực đẹp! Bán đất nhà vườn ven đô Xuân Mai,Hà Nội 1268m2 bám suối giá chỉ nhỉnh 1tr/m Diện tích 1268m2 vuông vắn. Lô đất siêu đẹp 2 mặt tiền, bám suối, thế đất cao dốc thoải, view cực đẹp. Chỉ có duy nhất 1 lô rẻ nhất thị trấn Xuân Mai-TP.Hà Nội. Khu vực đông dân cư, kinh tế phát triển. Phù hợp xây nhà vườn nghỉ dưỡng ven đô Hà Nội, xây nhà trọ, đầu tư sinh lời. Giao thông thuận tiện. Cách trung tâm Hà Nội chỉ 25km. Sổ đỏ chính chủ, làm việc trực tiếp. Liên hệ xem đất: 0914450004",28/10/2022,Tin thường,batdongsan_so_com_vn_1673792000.1500366,
