price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"6,7 tỷ VNĐ",Đường Võ Chí Công phường Xuân La, 85m2, 5, 3, 3, 5, 3,"
    + Vị trí đẹp, oto cách nhà mấy bước chân, hơn 50m ra phố Võ Chí Công, nhà thoáng trước sau, cách nhà 30m có bãi gửi xe ngày đêm.
+ Xung quanh tiện ích ngập tràn, gần đường trường trạm, LOTTE xây xong giá trị xung quanh tiện ích cũng tăng theo, lãi vỗn tăng nhiều lần.
+ Nhà thiết kế có sân trước để xe tiện lợi, xây chắc chắn, các phòng rất rộng, có thể thiết kế thang máy để làm chung cư hay cho thuê đều rất lợi nhuận.
+ Sổ đỏ chính chủ, pháp lý chuẩn.
",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817150.9271662,
"2,95 tỷ VNĐ","Lai xá, Hoài Đức, Hà nội", 43m2, 5, 5,,,," Diện tích 43m, Mặt tiền rộng, vị trí đẹp, giao thông tấp nập giữa Lai Xá với đường 32, Tây Lai xá, tu hoàng, nhổn, khu đô thị Kim Chung – Di Trạch, đại học thành đô.Căn Góc, Nhà 4 tầng, mỗi tầng 2 phòng ngủ 1 nhà vệ sinh. Nhà đang hoàn thiện 1 tuần nữa là lung linh  Khu vực kinh doanh tốt, giá đất tăng lên chóng mặt Sổ để ngân hàng vay 1 tỷ, khách cọc chủ nhà sẽ tự rút sổ.Sổ đỏ chính chủ.- Giá chào: 2.95 tỷ - có thương lượng miễn trung gian- Liên hệ: Mr Thắng  SĐT: 0328335312",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817152.522931,
"2,7 tỷ VNĐ","Giảng Võ , Ba Đình", 80m2,,,,,,"Siêu Hot . Nhà Giảng Võ, Ba Đình 80m x 3T , MT 4m , Kinh doanh được . giá 2.7 tỷ+ Cơ hội cho các khách tầm tiền ,vị trí tuyệt vời , ôtô chạy quanh nhà , ba bước ra hồ Giảng Võ Trường cấp 1,2,3 con đi bộ đi học , kinh doanh được.+ Nhà xây 3 Tầng Đẹp , chỉ việc xách va li về ở+ Sổ sẵn sàng giao dịchXem nhà và tư vấn hỗ trợ miễn phí .Trung 0896695659",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817153.8334231,
3 tỷ VNĐ,Đường Kim Giang phường Đại Kim, 31m2, 3, 3, 5, 3, 4,"
    Bán nhà, Kim Giang, Hoàng Mai, nhà mới, 3 tỷ.+ Ngõ rộng thông từ đường Kim Giang vào khu đô thị Đại Kim, thông nhiều ngõ lớn thuộc đường Kim Giang, nhà sát đường ô tô và chợ dân sinh, giao thông thuận tiện đi các hướng như đường Vành đai 3, Ngã Tư Sở, Lê Trọng Tấn.+ Nhà thuộc khu Kim Giang nhưng gần sát quận Thanh Xuân và nhiều Khu đô thị đang hình thành, tiện ích xung quanh vô vàn, trường học cấp 1-2 Đại Kim chỉ cách khoảng 300m, thuận tiện cho con đi học.+ Nhà xây mới 5 tầng, công năng sử dụng đủ cho 1 gia đình nhiều người.- Tầng 1: Phòng khách, bếp và vệ sinh.- Tầng 2, 3, 4: Mỗi tầng có 1 phòng ngủ và vệ sinh.- Tầng 5: Phòng thờ và sân phơi.+ Sổ đỏ chính chủ, sẵn sàng giao dịch.Liên hệ: bạn Quang để được tư vấn và xem nhà miễn phí",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817155.0372026,
"3,35 tỷ VNĐ","Kim Giang, Thanh Xuân, Hà Nội", 27m2, 3,, 5, 3, 4,"Bán nhà ngõ Kim Giang, Thanh Xuân, Hà Nội. Vị trí đỉnh, gần Ngã Tư Sở, cách mặt ngõ 250 Kim Giang 20m. Ngõ thông đi đâu cũng tiện Ngõ tránh 3 gác xe máy rộng thênh thang. Xung quanh đầy đủ tiện ích, gần chợ, trường c1 Hạ Đình,.. Nhà vừa sửa lại mới tinh, thiết kế hiện đại chắc chắn, sổ phân lô vuông đẹp, đầy đủ nội thất xịn xò. Nhà rộng 27m2, 5 tầng, mặt tiền 3,7m: + Tầng 1: khách, bếp, vệ sinh. + Tầng 2,3,4: phòng ngủ rộng, vệ sinh. + Tầng 5: phòng thờ, sân phơi. Giá chỉ 3,35 tỷ!!! Sổ đỏ chính chủ sẵn sàng giao dịch.",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817156.3028188,
"1,35 tỷ VNĐ","Khoang mè, hạ bằng, thạch thất", 80m2, 5, 5,,,,"✔️Mua trực tiếp từ Chủ Đầu Tư ✔️ Diện tích: 60-70-80-100m2, mặt tiền hơn 4,5m ✔️ 100% đất ở, sẵn sổ công chứng được ngay ✔️Phân khúc dễ thanh khoản, vừa túi tiền nhiều người ✔️ Phân khu giới hạn chỉ 6 lô. ✔️Đường 8m, nội khu có hồ điều hoà, cây xanh. ✔️ Đón sóng thi công Vành Đai Công Nghệ Cao. Tiềm năng tăng giá gấp đôi. ✔Mua sớm để không phải mua qua tay nhiều người. Địa chỉ khu đất: thôn khoang mè, xã Hạ Bằng, huyện Thạch Thất -Vị trí tọa lạc ngay vị trí trung tâm, sát vách công nghệ cao, gần ĐHQG, gần ĐH FPT và các tập đoàn nhà máy như Vind Group, Viettel, Vinsmart, Hanwa, Nidec… -Gần đại lộ Thăng long, chỉ cách 5 phút di chuyển -Gần trung tâm giao thương sầm uất, cách chợ lớn Hạ Bằng chỉ 100m -Ngay cạnh trường cấp 1 cấp 2 xã Hạ Bằng, ngay gần trung tâm thể thao xã -Dân cư hiện hữu, phù hợp ở ngay hoặc cho thuê, Khu hạ bằng, đất hiếm giá tốt Hotline: 0328335312 để nhận chính sách chiết khấu ngày hôm nay",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817157.7015893,
"1,8 tỷ VNĐ",Đường Đại Lộ Thăng Long phường Mễ Trì, 80m2, 10, 50, 9, 2, 2,"Vị trí: Dự án gần Big C Thăng Long, ở ngay mặt đường Đại lộ Thăng Long, gần trụ sở Bộ Ngoại Giao, là toà nhà 9 tầng, có tất cả chỉ 40 căn hộ.  Mật độ 5 căn/sàn. Sử dụng 2 thang máy.  Diện tích từ 78-82m2, căn 2 PN.  Giá chỉ 1.8 tỷ. KH mua được ngân hàng hỗ trợ vay tối đa 70% GTCH.  Chung cư CT5A Mễ Trì Thượng Hiện CÒN 7 CĂN DUY NHẤT.  ",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817158.9303017,
,Đường Tỉnh Lộ 131 phường Mai Đình, 90m2, 5,,,,,"(Hàng hot) 90m2 Lạc Nông - Mai Đình - Sóc Sơn - Hà Nội đường ô tô ngõ thông. Full Thổ. Thông tin lô đất: Diện tích: 90m2. Mặt tiền: 5m - hậu: 5m (đất vuông vắn). Đường 3,5m ngõ thông. Tiện ích: 200m ra đường đôi trải nhựa 50m. Cách khu CN Nội Bài 200m. Cách Sân Bay Nội Bài 1km. Ra ngã tư Sóc Sơn 2km. 20 phút đi tới cầu Nhật Tân. Khu dân cư đông đúc, dân trí cao, an ninh tốt. Thích hợp cho anh chị làm sân Bay và khu CN Nội Bài.",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817160.2607417,
"5,6 tỷ VNĐ",Phố Chính Kinh, 45m2, 4,, 5, 5,,"Bán gấp căn nhà mặt tiền đẹp 4.6m tại phố Chính Kinh - Thanh Xuân.+ Vị trí nhà đẹp, vài phút ra Ngã Tư Sở, gần Royal City, chợ, trường học các cấp.+ Đường trước nhà rộng thoáng Ô TÔ qua nhà, bãi gửi Ô TÔ cách 20m.+ Thiết kế nhà hiện đại, đầy đủ công năng sử dụng, khách mua về ở ngay.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh.LH: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817161.5605376,
"1,8 tỷ VNĐ",Đường Đại Lộ Thăng Long phường Mễ Trì, 80m2, 10, 50, 9, 2, 2,"Thông tin chi tiết chung cư CT5A Mễ Trì Thượng: - Diện tích: 80m2, 2PN, 1 khách, 2 wc, 1 ban công. - Nhà nguyên bản. - Tọa lạc trên con đường Đại Lộ Thăng Long, khu vực dân trí cao, an ninh tốt. - Có tầng hầm gửi xe rộng rãi. Tiện ích xung quanh:  - Gần chợ Mễ Trì Thượng - Gần trường học từ mầm non đến các cấp - Gần Big C Thăng Long - Trung tâm Hội Nghị Quốc Gia - SVĐ Mỹ Đình - Giao thông đi lại thuận tiện. Nhà xây cho cán bộ xây rất cẩn thận, do chủ nhà bán không có nhu cầu làm sổ nhà chưa có sổ làm chuyển nhượng trực tiếp với bên chủ đầu tư. Giá bán chỉ từ 1,8 tỷ/căn. Hỗ trợ vay NH lên đến 70% GTCH.  Nhận bàn giao nhà ở ngay Liên hệ xem căn hộ thực tế chung cư CT5A Mễ Trì Thượng: 098 451 3909",30/06/2022,Tin thường,batdongsan_so_com_vn_1673817162.9977372,
