price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"4,8 tỷ VNĐ",Đường Bồ Đề phường Bồ Đề, 855m2, 4, 5, 4, 4, 4,"Bán nhà Bồ Đề - hàng hiếm: 55m2, 4 tầng, ô tô thông, dân xây, 4.8 tỷ + Nhà nằm trên ngõ chính của phố Bồ Đề, Ô tô thông, gần bệnh viện Tâm Anh, kết nối các trục giao thông chính của khu vực: Hồng Tiến, Lâm Du, Nguyễn Văn Cừ.+ Nhà cách mặt phố Hồng Tiến 80m, phố Bồ Đề 120m Di chuyển vào trung tâm rất thuận tiện theo cả cầu Chương Dương và cầu Trần Hưng Đạo quy hoạch.+ Xung Quanh nhà tiện ích ngập tràn: 100m đến trường liên cấp Quốc tế Well Spring; 200m đến bệnh viện Tâm Anh, chợ Bồ Đề ngay cạnh, siêu thị...+ Nhà thiết kế 4 tầng, tự xây, tự giám sát chất lượng cực tốt, khung cột bê tông chắc chắn, cầu thang giữa mỗi tầng 2 phòng rộng, giếng trời, thoáng trước sau.+ Sổ đỏ đẹp, chính chủ. + Giá  bán: 4,8 tỷ  Chi tiết xin liên hệ: Vũ Tuấn - chuyên bđs thổ cư, biệt thự, nhà phố Long Biên...theo số..   0399.o.27.o.11.o.14.o",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798532.0233495
"17,55 tỷ VNĐ",Lê Đức Thọ - Mỹ Đình, 66m2, 5,, 8, 4, 7,"LÊ ĐỨC THỌ - NAM TỪ LIÊM, 8 TẦNG – 66M2 – RỘNG 5.2M, Ô TÔ – KINH DOANH, 17.55 TỶ Mặt phố nhánh, kinh doanh sầm uất. Phù hợp mọi loại hình kinh doanh. Nhà xây mới 8 tầng thang máy trên diện tích 66m2. 4 tầng dưới thông sàn. Sổ đỏ đẹp. Không lỗi phong thuỷ. Chủ thiện chí. Liên hệ: K.S Phương – 0918120568 để được tư vấn về ngôi nhà và gặp chủ đàm phán trực tiếp.",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798533.643331
3 tỷ VNĐ,"Nguyễn Văn Linh, Thạch bàn", 38m2, 3, 6,,,,"CHỦ CẦN TIỀN BÁN GẤP ĐẤT NGUYỄN VĂN LINH -MẶT NGÕ KINH DOANH, Ô TÔ TRÁNH, NGÕ THÔNG TỨ TUNG, GẦN KHU GARDEN CITY, HƯỞNG MỌI TIỆN ÍCH+ Thửa đất siêu đẹp.+ Sổ đỏ chính chủ sẵn sàng giao dịchXem đất - Liên hệ Mrs. Hương.",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798535.2919965
"10,9 tỷ VNĐ",Đường Trần Thái Tông phường Dịch Vọng Hậu, 50m2, 6, 7, 7, 4, 6,"Thiết kế: Nhà 7 tầng, mặt tiền 6m, thang máy. + Tầng 3: phòng khách + Tầng 6: 1 phòng ngủ + phòng thờ ",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798536.7067091
"11,5 tỷ VNĐ",Đường Hoàng Ngân phường Nhân Chính, 64m2, 4, 3, 8, 14, 14,"+Vị trí ngõ nông, thoáng sạch đẹp . An sinh đỉnh, gần hồ điều hòa, dân trí cực cao. - Tầng 1: Để xe.  + Đang cho đơn vị thứ 3 thuê cả nhà là 60 triệu 1 tháng ",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798538.6809385
11 tỷ VNĐ,Quận Cầu Giấy, 80m2,,,,,,"CHÍNH CHỦ CẦN BÁN GẤP NHÀ ĐẸP NGUYỄN VĂN HUYÊN CHỈ 1 NHÀ SAU PHỐ. 0962745289DT. 80m2* 5 tầng, MT 5m. GIÁ 11 TỶ. CẦU GIẤY.+VỊ TRÍ 1 NHÀ SAU PHỐ Ô TÔ TRÁNH, khu vực hiếm nhà bán, Trung tâm Quận Cầu Giấy. Tiện ích nhất khu vực.+ Nhà gần nay ngã 3 Cầu Giấy- Nguyễn Khánh Toàn thông Tô Hiệu – Hoàng Quốc Việt…, Khu vực nhiều trường ĐH, khu phố ẩm thực, café, spa, tập trung buôn bán tấp nập ngày đêm.+ Sổ đỏ cất két sẵn sang giao dịch ngay.+ Giá có thương lượng.. + Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn. + Tư vấn 24/7.",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798540.3960993
"2,6 tỷ VNĐ",Đường Võng Thị phường Bưởi, 22m2, 5, 5, 2, 2, 2,"- Diện tích: 22m2, MT: 5m, nhà xây 2 tầng, chắc chắn, ở tốt - Nhà thuộc khu vực giao thông thuận tiện, gần Tây Hồ lộng gió. Liên hệ mua và xem nhà ngay: Cam kết thông tin thật 100% (Ảnh có tính chất minh họa, hãy gọi điện NGAY để đến xem LUÔN ngôi nhà đẹp mình sẽ mua) #Võng Thị, #Phường Bưởi, #Quận Tây Hồ, #Hà Nội, #BĐS Phong Trần, #0904768468, #0969694778, #0354118288 ",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798541.8690798
16 tỷ VNĐ,Đường Tứ Liên phường Tứ Liên, 122m2, 8, 10,,,,"- Diện tích: 122m2, MT: 8,2m - Còn lại duy nhất mảnh đất đẹp nhất khu này. Liên hệ mua và xem nhà ngay: Cam kết thông tin thật 100% (Ảnh có tính chất minh họa, hãy gọi điện NGAY để đến xem LUÔN ngôi nhà đẹp mình sẽ mua) #Tứ Liên, #Phường Tứ Liên, #Quận Tây Hồ, #Hà Nội, #BĐS Phong Trần, #0904768468, #0969694778, #0354118288 ",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798543.3555872
"4,95 tỷ VNĐ",Đường Hoàng Hoa Thám phường Cống Vị, 112m2, 10, 10, 12, 3, 2,"- Diện tích: 112m2, 3 phòng ngủ, 2 vệ sinh, 1 phòng khách rộng, 1 bếp. - Sổ đỏ chính chủ, sẵn sàng giao dịch. => A Phong: 0969.694.778 (Miễn trung gian, môi giới) GỌI NGAY bất cứ lúc nào A. Phong: 0969.694.778 (Call or Zalo) ",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798548.2146206
"5,1 tỷ VNĐ",Đường Dịch Vọng Hậu phường Dịch Vọng Hậu, 60m2, 4, 3, 4, 4, 4,"AN NINH TỐT – DÂN TRÍ CAO – ĐỜI SỐNG TẤP NẬP - DÂN TÌNH THÂN THIỆN - VỊ TRÍ:+ Phố Dịch Vọng Hậu – Vị trí đắc địa – Nhiều khu Phân Lô Biệt Thự – Đất vàng Quận Cầu Giấy. Tiếp giáp phố Duy Tân – Trần Thái Tông – Phạm Hùng. - MÔ TẢ:+ Trường học các cấp quanh nhà, chỉ mất vài phút đến trường. + Chợ lớn, siêu thị chỉ cách nhà vài trăm mét. + Khu dân cư lâu đời, sinh sống ổn định lâu dài, thân thiện.  - DIỆN TÍCH: Nhà lớn, rộng 60m2. Mặt tiền 4,2m. - THIẾT KẾ: Hợp lý, các phòng đủ công năng sử dụng.  - SỔ ĐỎ CHÍNH CHỦ VỊ TRÍ TUYỆT VỜI – GIÁ HỢP LÝ – XEM NHÀ MIỄN PHÍ Anh Chị liên hệ để gặp Chủ nhà.Mr. Quang – 087.997.6889 (MTG) - Kho hàng nghìn căn, tư vấn ngôi nhà ưng ý.- Tư vấn hỗ trợ vay Ngân hàng lên đến 70%- Tư vấn giải pháp phong thủy.",29/09/2022,Tin thường,batdongsan_so_com_vn_1673798549.7037225
