price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"7,2 tỷ VNĐ","Phùng Khoang, Trung Văn, Nam Từ Liêm, Hà Nội", 55m2, 3, 6, 4, 4, 3,"Mô tả: - Khu vực phát triển từng ngày. - Trước nhà là oto tránh, kinh doanh đỉnh. - Nhà 55m2, 4 tầng - Nhà hiện tại đang cho thuê. - Khu vực chợ sinh viên, buôn bán gì cũng hợp lý. Thiết kế: - Tầng 1: Thông sản kinh doanh, WC, bếp. - Tầng 2,3: Mỗi tầng 2 phòng ngủ, WC. - Tầng 4: Phòng thờ, sân phơi. - Sổ đỏ chính chủ nét. - Giá : 7.2 tỷ (có thương lượng)",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823169.2839272,
6 tỷ VNĐ,Trịnh Đình Cửu, 62m2,,,,,,"BÁN NHÀ TRỊNH ĐÌNH CỬU - HOÀNG MAI – 62M – 5T – CHỈ 6 TỶ + Nhà nằm ở trung tâm của quận Hoàng Mai, gần bến xe Giáp Bát, Bến xe Nước Ngầm, bệnh viện Bạch Mai, Tai Mũi Họng, các trường Đại học Xây dựng, Kinh tế, Bách Khoa Thuận tiện đi các ngả: Linh Đàm, Nguyễn Lân, Trương Định, Ngọc Hồi, Kim Giang, Nguyễn Xiển, … + Thiết kế 5 tầng, khung cột chắc chắn, đầy đủ công năng, nội thất xịn, về ở luôn + Diện tích: 62m + Sổ đỏ chính chủ sẵn sàng giao dịch + Liên hệ: Em Phượng 0362368485",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823170.378999,
"6,5 tỷ VNĐ",Đường Ngô Đình Mẫn phường La Khê, 45m2, 4, 10, 5, 6, 5,"
    Mô tả:
Vị trí trước nhà 3 ô tô tránh kinh doanh sầm uất.
 Nhà nằm vị trí giao thông thuận lợi, ô tô ra vào nhà nhanh như chớp , chợ Ba la Bông Đỏ KD sầm uất, gần trường cấp 2 Văn Khê, thông Lê Trọng Tấn. 
 Thiết kế xây dựng nhà 5 tầng chắc chắn:
Tầng 1: Kinh doanh + bếp + Vs.
Tầng 2,3,4: Tổng 6 phòng ngủ + Vs.
Tầng 5: Phòng thờ + sân phơi.
 Sổ đỏ chính chủ vuông chuẩn A4 Giao dịch ngay.
Liên hệ: Tôi Công Thổ cư Hà Đông 0981795728.
Miễn trung gian.
",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823171.3982706,
"6,25 tỷ VNĐ","Đường Thanh Am, Phường Thượng Thanh, Long Biên, Hà Nội", 55m2, 4,, 4, 4,,"Nhà Xây Mới Phố Thanh Am, Long Biên 55m2, 4T (Ngõ rộng, ô tô vào nhà)  TẦNG 1 : Phòng khách (hoặc gara) , bếp + Wc TẦNG 2 : 2 phòng ngủ + Wc ( hoặc làm 1 phòng khách) TẦNG 3 : 2 phòng ngủ (hoặc làm phòng thờ ) TẦNG 4 : khu phơi giặt đồ,sân chơi giải chí + phòng thờ nhỏ. + Khu vực dân trí cao, an ninh tốt gần vườn hoa, chợ, trường học các cấp và rất nhiều tiện ích.. Thuận tiện kết nối các hướng như Ngô Gia Tự, Đặng Vũ Hỷ, Đức Giang, Cầu Đuống, Cầu Đông Trù… + Nhà chủ tự tay xây dựng, có đầy đủ bản vẽ kỹ thuật hoàn công, thiết bị điện + nước, nội thất toàn hàng nhập khẩu xịn sò..",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823172.538221,
6 tỷ VNĐ,Bát Khối Long Biên, 60m2,,, 5, 5,,"Bán nhà Bát Khối - Long Biên 60m2 x 6 tầng giá gần 6 tỷ, có thương lượng - Vị trí đẳng cấp - trung tâm quận Long Biên, gần trường cấp 1,2,3, trường Quốc tế WellSpring, Bệnh viện Tâm Anh. - Cách Aeon Mall Long Biên 1 km, cách cầu Vĩnh Tuy 1,5km, đắc địa độc quyền cầu Trần Hưng Đạo sắp mở, tương lai mặt phố lớn. - Nhà xây mới 5 tầng đủ công năng, full nội thất.- Ô chờ thang máy hiện đại, ô tô 7 chỗ vào tận nhà.Call/ Zalo: Mr Thành 0978600980 để xem nhà.",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823173.5993826,
"1,2462 tỷ VNĐ",TL420 - Phúc Tiến - Bình Yên - Thạch Thất - Hà Nội, 60m2, 4, 5,,,,"Cần bán gấp lô đất 60m2 ở Phúc Tiến - Bình Yên - Thạch Thất - Hà Nội Lô sát góc mặt tiền rộng 4,86m hướng Tây BắcPháp lý sổ đỏ sở hữu lâu dàiĐất nằm trong khu vực đô thị đông dânĐất full thổ cưCách BV đa khoa Thạch Thất 5p di chuyểnCách khu CNC Hoà Lạc 5p di chuyểnCách đường TL420 80mPhù hợp ở hoặc đầu tư sinh lời",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823174.6046922, Tây bắc
4 tỷ VNĐ,Đường Kim Giang phường Đại Kim, 43m2, 5, 3, 4, 5, 4,"Tầng 2 + 3: Mỗi tầng 2 phòng ngủ + 2 Vs.
",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823175.828469,
"7,6 tỷ VNĐ",0889308568, 70m2,,,,,,"BÁN NHÀ CẦU GIẤY HÀ NỘI Liên hệ :0889308568 để được tư vấn và xem nhà miễn phí ---- ***NHÀ 1: Bán Nhà NGUYỄN ĐÌNH HOÀN GẦN PHỐ - NHÀ ĐẸP - KHU DÂN TRÍ CAO - THOÁNG MÁT - TIỆN ÍCH ĐỈNH CAO - NGÕ RỘNG SẠCH SẼ - ĐỂ LẠI 90%  NỘI THẤT DT:70m2x3 tầng.MT:4,5M:Giá :7,6tỷ cầu giấy - Giao thông kết nối các tuyến phố : Quan Hoa, Nguyễn Khánh Toàn, Hoàng Quốc Việt, Đông Quan,... - Vị trí trung tâm Cầu Giấy, bán kính 500m đầy đủ tiện ích, gần chợ, trường học cấp 1 và 2 FPT, TTTM, Công Viên,... -Nhà nằm vị trí đẹp ngõ rộng sạch sẽ, mặt phố Nguyễn Đình Hoàn 50m nhà xây kiên cố chắc chắn. Chủ ở năm 2019, làm ăn lộc lá bán mua nhà to hơn. - Thiết kế 3 tầng, móng 7 tầng, khung cột chắc chắn, thiết kế hiện đại. + Tầng 1: Sân để xe, phòng khách bếp + wc + Tầng 2: 2 ngủ + wc khép kín. + Tầng 3: Phòng thờ sân phơi ban công. Có thể cải tạo thêm 1 phòng ngủ. - Sổ đỏ chính chủ, nở hậu, pháp lý rõ ràng. Liên hệ :0889308568 để được tư vấn và xem nhà miễn phí --- ***NHÀ 2: Bán Nhà TRẦN DUY HƯNG DT: 52m2 x5 tầng .MT:4,1M Giá :6,3 tỷ cầu giấy - Từ nhà ra Đường Trần Duy Hưng chưa đầy 30m, thông với cac ngõ Trần Duy Hưng, trước nhà thoáng rộng, ô tô lùi tận cửa. - Xung quanh nhà nhiều tiện ích không kể hết: 2 phút đi bộ ra Siêu thị Big C, đối diện là ĐH LĐ và XH,khu vực sầm uất nhất quận Cầu Giấy. - Nhà chủ tự xây chắc chắn từng viên gạch, nước sơn, nội thất tất cả là gỗ xịn, - Nhà thiết kế hợp lý và được chủ nhà xây dựng tỷ mỉ từng viên gạch. - Khu vực có nhu cầu cao về nhà ở do vậy chủ nhà có thể vừa ở kết hợp với kinh doanh phòng trọ đều rất tốt. - Nhà thiết kế 5 tầng: + Tầng 1: để xe,bếp, wc. + Tầng 2: Khách, ngủ. + Tầng 3,4: 4 ngủ, ưc. + Tầng 5: Phòng thờ và sân phơi. - Sổ đỏ chính chủ đẹp Ngọc Trinh, pháp lý chuẩn sẵn sàng giao dịch. Liên hệ :0889308568 để được tư vấn và xem nhà miễn phí --- ***NHÀ 3: Bán Nhà TRẦN DUY HƯNG DT: 55m2x5 tầng :MT 4 m :Giá 8,6 tỷ cầu giấy + Vị trí nhà nằm tại khu vực víp, kinh doanh sầm uất, dân cư đông đúc phát triển. Tiện ích xung quanh tràn ngập, vài bước chân ra phố đã đáp ứng đầy đủ mọi nhu cầu. Giao thông kết nối thuận tiện, di chuyển đi muôn nơi rất nhanh chóng. + Nhà 5 tầng còn đẹp, xây chắc chắn, chủ đang cho thuê 25tr/tháng, dòng tiền ổn định, ngõ nông, thông gần phố, ô tô đỗ Thiết kế: + Tầng 1: Phòng khách + bếp + wc. + Tầng 2: Phòng ngủ rộng + wc master. + Tầng 3, 4: Mỗi tầng 2 phòng ngủ + wc. + Tầng 5: Phòng thờ + sân phơi. - Sổ đỏ vuông vắn, pháp lý rõ ràng, giao dịch nhanh. Liên hệ :0889308568 để được tư vấn và xem nhà miễn phí",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823176.8716772,
"3,7 tỷ VNĐ",Lạc Trung - Hà Nội, 50m2,,,,,,"Nhà nằm ở vị trí cực kỳ đắc địa mặt ngõ sầm uất vừa ở vừa kinh doanh quá đỉnh , oto con đỗ trước cửa tiện lợi trăm bề, thoáng trước, thoáng sau ánh nắng chan hòa giữa lòng thủ đô trật trội kiếm đâu ra căn thứ 2Ngõ thông tứ phía thuận lợi di chuyển đi mọi ngả như Time City , Bờ Hồ , Tây Hồ , Trần Khát Chân, ……tiện lợi đến các bệnh viện lớn như Thanh Nhàn, Ung Biếu, Bạch MaiGiá chào 3.7  tỷ có thương lượng chủ nhà đã mua nhà mới cực kỳ thiện trí đảm bảo không có căn thứ 2 có cùng giá tiền và tiện ích như này Chi tiết LH: em Nhật 0977194820 (Chuyên Nhà đất Thổ cư).Lưu ý:- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý ",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823177.8949406,
"3,7 tỷ VNĐ",Đường Trương Định phường Tương Mai, 40m2, 6, 2, 3, 2, 2,"+ Vị trí Đẹp, nhà mặt ngõ, đường trước nhà Rộng gần 3m, ngõ thông ra ngõ 151  Nguyễn Đức Cảnh, gần ô tô. + Xung quanh vô vàn tiện ích gần trường chợ và các bệnh viện lớn, bãi gửi xe cách 100m….Giao thông đi lại cực kỳ thuận tiện di chuyển ra bến xe Giáp Bát,Trường Đại học Kinh Tế, Đại Học bách Khoa, Và các Bệnh Viện Bạch Mai… trong phạm vi 2km quay đầu. Khu dân trí cao , an ninh cực tốt.  + Nhà chủ tự xây 3 tầng cực kỳ chắc chắn, vừa sơn lại rất đẹp. - Tầng 1: Phòng khách, bếp, wc. - Tầng 2: Gồm 2 phòng ngủ, wc. - Tầng 3: Phòng thờ, sân phơi.  + Sổ đỏ  đẹp, sẵn sàng giao dịch. + Giá chỉ 3.7 tỷ ( có thương lượng) Liên hệ: E Nhung 0902213777 để được xem nhà miễn phí.",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823179.0029752,
