price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"3,5 tỷ VNĐ",Đường Kim Giang phường Đại Kim, 40m2, 3, 2, 4, 4, 4," + Sổ đỏ chính chủ, vuông vắn, sẵn sang giao dịch.+ Giá 3.5 tỷ+ Liên hệ : Mr Lâm 0856400586 xem nhà Free “Miễn Môi giới, trung gian”",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821278.0774894
"5,5 tỷ VNĐ",Đường Phan Đình Giót phường La Khê, 51m2, 5, 3, 5, 6, 6,"
    Nhà phân lô - thông số đẹp - ô tô dừng đỗ 20m - cách chợ bông đỏ 21m.- Nhà bán ngõ thông nằm ngay sát chợ Bông Đỏ ô tô dừng đỗ cách 20m.Liên hệ: Tôi công thổ cư Hà Đông 0931706698
",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821279.2812698
,Đường Tả Thanh Oai phường Tả Thanh Oai, 32m2,,,,,,"Bán gấp 32m2 đất mặt ngõ tả thanh oai,mt 4,15m, từ đất ra trục đường chính 50m,khu vực đang hot nhất thanh trì,chính chủ mua định để xây dựng nhưng do hết tiền xây nhà nên cần bán gấp.Khu vực tiện ích xung quanh đầy đủ,sổ đỏ rõ ràng,giao dịch ngay. Vị trí nằm trong khu dân cư đông, cách đường trục chính Thượng Phúc 100m, cách khu đô thị Đại Thanh 3km, gần trường gần chợ...Mua để ở hoặc đầu tư giữ tiền cực tốt phù hợp với tài chính của nhiều người  ",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821280.445155
2 tỷ VNĐ,Đường Tân Mai phường Tân Mai, 32m2, 4, 3, 3, 3, 3,"BÁN NHÀ TÂN MAI HOÀNG MAI NGÕ Ô TÔ 32mx3T MT4m NHỈNH 2 TỶ 0913648922 +Vị trí đắc địa cực đẹp tại Trung tâm quận Hoàng Mai,Ngõ rộng như phố ô tô tải tránh,thoáng,chắc chắn,An ninh tốt và cực kỳ yên tĩnh để nghỉ ngơi sau một ngày làm việc. +Thiết kế đẹp 3 tầng đầy đủ công năng sử dụng. +Chỉ 3 phút ra tới Công viên Hồ Đền Lừ tậptập thể dục thư giãn,Bơi lội các kiểu. +Gần Trường cấp 1,2,3,Chợ Đầu Mối Phía Nam, ,Bến xe Giáp Bát,Nước Ngầm rất thuận tiện đi lại. +Giá chỉ nhỉnh 2 tỷ( Có thương lượng) +Liên hệ em Hùng Nhiệt tình - Trách nhiệm -  Uy tín để được xem nhà mua nhà đẹp giá rẻ ưng ý. +Điện thoại:0913648922 Cảm ơn!",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821281.4893641
"6,3 tỷ VNĐ","Phan Đình Giót, La Khê, Hà Đông, Hà Nội.", 37m2,, 4, 6, 4,," # Bán nhà Căn góc, Phan Đình Giót, Hà Đông. ô tô đỗ cửa, phù hợp vừa ở vừa kinh doanh, làm Văn phòng hay cho thuê đỉnh. DT 37/40, 6T giá chỉ 6.3 tỷ.  + Vị trí đắc địa, kinh doanh sầm uất tạị phố Phan Đình Giót phường La Khê quận Hà Đông.  + Gần Chợ Bông Đỏ, Đền Bia Bà, Trường THCS La Khê, cạnh KĐT Ngô Thì Nhậm trung tâm phố tiện ích.  + Giao thông di chuyển thuận lợi: Văn Phú, Lê Trọng Tấn, Tố Hữu, Ngô Quyền, Ngô Thì Nhậm, Nguyễn Viết Xuân, Quang Trung, Trần Phú...  + Hiện trạng mới 6T khung cột chắc, thiết kế đẹp, hiện đại, Cầu thang lệch, mỗi tầng 2 phòng rộng, đầy đủ công năng. ( T1 thông sàn kinh doanh ).  + Giá 6.3 tỷ Thương Lượng cần bán nhanh.  + Sổ vuông đỏ đẹp chính chủ, pháp lý chuẩn.  # HotLine: 0983858722 Tình nhà phố ( chuyên mua bán nhận ký gửi nhà, đất Thổ cư có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821282.6023843
"5,5 tỷ VNĐ",Đường Vương Thừa Vũ phường Thanh Xuân Trung, 43m2, 4, 4, 4, 4, 3,Bán nhà Vương Thừa Vũ Thanh Xuân - Nhà lô góc hai mặt thoáng vĩnh viễn thoáng mát  Khu phân lô cán bộ quân đội.vi trí đep yên tĩnh.dân trí cao khu vực gần chợ  thuận tiện mua bán nhiều tiện ích xung quanh  Vực gần trường học và chỗ để xe ô tô  Đường rộng xe ba gác vào tận nhà.giao thông thuận tiên Sổ đỏ đẹp vuông sẵn sàng giao dịch Liên hệ em TRUNG 0981869883 sẽ được tư vấn và xem nhà miễn phí!!!!,07/06/2022,Tin thường,batdongsan_so_com_vn_1673821283.6585584
"5,4 tỷ VNĐ",Vạn Phúc- Hà Đông, 46m2,,, 5,,,"Bán nhà Vạn Phúc, Hà Đông, 46m, 5 tầng, ngõ ô tô thông, dân xây Cần tền bán gấp nhà đẹp nằm ở vị trí đắc địa Vạn Phúc, Quận Hà Đông , thuộc trung tâm văn hoá- chính trị đặc biệt nổi tiếng với làng Lụa. Nhà xây khung cột chắc chắn với 5 tầng thoáng sáng, thiết kế hiện đại, các phòng rộng ngập tràn ánh sáng với giếng trời mát mẻ, nội thất xịn chỉ việc xách vali đến ở, ngõ ô tô rộng thông muôn nơi. Xung quanh nhà đầy đủ tiện ích: Ngân hàng, siêu thị, bệnh viện, bưu điện, công viên,…Giao thông thuộc trục chính di chuyển thuận lợi giáp văn Quán, hàng xóm yết Kiêu, thông sang Ngô Quyền, vài bước ra Quang Trung, cắt ngang Tố Hữu và phố Nguyễn Thanh Bình,… Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 5.4 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn. ",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821284.6618745
"5,4 tỷ VNĐ",Vạn Phúc- Hà Đông, 46m2,,, 5,,,"Bán nhà Vạn Phúc, Hà Đông, 46m, 5 tầng, ngõ ô tô thông, dân xây Cần tền bán gấp nhà đẹp nằm ở vị trí đắc địa Vạn Phúc, Quận Hà Đông , thuộc trung tâm văn hoá- chính trị đặc biệt nổi tiếng với làng Lụa. Nhà xây khung cột chắc chắn với 5 tầng thoáng sáng, thiết kế hiện đại, các phòng rộng ngập tràn ánh sáng với giếng trời mát mẻ, nội thất xịn chỉ việc xách vali đến ở, ngõ ô tô rộng thông muôn nơi. Xung quanh nhà đầy đủ tiện ích: Ngân hàng, siêu thị, bệnh viện, bưu điện, công viên,…Giao thông thuộc trục chính di chuyển thuận lợi giáp văn Quán, hàng xóm yết Kiêu, thông sang Ngô Quyền, vài bước ra Quang Trung, cắt ngang Tố Hữu và phố Nguyễn Thanh Bình,… Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 5.4 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",07/06/2022,Tin thường,batdongsan_so_com_vn_1673821290.390411
"14,2 tỷ VNĐ","NGUYỄN VĂN CỪ,LONG BIÊN", 54m2,,,,,,"
    










CHỦ NHÀ CHUYỂN SANG VINHOME NÊN BÁN NHÀ LÔ GÓC CỰC ĐẸP, SANG- XỊN-MỊN
- Nhà đẹp nằm trên phố VIP Nguyễn Văn Cừ, ngõ ô tô tránh
- Mặt tiền rộng, kinh doanh, cho thuê, làm gara đều được
- Nhà mới xây, thiết kế cực xịn
- Gần trường học, chợ, TTTM, bệnh viện...
- Tầng 1: Gara, kinh doanh
- Tầng 2: phòng khách, bếp,nvs
- Tầng 3,4: phòng ngủ, nvs
- Tầng 5: Phòng thờ, sân phơi, bbq
SỔ ĐẸP NHƯ BAO DIÊM CẤT KÉT, GIAO DỊCH NGAY
LIÊN HỆ XEM NHÀ: PHƯƠNG QUỲNH - 0337594758



 




 


 



 



 




 



 


 





",06/06/2022,Tin thường,batdongsan_so_com_vn_1673821291.37679
"28,5 tỷ VNĐ","Nguyễn Văn Cừ, Long Biên", 90m2,,,,,,"- Chủ nhà chuyển về sống với con cái nên cần bán nhà tại mặt phố Nguyễn Văn Cừ, Long Biên. - Nhà có vị trí đắc địa, kinh doanh sầm uất ngày đêm, đa ngành nghề, ô tô đỗ cửa, 2 mặt tiền rộng thông thoáng – mặt ngõ nhìn ra Hồ sinh thái, vỉa hè rộng rãi kinh doanh tiện ích. - Giao thông thuận tiện, nằm ngay trên trục đường chính Nguyễn Văn Cừ, giao thương thủ đô, đường 2 chiều tiện ích, gần các phố Nguyễn Sơn, Ngọc Lâm, khu an sinh xã hội tốt. - Gần chợ Ngọc Lâm, Bến xe Gia Lâm ngay sau, ngân hàng, siêu thị, các trường c1, c3, bệnh viện Bắc Hà, Tâm Anh, sang TT Hà Nội 10 phút. - Hiện trạng nhà đang là Cấp 4, đang cho thuê kinh doanh thu nhập cao hàng tháng. - Sổ đỏ chính chủ, sẵn sàng giao dịch. - Liên hệ xem nhà: Phương Quỳnh - 0337594758",06/06/2022,Tin thường,batdongsan_so_com_vn_1673821292.334737
