price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"2,6 tỷ VNĐ",Đường La Nội phường Dương Nội, 37m2, 4, 3, 4, 3, 3,""";="""" mso-hansi-font-family:="""" calibri;="""" mso-bidi-font-family:="""" calibri'spantimes="""" calibri'="""" p="""" class=""MsoNormalSPAN"" ui"",sans-serif;="""" background:="""" white;="""" color:="""" #001a33;="""" line-height:="""" 107%;="""" mso-ansi-language:="""" vi'="""">+ Vị trí căn nhà nằm trong khu Dương Nội, cách MP Lê Trọng Tấn gần 1km, ngõ thông sang La Phù, Quyết Tiến, La Dương+ Tiện ích trường chợ, trạm y tế, ngay gần nhà, hưởng trọn vẹn đại tiện ích siêu thị AEON MALL+ Sổ đỏ đầy đủ, chủ cần bán gấp trong tuần+ Liên hệ: Em Thảo Thảo: 0823928393, để đi xem nhà miễn phí, và được tư vân tận tâm nhất, TRÂN TRỌNG!!!   ",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792619.4244206
"5,8 tỷ VNĐ",Đường Phú Đô phường Phú Đô, 72m2, 5, 4,,,,"
    Bán đất  Phú Đô - Mỹ Đình 72m2, mặt tiền rộng, nở hậu, ngõ thông, xây chung cư mini, văn phòngMô tả:- Từ nhà ra mặt phố Phú Đô tầm 15m, trước nhà rộng, thoáng, bên cạnh đã xây ccmn 7 Tầng, khổ đất xây ccmn thì hái ra tiền, khu vực cực tiềm năng. Đông dân cư- Sổ đỏ sẵn sàng giao dịch.Liên hệ Em Anh: 0961482368
",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792620.7977474
"4,25 tỷ VNĐ",Đường An Đào D phường Trâu Quỳ, 106m2, 10, 10, 1, 1, 1,"– Diện tích thông thủy: 98,1m2– Nội thất được đầu tư tỉ mỉ chi tiết, sàn gạch – trần nhà làm lại hoàn toàn, có phòng xông hơi.LIÊN HỆ: Ms Anh Thư 032.631.2138 (call/zalo/imess) để được tư vấn thêm thông tin chi tiết và xem nhà trực tiếp.",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792622.0992646
22 tỷ VNĐ,Đường Đặng Tiến Đông phường Trung Liệt, 68m2, 4, 12, 3, 4, 3,", ""times="""" new="""" roman"";="""" mso-themecolor:="""" text1;="""" mso-style-textoutline-type:="""" none;="""" mso-style-textoutline-outlinestyle-dpiwidth:="""" 0pt;="""" mso-style-textoutline-outlinestyle-linecap:="""" flat;="""" mso-style-textoutline-outlinestyle-join:="""" round;="""" mso-style-textoutline-outlinestyle-pctmiterlimit:="""" 0%;="""" mso-style-textoutline-outlinestyle-dash:="""" solid;="""" mso-style-textoutline-outlinestyle-align:="""" center;="""" mso-style-textoutline-outlinestyle-compound:="""" simple;="""" mso-effects-shadow-color:="""" mso-effects-shadow-themecolor:="""" dark1;="""" mso-effects-shadow-alpha:="""" 40.0%;="""" mso-effects-shadow-dpiradius:="""" 3.0pt;="""" mso-effects-shadow-dpidistance:="""" 1.5pt;="""" mso-effects-shadow-angledirection:="""" 2700000;="""" mso-effects-shadow-align:="""" topleft;="""" mso-effects-shadow-pctsx:="""" 100.0%;="""" mso-effects-shadow-pctsy:="""" mso-effects-shadow-anglekx:="""" 0;="""" mso-effects-shadow-angleky:="""" mso-ansi-language:="""" vi'="""" view="""" hồ="""" hoàng="""" cầu="""" thoáng="""" mát.="""" spanspan="""" 0'="""">Ngồi nhà Nđêm giao thừa. Một nơi ở đẹp với yếu tố kinh doanh cực mạnh. .  ""times="""" new="""" roman"";="""" mso-themecolor:="""" text1;="""" mso-style-textoutline-type:="""" none;="""" mso-style-textoutline-outlinestyle-dpiwidth:="""" 0pt;="""" mso-style-textoutline-outlinestyle-linecap:="""" flat;="""" mso-style-textoutline-outlinestyle-join:="""" round;="""" mso-style-textoutline-outlinestyle-pctmiterlimit:="""" 0%;="""" mso-style-textoutline-outlinestyle-dash:="""" solid;="""" mso-style-textoutline-outlinestyle-align:="""" center;="""" mso-style-textoutline-outlinestyle-compound:="""" simple;="""" mso-effects-shadow-color:="""" mso-effects-shadow-themecolor:="""" dark1;="""" mso-effects-shadow-alpha:="""" 40.0%;="""" mso-effects-shadow-dpiradius:="""" 3.0pt;="""" mso-effects-shadow-dpidistance:="""" 1.5pt;="""" mso-effects-shadow-angledirection:="""" 2700000;="""" mso-effects-shadow-align:="""" topleft;="""" mso-effects-shadow-pctsx:="""" 100.0%;="""" mso-effects-shadow-pctsy:="""" mso-effects-shadow-anglekx:="""" 0;="""" mso-effects-shadow-angleky:="""" mso-ansi-language:="""" vi'chủ="""" mới="""" spanspanarial"",sans-serif;="""" 0'="""" về="""" có="""" thể="""" sửa="""" sang="""" lại="""" hoặc="""" đập="""" đi="""" xây="""" tòa="""" nhà="""" văn="""" phòng="""" 8="""" tầng="""" thang="""" máy="""" thì="""" cho="""" thuê="""" cũng="""" như="""" ở="""" và="""" kinh="""" doanh="""" hái="""" ra="""" tiền.="""" spanspan="""" background:="""" white;="""" vi'=""""> AE đến chơi nhà cũng phải ƯỚC AO+ Về làm hàng xóm của các bác Quan Chức   sáng thể dục chiều câu cá,  ""times="""" new="""" roman"";="""" mso-themecolor:="""" text1;="""" mso-style-textoutline-type:="""" none;="""" mso-style-textoutline-outlinestyle-dpiwidth:="""" 0pt;="""" mso-style-textoutline-outlinestyle-linecap:="""" flat;="""" mso-style-textoutline-outlinestyle-join:="""" round;="""" mso-style-textoutline-outlinestyle-pctmiterlimit:="""" 0%;="""" mso-style-textoutline-outlinestyle-dash:="""" solid;="""" mso-style-textoutline-outlinestyle-align:="""" center;="""" mso-style-textoutline-outlinestyle-compound:="""" simple;="""" mso-effects-shadow-color:="""" mso-effects-shadow-themecolor:="""" dark1;="""" mso-effects-shadow-alpha:="""" 40.0%;="""" mso-effects-shadow-dpiradius:="""" 3.0pt;="""" mso-effects-shadow-dpidistance:="""" 1.5pt;="""" mso-effects-shadow-angledirection:="""" 2700000;="""" mso-effects-shadow-align:="""" topleft;="""" mso-effects-shadow-pctsx:="""" 100.0%;="""" mso-effects-shadow-pctsy:="""" mso-effects-shadow-anglekx:="""" 0;="""" mso-effects-shadow-angleky:="""" mso-ansi-language:="""" vi'sống="""" cho="""" đáng="""" sống,="""" tăng="""" thêm="""" tuổi="""" thọ="""" ...="""" spanspanarial"",sans-serif;="""" background:="""" white;="""" 0'="""" span="""" p="""" class=""MsoNormalSPAN"" vi'="""">+ Sổ đỏ đẹp, sẵn giao dịch",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792623.2262497
"4,7 tỷ VNĐ",Đường Đội cấn phường Đội Cấn, 38m2,, 3, 5, 3, 4,"
    Cần bán nhà Đội Cấn - 38m2
Chính chủ cần bán gấp nên giá rẻ
Mô tả:
- Nhà 5 tầng , ngõ yên tĩnh , khu phân lô cán bộ , lô góc 2 mặt thoáng
- ️Nhà mình cách đường oto tránh 80 m
- ️Ngõ trước nhà 2.5m
Sổ đỏ chính chủ - thông tin chính xác
LH: 0393772225
#doican",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792624.3043668
"11,6 tỷ VNĐ",Đường Nguyễn Khánh Toàn phường Nghĩa Đô, 50m2, 5, 6, 7, 5, 5,"
    Nhà ĐẸP Nguyễn Khánh Toàn 50m 7 tầng, MT5m. ô tô tránh, dừng đỗ. Ngõ thông, kinh doanh tốt. 11.6 tỷ. 0836797686
Vị trí: vô cùng đẹp. Đường trước nhà ô tô tránh, dừng, đỗ. Ngõ thông, kinh doanh mọi loại hình. Đường Nguyễn Khánh Toàn nơi tiếp giáp quận Ba Đình, Cầu Giấy, thông các tuyến phố Đào Tấn, Quan Hoa, Dương Quảng Hàm, Nguyễn Văn Huyên, Cầu Giấy.
Nhà xây mới tinh, đẹp lung linh. mặt tiền rộng, nội thất xịn. Thiết kế đầy đủ công năng: Gara, thông sàn, phòng ngủ, phòng thờ, sân phơi
Sổ đỏ: Vuông đẹp.
LH: NgọcDuyên",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792625.2907264
"3,65 tỷ VNĐ",Đường Khương Đình phường Khương Đình, 38m2, 3, 3, 4, 4, 3,"BÁN NHÀ MẶT NGÕ PHỐ KHƯƠNG ĐÌNH THANH XUÂN NHÀ CHỦ TỰ XÂY ,THIẾT KẾ ĐEP Ở LUÔN, NGÕ RỘNG THÔNG THOÁNG, GẦN CHỢ TRƯỜNG HỌC VÀI BƯỚC CHÂN NGÃ TƯ SỞ, ROYALCITY + Tổng 4 Phòng ngủ ++ SỔ ĐỎ CHÍNH CHỦ ++ LH Trực tiếp ;  0916 621 470 ++ Miễn trung gian Môi giới",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792626.2541502
4 ngàn VNĐ,Đường Tôn Đức Thắng phường Hàng Bột, 38m2, 5, 2, 5, 3, 4,,25/10/2022,Tin thường,batdongsan_so_com_vn_1673792627.4609213
"5,9 tỷ VNĐ",Đường Nguyễn Khang phường Yên Hòa, 45m2, 4, 4, 5, 6,,"+ Vị trí: Đẹp của đẹp. Gần phố - ô tô vào nhà - kinh doanh.  - Tầng lửng: làm kho - Tầng 5: sân phơi. Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7     ",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792628.6128395
"3,65 tỷ VNĐ",Đường Khương Đình phường Khương Đình, 38m2, 3, 3, 4, 4, 3,"BÁN NHÀ MẶT NGÕ PHỐ KHƯƠNG ĐÌNH THANH XUÂN NHÀ CHỦ TỰ XÂY ,THIẾT KẾ ĐEP Ở LUÔN, NGÕ RỘNG THÔNG THOÁNG, GẦN CHỢ TRƯỜNG HỌC VÀI BƯỚC CHÂN NGÃ TƯ SỞ, ROYALCITY + Tổng 4 Phòng ngủ ++ SỔ ĐỎ CHÍNH CHỦ ++ LH Trực tiếp ;  0916 621 470 ++ Miễn trung gian Môi giới",25/10/2022,Tin thường,batdongsan_so_com_vn_1673792629.654058
