price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
40 tỷ VNĐ,lê Thanh Nghị, 120m2,"Mô tả Cần bán nhà mặt phố Lê Thanh Nghị, Hai Bà Trưng, 110m2, mặt tiền rộng hơn 5m,vị trí đẹp nhất phố, ngay gần Giải Phóng, Trần Đại Nghĩa, Tạ Quang Bửu, Đại Cồ Việt, Thanh Nhàn,… + Gần các trường Bách Khoa, Xây Dựng, Kinh Tế QD + Khu vực đông dân cư, sinh viên, Kinh doanh ngày đêm. + Nhà hiện 5 tầng có thể đập đi xây 10 tầng + Nhà 3 mặt thoáng. + Sổ Đỏ chính chủ, pháp lý chuẩn. + Giá 40 tỷ. Liên hệ: Nghĩa – 0868181683 (để làm việc chính chủ)",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819025.82117,,,,,
"7,6 tỷ VNĐ","Khương Trung, Thanh Xuân, Hà Nội.", 42m2," * CC bán nhà đường Khương Trung, Thanh Xuân, nhà xây mới cứng, thiết kế đẹp, phong cách hiện đại, Full thiết bị nội thất cao cấp, tổng 6 ngủ, chuẩn công năng, đường trước nhà ô tô đỗ cửa, ô tô vào nhà.  + DT 42/46m, 6T, MT 5.6m, giá 7.6 tỷ ( LH xem, thương lượng ).  + Vị trí: thoáng đẹp, thuận tiện, gần Trường THCS Nguyễn Trãi, Trường Tiểu học Nguyễn Trãi, gần cạnh phố Vũ Tông Phan vài chăm mét ra Vinhomes Royal City, ngã tư Sở đường Nguyễn Trãi, Láng, Tây Sơn, Trường Chinh.  + Sổ đỏ đẹp, phân lô chính chủ, sẵn sàng giao dịch.  # HotLine: 0906113879 Tình nhà phố ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819027.5485494, 5, 4, 5, 6,
"3,2 tỷ VNĐ",PHƯƠNG CANH, 38m2,"+ Nhà Phương Canh ô tô, thông ra khu đô thị Xuân Phương. Chỉ mất 10 phút đến bến xe Mỹ Đình, sân vận động Mỹ Đình. Xung quanh nhà rất nhiều dự án đang triển khai, tương lai giá trị tăng cao.+ Cách 10m ra ô tô tránh, dừng đỗ. 30m ra mặt phố Phương Canh bạt ngàn tiện ích cuộc sống, trường học các cấp Xuân Phương ngay gần nhà. Trường Cao đẳng FPT cách nhà 5 phút đi xe.+ Nhà xây khung cột bê tông, thiết kế hiện đại. Ngõ trước nhà ô tô dừng đỗ, phù hợp kinh doanh nhỏ: tạp hóa, tiệm giặt...Liên hệ: Thành Tâm - BĐS Vip Thổ địa Hà Thành Call & Zalo 0586434444 (24/24) Để được Tư vấn và dẫn đi xem nhà hoàn toàn miễn phí! Hiên tại Mình  đã chuyển giao sở hữu cho hơn 100 gia đình. Với phương châm dốc sức phụng sự Quý Khách hàng lựa chọn được ngôi nhà, lô đất ưng ý nhất.",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819028.7693288, 4,, 5,,
"29,5 tỷ VNĐ",Đường Phạm Tuấn Tài phường Quan Hoa, 55m2,"
    * Mô tả:
+ Nhà tọa lạc ở vị trí đắc địa, vỉa hè 2 bên, ô tô dừng đỗ ngày đêm. , giao thông thuận tiện đi sân bay Nội Bài, trung tâm Hà Nội...
+ Nhà thiết kế theo tiêu chuẩn khách sạn 3 SAO, với 8 tầng nổi và 1 tầng hầm, gồm 12 phòng. Chủ tự khai thác với doanh thu khoảng 1 tỷ 2/năm. + Nội thất hiện đại, cao cấp, khách mua về chỉ việc tiếp tục khai thác.
+ Sổ đỏ vuông đẹp, cất két.
",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819034.3303297, 8, 7, 9, 12, 14
11 tỷ VNĐ,"Quan Nhân, Thanh Xuân, Hà Nội.", 42m2," # Bán nhà mặt tiền phố Quan Nhân, Thanh Xuân. Đường 3 ô tô tránh, vỉa hè 2 bên, kinh doanh tấp nập, nhà 2,5T chủ xác định bán đất. phù hợp xây mới 5 -7 tầng thang máy, kinh doanh các loại hình. DT 42/44m2T1, MT 4.6m, giá chỉ 11 tỷ. + Vị trí: đẹp nhất phố Quan Nhân, nơi giao thoa giữa 3 quận Cầu Giấy, Đống Đa, Thanh Xuân, người qua như hội, kinh doanh hối hả ngày đêm. + Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch. + Giá chỉ 11 tỷ LH xem nhà, thương lượng trực tiếp, miễn trung gian. # HotLine: Tình nhà phố 0906113879 ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông - Hà Nội ).",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819035.8171787, 4, 8, 3, 3,
"4,2 tỷ VNĐ",Tây Trà, 40m2,"Ô TÔ ĐỖ CỬA, 5m RA Ô TÔ TRÁNH, NHÀ DÂN CỰC ĐẸP, TẶNG NỘI THẤT S = 40m2, 5 tầng 1 tum,  giá 4.2 tỷ  + Vị trí cực đẹp, ngõ nông thoáng, ô tô đỗ ngày đêm, sau 1 nhà ra mặt phố, trong tầm giá không thể có căn thứ hai. + Nhà dân xây được 2 năm, còn rất đẹp và chắc chắn, nội thất sang trọng. + Thiết kế: - Tầng 1:  Phòng khách + bếp + vs + thang máy. - Tầng 2, 3, 4: Mỗi tầng 1 phòng + vs.- Tầng 5:  Phòng thờ.- Tum làm Sân Phơi. + Sổ đỏ đẹp, chủ muốn bán gấp. + Giao thông: Lĩnh Nam, Nam Dư, Vĩnh Hưng, Vành Đai 3, Tây Trà, ... * Liên hệ em Bình, chỉ bán nhà đẹp giá tốt, tư vấn và xem nhà nhiệt tình, miễn phí. * Không tiếp môi giới.",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819037.2034419, 4,, 5, 3,
"6,8 tỷ VNĐ","Phố Thụy Khuê, Phường Bưởi", 46m2,"Vị trí: Nhà 2 mặt thoáng, cách ô tô đỗ 50m, ngõ thông ra phố Trích sài, gần bệnh viện Melatech. Nhà xây mới 6 tầng khung cột bê tông, cầu thang giữa nhà, nở hậu nhà 2 mặt thoáng, nội thất sang trọng, thiết bị ngoại nhập, cửa, cầu thang gỗ lim Nam Phi, có hệ năng lượng mặt trời, mỗi tầng 2 phòng rộng rãi và phòng nào cũng có cửa sổ và gió đối lưu. Thiết kế & Diện tích:  Nhà 46m2, mặt tiền 4.1m, 6 tầng + Tầng 1: Phòng khách, bếp, wc, để xe + Tầng 2, 3, 4, 5: Mỗi tầng 2 phòng,  wc + Tầng 6: nhìn ra Hồ Tây thơ mộng, sân phơi, vườn trồng rau sạch, phòng tập thể dục Vị trí đẹp, yên tĩnh, an sinh tuyệt vời. Sổ đỏ đẹp, sẵn sàng giao dịch Để biết thêm thông tin LH Mr Chính 0792122918 xem chi tiết nhà",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819038.4550924, 4,, 6, 8, 6
100 triệu VNĐ/m2,Phường Xuân Đỉnh, 35m2,"Cực Hót. Bán nhà Xuân Đỉnh.10m ra phố 35m2, 5tầng. Giá nhỉnh 4 tỷ.+ Vị trí đắc địa trung tâm Quận Bắc Từ Liêm 10m ra phố. Tiện ích miễn bàn.+ + Nhà xây thiết kế thông minh, mặt tiền đẹp,.Tặng hết nội thất cao cấp. xachx vali vào ở ngay, công năng đầy đủ.+ Đường tuyến chính quốc lộ đi thông các Phường,Huyện, Quận nội thành Hà Nội.+ Sổ đỏ chính chủ vuông vắn sẵn sàng giao dịch.+ Giá:Thỏa thuận.Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, thủ tục sang tên nhanh gọn. + Tư vấn 24/7.",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819039.4814222,,,,,
"4,85 tỷ VNĐ","Đinh Công Thượng, Hoàng Mai", 50m2,"+ Ngõ ô tô tránh, thông, kinh doanh sầm uất, có dự án quy hoạch mở rộng thêm 5m, tiện ích gần Trường, Chợ, KĐT Định Công, đường Vành đai . + Nhà mới, chủ đầu tư có tiếng xây dựng chỉ 1 căn đơn lập, mặt tiền thênh thang vô cùng thoáng sáng. + Thiết kế hiện đại, sang trọng: - Tầng 1: Để xe, Phòng khách cực rộng, cầu thang WC cuối. - Tầng 2: Bếp + Phòng ăn, Phòng ngủ rộng, cầu thang WC giữa. - Tầng 3: Cầu thang WC giữa, 2 Phòng ngủ rộng. - Tầng 4: Phòng thờ, Sân phơi, 1 Phòng ngủ rộng. + Sổ đỏ vuông đẹp.",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819040.7540164,,,,,
"4,7 tỷ VNĐ",Phố Nhân Hòa, 44m2,"+ Bán nhà Phố Nhân Hòa - Thanh xuân,44m2, 5 Tầng, LÔ GÓC, 4.7 Tỷ.+ Trung tâm Quận Thanh Xuân, tiện ích xung quanh không thiếu thứ gì.+ Ngõ nông rộng, đường trước nhà rộng thoáng thông tứ tung.+ Nhà LÔ GÓC 2 mặt thoáng sáng nên phòng nào cũng có cửa sổ.+ Thiết kế nhà hiện đại, nội thất cao cấp, đầy đủ công năng sử dụng. LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",19/06/2022,Tin thường,batdongsan_so_com_vn_1673819042.0230381,,, 5,,
