price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
2 tỷ VNĐ,Đường Quốc lộ 5 phường Trâu Quỳ, 70m2, 10, 50, 22, 2, 2,🏠 CHUẨN MỰC SỐNG QUỐC TẾ TẠI VINHOMES OCEAN PARK GIA LÂM  CHÍNH CHỦ BÁN CĂN HỘ 2PN2VS DT: 70m2TẦNG: TRUNGHƯỚNG: MÁTNỘI THẤT: ĐÃ HOÀN THIỆN SỔ ĐỎ: SẴN SÀNG GIAO DỊCH  GIÁ CHỈ 2TỶ   CHỦ NHÀ THIỆN CHÍ BÁN TÌM KHÁCH HÀNG THIỆN CHÍ MUA #chung_cư_vinhomes #quận_ocean #vinhomes_ocean_park #Vinhomes_Gia_Lâm #căn_hộ_chung_cư_giá_tốt #căn_2pn_2vs ,11/07/2022,Tin thường,batdongsan_so_com_vn_1673815293.285148
"14,5 tỷ VNĐ",Đường Ái Mộ phường Bồ Đề, 90m2, 4, 15, 6, 7, 7,"
    CẦN BÁN NHÀ CHÍNH CHỦ TẠI NGUYỄN VĂN CỪ, ÁI MỘ, BỒ ĐỀ- QUẬN LONG BIÊN (Sổ đỏ pháp lý chuẩn, sẵn sàng giao dịch, sang tên ngay trong ngày)- Địa chỉ: Nguyễn Văn Cừ, Ái Mộ, Bồ Đề - Long Biên - Hà Nội- Giá: 14.5tỉ (có thương lượng)- Diện tích: 90m2×6T, thang máy (mặt tiền = hậu = 4.5m )*Hướng Đông Nam- Không gian:+ Tầng 1: gara, wc nhỏ, thang máy furi 450kg. Hồ cá koi đã lắp đặt đầy đủ thiết bị máy lọc bể lọc, cây phát tài. Phòng khách cao 5m. Sâu 6,5m, ngang 4,5m cực đẳng cấp cho lãnh đạo tiếp khách. + Tầng 2: 1 phòng ngủ khép kín wc, có phòng giặt riêng biệt.+ Tầng 3: 2 phòng ngủ khép kín thông ra giếng trời to hơn ngõ. Thoáng mát ánh sáng ngập tràn.+ Tầng 4: 2 phòng ngủ khép kín trước sau đều có ban công tiểu cảnh. + Tầng 5: 1 phòng bếp ăn rộng, 1 phòng ngủ khép kín có view cao đẹp như chung cư. + Tầng 6: 1 phòng thờ riêng biệt, 1 bếp cho roftop , sân vườn. Nhà xây dựng có đầy đủ bản vẽ và video quay lại quá trình xây dựng, ghi lại quá trình đổ cột đổ mái, đan sắt sàn dầm cột chi tiết đến từng kích thước sợi thép . Móng ép cọc bêtông 20x20 sâu 20m 1 cọc. Mỗi đài ép 5 cọc .nhà tổng cộng 12 đài cọc. Cực chắc chắn . Sắt dầm sử dụng sắt 20, sắt sàn đan 2 lớp sắt 10 kích thước a150. Sắt cột phi 18 toàn bộ. Bêtông tươi mác 300. Cát vàng cánh to. Kết cấu nhà xử dụng khung cột chịu lực, tường 10 gạch đặc . Hệ thống nước dùng toàn bộ ống vespo hàn nhiệt, điện đi gen cứng. Dây điện Trần Phú toàn bộ. Thiết bị điện nhập Đức toàn bộ mặt hạt công tắc ổ cắm. Bóng đèn philip vuông 7w. Gạch ốp lát sử dụng gạch granit khổ to kích thước 75x150. Cửa nhôm xingfa quảng đông bản to nhất. Thiết bị nội thất phòng tắm, vách tắm kính full 7wc. Cầu thang lim nam phi con tiện sắt sơn tĩnh điện.* Phong thủy rất tốt, các phòng đều rất thoáng và sáng, công năng sử dụng hợp lí.-Vị trí đắc địa, giao thông đi lại thuận lợi, thuộc khu dân cư đông đúc, dân trí cao. Tất cả đường thông ôtô. Đường trước nhà 4,5m xe bán tải thẳng nhà, xe tải chạy thông các ngõ trước sau.- Tiện ích xung quanh: Nhà nằm ở vị trí đắc địa cạnh hàng xóm đẳng cấp biệt thự đại gia quan chức. Đi bộ 1 phút ra bệnh viện Bắc Hà, 1 phút ra trường quốc tế Wellspring.LH trực tiếp hoặc ib zalo Em Linh 091.528.7819",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815294.7856472
"6,9 tỷ VNĐ",Đường Phạm Thận Duật phường Mai Dịch, 54m2, 4, 4, 1, 2, 1,"Bán gấp nhà cấp 4 phố Phạm Thận Duật, 54m2, phân lô, ô tô tránh, giá 6.9 tỷ. Nhà nằm vị trí đẹp khu phân lô Bộ Công An, ngõ thông ô tô chạy vòng quanh, tiện ích xung quanh bạt ngàn, giao cắt đường Phạm Văn Đồng, Hồ Tùng Mậu, Cổ Nhuế, phố Doãn Kế Thiện, phố Nguyễn Khả Trạc, phố Mai Dịch, gần các trường Đại học Sân khấu Điện ảnh, Đại học Thương Mại, Đại học Ngoại Ngữ, Đại học Quốc Gia. Nhà có thể xây được 8 tầng, phù hợp xây CCMN hoặc tòa nhà văn phòng. Khu vực dân trí cao, hàng xóm toàn quan chức cấp cao, an ninh tốt. Sổ đỏ vuông như tờ A4, pháp lý sạch giao dịch nhanh. Liên hệ tôi: Dự để được xem nhà.",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815296.055252
"8,6 tỷ VNĐ","Bát Khối, Long Biên, Hà Nội", 50m2, 5, 5, 6, 4, 4,"+ Gần hồ, gần công viên, BV Tâm Anh, siêu thị, hàng ăn quán xá cực kì nhiều. Tiện ích khỏi bàn.+ Nhà có gara oto+ Nhà chủ tự xây 50m2 - 6 tầng, thiết kế hiện đại sang trọng, thiết kế hiện đại đầy đủ các phòng ( phòng thờ, phòng khách, phòng bếp, phòng ngủ, nhà vệ sinh, sân chill,...)  + Có full đồ nội thất xịn xò + Sổ nở hậu đẹp. Hướng nhà và phong thủy đều tốtHotline: 0978600*** - Em Thành Long Biên để được tư vấn, xem nhà miễn phí, hỗ trợ vay vốn ngân hàng, pháp lý, phong thủy, sang tên làm sổ,... ",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815297.2470644
"14,68 tỷ VNĐ",Mễ Trì, 90m2,,,,,,"CẦN BÁN NHÀ CCMN MỸ ĐÌNH 96M MẶT 6,5M Ô TÔ THANG MÁY NHỈNH 14 TỶ + CẦN BÁN NHÀ CCMN Mỹ Đình Căn Hộ Cao Cấp  96m Mt 6,5m DT 1 Tỷ/ năm Nhỉnh 14 TỶ . + Vị trí đẹp: Gần nhiều trường Đại Học, ĐH Thương Mại, ĐH Quốc Gia , ĐH Sư Phạm.  Gần Bến xe Mỹ Đình, Gần Đường chính lớn Đại Lộ Thăng Long, Phạm Hùng , Nguyễn Hoàng, Hồ Tùng Mậu, Lê Đức Thọ, Bệnh Viện 19-8, Chợ.. + Địa điểm : Siêu Hot kinh doanh,Cho thuê, Đông Sinh viên, Công nhân. + Tiện ích: Doanh thu gần 1 Tỷ/ 1 năm.  Sẵn ở , Sạch sẽ yên tĩnh, Đường rộng Ô tô tránh nhau. +  Diện tích: 96m2  Sổ đỏ chính chủ, pháp lý sạch, sang tên nhanh gọn. + Giá Bán:  Thương Lượng . Liên hệ: Đức Trung 0812212525.",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815298.7590177
"6,8 tỷ VNĐ",phố Trung Hòa, 75m2,,,,,,"Bán Nhà Phố Yên Hòa rẻ Nhất Quận Cầu Giấy, Ôtô đỗ, DT 75m2, MT 7.5m, Giá 6.8 tỷ.+ Nhà đẹp ở luôn, thoáng trước thoáng sau, xây dựng kiên cố, thiết kế hợp lý, không gian bên trong long lanh như biệt thự.  ngõ vào nhà rộng, nông, thoáng, ô tô đỗ cửa.+ Vị trí cực đẹp, trung tâm của Quận Cầu Giấy, cách mặt phố Yên Hòa chỉ 30m, tương lai Đường Yên Hòa mở rộng giá trị sẽ tăng lên gấp nhiều lần. Di chuyển sang các Quận Đống Đa, Ba Đình hay Thanh Xuân đều rất nhanh chóng.+ Khu vực sạch sẽ văn minh, dân trí cao, an ninh tốt, giao thông thuận lợi, xung quanh vô vàn tiện ích. Hiện tại đẹp, tương lai còn đẹp hơn.+ Mặt tiền rộng, có thể đầu tư chia đôi xây 2 căn 5 tầng đẹp long lanh, khách mua trong tích tắc.+ Diện tích lý tưởng để xây Tòa chung cư mini cho thuê doanh thu ngoài mong đợi.+ Gần các tuyến đường sầm uất Trần Duy Hưng, Trung Kính, Láng...+ Sổ vuông đẹp nét căng, pháp lý rõ ràng sẵn sàng sang tên ngay.  Liên hệ: A Thuật Thổ Cư 087788336miễn phí.",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815300.0695117
"4,35 tỷ VNĐ",Đường Yên Hòa phường Yên Hòa, 38m2, 4, 3, 5, 3, 4,"Anh họ gửi bán căn nhà ngõ 235 Yên Hòa, phường Yên Hòa, quận Cầu Giấy (gần Trung Kính lớn) Nhà khung cột bê tông chắc chắn, gần đường, gần trường cấp 2, cấp 3 Yên Hòa. Nhà 2 mặt thoáng trước sau, ngập tràn ánh sáng tự nhiên. Nhà đầy đủ trang thiết bị, nội thất, về ở ngay và luôn. Thiết kế 5 tầng, cầu thang cuối nhà thuận tiện sinh hoạt. Tổng 3 phòng ngủ + bếp + phòng thờ + sân thượng. Cách phố 80m, ngõ vào nhà ba gác tránh xe máy Sổ đỏ vuông đẹp nở hậu, sẵn sàng giao dịch. Liên hệ xem nhà: (sms/zalo/call) - Em Huyền 1996",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815301.3062031
"2,7 tỷ VNĐ",Mậu Lương - Kiến Hưng, 25m2, 3,, 5, 3, 3,"+ Tôi có căn nhà mới xây xong ở Mậu Lương – Kiến Hưng cần bán, thiết kế nhà 5 tầng, 3 phòng ngủ, 3 wc giá 2.7 tỷ (Có thương lượng). + Vị trí thoáng đẹp, ngõ nông xe máy tránh nhau, xung quanh gần Bệnh viện 103, chợ Đa sỹ, KĐT Kiến Hưng, KĐT Xa La, các tiện ích đầy đủ. + Tương lai ở đây khá phát triển, hiện giờ khu vực tương đối đông dân cư, giao thông đi lại nhộn nhịp. + Thông tin và hình ảnh đúng sự thật 100%. - Sổ đỏ chính chủ, giao dịch ngày đêm. Liên hệ 0866073986 xem nhà và gặp chính chủ MIỄN PHÍ.",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815302.6219103
"2,65 tỷ VNĐ",Văn Chương, 27m2,,,,,,"Trung tâp quận Đống Đa, nhà đẹp, cực hiếm.3 tầng + 1 lửng, nhà sạch sẽ mới.+ T1: Phòng khách, để xe, vs.+ T2: Bếp, nhà ăn, vs.+ T3: Phòng ngủ, phòng thờ, giặt đồ, sân phơi.- Sổ đỏ chính chủ, sẵn sàng giao dịch.",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815304.1828694
5 tỷ VNĐ,"Tây Sơn, Yết Kiêu, Hà Đông", 36m2,,, 5, 4,," # CC cần tiền bán gấp nhà mặt phố Tây Sơn quận Hà Đông. nhà xây chắc, thiết kế cầu thang giữa, mỗi tầng 2 phòng rộng, dầy đủ công năng. DT 36m, 6 T, giá 5 tỷ. + Vị Trí: thông thoáng, thuận tiện, khu dân trí, đường trước nhà ô tô dừng đỗ, gần Cầu Am, Chợ Vồ, Bệnh viện Đa Khoa Hà Đông. thông thương với Trương Công Định, Phan Huy Chú, Ngô Gia Khảm, Nguyễn Thượng Hiền, Phan Chu Trinh...trung tâm phố tiện ích, giao thông thuận lợi. + Sổ đỏ chính chủ, pháp lý chuẩn, sang tên nhanh. # Nhanh tay LH: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",11/07/2022,Tin thường,batdongsan_so_com_vn_1673815305.4885573
