price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"6,4 tỷ VNĐ","Xuân La, Tây Hồ", 60m2,"Bán nhà phố Xuân La, Tây Hồ,60m2,4 Tầng, ngõ ô tô, 6,4 tỷ 💯Vị trí: Nhà trong ngõ cách đường Xuân La 80m, cách Lạc Long Quân (Hồ Tây) 150m, Võ Chí Công 250m 💯Thiết kế: 60m2, 4 tầng, 4PN, 3WC, 1 phòng thờ, 1 phòng giặt, 1 sân phơi, 2 kho chứa đồ 💯Sổ đỏ chính chủ 💯Giá thương lượng: 6,4 tỷ ☎ LH 0868266138 (Zalo Lê Thắm) hỗ trợ xem nhà miễn phí!",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818521.232937,,,,,,
"19,8 tỷ VNĐ",Đường Tam Khương phường Khương Thượng, 98m2,"
    

NHÀ ĐẸP 7 TẦNG THANG MÁY- LÔ GÓC- MẶT TIỀN RỘNG- GIÁ TỐT- ĐỐNG ĐA - 19.8 TỶ.
- Gọi ngay e Quyên 0587998899 để tư vấn và xem nhà miễn phí .

Ngõ 2 Tam Khương lõi Trung Tâm Quận Đống Đa. Giao thông thuận tiện ra các phố Tôn Thất Tùng, Chùa Bộc, Trường Chinh, Phạm Ngọc Thạch, Xã Đàn…

Nhà LÔ GÓC, xây dựng 2015. Trước nhà là  thoáng sáng vĩnh viễn.
Thiết kế cực kỳ đẹp, chắc chắn, vô cùng hợp lý Với thiết kế, bài trí của chủ nhà theo phong cách Châu Âu Và các trang thiết bị đẳng cấp từ Cửa nhà, sàn gỗ, cầu thang đều từ Lim Nam Phi, tủ Bếp Từ gỗ Sồi Nga…

- Thiết kế: 
-Tầng 1: Gara, Phòng khách, WC
-Tầng 2, 3, 4 : 6 phòng ngủ, WC
- Tầng 5: 1 Phòng Ngủ Khép kín, Phòng Khách, Bếp
-Tầng 6: 2 Phòng ngủ Khép kín
- Tầng 7: 1 Phòng ngủ, Phòng Thờ, Khu Máy giặt, Vườn thượng uyển uống trà, thưởng Nguyệt

+Sổ đẹp nở hậu, chính chủ.
+ Lh e Quyên 0587998899 để xem nhà miễn phí.
",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818522.8476596, 52, 3, 7, 9, 7,
12 tỷ VNĐ,"Xuân La, Tây Hồ", 60m2,"Bán Đất Đẹp Ngõ Ô Tô-Xuân La-Tây Hồ-60m2x4 Tầng-12 Tỷ + Vị trí:  Đất tại Xuân La, Trung Tâm Tây Hồ, đi vài bước chân ra hồ tây lộng gió, ngõ thông vỉa hè ô tô tránh, ngõ phân lô bàn cờ, hướng Đông Nam mát mẻ + Diện tích: 60m2, mặt tiền ~4m + Giá:12.x tỷ (thương lượng) => Liên hệ chính chủ 0868266138 (Zalo Lê Thắm)  ",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818524.0657651,,,,,,
25 tỷ VNĐ,ngõ 213 Trần Đại Nghĩa, 110m2,"Bán toà nhà chung cư mini có 27 Phòng cho thuê, ngõ  phân lô giảng viên Đại Học Kinh Tế Trần Đại Nghĩa ,Đồng Tâm , Hai Bà Trưng, HN , trước nhà 2 ô tô tránh nhau, có vỉa hè.DT 110mx7T thang máy giá 25 tỷ Diện tích 110m2, mặt tiền 4.5m, nhà xây mới tinh 7 tầng đẹp long lanh. Thiết kế hiện đại, phong cách Châu Âu, có thang máy xịn, chuyên để cho thuê. Tầng 1: 1 phòng khép kín và chỗ để xechỗ để xeTầng 2,3,4,5,6 Thiết kế mỗi tầng 5 phòng  vệ sinh khép kín, Tầng 7:1 phòng khép kín. máy giặt, máy sấy, sân phơi.Chủ nhà đã lắp đặt đầy đủ nội thất chất lượng cao  điều hoà , Vệ sinh ToTo, nóng lạnh , Giường Tủ, công tơ điện nước riêng đầy đủ, khách mua về chỉ việc vận hành,  Vị trí cực đẹp ngõ trước nhà 2 ô tô tránh nhau cạnh kí túc xá trường kinh tế cho thuê hiệu suất cao sổ đỏ chính chủ giá 25 tỷ có thương lượng Liên hệ Chị yến ĐT:0702138238",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818525.2366323, 4, 6, 7, 10, 10, Tây bắc
"4,2 tỷ VNĐ",Đường Quốc Tử Giám phường Quốc Tử Giám, 45m2,"+ Sổ đỏ vuông đẹp, chính chủ pháp lý sạch, sẵn sang giao dịch. 0338080356(Lưu ý: Khách chủ tự thương lượng giá, bên mua không mất phí, được tư vấn hỗ trợ pháp lý, hợp đồng, sổ đỏ 24/24h).",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818526.625023, 4, 3, 3, 2, 4,
"4,5 tỷ VNĐ",ngõ 203 Kim Ngưu, 56m2,"Bán nhà ngõ 203 Kim Ngưu, Hai Bà Trưng. Diện tích 56m2, mặt tiền 6m, nhà xây 4 tầng đẹp long lanh. Thiết kế hiện đại, phong cách Châu Âu. Tầng 1 thiết kế là phòng khách, bếp và phòng ăn. Tầng 2,3 thiết kế mỗi tầng 2 phòng ngủ lớn, vệ sinhTầng 4: Phòng thờ và sân phơi. Ngôi nhà được đầu tư cẩn thận, nội thất hiện đại, sàn gỗ nhập khẩu, cửa 2 lớp, cầu thang làm bằng gỗ Lim, trần thạch cao.. Vị trí đẹp, ngõ thông 121 Kim Ngưu, trước nhà rất thoáng, gần mặt ngõ 203 Kim Ngưu ô tô qua lại, gần chợ, trường. Khu dân trí cao, an ninh tốt. SĐCC, Giá bán 4.5 tỷ. liên hệ chị Yến ĐT:0702138238",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818527.91857,, 2, 4, 4, 4,
"2,68 tỷ VNĐ","Phố Đại La, Phường Đồng Tâm", 30m2,"Mô tả: + Nhà 4 tầng, sáng thoáng quá đẹp. + Nhà xây kiên cố, chắc chắn, về ở ngay. + Diện tích: 30m. + Sổ đỏ sẵn giao dịch. + Nhà ở trung tâm quận Hai Bà Trưng, Giao thông rất thuận tiện, Hai bước chân ra chợ Đại la, Bệnh viện Bạch Mai, gần các trường đại học Bách Khoa, KT Quốc Dân, Xây Dựng… + Giá nhỉnh 2 tỷ,  Có thương lượng. + Liên hệ : Nguyễn Dương  0825920555.",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818529.0425622, 3, 2, 4, 2,,
"4,3 tỷ VNĐ",Phố Quốc Tử Giám, 43m2,"Nhà hiếm ngõ ba gác phố Quốc Tử Giám Đống Đa Diện tích 43m2 3 tầng mặt tiền 3.2m giá 4tỷ TRUNG TÂM ĐỐNG ĐA – GẦN PHỐ - AN SINH TỐT. Nhà ngõ rộng nằm tại trung tâm phát triển bậc nhất quận Đống Đa nên gần nhiều tiện ích, giao thông đi lại thuận tiện đến: Tôn Đức Thắng, Xã Đàn, Nguyễn Lương Bằng, Bờ Hồ Hoàn Kiếm. -Gần chợ Ngô Sĩ Liên, ga Lê Duẩn. Gần nhiều trường học, bệnh viện… An sinh tốt, tiện ích xung quanh. - Dân cư văn minh lịch sự, an ninh đảm bảo. -Nhà xây 3 tầng chắc chắn với đầy đủ công năng. - Thiết kế: T1: khách , ngủ, bếp, vs. T2: 1 ngủ rộng, vs. T3: 1 ngủ, phòng thờ , sân phơi + Sổ đỏ chính chủ sẵn sàng giao dịch + Chi Tiết Xin Liên Hệ Bùi Anh Thái. 1979 - 0987.862962.",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818530.375995, 3, 2, 3, 3, 3,
"4,6 triệu VNĐ",Đường Hoàng Như Tiếp phường Bồ Đề, 51m2,"Gia chủ làm ăn có lộc, cần chuyển nhà khác rộng hơn nên cần bán nhà tại ngõ 78 Hoàng Như Tiếp, diện tích 51m2 giá mềm hiếm tại khu vực Nhà do chính chủ xây vô cùng chắc chắn, công năng hợp lý, phù hợp cho đại gia đình.- 4 phòng ngủ- 2 nhà vệ sinh- 2 sân phơi, khu vực trồng cây, thư giãn- 1 Nhà để xe, bếp và phòng khách Khu vực Hoàng Như Tiếp thuận tiện đi lại, ngõ thông sang trục đường chính Hồng Tiến, Nguyễn Văn Cừ, Nguyễn Sơn, Bồ Đề, Gia Thụy. Khu vực hạ tầng hoàn thiện,  tiện ích bạt ngàn, dân trí cao, gần chợ, gần trường quốc tế, gần bệnh viện, công viên,... thích hợp an cư lâu dài. Giá 4,6 tỷ. Pháp lý đầy đủ, giao dịch nhanh chóng. Liên hệ xem nhà miễn phí, e Hòa: không ba bốn chính, sáu tám sáu, bảy không bảy.",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818531.4332542,, 1, 1, 1, 1,
22 tỷ VNĐ,"trường chinh, thanh xuân, hà nội", 125m2,"Mô tả:Hiện tôi đang cần tiền để dồn vào công ty lúc khó khăn vì Covid nên cần bán gấp nhà Trường Chinh – Thanh Xuân, khu nổi tiếng của quân đội, an ninh cực tốt, nhà rộng 125m2.+ Lô góc hưởng 2 mặt ánh sáng, nhà cực thoáng,+ Chia lô nên nhà có đường to rộng, oto phóng thẳng cánh cò bay.+ Nhà rộng chính trong sổ 121m2, là mảnh đất cực hiếm, nhà cấp 4 về đập đi xây tòa nhà hoặc phân lô bán đều tuyệt vời đem lại giá trị vượt bậc.+ Là con phố sầm uất của trung tâm Hà Nội, nơi mật độ dân số cao nên là vị trí kinh doanh cực kỳ tuyệt vời, tiện lợi giao dịch.+ Giá: 22 tỷ.+ Sổ đỏ chính chủ sẵn sàng giao dịch ngay.Liên hệ Nghĩa – 0868181683 – Để làm việc trực tiếp với chủ.",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818532.7188146,,,,,,
