price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"3,6 tỷ VNĐ",Đường Đội cấn phường Ngọc Hà, 35m2, 3, 4, 5, 3, 4,"
    Bán nhà đẹp 35m2 5tầng nhỉnh 3tỷ ngõ ôtô tránh 343 Đội Cấn Ba Đình
- Nhà mới keng chuẩn bị đón Tết ngõ đẹp nhất phố thông tứ tung sang các tuyến phố Đội Cấn, Hoàng Hoa Thám, Ngọc Hà, Văn Cao, Kim Mã...
- Nhà nhỏ tiền siêu hiếm, dân xây KCBT chắc chắn đang hoàn thiện khoảng 1 tháng xong , nội thất cơ bản:
Tầng 1: khách bếp + wc 
Tầng 2.3.4: mỗi tầng 1 phòng ngủ + wc
Tầng 5: phòng thờ + sân phơi 
Sổ đỏ đẹp cất két sẵn sàng giao dịch
Chú ý: Nhà đất cuối năm giao dịch cực nhanh xem ngay kẻo lỡ!
1. LH: A. Hoàng Anh 0934266313 (xem nhà miễn phí)
2. Link kho nhà đẹp: https://www.facebook.com/356939308270722
3. Hỗ trợ tài chính cho vay mua nhà đến 80% giá trị căn nhà, lãi suất thấp nhất thị trường.
4. ACE Môi giới kết hợp làm việc tại: https://www.facebook.com/108917115160629",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795490.6100316
18 tỷ VNĐ,Nguyễn Khang Cầu Giấy, 54m2, 6,, 7,, 6,"- Diện tích 54m2 x7 tầng. Mặt tiền 6.5m  Giá bán 18 tỷ ( có thương lượng )  - Vị trí nhà vô cùng đẹp, ngay sau nhà mặt phố. Nằm ngay đoạn đẹp nhất phố rất sầm uất nhiều văn phòng, quán ăn, karaoke. - Giao thông kết nối : Láng, Yên Hoà, Cầu Giấy, Kim Mã Bưởi!  - Nhà thiết kế 7 tầng 1 hầm 6 nổi thông sàn kinh doanh. - Sổ đỏ vuông đẹp, sẵn sàng giao dịch!  ACE có nhu cầu liên hệ với em để được tư vấn.  Miễn ( TG Quảng Cáo )",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795491.8507144
26 tỷ VNĐ,Đường Nguyễn Tuân phường Thanh Xuân Trung, 70m2, 6, 20, 6, 6, 6,"
    💥 BIỆT THỰ LIỀN KỀ 90 NGUYỄN TUÂN - THANH XUÂN 70M2 6T THANG MÁY SIÊU ĐẸP NỘI THẤT 4 TỶ CHỈ 26 TỶ 💥⭕️ LH NGAY  0982833366 (BIỆT THỰ LIỀN KỀ SIÊU ĐẸP-VÀO LÀ MÊ-GIÁ OKE)----------------------------VIP NHẤT THANH XUÂN - LIỀN KỀ THANG MÁY KHU 90 NGUYỄN TUÂN - CHỦ TẶNG TOÀN BỘ NỘI THẤT - TRỊ GIÁ GẦN 4 TỶ+ Nhà nằm trong quần thể biệt thự siêu đẹp 90 Nguyễn Tuân. + Nhà kinh doanh, ở, làm văn phòng đều rất hợp lý gần trung tâm TM, ngân hàng, trường học, chợ, khu ẩm thực....Hàng xóm toàn cán bộ cấp cao+ Nhà chủ mới ở được hơn năm, thiết kế tỉ mỉ, rất đẹp. Hệ thống thang máy xịn. Nguyên tiền nội thất gần 4 tỷ đồng.+ Phòng khách sang chảnh + 5 phòng ngủ đẳng cấp, bếp, phòng thờ... thuộc TOP hiện đại nhất.+ Diện tích xây 70m2. Hàng xóm toàn 5 tầng. Riêng nhà thiết kế thêm tầng 6 làm phòng thờ sân phơi.+ Tương lai mở rộng đường Nguyễn Tuân giá trị nhà tăng cao.+ Sổ đỏ vuông vắn. Sẵn sàng giao dịch.----------------------------🚀 GIÁ BÁN CHỈ: 26 TỶ (NHÀ THẬT+THÔNG TIN THẬT+ẢNH THẬT+GIÁ THẬT)----------------------------☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366 ZALO 0902223785(Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%...
",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795493.0455158
115 tỷ VNĐ,Đường Trung Kính phường Trung Hòa, 300m2, 30, 30, 6, 8, 8,"
    💥 BIỆT THỰ SIÊU ĐẲNG CẤP DUY NHẤT TẠI TRUNG KÍNH 300M2 6T THANG MÁY MẶT TIỀN 30M CHẠY VÒNG QUANH GIÁ 115 TỶ 💥⭕️ LH NGAY  0982833366 (BIỆT THỰ SIÊU VIP - MỘT CĂN DUY NHẤT TẠI TRUNG KÍNH)----------------------------🚀 SIÊU BIỆT THỰ ĐẲNG CẤP DUY NHẤT TẠI PHỐ TRUNG KÍNH. LÔ GÓC, THANG MÁY - SIÊU HIẾM GIỮA LÕI THỦ ĐÔ- Nhà được thiết kế kiểu biệt thự đẳng cấp,  thiết kế mỗi tầng 4 phòng ngủ khép kín. Phù hợp với mọi loại hình ở hoặc mở Văn phòng công ty.- Sổ sách Pháp lý chuẩn chỉ, vuông vắn.----------------------------🚀 GIÁ BÁN: 115 TỶ (NHÀ THẬT+THÔNG TIN THẬT+ẢNH THẬT+GIÁ THẬT)----------------------------☎️ LH: PHƯƠNG_NHÀ_PHỐ 0982833366 ZALO 0902223785(Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%...
",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795494.2143905
"13,8 tỷ VNĐ",Đường Xuân La phường Xuân La, 84m2, 4, 3, 7, 15, 16," CHDV 17 PHÒNG KHÉP KÍN - 7 TẦNG THANG MÁY - ĐI BỘ HỒ TÂY LỘNG GIÓ CHỈ 250M - CÁCH ĐẠI HỌC NỘI VỤ HÀ NỘI 900M - CHO THUÊ LUÔN HOT - DÒNG TIỀN 110TR/THÁNG  MÔ TẢ:

+ Nhà nằm vị trí cực đẹp cách Hồ Tây lộng gió chỉ 250m, ĐẶC BIỆT CÁCH ĐẠI HỌC NỘI VỤ HÀ NỘI 900M vì vậy đây là Khu vực luôn hot - đông người nước ngoài thuê trọ sinh sống và làm việc .

+ Diện tích sổ: 78m2 xây dựng thực tế 84m2 từ tầng 1. Thiết kế 7 tầng, thang máy :

Thiết kế:

- Tầng 1 : Để xe, WC .
- Tầng 2, 3, 4, 5, 6 : Mỗi tầng có 3 PN Khép Kín ( Thiết kế mỗi tầng gồm : 1 Phòng có PK - Bếp và PN riêng, 2 Phòng còn lại là căn hộ Studio)
- Tầng 7: 2 PN Khép kín có gác xép ( Mỗi phòng có 2 PN riêng )

- Full nội thất + tiện nghi bao gồm : điều hòa, nóng lạnh, bàn ghế ăn, Sofa, bếp từ, máy giặt, máy sấy, tủ lạnh, giường, tủ quần áo, chăn ga, gối đệm, cửa từ ...

Sổ đỏ chính chủ sẵn sàng giao dịch.

Gọi ngay cho em 24/24 để được tư vấn và xem nhà miễn phí (CAM KẾT ĐÚNG ẢNH ĐÚNG THÔNG SỐ ĐĂNG)
",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795495.7532725
13 tỷ VNĐ,Đường Bồ Đề phường Bồ Đề, 85m2, 6, 15, 4, 4, 4,"Bán nhà mặt phố Bồ Đề vài bước ra Nguyễn Văn Cừ, Lâm Du, Ái Mộ, Hồng Tiến gần ngay trường Wellspring,... + Vị trí cực đẹp view hồ rộng thoáng mặt tiền siêu rộng 6m kinh doanh bất chấp. + Nhà xây 4 tầng móng 6 tầng kiên cố chủ mới có thể lên tầng, lắp thang máy vỉa hè 2 bên cực đẹp. + Khu vực dân cư phố cổ sở thích ăn uống, hàng quán nhiều, trà đá, trà chanh, cà phê,.... + Gần hồ không khí trong lành, vỉa hè thể dục cực thích, phong trào thể dục tốt cho sức khỏe, gần công viên Bồ Đề. + Chủ nhà cần bán gấp đang hạ chào liên tục chỉ cần thích là mua được. Gọi e Hoàn xem ngay 0868246333",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795496.9101775
"3,95 tỷ VNĐ","Bát Khối, Long Biên HN", 30m2,,,,,,"+ Vị trí nhà ngay cạnh công viên điều hoà, Trường cấp 1-2 Long Biên¸gần nhà Thờ cổ đi lễ rất gần, cùng rất nhiều tiện ích. Ô tô đỗ cổng. + Ngõ Bát Khối ô tô phóng vèo vèo, thông sang Khu Công viên di chuyển tiện lợi. + Thiết kế: + Tầng 1 phòng khách, bếp, wc. + Tầng 2: phòng khách. + Tầng 3,4: 1 ngủ rộng + wc. + Tầng 5: phòng thờ + sân cảnh. +Sổ đỏ chính chủ, giao dịch ngay",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795498.1408854
"4,1 tỷ VNĐ",Đường Cổ Linh phường Thạch Bàn, 43m2, 4, 15,,,,"Bán lô đất phân lô tái định cư tại Cổ Linh Ôtô, Kinh doanh cực tốt. + Vị trí đắc địa hàng xóm Aeon Long Biên trước nhà là trường THCS Thạch Bàn, trường Cấp 1 Thạch Bàn, Trường PTTH Thạch Bàn. + Trước đất Ôtô tránh kinh doanh tốt, tiện ích xung quanh cực nhiều chỉ vài bước là TT Thương Mại. Khu CN Thạch Bàn, Khu CN Sài Đồng dân cư đông đúc kinh doanh gì cũng tốt. + Chủ rất cần bán giá chốt linh động, Đầu tư hay ở đều rất tốt + Sổ đỏ cất két sẵn sàng giao dịch Gọi e Hoàn xem đất ngay 0868246333",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795500.4975858
"5,2 tỷ VNĐ",Văn Phú- Hà Đông, 51m2,,, 4,,,"Bán nhà Văn Phú, Hà Đông 51mx 4 tầng ô tô 2 thoáng hơn 5 tỷ Bán nhà đẹp tại Văn Phú, Hà Đông diện tích rộng 51m nhà 4 tầng hiện đại thoáng trước sau, gần phố dân xây cực kì chắc chắn, khu vực trung tâm hiếm nhà bán, nội thất xịn chỉ việc đến ở. Nhà bán có vị trí đắc địa hưởng trọn tiện ích Khu đô thị Văn Phú, quanh nhà trường học từ tư nhân đến quốc tế, bệnh viện, siêu thị, ngân hàng, công viên. Giao thông thuận lợi giáp Quang Trung cắt Lê Trọng Tấn ra Ngô Thì Nhậm sang Ngô Quyền nối Hoàng Đôn Hoà xuống Lý Thường Kiệt. Gia chủ thành đạt bán gấp để mở rộng kinh danh, nhà ở rất có lộc. Sổ vuông sẵn sàng giao dịch. Giá 5.2 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) – Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795503.4708362
"5,15 tỷ VNĐ",Bế Văn Đàn- Hà Đông, 51m2,,, 4,,,"Bán nhà Bế Văn Đàn, Hà Đông 51mx4 tầng ô tô 2 thoáng hơn 5 tỷ Bác tôi cần bán nhà riêng tại Bế Văn Đàn, Hà Đông xây chắc chắn 4 tầng hiện đại diện tích rộng hiếm 51m, ngõ thoáng gần phố, nội thất đầy đủ chỉ việc đến ở. Nhà nằm khu vực dân cư toàn cán bộ rất văn minh dân trí cao. Bán kính xung quanh nhà đầy đủ tiện ích gần chợ Vồ, bưu điện Hà Đông, bệnh viện đa Khoa, tàu điện trên cao, ngân hàng , siêu thị, môi trường sạch đẹp, hàng xóm văn minh ở sướng. Giao thông thuận tiện giáp Nguyễn Thái Học ra Quang Trung đối diện Cầu Đơ lên Vạn Phúc ra Yết Kiêu sang Văn Quán rất gần. Sổ vuông sẵn sàng giao dịch. Giá 5.15 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) – Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",11/10/2022,Tin thường,batdongsan_so_com_vn_1673795504.4336762
