price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
9 tỷ VNĐ,"⭐CHÍNH CHỦ bán nhà mới Số 9 ngõ 266 Lê Thanh Nghị, Hai Bà Trưng, 9 tỷ; 0774239878", 36m2,"⭐CHÍNH CHỦ bán nhà mới Số 9 ngõ 266 Lê Thanh Nghị, Hai Bà Trưng, 9 tỷ; 0774239878 - Mặt tiền 4,1m; Diện tích 36m2. - Hướng Đông - Nhà 6 tầng (Mỗi tầng 01 WC) + Tầng 1,2,3 thông sàn; + Tầng 4 bố trí 02 Phòng Ngủ; + Tầng 5 Bếp+Ban Công; + Tầng 6 Phòng thờ, Sân thượng;- Cầu thang rộng 2,6m; Mỗi vế rộng 0,9m; Ô thoáng giữa 02 vế thang rộng 0,8m.- Ngõ rộng từ 4,5 - 6,5m, Giao thông thuận tiện Oto đỗ cửa.- Nhà đối diện Bệnh viện Bạch Mai, cách ĐH Xây dựng 100m, Bách Khoa 150m, Kinh Tế 250m, cách Ngõ 75 Giải Phóng 30m - Ngõ 266 Lê Thanh Nghị 60m.- SỔ ĐỎ CHÍNH CHỦ- Giá bán = 9,0 tỷ- Liên hệ chính chủ: Anh Thi - 0774239878(Xin lỗi !!! Miễn Trung Gian - Môi giới)       http://www.sanbatdongsanviet.com.vn",15/12/2022,Tin thường,batdongsan_so_com_vn_1673783440.688293,,,,,,
3 tỷ VNĐ,"Đường Ngọc Trục, Đại Mỗ, Nam Từ Liêm", 36m2,"+ Vị trí đắc địa, hiếm nhà bán, diện tích    36 m2 x 5 tầng giá nhỉnh 3 tỷ.  + Khu dân trí cực cao xung quanh toàn toà nhà và CC cao cấp, giáp đường Lê Văn Lương, Hà Đông, Thanh Xuân, cầu giấy, láng hạ. + Nhà lô góc thoáng sáng thiết kế công năng sử dụng rất hợp lý  + Sổ đỏ phân lô đẹp trước sau như 1, giao dịch ngay. + LH;Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",15/12/2022,Tin thường,batdongsan_so_com_vn_1673783441.6447353, 4, 4, 5, 4,,
"16,5 tỷ VNĐ",phường nghĩa tân, 45m2,"CỰC PHẨM NGHĨA TÂN MẶT PHỐ KINH DOANH SẦM UẤT Ô TÔ TRÁNH VỈA HÈ NHỈNH 16 TỶ 0962745289+ DT. 45M2*5 TẦNG – MẶT TIỀN 4.5M GIÁ NHỈNH 16 TỶ CẦU GIẤY. TIỆN ÍCH MIỄN BÀN.+ Vị trí cực đẹp, kinh doanh vô địch ngay cạnh chợ Nghĩa Tân, đường to ô tô tránh, vỉa hè rộng hai bên, phố thông phố, ô tô dừng đỗ thoải mái.+ Khu vực cực hiếm nhà bán, kinh doanh đa dạng sầm uất tấp nập ngày đêm. + Hiện trạng nhà 5 tầng hai mặt thoáng, phía sau có ngõ rộng gần 2m. Nhà dân xây ở cực kỳ chắc chắn, thiết kế hợp lý tầng 2 phòng cầu thang giữa.+ Sổ đỏ phân lô A4 cất két sẵn sàng giao dịch.+ Giá thương lượng.+ Liên hệ: Anh Đoàn - 0962745289.+ Chuyên nhà đất – Đất thổ cư Hà Nội.+ Nhiệt tình vui vẻ, dẫn khách xem nhà miễn phí. Tư vấn  pháp lý, sang tên thủ tục nhanh gọn.+ Tư vấn 24/7. ",15/12/2022,Tin thường,batdongsan_so_com_vn_1673783442.7358537,,,,,,
"6,6 tỷ VNĐ",Lương Định Của Đống Đa, 40m2,"- Diện tích 40m2 X6 Tầng Mặt tiền 4.7m Giá bán 6.6 tỷ ( có thương lượng )  - Vị trí quá đẹp, khu vực trung tâm Đống Đa. Phố Lương Định Của siêu sang xịn mịn. Ngõ 28 Lương Định Của rộng thẳng đẹp thông các ngả! - Ngõ trước nhà rộng thoáng, có sân để xe rất tiện lợi. Ba gác phi tận cửa, bãi đỗ ô tô cách nhà vài chục mét. An sinh đỉnh, dân trí cực cao. Không gian sống đẳng cấp!  - Nhà xây 6 tầng đầy đủ công năng sử dụng!  - Trang thiết bị nội thất đầy đủ, cao cấp đẹp lung linh!  - Giao thông kết nối : Lương Định Của, Đông Tác, Trung Tự, Phương Mai!  - Sổ đỏ chính chủ pháp lý chuẩn! Liên hệ em Quân để được tư vấn! 0385 94 1802 Miễn ( TG Quảng Cáo )",15/12/2022,Tin thường,batdongsan_so_com_vn_1673783443.6833289, 4,, 6,,,
4 tỷ VNĐ,"Đường Ngọc Lâm, Ngọc Lâm, Long Biên", 33m2,"Bán nhà VIP phố Ngọc Lâm, Mặt tiền rộng siêu kinh doanh. + Vị trí trung tâm Ngọc Lâm diện tích khủng giá bán đất. + nhà xây kiểu biệt thự + Diện tích 95m2 hiện trạng nhà 4 tầng cũ xác định bán đất + Sổ đỏ pháp lý rõ ràng, quy hoạch vào khoảng 10m2 sau quy hoạch giá trị tăng 2 lần. Liên hệ em Hoàn 0868.246.333 tư vấn, xem miễn phí   ",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783444.5899262, 3, 2, 5, 4, 5,
4 tỷ VNĐ,Trương Định - Hà Nội, 70m2,"Thênh thang bề thế đất Hai Bà Trưng, nhà tọa lạc ngay đầu phố Trương Định giao Nguyễn An Ninh ngõ thông hè thoáng đi lại tiện trăm bề. - Khu vực sầm uất, đầy đủ tiện nghi: bãi gửi xe ô tô, trạm y tế, UBND phường, công an phường, chợ dân sinh, gần 2 bến xe: Giáp Bát, Nước Ngầm,...- Di chuyển thuận lợi, gần BV Bạch Mai, Việt Pháp, Tai Mũi Họng, các trường mầm non, tiểu học, THCS, THPT, trường ĐH Bách - Kinh - Xây,...- Dân trí cao, an ninh tốt.- Sổ đỏ chính chủ, chủ đã mua nhà mới biệt thự nên cực kỳ thiện trí giá chỉ 4 tỷ có ngay 70m2 Chi tiết LH: Nhật Nhà Đất  0977194820 (Chuyên Nhà đất Thổ cư với nguồn hàng Hơn 6000 Căn Nhà  Lớn nhỏ Từ 1 – 100 Tỷ trên khắp địa bàn Hà Nội sẵn sàng giúp Khách hàng tìm được những căn nhà ưng ý nhất).Lưu ý:-Tận Tâm, Uy tín , Chuyên nghiệp cái Tâm và cái Tầm đặt lên hàng đầu- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý ",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783445.8626034,,,,,,
"2,6 tỷ VNĐ","Đường Quan Nhân, Nhân Chính, Thanh Xuân", 25m2,"Chính chủ cần bán nhà tại phố Quan Nhân, Nhân Chính, Thanh Xuân.  - Diện tích 25m², 4 tầng + Tầng 1: khách, bếp, wc + Tầng 2: 1 ngủ + wc + Tầng 3: 2 ngủ + wc + Tầng 4: thờ + sân phơi - Sổ đỏ chính chủ vuông trước sau. Pháp lý đảm bảo. - Từ nhà ra mặt phố Quan Nhân đường vào rộng rãi xe máy tránh thoải mái. - Đường ngõ thông khắp nơi. - Khu vực an sinh đỉnh, an ninh tốt, giao thông thuận lợi. Gọi ngay cho tôi Mr Đức Anh 0332618488 Cam kết thông tin thật 100%",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783446.8808355, 2, 2, 4, 3, 3,
"3,9 tỷ VNĐ","Đường Vũ Lăng, Ngũ Hiệp, Thanh Trì", 62m2,"
    
+ Bán đất Vũ Lăng, Ngũ Hiệp, Thanh Trì, Hà Nội
DT: 62m
MT: 4m
Giá: 3.9 tỷ

+ Cách mặt phố Vũ Lăng chỉ 20m, Ô TÔ đỗ cửa và vào đất. Mặt tiền rộng, thửa đất vuông vắn trước sau như một, hai cạnh bên chung thủy.

+ Tiện ích hoàn hảo, gần các trung tâm vui chơi, ẩm thực, thời trang của Thanh Trì, đối diện bên kia đường là trường Mầm non A xã Ngũ Hiệp.

+ Đây là khu vực sầm uất, trung tâm Quận chỉ trong vài năm tới. 

+ Sổ đỏ chính chủ, pháp lý chuẩn.

+ Tư vấn, báo giá, dẫn xem nhà miễn phí, kết nối giá trị thực. Liên hệ em Liên.
",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783447.810362, 4,,,,,
"3,4 tỷ VNĐ","Đường Kim Mã, Kim Mã, Ba Đình", 28m2,"Chính chủ cần bán gấp nhà riêng Kim Mã, Ba Đình, 28m, 5 tầng, Vị trí đẹp, 3.4 tỷ.+ Nhà xây 2 năm còn mới, khung cột chắc chắn, đầy đủ tiện nghi, nội thất xịn, chủ để lại hết.+ Khu vực ngã tư Giang Văn Minh giao Kim Mã, Cách mặt phố 15 m, ngõ rộng, dân trí cao văn minh.+ Sổ đỏ sẵn Sàng giao dich. MR Trung 0896695659 ( tư vấn hỗ trợ 24/7 ).",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783449.1069183, 4, 3, 5, 3, 5,
"15,5 tỷ VNĐ","Đường Láng, Láng Thượng, Đống Đa", 55m2,"💥 Nhà Phân lô Đường Láng, 55m2 5T, MT 4.2m, Ô tô tránh, vào nhà, KD đỉnh, Chỉ 15.5 Tỷ 💥⭕️ LH NGAY 0982833366 ---------------------------- NHÀ MẶT NGÕ Ô TÔ TRÁNH ĐƯỜNG LÁNG - TRUNG TÂM ĐỐNG ĐA5 TẦNG LỘNG LẪY TỰ XÂY CHẮC CHẮN - KINH DOANH ĐỈNH - THÔNG SỐ VIP- Vị trí căn nhà vô cùng đắc địa, kinh doanh ô tô tránh, trước mặt là chung cư cao cấp đang chuẩn bị đi vào hoạt động.- Nhà 5 tầng vô cùng lộng lẫy, thiết kế 1 tầng 2 phòng, cầu thang giữa+ Sổ đỏ chính chủ, sẵn sàng giao dịch---------------------------- 🚀 GIÁ BÁN CHỈ: 15.5 TỶ (ẢNH THẬT-THÔNG TIN THẬT-NHÀ THẬT-GIÁ THẬT)---------------------------- ☎️ LH: PHƯƠNG_NHÀ_PHỐ   0982833366  ZALO 0902223785 (Chuyên mặt phố, biệt thự, nhà ngõ ô tô Hà Nội).Kết nối trực tiếp chủ nhà, giúp ACE mua giá tốt nhấtMiễn phí tư vấn, xem nhà 100%... ----------------------------DÀNH CHO ACE TÌM NHÀ HÀ NỘI - MIỄN PHÍ LỌC VÀ XEM NHÀ 100%LH: Mr. Phương_Nhà_Phố (1981) (FB/ZALO - 24/7)   - Tiếp khách có nhu cầu thực, khách xem cho vui xin phép không tương tác vì CV mình rất bận.- Phương_Nhà_Phố có thông tin hàng ngàn căn nhà với đủ phân khúc từ vài tỷ đến vài trăm tỷ, thông tin hình ảnh thật mô tả kỹ không làm mất thời gian công sức của ACE. CÁC LĨNH VỰC BĐS ĐANG HOẠT ĐỘNG1. Biệt thự, nhà ở đẳng cấp, yên tĩnh, sân vườn2. Nhà mặt phố , tòa nhà văn phòng3. Nhà dòng tiền: Khách sạn, Nhà hàng, Apartment, Homestay, Chung cư Mini cho thuê4. Nhà mặt ngõ ô tô, Nhà phân lô, Nhà liền kề5. Chung cư, tập thể, nhà ở theo từng phân khúc tài chínhLiên hệ ngay để được tư vấn và tham khảo BĐS phù hợp nhất. Xin cảm ơn!!!",14/12/2022,Tin thường,batdongsan_so_com_vn_1673783450.066392, 4, 15, 5, 6, 5,
