price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
12 tỷ VNĐ,"KĐT Định Công, Hoàng Mai, Hà Nội", 79m2,"Chính Chủ Cần Bán Liền Kề KĐT Mới Định Công. DT 79m*4t giá 12 tỷ.  + Nằm trong KĐT mới Định Công, một trong những KĐT đáng sống nhất quận Hoàng Mai, yên tĩnh tiện lợi về giao thông và các công trình phúc lợi đầy đủ. + Nhà ngay trung tâm vui chơi giải trí, bể bơi 4 mùa, ngôi nhà được xây rất tâm huyết đầu tư rất nhiều tiền bạc vào thiết kế, nội thất, thiết kế kiểu biệt thự pháp, cửa sổ tứ bề thông thoáng. + Sổ đỏ chính chủ, vuông vắn. + Thiết kế: - Tầng 1: Gara, phòng khách, phòng bếp riêng, wc. - Tầng 2, 3: gồm 5 phòng ngủ wc khép kín, mỗi phòng có ban công. - Tầng 4: Phòng thờ, sân phơi.  + Liên hệ: A Thành 0912525146.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830458.2209935,,,,,,
"15,5 tỷ VNĐ","Đườn Láng, Đống Đa, Hà Nội", 75m2,"Bán nhà phân lô đường Láng, Đống Đa 75m2, 5 tầng, mặt tiền 5m, giá chào 15.5 Tỷ.NHÀ PHÂN LÔ LÔ GÓC Ô TÔ CHẠY VÒNG QUANH NHÀ - VỈ HÈ - KINH DOANH.+ Vị trí lô góc 2 mặt tiền rộng kinh doanh ngày đêm, đường rộng vỉ hè ô tô đỗ ngày đêm.+ Khu Phân Lô ô bàn cờ , thông ra đường Láng, Nguyễn Chí Thanh, Pháo Đài Láng.+ Tầng 1: thông sàn kinh doanh.+ Tầng 2,3,4: mỗi tầng 2 phòng ngủ rộng + WC.+ Tầng 5 phòng thờ, sân phơi.+ Sổ đỏ chính chủ, vuông đét.+ Liên hệ: Mr. Hoan 0877.855.777 Zalo, Viber, Fb ( Hoan Biệt thự, Liền Kề, Mặt Phố, Khách Sạn). Miễn phí xem nhà đến tư vấn pháp lý.+ Fanpage: https://www.facebook.com/Estatebds.vn",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830459.5763657, 5, 6, 5, 6, 6,
"3,8 tỷ VNĐ","Võ Chí Công, Tây Hồ, Hà Nội", 116m2,"🏢🏢🏢 CHUNG CƯ UDIC WESTLAKE TÂY HỒ 👉Giá chỉ từ 33tr/m2 căn 3PN🔥Tặng 20TR căn 2PN – 30TR căn 3PN QUÀ TÂN GIA🔥Hỗ trợ vay 50% GTCH  - LS 0%  trong 24 tháng🔥Chiết khấu 4%🔥Các tiện ích nội khu : Bể bơi , siêu thị , gym , spa , ...✔Đối diện Lotte Mall✔Chỉ 5p di chuyển đến trường Phú Thượng, Tây Hồ và UNIS✔Chỉ 15p di chuyển đến Phố đi bộ, công viên nước🎯️Hotline phòng bán hàng CĐT: 0977568223",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830460.6794155,,,, 3, 2, Đông bắc
"3,85 tỷ VNĐ","Villa 2-01 Hyundai Hill State, Hà Cầu, Hà Đông, Hà Nội.", 32m2,"☘️Bán 2 Nhà 4,5 Tầng Tại Văn Quán, Hà Đông, Hà Nội.☘️ 🔸Diện Tích 32m2 - 33m2🔸Mặt Tiền Từ 4,15 - 4,34m🔸Hướng: Nam Thuộc Đông Tứ Trạch 🏠Mỗi Căn Được Xây 4,5 Tầng  - Gồm:      • 1 phòng khách + Bếp      • 3 Phòng Ngủ + 3 WC      • 1 Phòng Thờ + Sân Phơi Đồ.✅Với thiết kế mỗi tầng 1 phòng ngủ và 1 WC nên tạo được cho người ở có 1 không gian sống thật rộng rãi và sạch sẽ.✅Phòng thờ thiết kế hơp lý nên không tốn quá nhiều diện tích.✅Xung quanh dân cư yên tĩnh, hàng xóm láng riềng dễ gần.👍 Gần Với Các Trường Học Và Cơ Quan Hành Chính.👍 Cách Sở Tư Pháp Hà Nội và đường lớn Trần Phú chỉ vài bước chân. 💸Giá Chỉ: 3 tỷ 850tr/lô (khách nét có thương lượng) ☎️Vui Lòng Liên Hệ087.850.3456 - 058.374.6789 (Mr.Đính)💯Để Có Thể Mua Được Nhà Với Giá Tốt Nhất.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830467.5018778, 5, 3, 5, 3, 4, Nam
"3,7 tỷ VNĐ",Cầu Am Vạn Phúc Hà Đông, 32m2,"- Chính chủ bán nhà Cầu Am Vạn Phúc Hà Đông.- Nhà nằm ngay mặt đường chính, ô tô vào nhà, ngõ thông thoáng có thể kinh doanh nhỏ lẻ.- Gần trường cấp 1 cấp 2 Vạn Phúc. Gần chợ Vạn Phúc, phố lụa sân bóng Vinmart 100m. Khu vực có dân trí cao người dân thân thiện. Giáp với KĐT Vạn Phúc nên hưởng toàn bộ tiện ích của KĐT...- Nhà 5 tầng được xây dựng kiên cố, tự xây dựng ko qua đầu tư.+ Tầng 1: Để xe phòng khách bếp vệ sinh.+ Tầng 2 + 3+4 : 2 Phòng ngủ + vệ sinh.+ Tầng 5: Phòng thờ sân phơi.- Nhà đầy đủ nội thất cao cấp, trần thạch cao, tủ bếp tủ tường, cầu thang và cửa thông phòng đều bằng gỗ lim... Đá cầu thang làm bằng đá Kim sa mặt đen cổ trắng mang đến cảm giác sang trọng cho ngôi nhà. Thiết kế tỉ mỉ chỉ cần về ở. - Liên hệ chính chủ để biết thêm thông tin: Mr. Khắc Anh.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830468.4983203, 3,, 5, 3, 3, Đông bắc
"3,4 tỷ VNĐ",Mậu Lương Kiến Hưng, 32m2,"- Chính chủ bán nhà Mậu Lương, Kiến Hưng, Hà Đông. - Nhà nằm ngay mặt đường chính, ô tô vào nhà, ngõ thông thoáng có thể kinh doanh nhỏ lẻ.- Gần trường cấp 1 cấp 2 Kiến Hưng 300m. Gần chợ Mậu Lương, sân bóng Vinmart 100m. Khu vực có dân trí cao người dân thân thiện. Giáp với KĐT Kiến Hưng nên hưởng toàn bộ tiện ích của KĐT...- Nhà 3,5 tầng được xây dựng kiên cố, tự xây dựng ko qua đầu tư.+ Tầng 1: Để xe phòng khách bếp vệ sinh.+ Tầng 2 + 3: 2 Phòng ngủ + vệ sinh.+ Tầng 4: Phòng thờ sân phơi- Nhà đầy đủ nội thất cao cấp, trần thạch cao, tủ bếp tủ tường, cầu thang và cửa thông phòng đều bằng gỗ lim... Đá cầu thang làm bằng đá Kim sa mặt đen cổ trắng mang đến cảm giác sang trọng cho ngôi nhà. Thiết kế tỉ mỉ chỉ cần về ở. (Ảnh thật nội thất như hình bên dưới).- Liên hệ chính chủ để biết thêm thông tin: Mr. Khắc Anh. ",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830469.684192, 3,, 5, 3, 3, Đông nam
"6,6 tỷ VNĐ","Ngõ Phố 514 Thụy Khuê, Bưởi, Tây Hồ 42m2, 5 tầng, ngõ thông ra Hồ Tây.", 42m2,"✅  Bán nhà tuyệt đẹp Phố Thụy Khuê, Tây Hồ. Nhà tọa lạc tại ngõ 514 Thụy Khuê thông ra Võng Thị, Trích Sài, Hồ Tây. - Thiết kế theo phong cách Indochina ĐỘC BẢN- PHONG CÁCH- ĐẲNG CẤP tối ưu diện tích, ngập trần ánh sáng, cây xanh. ========================================================= ✔️ Diện tích 42m2 xây mới 5 tầng 4 phòng ngủ, ban công cực thoáng. - Tầng 1: Phòng khách, nhà bếp, vệ sinh. - Tầng 2,3,4: Thiết kế mỗi tầng 1 phòng ngủ, vệ sinh cực rộng. - Tầng 5: Phòng thờ, sân phơi cực thoáng. ✔️ Nội thất : Nhà hoàn thiện đầy đủ nội thất cao cấp, thiết bị vệ sinh Toto, bếp,tủ bếp, cửa 2 lớp, hệ thống điện smarthome thông minh, đèn Led sang trong tiết kiệm, cầu thang, tay vin gỗ Lim… ✔️ Vị trí trung tâm quận Tây Hồ, gần Hồ Tây, đường Lạc Long Quân, gần trường học cấp 1,2,3 Đông Thái. Cơ quan Đảng Uỷ chính quyền bán kính 300m. ✔️ Cam kết sổ đỏ chính chủ, pháp lý rõ ràng. ✔️ Giá chào bán 4.5 tỷ (có thương lượng, ra lộc). ✔️ Liên hệ A. Tuấn 0964 357 352 để xem nhà trực tiếp, miễn phí.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830470.7443104, 4, 10, 5, 4, 4,
12 tỷ VNĐ,Hoàng Liệt - Hoàng Mai - Hà Nội, 50m2,"Bán nhà mặt phố Hoàng Liệt, Hoàng Mai 50m, 5 tầng, 4m mặt tiền, chỉ 12 tỷ. Vị trí: Vị trí nhà tuyệt đẹp, view hồ Linh Đàm vô cùng phong thủy. Tiện ích: Vỉa hè rộng thênh thang, vừa ở vừa cho thuê văn phòng công ty, thể dục quanh bờ hồ Linh Đàm, gần bến xe Nước Ngầm, trường học các cấp 123. Dân trí cao, an ninh tốt. Thiết kế: 5 tầng chủ tự xây mới được 2 năm còn rất đẹp. . Tầng 1: Thông sàn kinh doanh. . Tầng 2: Phòng khách, bếp, WC. . Tầng 3,4: Mỗi tầng 2 ngủ. . Tầng 5: Phòng thờ, sân phơi. Giao thông: Phố Hoàng Liệt kết nối Nguyễn Hữu Thọ, Giải Phóng, Linh Đường, Pháp lý: Sổ đỏ chính chủ, vuông đẹp sẵn sàng thương lượng. Liên hệ: Minh Hoàng 0902253303. Các bạn môi giới xin bỏ qua cho. Xin cảm ơn.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830471.9615023,,, 6, 6,,
"9,8 tỷ VNĐ",Hoàng Văn Thái - Thanh Xuân - Hà Nội, 70m2,"Bán nhà phố Hoàng Văn Thái 70m, lô góc 3 mặt tiền 14.5m, oto đỗ. Chỉ 9.8 Tỷ. Vị trí:Phố Hoàng Văn Thái phân lô quân đội, an sinh đỉnh, an ninh tốt, vài bước chân sang quận Đống Đa. Tiện ích: Phù hợp vừa ở vừa làm văn phòng công ty, dân trí cao, oto chạy vòng quanh dừng đỗ ngày đêm, trường học các cấp 123, cách đại học Y Hà Nội, học viện Ngân Hàng chỉ vài bước chân, bảo tàng Phòng Không Không Quân, bệnh viện Đại học Y Hà Nội, Bv Bưu Điện, nằm sát Big C Lê Trọng Tấn. Thiết kê: nhà 4 tầng, 3 thoáng vĩnh viễn. . Tầng 1: Phòng khách, bếp, gara riêng biệt. . Tầng 2: 1 ngủ master, vệ sinh, sân vườn. . Tầng 3: 2 ngủ, vệ sinh. . Tầng 4: Phòng thờ, sân phơi. Giao thông: Phố Hoàng Văn Thái kết nối các tuyến phố phân lô quân đôi như Vương Thừa Vũ, Nguyễn Ngọc Nại, Nguyễn Viết Xuân, Lê Trọng Tấn, Trường Chinh, Tôn Thất Tùng…vv. Gần nút giao Ngã Tư Sở, vài bước chân sang quận Đống Đa. Pháp lý: Sổ đỏ phân lô, vuông vắn chính chủ sẵn sàng thương lượng. Liên hệ: Minh Hoàng 0902253303. Các bạn môi giới xin bỏ qua cho, xin cảm ơn.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830473.0535836, 6,, 5,,,
14 tỷ VNĐ,Hà Nội, 80m2,"Gia đình cần chuyển cư về cần bán gấp căn nhà phố Thái Thịnh - SĐT: 0366 555 258.Mặt ngõ kinh doanh sầm uất hơn phố.Lô góc với mặt tiền rộng 7 m phù hợp làm văn phòng kinh doanh, spa, bán hàng đủ loại hình kinh doanh.Hiện trạng nhà 6 tầng, diện tích 80 m2, mới xây 3 năm, thiết kế đẹp.Trang bị full nội thất và thang máy cao cấp.Tầng 1: Để xe ô tô và làm cửa hàng, WC.Tầng 2, 3, 4, 5: Nhiều phòng, WC.Tầng 6: Phòng thời, sân phơi.Gia đình thiện chí bán.Giá 14 tỷ thương lượng mạnh.Mời khách xem nhà liên hệ - 0366 555 258.",11/03/2022,Tin thường,batdongsan_so_com_vn_1673830474.0210366,,,,,,
