price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
"3,7 tỷ VNĐ",hoàng mai hà nội, 39m2,"BÁN NHÀ TÂN MAI 39M2, 4 TẦNG, 3,7 TỶ, OTO QUA NHÀ, 3 NHÀ OTO TRÁNH-Nằm ở vị trí đắc địa, Giáp Giải Phóng, Tam Trinh, Trương Định, bx Giáp Bát, Hưởng trọn tiện ích cc Magarin, Hòa Phát, k35, đi bộ ra Hồ Đền Lừ, 10 phút ra time city, gần trường dh Kinh Tế, Bách khoa, Xây Dựng, bv Bạch Mai.-Nhà còn mới đẹp khách mua về ở ngay, chủ tự xây để ở chắc chắn, nhà đẹp phù hợp cho 2 đến 3 thế hệ-Sổ đỏ chính chủ đảm bảo pháp lí, sẵn sàng giao dịch-0346363362 : Phú Gia chuyên nhà phố Hà Nội.-kho hàng phong phú đa dạng trên địa bàn-hỗ trợ khách hàng sang tên ,công chứng, hỗ trợ vay vốn ngân hàng …Trân trọng !",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808292.9785645,,,,,,
"4,55 tỷ VNĐ",Đường Yên Lãng phường Quang Trung, 36m2,"TRUNG TÂM ĐỐNG ĐA- NHÀ MỚI- NGÕ RỘNG- SỔ VUÔNG ĐẸPBán nhà ngõ 82 phố Yên Lãng - 36m2 - 4 tầng - Mặt tiền 3.5m - 4.55 tỷMô tả:+ Nhà nằm vị trí đẹp, ngõ rộng, gần ô tô cách đường lớn Yên Lãng khoảng 300m+ Gần chợ, gần trường học các cấp, gần bệnh viện nội tiết, cách ngã tư Thái Thịnh khoảng 500m, giao thông đi lại tiện lợi. + Nhà mới chủ chỉ việc xách vali về ở luôn không phải sửa sang lại gì.+ Thiết kế 4 tầng lệch với 4 PN, 1 phòng thờ, sân phơi.- Tầng 1: Phòng khách, bếp.- Tầng 2,3: Mỗi tầng 2 PN, vs, ban công.- Tầng 4: Phòng thờ, sân phơi view cực đẹp.+ Sổ vuông đẹp, sẵn sàng giao dịch.LH em Hà xem nhà trực tiếp: 037 5858 188",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808294.4685786, 3, 1, 4, 4,,
"5,5 tỷ VNĐ",Đường Nguyễn Đức Cảnh phường Hoàng Văn Thụ, 56m2,+ Giá: 5.5 tỷ có thương lượng. ,16/08/2022,Tin thường,batdongsan_so_com_vn_1673808295.785057, 4, 1, 5, 4, 4,
"11,3 tỷ VNĐ","Khương Trung, Thanh Xuân, Hà Nội.", 45m2," # Bán nhà quận Thanh Xuân phường Khương Trung, Lô góc 2 mặt tiền kinh doanh, đường ô tô đỗ cửa, ô tô vào nhà, nhà xây chắc, thiết kế đẹp như hình, full nội thất cao cấp về ở ngay, nhanh tay LH: 0906113879 thương lượng trực tiếp, chủ cần bán gấp. + Vị trí: đẹp nhất khu, duy nhất 1 căn, ngay gần đường Khương Trung nơi đông đúc nhất, tiện ích nhất, đi lại thuận lợi nhất. + Nhà xây chắc, thiết kế tỷ mỷ, hiện đại, T1,2,3 thông sàn kinh doanh, T4,5 tuyệt đẹp phải nói là khách sạn 5 sao. + Phù hợp ở, làm Văn Phòng, Spa, đầu tư giữ tiền, cho thuê...hiện nhà đang cho thuê mấy tầng dưới doanh thu 30 triệu/tháng. + Sổ vuông nét căng, pháp lý chuẩn, sang tên nhanh. # nhanh tay LH: 0906113879 Tình nhà phố ( chuyên mua, bán, nhận ký gửi, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808297.0297263, 5, 8, 5, 4,,
"2,9 tỷ VNĐ","Trung Văn, Lương Thế Vinh, Nam Từ Liêm, Hà Nội", 33m2,"Bán Nhà Trung Văn, Phùng Khoang, Ở Luôn, Ngõ Ô Tô, DT 33m2 x2T,Chỉ 2.9 Tỷ Vị trí: Ngôi nhà gần trường Cao Đẳng Xây Dựng Trung Văn, Nam Từ Liêm, gần trường tiểu học Trung Văn, gần chợ, Bv YHCT Tuệ Tĩnh, xung quanh tiện ích không thiếu gì, hàng xóm thân thiện, nhà thuộc khu phân lô cán bộ quân đội, ô tô vào tận cửa, 15m ra ngõ ô tô tránh, ngõ thông tứ tung. - Thiết Kế + T1 phòng khách, bếp + để xe + WC + T2: có 2 phòng ngủ + WC. Pháp lý: Sổ đỏ chính chủ phân lô vuông đẹp giao dịch ngay. Giá bán: 2.9 Tỷ ( có thương lượng) Liên hệ trực tiếp 24/7 để đi xem nhà miễn phí.                                                                                                                                                                           - Mr Luyện thổ cư: 0911779569 - Chuyên Nhà đất Thổ cư các phân khúc từ 1 tỷ đến trên 100 tỷ.  “TRAO GỬI NIỀM TIN_ NHẬN LẠI YÊU THƯƠNG”",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808298.2823753, 5, 3, 2, 2, 2,
"6,1 tỷ VNĐ",NGÕ 140 TRẦN PHÚ MỘ LAO, 69m2,"Bán đất tặng nhà 2 tầng vẫn sử dụng tốt ngõ 140 Trần Phú 69m giá 6.1 tỷ - Nhà hiện trạng là nhà 2 tầng vẫn ở tốt,hoặc khách mua xây chung cư mi ni cực tiện ích với dòng tiền khai thác thu cực ổn, xung quanh gần nhiều trường đại học lớn như Bưu chính, Kiến trúc, An ninh, Nhạc họa, big c, coop mart và xung quanh tập trung nhiều cơ quan văn phòng cũng như người lao động nhiều.- Ngõ trước nhà rộng 3m, ô tô đỗ cách nhà 15m, cách đường trần Phú 100m, giao thông vô cùng thuận tiện.- Nhà hiện trạng 2 tầng với đầy đủ công năng sử dụng gồm sân để xe, phòng khách, bếp, 2 vệ sinh, 2 phòng ngủ, phòng thờ, sân phơi.- Sổ đỏ chính chủ, pháp lý chuẩn, giao dịch nhanh.- Ace quan tâm gọi cho Nguyên Anh: 0819508701 để được tư vấn và xem nhà miễn phí.",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808299.7135487, 7, 12, 2, 2, 2, Tây
"5,65 tỷ VNĐ",Đường Hồ Tùng Mậu phường Mai Dịch, 42m2,"duy nhất căn ccmn hồ tùng mậu gần ô tô .ngõ rộng rãi ba bước ra phố  + tọa lạc ngay vị trí trung tâm của các trường ĐHlớn của thủ đô như diện ảnh ,thương mại ,quốc gia ,báo chí  +khu vực khách thuê trọ vô vàn không khi nào trống phòng .đi học đi làm vô cùng thuận tiện ,đàu ngõ ngay trạm xe buyt  +dòng tiền mỗi tháng40-50triệu quá đỉnh cho căn chung cư  Lh: 0935777266 ( để được xem nhà)",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808300.8087676, 3, 2, 5, 9, 9,
12 tỷ VNĐ,230m đất Kim Chung Chợ Bầu sổ đỏ chính chủ - mặt tiền 15m giá 70tr/m, 230m2,"+ 230m đất sổ đỏ chính chủ - mặt tiền 15m giá 70tr/m+ Đi bộ tới trường THCS Kim Chung, nhà văn hóa, hồ, chợ buôn bán tấp lập suốt ngày đêm.... Xung quanh là các dự án lớn. KCN Bắc Thăng Long.+ Đường rộng ô tô vào nhà, 2 mặt đường ô tô tránh. + Tuyến đường nối giữa đường Võ Văn Kiệt, 10km Sân Bay Nội Bài.+ Giá chào riêng dành cho những vị trí đắc địa. Đàm thảo khi khách thực sự ưng ý.+ Tiềm năng lên Quận Đông Anh là rất khả thi trong 1 2 năm tới. Kim Hạnh 0946 553 655 ",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808302.1712155,,,,,,
"3,9 tỷ VNĐ",Thái Hà Đống Đa, 30m2,"SIÊU HIẾMTHÁI HÀ, ĐỐNG ĐA, LÔ GÓC - KINH DOANH - Ô TÔ ĐỖ CỬADiện tích 30m2, mặt tiền 3,7m giá 3,9 tỷ. Vị Trí : lô góc, kinh doanh đỉnh cao! Nhà cũ chủ xác định bán đất.Khách mua về vừa ở vừa kinh doanh rất hợp lý! Sổ đỏ chính chủ pháp lý chuẩn. Alo cho em 0385 94 1802 Miễn TG Quảng Cáo",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808303.966919, 3,, 2, 2, 2,
"3,1 tỷ VNĐ",Việt Hưng, 30m2,"- Vị trí đẹp, cách mặt phố Lệ Mật vài chục mét. - Rất gần Trường mầm non Việt Hưng, khu dân trí tốt, tiện ích thì khỏi bàn, Bệnh viện Đa Khoa Đức Giang, Quận ủy Long Biên, Trường học... bán kính 500m + Tầng 1: PK, bếp, WC. + Tầng 2;3;4: Mỗi tầng 01 PN, WC. + Tầng 5: Phòng thờ, sân phơi. - Sổ đỏ vuông vắn, cất két giao dịch ngay. - Lh Mr Trác: 0965492571  ",16/08/2022,Tin thường,batdongsan_so_com_vn_1673808305.5536294,,,,,,
