price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"6,28 tỷ VNĐ",Đường Chính Kinh phường Nhân Chính, 45m2, 9, 3, 5, 9, 9,"+ Nhà nằm ở vị trí vàng đắt giá nhất Thanh Xuân: giao cắt Chính Kinh, Quan Nhân, Nguỵ Như Kon Tum, hàng xóm sát vách Royal City. + Nhà gần nhiều văn phòng đẳng cấp, gần các trường đại học lớn. + Mặt tiền lớn, vô cùng lý tưởng cho tòa nhà 5 tầng với 9 phòng khép kín full đồ. Vừa ở vừa kiếm tiền đỉnh cao, xu hướng kinh doanh thời 4.0. + Sổ đỏ chính chủ, sẵn sàng giao dịch ngay trong ngày để khách mua kiếm tiền trong phút mốt. + Cam kết thông tin chuẩn 100%. + Liên hệ em Phương chuyên thổ cư Đống Đa - Thanh Xuân",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810978.1116667,
3 tỷ VNĐ,"55 Chính Kinh, Thanh Xuân, Hà Nội", 26m2, 5,, 4, 3, 2,"Bán nhà riêng ngõ 55 Chính Kinh, Thanh Xuân - Sổ đỏ chính chủ, giá rẻ - Làm việc trực tiếp chủ nhà 0972365640.Tọa lạc tại ngõ 55 Chính Kinh, trước nhà đường ba gác, cách ô tô 50m, Nhà lô góc 3 mặt thoáng sáng. Tiện ích xung quanh đầy đủ từ chợ dân sinh, ngay chân tòa Sapphire, hàng xóm Royal City,.... Khu vực dân cư đông đúc, đông sinh viên các trường ĐH ( Hà Nội, KHTN, Thủy Lợi, Công Đoàn,....).Thiết kế 4 tầng, đầy đủ công năng. Sổ đỏ chính chủ sẵn sàng giao dịch.Cam kết thông tin 100% chính xác.Miễn TG - MG làm phiền",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810979.6874504,
"2,65 tỷ VNĐ","190 Nguyễn Trãi, Thanh Xuân, Hà Nội", 22m2, 3,, 5, 3, 4,"Bán nhà riêng Nguyễn Trãi, Thanh Xuân - Sổ đỏ chính chủ, kết hợp kinh doanh - DT 22m2, 5 tầng, giá chào 2.65 tỷ. Vị trí đắc địa, cách mặt phố Nguyễn Trãi vài bước chân, giao thông thuận tiện sang Láng, Trường Chinh,...Khu vực đông dân cư, sinh viên, vô cùng tấp nập. Tiện ích xung quanh đầy đủ từ TTTM Royal City, bãi gửi xe, siêu thị, chợ, bệnh viện....Bán kính 1km xung quanh các trường tiểu học, THCS, THPT, ĐH KHTN, Kiến Trúc, Thủy Lợi, Công đoàn,...Trước nhà ngõ 3 gác, 70m ra mặt phố. Thiết kế 5 tầng, 3 ngủ + 4 WC. Sổ đỏ chính chủ, giao dịch ngay. Thông tin cam kết 100% chuẩn - Liên hệ 0972365640 luôn sẵn sàng nghe máy.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810981.0298593,
"2,4 tỷ VNĐ","Nguyễn Trãi, Thanh Xuân", 20m2, 3,, 4, 3, 3,"Bán nhà riêng mặt phố Nguyễn Trãi, Thanh Xuân - Mặt ngõ ba gác, giá chào 2.4 tỷ - Làm việc trực tiếp 0972365640 miễn trung gian.Khu vực trung tâm quận Thanh Xuân, 60m ra mặt phố, giao thông đi lại thuận tiện. Hưởng trọn toàn bộ tiện ích của chung cư cao cấp. Khu vực đông dân cư, đông sinh viên các trường ĐH ( ĐH KHTN, ĐH Hà Nội, ĐH Kiến Trúc,...).Thiết kế 4 tầng đầy đủ công năng sử dụng. Sổ đỏ chính chủ, giá cả thương lượng trực tiếp.Thông tin chuẩn 100% - Sẵn sàng nghe máy 24/24.Miễn MG làm phiền",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810982.3772562,
"2,7 tỷ VNĐ","Phố Chính Kinh , Thanh Xuân, hà Nội", 30m2, 4,, 3, 3, 3,"Mô tả: + Bán đất tặng nhà 3 tầng cũ, Lô góc 2 mặt thoáng mặt tiền rộng, có thể cải tạo ở, xây mới cực đẹp. + Đường trước nhà thông thoáng, xe ba gác đỗ cửa, khu dân trí cao, an ninh đảm bảo. + Sổ đỏ riêng sẵn sàng giao dịch, + Gọi ngay cho tôi 24h/7 Ng. Hồng Hải – 0961771396",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810983.610964,
"13,1 tỷ VNĐ",Đường Sài Đồng phường Sài Đồng, 102m2, 6, 6, 4, 4, 4,"Vị trí nhà Biệt tự phân lô mặt phố vỉa hè rộng, ô tô tránh, gần chợ Sài Đồng, chung cư, gần phố. + Nhà các mặt đều thoáng khung cột B tông chắc chắn, vỉa hè rộng, ô tô tránh thông sang chợ Sài Đồng.+Nhà xây 4 tầng chắc chắn sang trọng GARA , SÂN VƯỜN, BỂ CÁ – nội thất nhập khẩu xịn xò – các phòng đều có vệ sinh khép kín. + Giá chào: chỉ với  13,1TỶ (Có thương lượng). * Liên hệ: Đồng chí Chung (Chuyên tư vấn nhà đất/Thổ cư khu vực Long Biên) 0962.482.091 để được hỗ trợ tốt nhất.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810984.900513,
"3,9 tỷ VNĐ",Khương Đình, 40m2,,,,,,"+ Bán nhà mặt phố Khương Đình, Thanh Xuân, giáp Nguyễn Trãi, Kim Giang, Hạ Đình, Thượng Đình. Diện tích 40m, 4 tầng, mặt tiền cực thoáng, khu vực kinh doanh sầm uất.y mặt phố, giao thông vô cùng thuận tiện. Tiện ích đầy đủ, dân trí cao, an sinh đỉnh.+ Nhà chủ tự xây + Vị trí đẹp, ngavô cùng  huyết và chắc chắn. Thiết kế hiện đại, đầy đủ công năng sử dụng.+ Sổ đỏ đẹp, sẵn sang giao dịch.* Liên hệ: Trang 90 -  0975124 520 – Chuyên Thổ Cư Hà Nội.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810986.2149956,
3 tỷ VNĐ,"Nguyễn Trãi, Thanh Xuân, Hà Nội", 30m2, 4,, 5, 3, 4,"Bán nhà riêng Nguyễn Trãi, Thanh Xuân - Diện tích 30m2, 5 tầng, mặt tiền 4.3m, giá chào 3 tỷ (Thương lượng trực tiếp với chủ nhà).Vị trí đắc địa, cách mặt phố Nguyễn Trãi 100m, giao thông thuận tiện với các trục đường chính ( Láng, Tây Sơn, Trường Chinh,...). Hàng xóm Royal City, 100m ra mặt phố Nguyễn Trãi, xung quanh đầy đủ tiện ích từ chợ, trường học, TTTM, bãi gửi xe,....Nhà thiết kế 4 tầng 1 tum, khung cột chắc chắn. Sổ đỏ chính chủ, sẵn sàng giao dịch.Thông tin chuẩ 100%Nhắc máy gọi ngay 24/24.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810987.8218758,
7 tỷ VNĐ,Hoàng Đạo Thành, 42m2, 4,, 7, 5,,"7 TẦNG THANG MÁY - VỊ TRÍ VỈA HÈ - Ô TÔ TRÁNH - KINH DOANH. + Trung tâm Thanh Xuân, gần Chung cư Five Star gần các trường: Mẫu giáo, Tiểu học, trường Cấp 2,3 Kim Giang. Kinh doanh cực đỉnh. + Ngõ thông rộng to như Phố, ô tô tránh nhau phù hợp ở, kinh doanh, cho thuê. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh. LH: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810989.1788044,
"2,1 tỷ VNĐ","Đa Tốn, GiA Lâm, Hà Nội", 47m2, 4,, 3, 3, 2,"Nhà nhỉnh 2 tỷ Khu Vực Đa Tốn, Gia Lâm Đầy Đủ Công Năng cho một gia đình  Vị trí cách khu đô thị Vinhomes Ocean Park chỉ 500m  Nhà mới 100% thiết kế 3 tầng _ Tầng 1 là khách, bếp, ngủ, Wc _ Tầng 2 bao gồm 2 ngủ 1 Wc _ Tầng 3 là phòng thờ, sân phơi  Nhà rộng 47m, hướng Đông Bắc ( Tây tứ mệnh ) Nội thất bao gồm: Bình nóng lạnh, tủ bếp, Sofa, các thiết bị ánh sáng, thiết bị vệ sinh  Vị trí tiện ích bao quanh trong bán kính 500m đầy đủ tiện ích: Trường học liên cấp, Chợ, Vinhomes, Vinmart...  Đường trước nhà 2.2m giao thông thuận tiện đi lên Cao Tốc 5B, tỉnh lô 379 chỉ 2 phút. Giá bán 2.1 ( bao thuế phí ) Hotline: 0399 643 640 để xem đất Công_BĐS ĐẠI DƯƠNG. #congbdsgialam #đất_thổ_cư #Đấ_đầu_tư_tốt #31ha #Trâu_quỳ #kinh_doanh #lô_góc #đấu_giá #đào_nguyên #đường_trâu_quỳ #nhà_đa_tốn #chợ_bún #đào_xuyên",03/08/2022,Tin thường,batdongsan_so_com_vn_1673810990.3357081, Đông bắc
