price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
9 tỷ VNĐ,"Đường Ngọc Lâm, Ngọc Lâm, Long Biên", 100m2, 5, 10, 2, 3, 3,"Chủ nhà cần bán gấp căn nhà ở phố Ngọc Lâm, diện tích 100 m2, 2 tầng, mặt tiền 5 m, giá chỉ 9 tỷ. + Vị trí nhà cực đẹp, đường trước nhà vỉa hè, ô tô tránh nhau thoải mái, nằm ngay chợ Ngọc Lâm, kinh doanh buôn bán vô cùng tấp nập, chợ Ngọc Lâm là chợ đầu mối to nhất quận Long Biên, nơi giao thương buôn bán sầm uất ngày đêm. + Khu vực dân trí cao, an ninh chất lượng, giao thông thuận tiện đi lại vô cùng thuận tiến. Hiện trạng nhà 2 tầng hơi củ, khách mua về sữa sang lại vừa ở kết hợp kinh doanh qua tuyệt vời. Chủ nhà hiện đang cho thuê kinh doanh 30tr/tháng. + Sổ đỏ pháp lý rõ ràng, sẵn sàng giao dịch. Chủ nhà cần bán gấp nên rất thiện chí, giá chỉ 9 tỷ. Khách mua nhà thiện chí có thể thương lượng và gia lộc thông tin nhà hoàn toàn đầy đủ và chính xác.Anh/chị có nhu cầu mua nhà liên hệ em Phúc chuyên nhà đất thổ cư tại quận Long Biên để được tư vấn và xem nhà hoàn toàn miễn phí.Vui lòng liên hệ: Mr. Hoàng Phúc (Chuyên thổ cư).",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784143.1890066,
26 triệu VNĐ,"Đường Quốc lộ 3, Đông Anh, Đông Anh", 46m2, 3,,,,,"Chính chủ bán đất 46m2 tổ 28 thị trấn Đông Anh giá rẻ năm 2022 Bán đất tổ 28 thị trấn Đông Anh- DT 46,6m giá chỉ nhỉnh 1 tỷ Thông số lô đất: Diện tích: 46,6m Mặt tiền 3.45 mKhổ đất vuông vắn  Vị trí lô đất thị trấn Đông Anh Cách chợ Lắp Ghép chỉ 150m  Khu vực dân cư đông đúc, dân trí cao, gần trường cấp 1, 2: 300m Cách cầu Nhật Tân 7p lái xe, cách sân bay Nội Bài ...
",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784144.3788238, Tây
"8,2 tỷ VNĐ","Đường Dương Lâm, Văn Quán, Hà Đông", 75m2, 6, 1, 4, 5, 4,"
    MẶT PHỐ VĂN QUÁN Ô TÔ VÀO NHÀ- KINH DOANH TỐT - 2 THOÁNG - THẲNG TẮP RA HỒ - PHỐ HIẾM KHÔNG CÓ NHÀ BÁN!Nhà Phố Nguyễn khuyến KĐT Văn quán Hà Đông dt:75m2 x 4 tầng Mt: 6.36m Giá CỰC RẺ Chỉ 8.2 tỷMô tả:- Ngõ ô tô vào nhà duy nhất trong làng Văn Quán, siêu hiếm, lãi vốn tăng chóng mặt, mua là thắng - Mặt ngõ thông, kinh doanh tốtVị trí đẹp giao cắt Chiến Thắng Nguyễn Khuyến Nguyễn Trãi Trần Phú 19/5 Hồ Văn Quán.- Nhà xây móng 4 tầng bè chắc chắn vô cùng,Thiết kế tầng 1 có khách bếp, để xe, 1 wcTầng 2: 1 ngủ rộng khép kín, 1 kháchTầng 3: 2 phòng ngủ rộng khép kínT4: 1 phòng ngủ khép kín, 1 phòng thờ, sân phơi, khu để máy giặt- 2 mặt thoáng trước sau, sau nhà còn khe thoáng 70cm nữa đất ngày xưa ông bà cho thêm nhưng ko có trong sổ, không thể kiếm đâu ra căn nhà thứ 2 mà đủ tiêu chí như vậy, diện tích thông số vàng - Sổ đỏ nở hậu sẵn sàng Giao dịch
",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784145.3123267,
"4,4 tỷ VNĐ","Đường Nguyễn Đình Hoàn, Nghĩa Đô, Cầu Giấy", 46m2, 7, 3, 4, 4, 3,"BÁN NHÀ 4 TẦNG HOÀNG QUỐC VIỆT GẦN HỒ TÂY 3 THOÁNG+ Vị trí nhà thoáng đẹp, khu dân trí cao, giao thông rất thuận lợi, TIỆN ÍCH HOÀN HẢO + THÔNG SỐ NHÀ CỰC ĐẸP: MT 7M, GẦN Ô TÔ TRÁNH + Thương thông với nhiều Tuyến phố lớn như Hoàng Quốc Việt, Hồ Tây, Lạc Long Quân + Nhà gần chợ Bưởi, chợ Nghĩa Đô, gần nhiều trường từ Mầm non đến Đại học + Sổ đỏ đẹp như Hoa Hậu chờ chủ mới giao dịch",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784146.369502,
"5,7 tỷ VNĐ","Đường Phạm Văn Đồng, Mai Dịch, Cầu Giấy", 45m2, 4, 3, 5, 5,,"+ Chính chủ cần bán nhà Phố Phạm Văn Đồng diện tích 45m2 x 5 tầng mặt tiến rộng giá 5,7 tỷ. + Vị trí đắc địa nhà lô góc, phân lô rất thoáng và rất đẹp, ở ngay. + Cách 20m ra đường Phạm Văn Đồng. Ngay ngã 3 Phạm Văn Đồng và Hoàng Quốc Việt. + Trước nhà có sân chung, cổng riêng. + Nhà tầng 1 thiết kế phòng khách và bếp. Tầng 2,3,4 mỗi tầng 2 phòng. Tầng 5 là phòng thờ và sân phơi. + Nhà khung trụ có thể lên thêm tầng thoải mái. + Sổ đỏ chính chủ, sẵn sàng giao dịch. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784147.5283983,
11 tỷ VNĐ,"mặt phố gia ngư , hoàn kiếm", 25m2, 4, 15, 5, 4, 4,"Chính chủ bán nhà mặt phố gia ngư , phường hàng bạc , quận hoàn kiếm DT 25m2 mặt tiền 4m . nhà xây 5 tầng đang cho thuê hơn 30tr một tháng , vị trí nằm giữa trung tâm quận hoàn kiếm , là tuyến phố đông đúc , kinh doanh cực tốt nhiều khách du lịch qua lại , sổ đỏ chính chủ Giá Bán : 11 tỷ",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784148.5636282,
"8,3 tỷ VNĐ","Đường Võng Thị, Bưởi, Tây Hồ", 42m2, 5, 3, 4, 3, 5," LÕI TÂY HỒ - NHÀ ĐẸP Ở LUÔN - TRƯỚC NHÀ HƠN 3M - 5 BƯỚC RA SÂN RỘNG 10 Ô TÔ ĐỖ - NGÕ THÔNG TỨ PHÍA - CHỦ TẶNG FULL NỘI THẤT   Khu vực rìa Hồ Tây, dân trí cao, văn minh lịch sự, ở cực sướng, đi bộ vài phút ra hồ hóng gió, xung quanh tiện ích đầy đủ, giao thông thuận tiện. 

 Thiết kế:
Tầng 1: Phòng khách + Bếp + wc
Tầng 2: Phòng ngủ master + Phòng để đồ
Tầng 3: 2 Phòng ngủ + wc
Tầng 4: Sân tập Gym + Bàn trà + Sân phơi

 Chủ nhà hào phóng tặng full nội thất, khách mua chỉ việc xách vali đến là ở luôn

 Ngõ thông Võng Thị, trước nhà mình rộng hơn 3m. Đi đúng 5 bước ra sân ngõ cực rộng, để 10 ô tô thoải mái. Có thể gửi ô tô ở trường Tiểu học cạnh nhà hoặc rất nhiều bãi xung quanh. 

",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784149.601979,
"38,5 tỷ VNĐ","Đường Giải Phóng, Trương Định, Hai Bà Trưng", 50m2, 5, 2, 4, 3, 3,"Nhà thiết kế khung cột chắc chắn, ra phố giải phóng nhanh, diện tích rộng giá hiếm trong khu vực, thích hợp cho gia đình thích rộng rãi, tài chính vừa đủ. Nhà có vị trí tốt, thông số đẹp, đầy đủ công năng sử dụng.  Thông số: 50m – 4 tầng – 5.2m mặt tiền – 3.85 tỷ. Thiết kế: Phòng khách + bếp + vệ sinh + 3 Phòng ngủ + sân phơi. Vị trí: Nhà tọa lạc vị trí giáp ranh ba quận: thanh xuân, hoàng mai, hai bà. Tuyến phố huyết mạch trong giao thông và kinh tế quan trọng của thành phố. Tiện ích: gần trường bách khoa kinh tế xây dựng, bến xe giáp bát 500m, bệnh viện bạch mai đi bộ vài phút đến, hồ điều hòa hoặc công viên thống nhất gần… Pháp lý: sổ đỏ chính chủ sẵn sàng giao dịch. Giá bán: 3.85 tỷ (Thượng lượng – ra lộc).  Mọi thông tin chi tiết LÀM VIỆC trực tiếp Chủ nhà.  Liên hệ: BÙI DŨNG (gọi hoặc inbox 24/24). * Hỗ trợ miễn phí cho cả khách hàng chưa đủ tài chính mua nhà vay ngân hàng với lãi suất ưu đãi. * MIỄN PHÍ 100% tất cả các dịch vụ từ lúc đi xem nhà đến lúc mua được nhà.  * Không làm mất THỜI GIAN của anh/chị. Mỗi lần dẫn anh/chị đi xem sẽ chọn 2 - 3 căn đẹp nhất từ nguồn hàng trên 40 ngàn căn của công ty. Uy tín _ Chính Trực _ Nhiệt Huyết _ Chính Xác.  Chuyên Mua Bán – Ký Gửi – Cho thuê BĐS Hà Nội.",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784150.5843523,
"5,65 tỷ VNĐ","Đường Cầu Giấy, Dịch Vọng, Cầu Giấy", 32m2, 36, 20, 5, 4, 4,"
    Gia đình cần Bán nhà Nguyễn Khánh Toàn Cầu Giấy 32m2, 5tầng, MT 3,6m KD, vài bước ra phố-Nhà thoáng hướng đẹp... Khu phố Văn minh lịch sự.Khu vực đông dân cư, buôn bán sầm uất nhà đẹp ở ngay.+ Tọa lạc trung tâm Cầu Giấy ra Quan Hoa - Nguyễn Khanh Toàn, thông thương thuận tiện: Trung tâm thành phố, 30p ra sân bay...+ Nhà dân xây 5 tầng kiên cố, khung cột chắc chắn, Tổng 4 phòng ngủ, công năng sử dụng cao... Cách mặt phố hơn 20m.- Nhà gần các khu trung tâm thương mại, trường học. Cơ quan Quận, gần bệnh viện, ngân hàng.- Vị trí đẹp giao thông thuận tiện kinh doanh văn phòng công ty, thẩm mỹ viện, spa...+ Chủ nhà đài thọ toàn bộ nội thất nếu khách thiện chí.+ Giá chào bán nhỉnh 5 tỷ 65 (có thương lượng) cực hợp lý.+ Sổ đỏ chính chủ, pháp lý chuẩn. Sẵn sàng giao dịch.Liên hệ chính chủ: Anh Thành0901761713để được gặp trực tiếp với chủ nhà đàm phán).",09/12/2022,Tin thường,batdongsan_so_com_vn_1673784151.806082,
"3,2 tỷ VNĐ",Lò Đúc - Hà Nội, 41m2,,,,,,"+ Vị trí thuộc khu vực trung tâm quận Hai Bà Trưng, tiếp giáp các quận Hoàng Mai, Hoàn Kiếm, Thanh Xuân, Ba Đình, Tây Hồ đi đâu cũng tiện . + Chủ tâm huyết xây khung cột bê tông chắc chắn, ngõ nông đúng bước chân ra mặt phố Lò Đúc, ô tô đỗ cửa phi vèo vèo. Cách phố Cổ độ chỉ ba bước chạy bộ, được coi là 1 trong những trung tâm bậc nhất của Thủ đô chả thiếu thứ gì. Đường đi thông các phố lớn như Trần Khát Chân, Đại Cồ Việt, Lò Đúc, Phố Huế… + Sổ đỏ đẹp vuông vắn, pháp lý sạch, sẵn sàng giao dịch ngay. + Giá 3.2 tỷ có thương lượng nhẹ cho khách hữu duyên.Chi tiết LH: Nhật Nhà Đất  0977194820 (Chuyên Nhà đất Thổ cư với nguồn hàng Hơn 6000 Căn Nhà  Lớn nhỏ Từ 1 – 100 Tỷ trên khắp địa bàn Hà Nội sẵn sàng giúp Khách hàng tìm được những căn nhà ưng ý nhất).Phương châm làm việc: -Tận Tâm, Uy tín , Chuyên nghiệp cái Tâm và cái Tầm đặt lên hàng đầu - Không kênh giá chủ nhà - Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý.",08/12/2022,Tin thường,batdongsan_so_com_vn_1673784152.892177,
