price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"3,85 tỷ VNĐ",Phố Kim Giang, 58m2, 4, 4, 3, 3, 3,"- Phố Kim Giang giao cắt nhiều tuyến phố lớn như Khương Đình, Nguyễn Xiển, Hoàng Đạo Thành, Vũ Tông Phan… Kết nối đi Ngã Tư Sở, Linh Đàm, Công Viên Chu Văn An, Kđt Đại Kim, KĐT The Manor Centre Park… - Nhà nằm giữa các khu dịch vụ tiện ích từ mua sắm, chợ, trường từ mầm non đến đại học đều gần. - Nhà lô góc nên tất cả các phòng đều có cửa sổ thông thoáng trong lành. - Nhà dùng để ở hay cho thuê đều lí tưởng - Cực hiếm trong tầm giá tại khu Kim Giang có ô tô đỗ cửa, ô tránh cách 15m - Sổ đỏ ngay ngắn chờ Chủ mới. Gọi ngay 0984432468 Thanh Tùng chuyên gia tư nhà Đất uy tín số 1 Thủ Đô",12/11/2021,Tin thường,batdongsan_so_com_vn_1673836230.1701453,
"2,7 tỷ VNĐ",Trương Định - Hà Nội, 40m2,,,,,,"- Vị trí nhà đẹp, ngõ thông, đường trước nhà rộng, ô tô đỗ cửa, quay đầu thoải mái.- Gần đường lớn, MT rộng, kinh doanh kết hợp ở luôn rất hợp lý.- Thuận tiện di chuyển các tuyến quận Hoàng Mai, Hai Bà Trưng: Trương Định, Nguyễn An Ninh, Tân Mai, Bạch Mai, Trần Đai Nghĩa,... tỏa đi khắp ngả như bến xe Giáp Bát, bến xe Nước Ngầm, bệnh viện Bạch Mai,… hoặc đến các trường Đại học lớn như Bách Khoa, Xây Dựng, Kinh Tế Quốc Dân… - Sổ đỏ cất két, luôn sẵn sàng giao dịch chủ nhà có tuổi dịch dủng ngại tiếp xúc nhiều nên cực kỳ thiện trí. Chi tiết LH: Nhật Nhà Đất  0977194820 (Chuyên Nhà đất Thổ cư với nguồn hàng Hơn 6000 Căn Nhà  Lớn nhỏ Từ 1 – 100 Tỷ trên khắp địa bàn Hà Nội luôn sẵn sàng giúp Khách hàng tìm được những căn nhà ưng ý nhất).Phương châm làm việc:-Tận Tâm, Uy tín , Chuyên nghiệp cái Tâm và cái Tầm đặt lên hàng đầu- Không kênh giá chủ nhà    - Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý. ",19/10/2021,Tin thường,batdongsan_so_com_vn_1673836232.5871098,
4 tỷ VNĐ,Hà Nội, 43m2,,,,,," - Cần bán gấp nhà Láng Hạ quận Đống Đa 4 tỷ. - Tọa lạc ở vị trí trung tâm quận Đống Đa, nằm trong khu phố kinh doanh sầm uất, cùng nhiều tiện ích công cộng, xung quanh có đầy đủ trung tâm thương mại và trường học. - Nhà thoáng 43m2, 4 tầng, phòng nào cũng có cửa sổ, khu ngõ sạch sẽ, an ninh, yên tĩnh lý tưởng cho việc mua ở. - Giá bán gấp chỉ 4 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn cho một căn sổ đỏ chính chủ, pháp lý sạch.Liên hệ miễn phí: Thanh Bình Thạc sĩ Thổ cư - 0856 968 656.",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836234.5214806,
25 tỷ VNĐ,Nguyễn Công Hoan, 70m2,,,,,,"+ Vị trí siêu đẹp, nhà 1 măt phố, 1 mặt ngõ ô tô tránh, vỉa hè rộng, ô tô dừng đỗ ngày đêm. Cả 2 mặt đều kinh doanh vô cùng sầm uất. + Nhà thiết kế hiện đại, nội thất đẹp, mỗi tầng 2 phòng. Phù hợp khách hàng mua về vừa ở vừa kinh doanh, hoặc vừa ở vừa cho thuê. + Mặt phố trung tâm quận Ba Đình, tương lai cực đẹp, phố hiếm nhà bán. + Sổ đỏ vuông đẹp – sẵn sàng giao dịch. +Giá chỉ với 25 tỷ - Có thương lượng. +Liên hệ : Ms Dung 0989558620 . Xem nhà miễn phí; hỗ trợ các thủ tục sang tên, công chứng, quy hoạch, GPXD,… . Hỗ trợ vay vốn ngân hàng ",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836236.576542,
"3,6 tỷ VNĐ","P. Ngọc Thụy,Ngọc Thụy, Long Biên", 41m2, 4,,,,,"NHÀ ĐẸP NGỌC THỤY - Ô TÔ TRÁNH 15M - ĐẦY ĐỦ CÔNG NĂNG - TƯƠNG LAI PHÁT TRIỂN MẠNH.Mô tả :+ Nhà thiết kế 4 tầng đầy đủ; Phòng khách, 3 phòng ngủ, phòng thờ và bếp.+ Ô tô đỗ cách nhà 5m, ngõ thông khắp ngả.+ Khu vực phát triển mạnh tương lai tiềm năng. Sổ đỏ chính chủ, giao dịch trong ngày.+ Liên hệ: Ms Mai 0983724773.",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836238.5661197,
"13,2 tỷ VNĐ",Vũ Ngọc Phan, 76m2,,,,,,"+Vị trí siêu đẹp, thiết kế vô cùng hợp lí, thang máy chạy vù vù +Nhà 3 mặt thoáng sáng, vỉa hè rộng, Có thể vừa ở vừa kinh doanh đều được +Khu phố kinh doanh cực sầm uất +Tiện ích ngập tràn gần trung tâm thương mại, trường học, bệnh viện, sân thể thao.. + Tầng 1: gara, phòng khách. + Tầng 2,3,: 2 phòng ngủ, wc.  + Tầng 4: phòng khách, bếp rộng + Tầng 5: phòng thờ, sân phơi.  +Sổ đỏ net như sony – sẵn sàng giao dịch +Nhỉnh 13 tỷ -  Có thương lượng. +Để được dẫn xem nhà các B Liên hệ : Ms Dung 0989558620 - Chuyên môi giới nhà đất thổ cư - nhà mặt phố Hà Nội hỗ trợ thủ tục pháp lý mua bán - chuyển nhượng miễn phí. ",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836240.5798473,
"23,5 tỷ VNĐ","Đường Nguyễn Đình Tứ, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội", 116m2,,, 4, 4, 3,"💎 Dự án được tọa lạc tại vị trí đắc địa ngay mặt đường Nguyễn Đình Tứ - tiếp giáp Phạm Văn Đồng, Bắc Từ Liêm trung tâm hành chính mới, đầy năng động phía Tây Thủ đô. 🍀THÔNG TIN DỰ ÁN: - Vị trí dự án: Cổ Nhuế - Chèm, gần ngay mặt đường Phạm Văn Đồng đối diện Ciputra - Đơn vị phát triển dự án: Vimefulland - Loại hình: Chung cư, Biệt Thự lâu đài, Biệt thự lâu đài phố, biệt thự liền kề tân cổ điển 🍀 QUY MÔ: 104 căn biệt thự shophouse có diện tích phù hợp từ 116m2 – 289m2 🍀 ƯU ĐÃI HẤP DẪN - Ưu đãi gói vay tài chính: Hỗ trợ vay lên tới 65%, hỗ trợ lãi suất 0% cho 12 tháng kể từ ngày giải ngân tại Ngân hàng BIDV hoặc ngân hàng Vietcombank. - Ưu đãi chiết khấu cao: Khách hàng thanh toán sớm 95% được chiết khấu lên tới 5,0%. - Ưu đãi miễn phí dịch vụ quản lý nhà ở: miễn phí dịch vụ quản lý nhà ở 2 năm đầu tính từ thời điểm CĐT bàn giao nhà. - Chương trình bốc thăm trúng thưởng “ Nhà sang Xe xịn” : cơ hội nhận được 01 xe Mercedes –Benz GLC 200 trị giá 1,9 tỷ Lựa chọn The Jade Orchid không chỉ là lựa chọn một giá trị sống đích thực, mà còn lựa chọn một tương lai vững chắc, một cuộc sống đủ đầy cho gia đình bạn. The Jade Orchid – Kiến tạo cuộc sống hoàn hảo! Hotline PKD chủ đầu tư: 0983.137.569",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836242.688858,
"31,5 tỷ VNĐ",108 Phùng Khoang, 300m2, 16,, 5, 6, 6,"Bán 300m2 nhà biệt thự Thanh Xuân, cạnh Làng việt kiều châu âu - Giá hơn 100 triệu/m2 - Vị trí đẹp--------------------👉 Biệt thự nằm tại vị trí đẹp bậc nhất Quận Thanh Xuân, giao thông kết nối thuận tiện ra KĐT Làng việt kiều châu âu, TSQ Euro Land👉 Cạnh trục chính đường 21m nối Tố Hữu, Nguyễn trãi👉 Diện tích xây dựng 185m2, sổ đỏ 292m2👉 Giá bán nhỉnh 100tr/m2👉 LH Mr Tùng - 0866038182 - tư vấn BĐS tận tâm --------------------CÁM ƠN MỌI NGƯỜI ĐÃ ĐỌC BÀI!",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836244.4428446,
12 tỷ VNĐ,"Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội", 86m2,,,,,,"Chính Chủ Cần Bán Nhà phân lô Lê Trọng Tấn Dt 86m*5t, giá 12 tỷ.+ Nằm trong khu phân lô quân chủng không quân, đường rộng, ô tô tránh. Thiết kế hiện đại hợp lý:- Tầng 1: Gara, phòng đa năng, vệ sinh.- Tầng 2: Phòng khách rộng, phòng ngủ, vệ sinh.- Tầng 3, 4: Mỗi tầng 2 phòng ngủ rộng, vệ sinh chung.- Tầng 5: Phòng thờ, sân phơi.+ Nội thất nhập ngoại hoàn toàn, sàn, cầu thang, cửa ra vào bằng gỗ lim nguyên khối, thiết bị vệ sinh cao cấp nhập khẩu nguyên chiếc, điều hòa, bàn ăn...+ Vị trí đẹp nhất phố Lê Trọng Tấn. Gần trung tâm thương mại và các trường, Đại học Y, Bách Khoa, Kinh Tế, Xây Dựng... Kết nối các tuyến đường Trường Chinh, Hoàng Văn Thái, Tôn Thất Tùng Khu vực dân trí cao, an ninh tốt.+ Sổ đỏ chính chủ, pháp lý rõ ràng, mua bán nhanh gọn.+ Liên hệ: A Thành - 0912525146",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836246.3221977,
76 tỷ VNĐ,"Lý Nam Đế, P Sơn Phong, Tp Hội An", 972m2, 29,,,,,"+Đ/c : Đường Lý Thường Kiệt, P. Sơn Phong – TP.Hội An +Diện Tich : 194,8m2 (10x ~20), diện tích sàn 426,7m2 +5 tầng, gồm 9 phòng(4 phòng đôi và 5 phòng đơn) +Hướng đông nam và tây nam +Gần Công viên Ấn tượng Hội An, phố cổ, các địa điểm quán ăn nổi tiếng ở Hội An +Mỗi căn hộ tại đây đều có sân trong, bếp đầy đủ tiện nghi với lò vi sóng, khu vực ghế ngồi đi kèm ghế sofa, TV màn hình phẳng, máy giặt và phòng tắm riêng với vòi sen cùng máy sấy tóc. +Khách sạn căn hộ này có khu vườn và sân hiên, hồ bơi Liên hệ: 0346914650",13/12/2021,Tin thường,batdongsan_so_com_vn_1673836248.1228116, Đông nam
