price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Details,Ngày đăng,Loại tin,id,Số toilet
3 tỷ VNĐ,Đường Phú Đô phường Phú Đô, 32m2, 4, 3, 5, 4,"+ Nhà nằm vị trí đẹp, ngõ rộng, thoáng, nhà chủ tự xây, gần nhiều tiện tích như: Chợ, Trường Cấp 1,2 Phú Đô, Bệnh Viện Hồng Ngọc… an sinh cực tốt. Tầng 2,3,4: Mỗi tầng 1 phòng + vệ sinh khép kín. + LH;Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7
",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797235.5439386,
"4,3 tỷ VNĐ",ngox246 hồ tùng mậu, 46m2, 4,, 4, 4,- Ngay trên đường hồ tùng mậu nhà mới xây đẹp lung linh cầu thang gỗ lim cao cấp thiết bị vệ sinh nhập khẩu toto cửa gỗ lim sin xò gường tủ đầy đủ chỉ việc sách va ly về ở chủ nhà hiền lành phúc hậu liên hệ ngay : mr vương 0982678368miễn môi giới và trung gian tôi đang có nhiều căn và nhiều phân khúc khác nhau  liên hệ ngay để dược tư vấn miễn phí ,04/10/2022,Tin thường,batdongsan_so_com_vn_1673797236.8986502,
"4,3 tỷ VNĐ",ngox246 hồ tùng mậu, 46m2, 4,, 4, 4,- Ngay trên đường hồ tùng mậu nhà mới xây đẹp lung linh cầu thang gỗ lim cao cấp thiết bị vệ sinh nhập khẩu toto cửa gỗ lim sin xò gường tủ đầy đủ chỉ việc sách va ly về ở chủ nhà hiền lành phúc hậu liên hệ ngay : mr vương 0982678368miễn môi giới và trung gian tôi đang có nhiều căn và nhiều phân khúc khác nhau  liên hệ ngay để dược tư vấn miễn phí ,04/10/2022,Tin thường,batdongsan_so_com_vn_1673797238.0195842,
950 ngàn VNĐ,Đường Thành công phường Thành Công, 21m2,, 5,,,"Cần bán căn hộ tầng 3, nhà A1 Thành Công phường Thành Công, Ba ĐìnhDiện tích: 21 m2Pháp lý đầy đủ rõ ràng có Sổ đỏ chính chủNhà hướng Nam nhìn ra hồ. Trung Tâm quận Ba ĐìnhNằm ở khu dân cư đông đúc sầm uất khu dân trí cao an ninh tốt với nhiều tiện ích xung quanhGiao thông thuận lợi Nhà gần chợ, trường học, bệnh viện...nên rất tiện chho việc đi lại sinh hoatGiá bán 950 triệuLiên hệ: anh Khoa- chủ nhà, Tel. 0975764648.Em Quân cho xem nhà, 0947887555",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797240.0111244,
"7,9 tỷ VNĐ",Đường Khương Trung phường Khương Trung, 44m2, 5, 2, 6, 4,"VIP NHẤT PHỐ KHƯƠNG TRUNG THANH XUÂN, 6 TẦNG THANG MÁY Ở VƯƠNG GIẢ LUNG LINH SÁNG THOÁNG - NGÕ TO NHÀ ĐẸP - THANG MÁY NHẬP KHẨU - LÔ GÓC 2 MẶT THOÁNG - GẦN Ô TÔ SÁT CHỢ - GẦN NGÃ TƯ SỞ  Khương Trung là con phố kinh doanh sầm uất, bắt đầu từ Ngã Tư Sở thông sang phố Bùi Xương Trạch, Khương Hạ, Khương Đình, Vũ Tông Phan, nơi đặt trụ sở của UBND Phường, Trường cấp 1,2 Nguyễn Trãi và các đơn vị bộ đội. dân cư đông đúc.Nhà Khương Trung xây mới, ngõ trước nhà rộng rãi, mặt tiền khủng tạo nên vẻ bề thế cho ngôi nhàVới vị trí đắc địa, pháp lý sổ đỏ rõ ràng, liên hệ ngay để biết thêm chi tiết ",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797241.3957798, 5
4 tỷ VNĐ,Hà Trì- Hà Đông, 40m2,,, 5,,"Bán nhà Hà Trì, Hà Đông 40mx5 tầng ngõ nông gần phố chỉ 4 tỷ Cần bán nhà chính chủ dân xây diện tích rộng 40m nhà 5 tầng đẹp thoáng sáng vô cùng, ngõ to nhất khu, gần ô tô gần phố, nội thất hiện đại chỉ việc đến ở. Nhà nằm trong khu vực dân cư toàn cán bộ ở rất sướng, môi trường sạch đẹp đầy đủ tiện ích trường học, chợ, bệnh vện, ngân hàng, siêu thị,. Giao thông thuận lợi giáp các phố cổ Bà Triệu thông Lê Lợi cắt Nhuệ Giang qua Lê Hồng Phong ra Tô Hiệu gần phố Cầu Đơ. Gia chủ bề thế bán đi chuyển nhà to hơn rất có lộc con cháu. Sổ vuông phân lô sẵn sàng giao dịch. Giá 4 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) – Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797242.8520288,
4 tỷ VNĐ,Đa Sỹ- Hà Đông, 40m2,,, 5,,"Bán nhà Đa Sỹ, Hà Đông, 40mx5 tầng ngõ nông gần ô tô chỉ 4 tỷ Siêu hiếm nhà đẹp tại Đa Sỹ, Hà Đông thoáng sáng vô cùng diện tích 40m cùng với 5 tầng rộng đủ công năng ngõ to nhất khu gần ô tô sát bể bơi và sân bóng, nội thất đầy đủ chỉ việc đến ở. Bán kính quanh nhà đầy đủ tiện ích cạnh chợ đầu mối 365 vài bước ra siêu thị Metro, trường chợ, ngân hàng, bệnh viện. Giao thông giao các Khu đô thị Văn Phú sang Phú lương xuống Thanh Hà gần Kiến Hưng lên Xa La ra Văn Quán. Gia chủ bề thế bán đi chuyển nhà to hơn rất có lộc con cháu. Sổ vuông phân lô sẵn sàng giao dịch. Giá 4 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) – Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797244.1105978,
"6,7 tỷ VNĐ",Xa La- Hà Đông, 51m2,,, 5,,"Bán nhà Xa La, Hà Đông 51mx5T kinh doanh ô tô hơn 6 tỷ Bán nhà đẹp giáp Khu đô thị Xa La, Hà Đông kinh doanh đỉnh diện tích 51m thiết kế 5 tầng rộng thoáng sáng đường ô tô tránh vỉa hè ở sướng hoặc làm văn phòng rất đẹp. Xung quanh nhà đầy đủ tiện ích trường học các cấp, ngân hàng, siêu thị, chợ, bệnh viện, công viên. Môi trường sạch đẹp giao thông thuận tiện giáp Khu đô thị Kiến Hưng sang Văn Phú gần Phú Lương hàng xóm Yên Xá thông sang Phùng Hưng ra Văn Quán. Sổ vuông phân lô sẵn sàng giao dịch. Giá 6.7 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) – Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797245.3822405,
"1,1 tỷ VNĐ",Đường Lê Hữu Tựu phường Xuân Nộn, 42m2, 4,,,,"- Mặt tiền = Mặt hậu = 4m. - 100% đất ở. - Đường rộng, ô tô đỗ cửa, đi 50m ra đường ô tô tránh nhau.  - Đi 1km ra đường Lê Hữu Tựu kéo dài, KCN Ô tô Nguyên Khê, trường CĐ Việt Hàn, cty Xích Líp Đông Anh... - Cách đường QL3 1,5km - Cách bệnh viện Bắc Thăng Long 1,5km. - Sổ cất két, sang tên trong ngày.  LH e Huy để gặp chủ làm việc: 0979.696.848",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797246.6849391,
"6,75 tỷ VNĐ",La Khê- Hà Đông, 51m2,,, 5,,"Bán nhà La Khê, Hà Đông kinh doanh vỉa hè 51mx5T hơn 6 tỷ Bán nhà riêng tại La Khê, Hà Đông diện tích 51m nhà 5 tầng tự xây chắc chắn đẹp đẳng cấp ở sướng hoặc kinh doanh văn phòng đẹp nhất khu, mặt tiền rộng đường có vỉa hè ô tô tránh dừng đỗ ngày đêm. Xung quanh nhà đầy đủ tiện nghi của Khu đô thị giáp Lê Trọng Tấn sang Ngô Quyền ra Văn Khê hàng xóm Dương Nội cạnh Khu đô thị An Hưng ra Đô Nghĩa chạy dọc Tố Hữu lên Vạn Phúc. Gia chủ thành đạt chuyển nhà sang ở biệt thự rộng hơn cần bán nhanh. Sổ vuông sẵn sàng giao dịch. Giá 6.75 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) – Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",04/10/2022,Tin thường,batdongsan_so_com_vn_1673797247.7959676,
