price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"7,6 tỷ VNĐ",Đường Chùa Láng phường Láng Hạ, 42m2, 8, 5, 5, 5, 5," NHÀ QUÁ HIẾM - Ô TÔ TRÁNH - KINH DOANH SẦM UẤT Diện tích 52 m2, 4 tầng, mặt tiền 5,1m. giá 8.6 tỷ Mô tả: Nhà nằm vị trí trung tâm nhất Quận Đống Đa- Nguyễn Chí Thanh, Chùa Làng, Pháo Đài Làng-- Mặt tiền siêu đỉnh 5,1m đoạn sầm uất nhất, ô tô tránh, kinh doanh các loại hình dịch vụ (hiệu vàng, spa, hàng ăn, mấy mặc...)- Nhà đẹp chủ xây tâm huyết miễn chê hiện đại kiên cố. - Thiết kế cầu thang cuối- Tầng 1 thông sàn thuận tiện cho thuê kinh doanh.- Tầng 2 phòng khách VIP- T3,4 mỗi tầng một phòng ngủ lớn một phòng ngủ nhỏ.- T5 sân vườn, phòng thờ...+ Sổ đỏ vuông đét, cất két sẵn sàng giao dịch. ",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821542.817658
"3,9 tỷ VNĐ",Bạch Mai- Hà Nội, 45m2,,,,,,"+ Vị trí ngay gần ngã tư Bạch Mai – Đại La – Minh Khai. Đúng 3 bước chân ra mặt phố thuận tiện đi lại khắp ngả phố Huế, Minh Khai, Bờ Hồ, Time City cạnh các trường lớn như Bách Khoa, Kinh Tế Quốc Dân, Xây Dựng và nhiều bệnh viện nổi tiếng khác như Thanh Nhàn, Bạch Mai, Ung Bướu…... + Với diện tích hơn 45m2  nhà 5 tầng mới cứng lô góc chỉ việc xách vali về ở quá hiếm có trong khu vực. + Khu vực dân trí cao, đi lại cực kỳ thuận tiện, giá vào việc hấp dẫn. Sổ đỏ vuông vắn giá chỉ 3.9 tỷ có thương lượng chủ nhà cực kỳ  thiện trí thanh khoản nhanh vì đã mua được nhà mới to đẹp mặt phố.Chi tiết LH: em Nhật 0977194820 (Chuyên Nhà đất Thổ cư).Lưu ý:- Không kênh giá chủ nhà- Miễn phí toàn bộ dịch vụ: Dẫn khách xem nhà, tư vấn pháp lý",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821544.7985234
"38,5 tỷ VNĐ","nguyễn văn cừ, long biên", 106m2,,,,,,"- NHÀ MẶT PHỐ KINH DOANH SẦM UẤT BẬC NHẤT NGUYỄN VĂN CỪ, THÁNG CHO THUÊ 20-30tr 1 tháng - Gia đình chuyển vào Nam sinh sống nên cần bán - Vị trí đắc địa trên mặt phố, gần các trục đường, 10p đi xe sang Hoàn Kiếm - Gần chợ, trường học, TTTM, phố ẩm thực Ngọc Lâm, bến xe, bệnh viện... - Tầng 1: Thông sàn, kinh doanh, cho thuê - Tầng 2: phòng khách, bếp, wc - Tầng 3: phòng ngủ, wc - Tầng 4: phòng thờ, sân phơi Sổ đỏ chính chủ giao dịch ngay Liên hệ xem nhà: Phương Quỳnh - 0337594758 ",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821546.883921
"9,6 tỷ VNĐ","Ngô gia tự, Long biên", 62m2,,,,,,"QUANH KHU LONG BIÊN DUY NHẤT MỘT CĂN LÔ GÓC 2 MẶT TIỀN KHÔNG CÓ GIÁ NÀO LỢI HƠN Chủ nhà bán để chuyển về ở cùng con trai - Nhà nằm vị trí lô góc vô cùng thoáng đẹp,các tầng đều có ban công - Nằm trong khu vực kinh doanh sầm uất, mặt phố 3 oto tránh nhau - Gần bv đa khoa Đức Giang, chợ, trường học, TTTM,... - Thiết kế nhà hiện đại, tiện ích - Tầng 1: phòng khách, bếp, wc - Tầng 2,3: phòng ngủ + wc Tầng 4: phòng thờ , sân phơi, sân nướng bbq - Sổ đỏ chính chủ vuông đẹp, giao dịch ngay Liên hệ xem nhà: Phương Quỳnh - chuyên BĐS thổ cư- 033759475",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821548.0019765
"6,8 tỷ VNĐ",quang trung, 55m2, 6,, 3, 4, 3,"+ Bán Nhà. Ngô Thì Nhậm, Hà Đông. Ô tô Kinh Doanh 55m2 x 3 tầng. Mặt Tiền 6.5m. Giá 6.8 tỷ.  KINH DOANH ĐỈNH  - THIẾT KẾ HIỆN ĐẠI – NỘI THẤT MỚI TOANH Mô tả: + Thiết kế hiện đại. +Nhà mặt ngõ, cách đường Quang Trung vài chục mét, đường ngả đi các hướng Ngã tư Sở, Hoà Bình. Gần Bệnh Viện Đa khoa Hà Đông, Nhà Thi Đấu Hà Đông, Bệnh viện 103, Siêu Thị Metro, các trường cấp 1, cấp 2. Tiện ích xung quanh ngập tràn. + Chủ nhà tặng toàn bộ nội thất + Thiết kế theo phong cách hiện đại 3 tầng: - Tầng 1: Phòng khách, bếp, wc chỗ để xe. - Tầng 2: 2 phòng ngủ + wc - Tầng 3: 2 phòng ngủ và khu giải trí uống trà.  + Sổ đỏ vuông đẹp, sẵn sàng giao dịch,  LH: E KHÁNH: 0984568179  ",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821549.2636073
"7,5 tỷ VNĐ",xã đàn, 50m2,,,,,,"Mô tả:LÔ GÓC - SẦM UẤT - TIỆN ÍCH ĐẦY NHÀ - NGAY NGÃ 6 XÃ ĐÀNChính chủ cần bán gấp nhà 50m2 Xã Đàn siêu đẹp, lô góc, giao thông thuận tiện.+ 5 tầng, nhà mới đẹp.+ Mặt tiền rộng 13m.+ Sổ đỏ cất két giao dịch ngày.+ Giá: 7.5 tỷ. Liên hệ: 0868.18.16.83 – Dẫn nhà miễn phí, giúp khách mua được căn nhà đẹp nhất",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821550.465392
45 tỷ VNĐ,phố đào tán, 170m2,,,,,,"#bađình Bán nhà riêng; Quận ba đình, phố Đào Tấn 170m x 10 tầng, Mặt tiền12m. Giá 45 tỷ ( có thương lượng)  + Phố ĐÀO TẤN. Kim mã, - 32 CĂN HỘ APARTMENT CHO TÂY THUÊ - CĂN 2 NGỦ 1000 USD/ THÁNG- 9 NỔI 1 TẦNG HẦM!! -Nhà thiết kế 9 tầng nổi 1 tầng hầm . Mặt tiền rộng vị trí phố Đào Tấn xung quanh nhiều tiện ích , + văn phòng và đặc biệt là phố người Hàn và Nhật sinh sống rất nhiều !  -+  nếu chủ mới mua chủ cũ thuê lại 200 triệu/ tháng để kinh doanh, +hiện tại nhà mới đi vào hoạt động và kinh doanh ổn định .Thiết bị nội thất đẹp đẽ và sang trọng tiền xây dựng và trang thiết bị lên đến nhiều tỷ đồng  + ..tổng 30 căn hộ khép kín, một phòng tập gym và một phòng giặt là.  Thiết kế: - Tầng hầm âm dưới để xe thoải mái - T1 : lễ Tân. Phòng khách ..một phòng khép kín , cầu thang máy nhập khẩu và thang bộ  -T2 đến Tầng 8 tổng 30 phòng khép kín có 8 phòng hai ngủ cho thuê 1000 USD / tháng còn lại 22 phòng một ngủ . Nhật Hàn thuê rất đông.  - Tầng 9: khu phơi , giặt là..  * Có phòng tập gym cho cư dân thuê * Phòng giặt khô là hơi cho khách . * Nhà thiết kế chuẩn căn hộ 3* Pháp lý: Sổ đỏ chính chủ sẵn sàng giao dịch  Gọi ngay cho tôi, Mr Hà; 0968753443. ; 24/24 , tiếp khách quý ngay cả khi đi ngủ ,  + Mọi thông tin, chuẩn 100%. cam kết ảnh thật nhà thật, 100%, miễn TG Và MG , làm phiền,",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821552.3333938
19 triệu VNĐ,Đường Tỉnh Lộ 131 phường Quang Tiến, 63m2, 5,,,,,- Mặt tiền: 4.7m nở hậu  - Cách KCN Nội Bài 1km ,04/06/2022,Tin thường,batdongsan_so_com_vn_1673821553.3436916
"6,6 tỷ VNĐ","Ngô Thì Nhậm, Hà Cầu, Hà Đông, Hà Nội.", 51m2,,,,,," # Chủ rất tiếc nhưng cần Bán gấp Nhà phố Ngô Thì Nhậm, Hà Đông, Hà Nội. Ô tô vào nhà, Khu dân trí, Nhà Đẹp thiết kế theo phong cách Châu Âu, tặng toàn bộ nội thất VIP, về ở ngay, an sinh tuyệt đỉnh. DT 51m, 4T, MT 6.4m giá cần bán trong tháng 6.6 tỷ. + Vị Trí: không thể đẹp hơn khu víp đường Ngô Thì Nhậm phường Hà Cầu quận Hà Đông. + Gần Nhà thi đấu quận Hà Đông, Chung cư CT1, CT2 Ngô Thì Nhậm, Công An quận Hà Đông, Chợ Bông Đỏ, Bệnh viện Đa khoa Hà Đông, Melinh Plaza Hà Đông.. trung tâm phố thật tiện ích. + Giao thông: di chuyển Ngô Thì Nhậm, Nguyễn Viết Xuân, Ngô Quyền, Vạn Phúc,Tố Hữu, Quang Trung, Trần Phú, Nguyễn Trãi quận Thanh Xuân vô cùng thuận lợi. + Nhà 4T thiết kế vô cùng đẹp, phong cách Châu Âu, Hiện Đại lắp đặt đầy đủ trang thiết bị, nội thất cực Vip. Chủ tặng lại toàn bộ cho khách mua thiện trí. + Giá chỉ 6.6 tỷ. ( Rất cần bán nhanh bán gấp trong 2 tuần này  ) + Sổ vuông đỏ đẹp chính chủ, pháp lý chuẩn, sang tên nhanh. # HotLine: 0983858722 Tình nhà phố ( chuyên mua bán, nhận ký gửi có uy tín trong giới Nhà Đất quận Hà Đông – Hà Nội ).",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821554.5245323
"3,2 tỷ VNĐ","659A lạc Long Quân, Tây hồ, Hà Nội", 46m2,,,, 1,,"Bán Căn Hộ Hạng Sang D’El Dorado, View Hồ Tây, 46m2, Full Nội Thất, Giá 3 Tỷ Căn hộ cao cấp D'El Dorado - Tân Hoàng Minh chuẩn 5 sao, thiết kế tân cổ điển kiến trúc Tây Âu cận đại. Mang trọn vẹn trải nghiệm 500ha mặt nước Hồ Tây thơ mộng. Thông tin căn hộ bán: + Diện tích: 46m2 + Căn hộ có 1 phòng ngủ, 1wc, 1 loggia, tầng đẹp, thoáng mát đón gió tự nhiên + Nhà thiết kế đẹp, full nội thất ngoại xịn chuẩn châu Âu, khu dân trí cao, hiện đang cho người nước ngoài thuê, bàn giao nhận nhà ở ngay + Vị trí ngay ngã tư lớn, chỉ cách mặt Hồ Tây 10m về hướng Đông Nam, giao thông cực kỳ thuận tiện, gần Lotte, siêu thị, nhà hàng lớn, trường học, bệnh viện... Đi sân bay cực kỳ thuận tiện. + Giá bán 3,2 tỷ bao chọn phí (Giá rất tốt) Liên hệ xem nhà: Em Thắm 0868266138 Thanks all!",04/06/2022,Tin thường,batdongsan_so_com_vn_1673821556.08436
