price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"13,2 tỷ VNĐ",Đường Cầu Giấy phường Quan Hoa, 60m2, 4, 4, 7, 5, 7,"
    ĐỐNG ĐA GIÁP CẦU GIẤY - 7 TẦNG THANG MÁY - Ô TÔ TRÁNH - CỰC GẦN PHỐ - CẠNH ĐH GIAO THÔNG VẬN TẢI - BAY GẤP ! 

Mô tả :

+ Vị trí cực gần phố ngay bên cạnh Đại học Giao thông Vận tải. 

+ Thiết kế 7 tầng thang máy mới tinh mỗi tầng một phòng rộng theo kiểu hưởng thụ để ở. 
",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806056.684898,
"9,6 tỷ VNĐ",Đường Trung Văn phường Trung Văn, 50m2,, 15,,,,"+ Chính chủ cần bán nhà Mặt Phố Trung Văn, Quận Thanh Xuân DT 50 m2 x4 tầng giá 9,6 tỷ Ô TÔ 4 Làn, KINH DOANH sầm uất. + Vị trí đẹp nhất phố, kinh doanh sầm uất đa dạng mặt hàng. + Nhà chủ tự xâykhung cột vô cùng chắc chắn. + Khu vực trung tâm tiện đi lại, gần các tiện ích trường học các cấp, trung tâm thương mai. + Nhà xây vừa ở vừa kinh doanh. THÔNG TIN NHÀ: - T1: Kinh doanh, wc. - T2: Khách, bếp, 1 phòng ngủ, wc. - T3: 2 Phòng ngủ, wc. - T4: Phòng thờ, sân phơi. + Sổ đỏ chính chủ đẹp, sổ vuông trước sau. + LH: Hoàng Bắc, ĐT: 0377610275- 0913319643",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806058.1071358,
5 tỷ VNĐ,Hà Trì, 168m2, 10, 2,,,," # Bán đất quận Hà Đông đường Hà Trì LH Tình Nhà Đất 0983858722. + Diện tích lớn, mặt tiền rộng, gần ngay ngã 5 trung tâm Hà Trì, gần chợ Hà Đông, Sân Vận Động Hà Đông, cạnh làng Đa Sỹ, Chủ tuổi già sức yếu đang rất cần bán gấp, giá đầu tư, để biết thêm thông tin, nhanh tay LH để sở hữu ngay lô đất rất có giá trị tiềm năng này. + Phù hợp xây ở, giữ tiền, đầu tư chia lô, hay làm CCMN cho thuê... đều đỉnh. # HotLine: 0983858722 Tình Nhà Đất quận Hà Đông – Hà Nội ( uy tín, tận tâm, nhiệt tình, tư vấn hỗ trợ 24/7 ).",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806059.2201753,
60 tỷ VNĐ,Nghi Tàm Tây Hồ Hà Nội, 154m2, 8,, 7, 8, 8,"Mặt Phố Nghi Tàm 154m2. x7 tầng. Mt 8.1mGiá 60 tỷ có thương lượng! • Vị trí mặt phố Tây Hồ. View hồ tây, xung quanh đầy đủ tiện ích, linh doanh đa ngành.  • Thiết kế:  - Tầng 1: Gara 6,7 chiếc. - Tầng 2: 2 phòng - Tầng 3,4,5: Mỗi tầng 2 căn hộ. - Tầng 6: Một căn hộ!  - Tầng 7: Sân thượng, thiết kế Bar mini. •Sổ đỏ chính chủ, sẵn sàng giao dịch.Liên hệ với em Miễn TG Quảng Cáo! ",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806060.3903093,
"3,6 tỷ VNĐ",đường Văn Tiến Dũng, 56m2, 4, 4, 1, 1, 1,"LÔ GÓC, GIÁ RẺ NHẤT, ĐẦU TƯ, KINH DOANH, Ô TÔ VÀO NHÀ, XÂY CHUNG CƯ MINI,… S = 56m, mặt tiền 4m, giá 3.6 tỷ Địa chỉ: Đường Văn Tiến Dũng, quận Bắc Từ Liêm. + Khu vực đang phát triển mạnh, tiềm năng tăng giá cao với dự án đường Hoàng Quốc Việt kéo dài nối Văn Tiến Dũng. + Nhà gần nhiều tiện ích: Chợ, trường học các cấp, các trường Đại học lớn: Đh Công Nghiệp, Đh Thành Đô, Cao đẳng FPT,… + Giao thông các tuyến: Cầu Diễn, Hồ Tùng Mậu, Cầu Giấy, bến xe Mỹ Đình, Xuân Phương, Phú Diễn, Cổ Nhuế,… + Hiện trạng nhà cấp 4 còn sử dụng tốt, khách mua có thể kinh doanh, ở ngay hoặc đập đi xây nhà mới, chung cư mini đều đẹp. + Sổ đỏ chính chủ. * Liên hệ em Bình, 0345752279 để xem nhà miễn phí. * Không tiếp môi giới. ",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806061.5182915,
"5,05 tỷ VNĐ","Tân mai, hoàn mai, hà nội.", 56m2,,, 3, 2, 2,"+ Nhà Phố tân Mai ,Quận Hoàng Mai, Lô Góc Ôtô đỗ cửa, giao với các đường, Trương Định, Giáp Bát, Tam Trinh, Gốc Đề,Lương Khánh Thiện … Gần nhà rất nhiều tiện ích như; Hồ Đền Lừ, Bến xe giáp bát, Đại học Xây Dựng, Kinh Tế Quốc Dân, Bách Khoa,bệnh viện Bạch Mai,khu vui chơi và nhiều tiện ích khác… +Nhà còn mới đẹp, khách mua về ở ngay, lô góc, 3 thoáng, trước nhà có sân rộng, vừa để xe vừa trồng cây hưởng không khí trong lành, di chuyển 10p ra hồ Đền Lừ, 15 công viên Yên Sở. Phù hợp cho gia đình 4 đến 5 người ở. + Sổ đỏ chính chủ, đảm bảo pháp lý, sẵn sàng giao dịch. + Liên hệ; Mr Quân – 0911303899 (zalo-messenger). Để được tư vẫn miễn phí, còn rất nhiều căn nhà cùng khu vực với tài chính từ 3-10 tỷ.",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806062.7340395,
"7,99 tỷ VNĐ",Đường Hoàng Hoa Thám phường Ngọc Hà, 200m2, 12, 10, 12, 4, 4,"- Gia đình chuyển ra biệt thực ở nên muốn chuyển nhượng lại cho chủ mới - Gia đình để lại toàn bộ nội thất sang, xịn, mịn. - Liên hệ mua và xem nhà. - Trân trọng. ",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806063.9667428,
"6,2 tỷ VNĐ",Hà nỘi, 55m2,,,,,,"
    CẦN BÁN CCMN LÊ ĐỨC THỌ 55M 5 TẦNG Ô TÔ NHỈNH 6 TỶ
- Vị trí đẹp: 2 thoáng, ô tô
- Đường thông các ngả.
- Khu vực đông sinh viên người đi làm.
- Gần các trường Đại Học Thương Mại, ĐH Sư Phạm, ĐH Quốc Gia.. Bến xe Mỹ Đình.
- Sổ đẹp như Hoa, pháp lý rõ ràng, Sang tên nhanh gọn.
- Có nhu cầu, THiện trí gọi Mr Đức 0898839292 - 0812212525.
",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806065.3141813,
53 triệu VNĐ/m2,"Đường Bắc Nam, Thị trấn Quốc Oai, Hà Nội", 100m2, 5,,,,,"Anh Zai Cần Bán Lô 100m2 Đối Diện Trường Mầm Non Thị Trấn Quốc Oai. Kinh Doanh. Giá Rẻ Nhất Thị Trường Vị trí. khu đấu giá DG02 Trung tâm TT Quốc Oai. DT 100m2, MT 5m Alo chốt giá tốt ạ. Pháp lý sổ đỏ choét. Xây dựng tự do luôn và ngay. Tiện ích. Gần ngay trường mầm non Thị Trấn Quốc Oai Cánh Bệnh Viên Đa Khoa Huyện 800m.  Chỉ 5 phút oto ra Chợ đầu mối và Trung Tâm Hành Chính Huyện. Giao Thông thuận tiện ra Đại Lộ Thăng Long, KCN Thạch Thất Quốc Oai Thuận tiện cho việc kết hợp ở và kinh doanh...Hotline. Mr Thành 0967205590 để biết thêm thông tin lô đất",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806066.4869993, Nam
866 triệu VNĐ,phường láng hạ - quận đống đa, 80m2, 5, 5,,,,"
    Chuẩn bị mở bán khu dân cư mới tự xây tân phúc giá chỉ từ 886 triệu/ lô , sổ đỏ riêng công chứng sang tên chuyển nhượng ngay.
 diện tích 70-90m2 phù hợp với thiết kế nhà hiện đại .
 đường rộng 6m trải nhựa thông thoáng đủ hướng cho các nhà đầu tư.
 cơ sở pháp lý rõ ràng , sổ riêng từng nền đất ở lâu dài sở hữu vĩnh viễn
 Vị trí đầy tiềm năng: gần ql38 ,cao tốc và nút giao cao tốc hà nội -hưng yên - hải dương - hải phòng .
 nằm trên trục đường huyết mạch tân phúc - võng phan . chạy qua các khu công nghiệp Ân Thi -Phù Cừ - Tiên Lữ -Bình Giang và các khu công nghiệp lân cận thu hút các nhà đầu tư trong và ngoài nước tạo cho hàng nghìn lao động địa phương và các tỉnh lân cận đổ về . .
 Trong vùng quy hoạch hàng nghìn héc ta ở Ân Thi- Bãi Sậy - Tân Phúc - Hoàng Hoa Thám - Quang Vinh loạt dự án khu dân cư mới và cụm công nghiệp lớn.
 Nằm trong khu dân cư đông đúc đầy đủ các tiện ích trường học, y tế, cửa hàng tiện ích, bán kính không quá 1km
 Cơ hội cho các nhà đầu tư, ưu đãi giảm 3% khi khách hàng mua từ 2 lô trở lên.
 Liên hệ chính chủ: 0397 767 830 để được tư vấn cụ thể!
",27/08/2022,Tin thường,batdongsan_so_com_vn_1673806067.5302088,
