price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
,"Chính chủ bán căn hộ bên Vinhomes Ocean Park Gia Lâm, 0902404619", 69.4m2,"Chính chủ bán căn hộ bên Vinhomes Ocean Park Gia Lâm, 0902404619  Diện tích 69,4 m2, tầng 15 thoáng mát, có hai bên ban công, 2 phòng và 2 wc, nội thất đầy đủ mới làm đẹp.  Khu an ninh tốt, giao thông thuận tiện, dân trí cao  Khu vực thuận tiện giao thông, an ninh an toàn .  Giá bán: Thỏa thuận Liên hệ chính chủ: chị Cảnh 0902404619  http://www.sanbatdongsanviet.com.vn",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819822.8333786,,,,,,
"5,3 tỷ VNĐ","THÁI HÀ, ĐỐNG ĐA", 35m2,"NHÀ ĐẸP Ở NGAY THÁI HÀ, DT 35M2, 4 TẦNG, NGÕ BA GÁC, GẦN PHỐ, AN NINH TỐT. + Nhà nằm trên một ngõ rộng thông nhau, dân trí cao, nhộn nhịp. + Nhà 4 tầng chắc chắn móng lên tầng, thiết kế cực đẹp đẳng cấp. + Sổ đỏ vuông vắn sẵn sàng giao dịch ngay. + Liên hệ em Thái để biết thông tin chi tiết về ngôi nhà.",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819824.0720828,,,,,,
"1,12 tỷ VNĐ",Đường 23B phường Xuân Nộn, 40m2,"Bán 40m đất  Xuân Nộn Đông Anh – Ô tô vào – 2x tr/m2
 Thông số lô đất:
Diện tích 40m2
Lô góc Mặt tiền 4.45 m
Đường rộng 3m
 Vị trí lô đất:
Giá đất Đông Anh đang lên theo từng ngày.
Vị trí đẹp, thông thoáng thuận tiện cho đi lại, cạnh ngay chợ Kim Xuân Nộn.
Gần nhà khóa Việt Tiệp, Xích Líp. Cách 500m ra đường to 40m.
Bán đất xã Xuân Nộn nằm ở Trung tâm của xã Xuân Nộn
Dân trí cao gần các trường học khu vực.
Cạnh các dự án lớn nhỏ. Khu công nghiệp Đông Anh.
 Em Linh 
",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819825.17214, 4,,,,,
"26,5 tỷ VNĐ",Đường Trần Thái Tông phường Dịch Vọng, 84m2,,15/06/2022,Tin thường,batdongsan_so_com_vn_1673819826.4401915, 6, 15, 6, 6, 6,
8 tỷ VNĐ,Ngõ 260 Cầu Giấy, 61m2,"Chính chủ gửi bán nhà vị trí đẹp trung tâm Cầu Giấy, ngõ thoáng sạch sẽ, tiện ích gần chợ dân sinh, có rất nhiều trường Đại Học, Trung tâm thương mại... Ngõ 260 Cầu Giấy ô tô tránh, đầu ngách vào nhà có bãi đỗ xe, trước nhà ô tô 7 chỗ đỗ, nhà sửa cửa ô tô vào nhà thoả mái. Nhà 3 mặt thoáng, nhà xây khung cột bê tông chắc chắn có thể lên tầng thoả mái, có ô chờ sẵn lắp thang máy. Thiết kế & Diện tích: + Nhà 61m2, mặt tiền 5.5m, 3 tầng, nhà mới đẹp hiện đại + Tầng 1: phòng khách + phòng bếp + wc + Tầng 2: 2 phòng ngủ + wc + Ban công rộng + Tầng 3 : 1 phòng ngủ + sân phơi+ phòng thờ + Sổ đỏ chính chủ, nhà cô chú lớn tuổi thiện chí và hiểu chuyện. Để biết thêm thông tin LH Mr Chính+792122918 xem chi tiết nhà ",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819827.6399815, 5,, 3, 3, 3,
"7,8 tỷ VNĐ",Khu đô thị Văn Khê - Hà Đông, 65m2,"KHU ĐÔ THỊ VĂN KHÊ - HÀ ĐÔNG - 65M2 - 7.8 TỶ - Chính chủ gửi bán nhà KĐT Văn Khê - Hà Đông. Nhà 5 tầng mới xây 1 năm, đẹp, về ở luôn. - Hạ tầng hoàn thiện, vỉa hè rộng, sát khu chung cư, có thể kinh doanh, mở văn phòng, spa... - Tiện ích đầy đủ, gần các trường mầm non, tiểu học, THCS - Sổ đỏ phân lô. Chỉ làm việc trực tiếp chủ nhà. - Liên hệ: KS. Phương - 0918120568",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819829.0052273, 5,, 5, 4, 4,
"8,2 tỷ VNĐ",Đường Thái Hà phường Láng Hạ, 66m2,"- Giá 8.2 tỉ còn thương lượng Miễn trung gian, môi giới và báo mạng làm phiền. ",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819830.11825, 4, 5, 4, 4, 4,
"4,85 tỷ VNĐ",Đường Đê Tô Hoàng phường Cầu Dền, 66m2,"+ Vị trí Nhà nằm mặt ngõ thông sang ngõ Ngõ chùa Liên Phái, gần trường học, gần chợ, trung tâm mua sắm, khu dân trí cao, an ninh tốt.Đi bộ 5 phút ra bệnh viện Thanh Nhàn, Công viên tuổi trẻ , 10p lên bờ Hồ Gươm .... Mô tả: + Thiết kế 54m2 x 3 tầng, tổng nhà có 4 phòng ngủ rộng rãi. Miễn môi giới và trung gian..!(Liên hệ để được tư vấn, xem nhà hoàn toàn miễn phí).Tôi đang có rất nhiều căn nhà với nhiều phân khúc khác nhau.
 
#nhadathanoi #nhamatphohanoi #bannhahaibatrung #bannhaquanhaibatrungduoi2ty #muanhahaibatrung #bannhamatphohaibatrung #bannhamatpholoduc",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819831.3858604, 6, 3, 3, 4, 4,
"4,6 tỷ VNĐ",Đường Láng, 45m2,"+ Bán gấp nhà Đường Láng - Đống Đa, 45m2, 5 Tầng, Ô TÔ đỗ cửa, Giá 4.6 Tỷ.+ Trung tâm Quận Đống Đa, tiện ích vô vàn.+ Vị trí nhà cách đường lớn 40m, ngõ rộng đường trước nhà rộng thoáng, Ô TÔ 4 chỗ đỗ cửa.+ Thiết kế nhà hiện đại, nội thất cao cấp, đầy đủ công năng sử dụng.+ Sổ đỏ chính chủ , pháp lý chuẩn, sang tên nhanh. LH: Em Hoan, 0925088355, chuyên thổ cư Hà Nội, miễn phí xem nhà 24/7.",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819832.5567265,,, 5,,,
"6,6 tỷ VNĐ",Phố Đa Sỹ, 43m2,"PHÂN LÔ Ô TÔ TRÁNH, LÔ GÓC, MẶT CÔNG VIÊN SÂN CHƠI. NHÀ MỚI ĐẸP, NGAY CHỢ KINH DOANH. + Đa Sỹ – Kiến Hưng – Hà Đông. + Diện tích 43m – Nhà 5 tầng – MT4.4m – 6.6 tỷ + Nhà lô góc xây mới, chất lượng đỉnh của đỉnh. + Khu vực dân trí cao, an ninh tốt, tiện ích tuyệt vời, ở cực sướng, kd đỉnh. + Thiết kế đẹp hiện đại, tầng 1,2 thông tầng. Tầng 3,4 mỗi tầng 2 phòng, tầng 5 sân phơi, phòng thờ. + Ngõ ô tô tránh, trước nhà là quy hoạch công viên, sân chơi. Dịch vụ tiện ích xung quanh rất nhiều. Nhà sát chợ kinh doanh buôn bán tốt. + Sổ đổ chính chủ, sẵn sàng giao dịch. + Liên hệ xem nhà: 0902.083.139",15/06/2022,Tin thường,batdongsan_so_com_vn_1673819833.6877823, 4,, 5, 4, 4,
12 tỷ VNĐ,Đường Vũ Xuân Thiều phường Phúc Lợi, 80m2,"+ Sổ đỏ chính chủ, giao dịch ngay. ",14/06/2022,Tin thường,batdongsan_so_com_vn_1673819834.9124987, 5, 8, 5, 4, 4,
"6,5 tỷ VNĐ","Ngô Thì Nhậm, Hà Đông, Hà Nội.", 42m2," # Bán nhà đường Ngô Thì Nhậm, Hà Đông, Phân lô, ô tô đỗ cửa, dân trí, tiện ích, an ninh an sinh đỉnh. DT 42m2, 5T, MT 4m, giá 6.5 tỷ. + Vị trí: đông đúc sầm uất, thuận tiện, khu dân trí, cơ sở hạ tầng ổn định. + Gần chợ Bông Đỏ, Nhà thi đấu Hà Đông, Chung cư CT1, CT2, Bệnh viện Đa Khoa Hà Đông, siêu thị Mê Linh Plaza Hà Đông. + Đường trước nhà ô tô đỗ, nội khu đường ô bàn cờ, xe chạy vòng quanh, giao thông thuận tiện. + Nhà khung cột chắc, thiết kế hiện đại, mỗi tầng 2 phòng rộng thoáng, đầy đủ công năng. + Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch. + Giá trên 6.5 tỷ LH xem nhà, thương lượng trực tiếp. # HotLine: Tình nhà phố 0983858722 ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông - Hà Nội ).",14/06/2022,Tin thường,batdongsan_so_com_vn_1673819836.190141,, 5, 5, 4,,
10 tỷ VNĐ,"ngõ 392 Bạch Mai, Quận Hai Bà Trưng, Hà Nội", 80m2,"Chính chủ cho thuê hoặc bán nhà ngõ 392 Bạch Mai, Quận Hai Bà Trưng, Hà NộiDiện tích: 80m2.Diện tích xây dựng: 45m2 x 3 tầng. Chiều ngang: 5,6m. Nhà hướng Bắc. Sổ đỏ chính chủ.Vị trí trung tâm, gần trường chợ, thuận tiện giao thông, an ninh tốt.Giá bán: 10 tỷ.Chính chủ: 0912173242   Nguồn:  http://nhadathanoi.net.vn",14/06/2022,Tin thường,batdongsan_so_com_vn_1673819837.3969138, 5,, 3,,, Bắc
