price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
4 tỷ VNĐ,"ĐÊ LA THÀNH, ĐỐNG ĐA", 40m2,"BÁN NHÀ TRUNG TÂM ĐỐNG ĐA, Ô TÔ GẦN NHÀ, NGÕ BA GÁC, 40M2. + Vị trí trung tâm ĐỐNG ĐA dân trí cao, gần chợ, trường học, bệnh viện, ngân hàng và giao thông thuận tiện. + Nhà 5 tầng cực đẹp, tương lai sáng ngời. + Sổ đỏ vuông vắn sẵn sàng giao dịch luôn. + Liên hệ em Thái để được tư vấn và hỗ trợ miễn phí.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818241.9454944,,,,,
"1,05 tỷ VNĐ",Đường Văn Phú phường Phú La, 84m2,"+ Nhà nằm ngay mặt đường 16m, vỉa hè rộng thênh thang .  THIẾT KẾ :  - Tầng 4: phòng thờ, sân phơi. + Sổ đỏ phân lô, sắn sàng giao dịch.   Cảm ơn anh chị đã xem bài đăng của tôi  Xin cam kết các thông tin và hình ảnh tôi đăng đều trung thực 100%  Tôi là Mr Chung, có thể giúp anh chị tìm kiếm nhà nhanh chóng và Hiệu quả khu vực Hà Đông, Thanh Xuân, Hoàng Mai, Thanh Trì  Niềm vui của tôi là mang đến cho anh chị “ Nice House – Happy Home” “ Làm việc và giúp được người là niềm vui mỗi ngày của tôi”",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818243.5751326, 4, 6, 4, 4, 5
"5,5 tỷ VNĐ","Quan Nhân, Thanh Xuân, Hà Nội.", 40m2," # Bán nhà mặt ngõ phố Quan Nhân, Thanh Xuân. ngõ thông, ba gác tránh xe máy, 2 thoáng trước sau, nhà thiết kế đẹp, tổng 4 phòng ngủ rộng, ở sướng, an sinh đỉnh, DT 40, 5T, MT 3.5m, giá 5,5 tỷ. + Vị trí: tiện lợi, gần chợ, gần TTMS, có thể kết hợp kinh doanh nhỏ, chỉ trên 100m ra mặt phố Quan Nhân, giao thông thuận tiện, tiện ích ngập tràn. + Sổ đỏ nở hậu, pháp lý chuẩn, sẵn sàng giao dịch. # nhanh tay LH: Tình nhà phố 0906113879 ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông - Hà Nội ).",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818244.9226782,, 2, 5, 4,
6 tỷ VNĐ,văn quán, 50m2," Bán Nhà, chiến Thắn, Hà Đông. Ô Tô Kinh Doanh 50m2 x 5 tầng. Mặt Tiền 5.5m Giá 6 Tỷ.   PHÂN LÔ – Ô TÔ – NHÀ MỚI – KINH DOANH ĐA DẠNG  + Nhà phân lô bàn cờ, cách vài bước chân ra phố chiến thắng, vài trăm mét ra đường Trần Phú giao thông ngả đi các hướng Ngã Tư Sở, hoà Bình. + Nhà gần các trường đại học lớn như; đại học Kiến Trúc, Biu Chính Viễn Thông, Học Viện An Ninh, Học Viện Mật Mã. Gần chợ đầu mối, chợ Xanh Văn Quán, Cách hồ Văn Quán vài trăm mét. Nhà gần siêu thị bigc Hồ Gươm, siêu thị Coopmax, gần trung tâm thương mại Roayl anl City và rất nhiều dịch vụ tiện ích xung quanh.  + Thiết kế 5 tầng; -Tầng 1: Thông sàn -Tầng 2: phòng khách, bếp và wc -Tầng 3,4: Mỗi tầng 2 phòng ngủ,wc. -Tầng 5: Phòng thờ,sân phơi ,khu giặt đồ.   - Sổ đỏ chính chủ, sẵn sàng giao dịch.    LH: E KHÁNH: 0984568179  ",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818246.1523888, 5,, 5, 4, 3
5 tỷ VNĐ,Thượng Đình, 46m2,"Hơn 5 Tỷ, sở hữu nhà Phố Thượng Đình - Thanh Xuân, Mặt tiền lớn 6m, 46m2, Ô TÔ, KINH DOANH.+ Trung tâm Phố Thượng Đình, giao thông thuận tiện, đi bộ 2 phút ra Ngã Tư Sở, dân trí cao, an ninh tốt.+ Đường trước nhà rộng Ô TÔ con đỗ cửa, Ở hay KINH DOANH đều được.+ Thiết kế nhà hiện đại, đầy đủ công năng sử dụng, chủ tặng lại nội tất cho khách.+ Sổ đỏ vuông đẹp, pháp lý chuẩn, sang tên nhanh.LH: Mr Hoan, 0925088355, chuyên thổ cư Hà Nội với nguồn nhà hơn 13 000 căn nhà tại Hà Nội, miễn phí xem nhà 24/7.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818247.262421, 6,,,,
"7,7 tỷ VNĐ","Nguyễn Thái Học, Quang Trung", 50m2,"Mô tả: + Bán nhà mặt phố Nguyễn Thái Học- phường Quang Trung- Hà Đông 50m2*4tầng chỉ hơn 7tỷ-Lô góc. + mặt phố, vỉa hè  để xe thoải mái trước nhà đường rộng 7m ô tô tránh + xung quanh nhà kinh doanh sấp mặt , người qua lại tấp nập,sầm uất + nhà ngay sát chợ Vồ kinh doanh gì cũng có tiền + gần trường học Yết kiêu, trường cấp 1,2 Trần Đăng Ninh, đằng sau của bệnh viện đa khoa  cách 500m+ Đất vượng khí tài  chủ nhà làm quan chức muốn mua nhà to hơn, + thiết kế đầy đủ công năng sử dụng 4 phòng ngủ,4 wc + sổ đỏ vuông đẹp chính chủ sẵn sàng giao dịch + giá 7,7tỷ (có thương lượng)+ Gọi ngay Mrs Hương Chuyên bán, cho thuê và nhận ký gửi nhà đất thổ cư. ",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818248.668659,,, 4, 4, 4
"10,3 tỷ VNĐ",Tô Hiệu- Hà Đông, 62m2,"Siêu phẩm mặt phố Tô Hiệu, Hà Đông, vỉa hè KD sầm uất,lô góc 62mx5 T chỉ 10.3 tỷ Bán em hoa hậu mặt phố cổ sầm uất bậc nhất Hà Đông, nhà có vị trí đẹp, vỉa hè rộng thênh thang, mặt tiền siêu khủng, đường 4 ô tô tránh nhau, lô góc hiếm kinh doanh đắc địa. Dân cư đông đúc, xung quanh nhà toàn các cơ quan hành chính quan trọng, các toà nhà chung cư vip, các biệt thự liền kề, gần chợ lớn nhất Hà Đông, vài bước ra siêu thị Metro, ngay cạnh chợ đầu mối 365, giao thông vô cùng thuận lợi. Thông thương di chuyển các tuyến phố cổ trung tâm Lê Hồng Phong, hàng xóm Lê Lợi, cắt ngang Bà Triệu, vài bước sang Văn Quán, gần Học viện quân y Phúc La,… Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 10.3 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818249.816588,,, 5,,
"10,4 tỷ VNĐ",Lê Hồng Phong- Hà Đông, 60m2,"Hoa hậu mặt phố Lê Hồng Phong, Hà Đông, lô góc, vỉa hè, Kd đỉnh, 60mx5 T chỉ 10.4 tỷ Cần bán gấp em chân dài mặt phố Lê Hồng Phong siêu hiếm, được mệnh danh khu phố mua sắm sầm uất bậc nhất Hà Đông với các thông số chuẩn: + Diện tích: 60m2. + Thiết kế: 5 tầng kinh doanh. + Mặt tiền: siêu khủng, vỉa hè đá bóng. + Nôi thất: Châu Âu hiện đại. Vị trí đắc địa đẹp nhất phố vài bước ra siêu thị Metro, cạnh chợ lớn Hà Đông, bao quanh các con phố cổ, dân cư lúc nào cũng tấp nập, kinh doanh đa dạng các loại hình: spa, thời trang, siêu thị mini, nhà hàng,….cho dòng tiền đều đặn siêu lợi nhuận. Giao thông thuận lợi di chuyển các khu phố cổ Lê Lợi, hàng xóm Cầu Đơ, 1 phút ra Quang Trung, thông sang Tô Hiệu, giáp phố hàng hiệu Bà Triệu, vài bước chân sang Văn Quán. Sổ đỏ vuông, nở hậu sẵn sàng giao dịch. Giá: 10.4 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818251.0223618,,, 5,,
"10,4 tỷ VNĐ",Lê Hồng Phong- Hà Đông, 60m2,"Hoa hậu mặt phố Lê Hồng Phong, Hà Đông, lô góc, vỉa hè, Kd đỉnh, 60mx5 T chỉ 10.4 tỷ Cần bán gấp em chân dài mặt phố Lê Hồng Phong siêu hiếm, được mệnh danh khu phố mua sắm sầm uất bậc nhất Hà Đông với các thông số chuẩn: + Diện tích: 60m2. + Thiết kế: 5 tầng kinh doanh. + Mặt tiền: siêu khủng, vỉa hè đá bóng. + Nôi thất: Châu Âu hiện đại. Vị trí đắc địa đẹp nhất phố vài bước ra siêu thị Metro, cạnh chợ lớn Hà Đông, bao quanh các con phố cổ, dân cư lúc nào cũng tấp nập, kinh doanh đa dạng các loại hình: spa, thời trang, siêu thị mini, nhà hàng,….cho dòng tiền đều đặn siêu lợi nhuận. Giao thông thuận lợi di chuyển các khu phố cổ Lê Lợi, hàng xóm Cầu Đơ, 1 phút ra Quang Trung, thông sang Tô Hiệu, giáp phố hàng hiệu Bà Triệu, vài bước chân sang Văn Quán. Sổ đỏ vuông, nở hậu sẵn sàng giao dịch. Giá: 10.4 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818252.2620838,,, 5,,
"10,3 tỷ VNĐ",Tô Hiệu- Hà Đông, 62m2,"Siêu phẩm mặt phố Tô Hiệu, Hà Đông, vỉa hè KD sầm uất,lô góc 62mx5 T chỉ 10.3 tỷ Bán em hoa hậu mặt phố cổ sầm uất bậc nhất Hà Đông, nhà có vị trí đẹp, vỉa hè rộng thênh thang, mặt tiền siêu khủng, đường 4 ô tô tránh nhau, lô góc hiếm kinh doanh đắc địa. Dân cư đông đúc, xung quanh nhà toàn các cơ quan hành chính quan trọng, các toà nhà chung cư vip, các biệt thự liền kề, gần chợ lớn nhất Hà Đông, vài bước ra siêu thị Metro, ngay cạnh chợ đầu mối 365, giao thông vô cùng thuận lợi. Thông thương di chuyển các tuyến phố cổ trung tâm Lê Hồng Phong, hàng xóm Lê Lợi, cắt ngang Bà Triệu, vài bước sang Văn Quán, gần Học viện quân y Phúc La,… Sổ đỏ vuông, sẵn sàng giao dịch. Giá: 10.3 tỷ ( có gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910)- Chuyên gia nhà Thổ Cư tư vấn hàng nghìn ngôi nhà tiết kiệm THỜI GIAN- CÔNG SỨC- TIỀN BẠC. Hỗ trợ 24/7 và tư vấn pháp lý, vay vốn.",23/06/2022,Tin thường,batdongsan_so_com_vn_1673818253.4812093,,, 5,,
