price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
28 tỷ VNĐ,"Đường Phạm Hùng, Mỹ Đình 1, Nam Từ Liêm", 100m2, 6, 10, 10, 36, 36,"SIÊU PHẨM MỸ ĐÌNH 100M2 10 TẦNG DOANH THU 150 TR/THÁNG -Tòa nhà căn hộ dịch vụ cho thuê 10 tầng full nội thất đang cho thuê.  -Thiết kế 1 tầng hầm và 9 tầng nổi. Mỗi tầng 4 phòng. Thang máy xịn. -Vị trí sát mặt đường Phạm Hùng, tiện chỗ bắt xe bus, taxi nên lúc nào cũng kín phòng. -Doanh thu 150 tr/tháng. -Sổ đỏ chính chủ.  -Bán để cứu doanh nghiệp đang làm ăn thua lỗ. -Giá đầu tư. Quý khách có nhu cầu vui lòng liên hệ : Mr Tùng (1979).",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789947.0255823
"2,75 tỷ VNĐ","Đường Hồ Tùng Mậu, Cầu Diễn, Nam Từ Liêm", 32m2, 4, 3, 4, 3, 1,"+ Chính chủ cần bán nhà Phố Hồ Tùng Mậu, Quận Nam Từ Liêm, diện tích 32m2 x 4 tầng giá 2,75 tỷ. + Nhà Hồ Tùng Mậu ngay sát Cầu Diễn, 300m ra khu độ thị Vinhome Gardenia, cách Đại học Thương Mại 500m. + Nhà nằm trong khu dân cư yên tĩnh, ô tô đỗ cổng. Chủ tự xây tâm huyết, rất chắc chắn. - T1: Khách, bếp, vs. - T2,3: Mỗi tầng 1 PN rộng, vệ sinh ngoài. - T4: Phòng thờ, sân phơi. + Sổ đỏ đầy đủ, pháp lý minh bạc, sẵn sàng dao dịch. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789948.7858763
"2,75 tỷ VNĐ","Đường Hồ Tùng Mậu, Cầu Diễn, Nam Từ Liêm", 32m2, 4, 3, 4, 3, 1,"+ Chính chủ cần bán nhà Phố Hồ Tùng Mậu, Quận Nam Từ Liêm, diện tích 32m2 x 4 tầng giá 2,75 tỷ. + Nhà Hồ Tùng Mậu ngay sát Cầu Diễn, 300m ra khu độ thị Vinhome Gardenia, cách Đại học Thương Mại 500m. + Nhà nằm trong khu dân cư yên tĩnh, ô tô đỗ cổng. Chủ tự xây tâm huyết, rất chắc chắn. - T1: Khách, bếp, vs. - T2,3: Mỗi tầng 1 PN rộng, vệ sinh ngoài. - T4: Phòng thờ, sân phơi. + Sổ đỏ đầy đủ, pháp lý minh bạc, sẵn sàng dao dịch. + LH,Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789950.290847
"8,4 tỷ VNĐ","Chiến Thắng, Văn Quán, Hà Đông.", 50m2, 3,, 6, 3, 5,"+ Bán gấp nhà phố Chiến Thắng - Hà Đông, Ô tô đỗ cửa, Kinh Doanh, Văn Phòng, đường thông bàn cờ. + Vị trí trung tâm của phố, tiện ích ngập tràn, gần khu vui chơi, nhà văn hoá, trường học các cấp, 500 m đến Big C Hà Đông. Hàng xóm KĐT Văn Quán. + Di chuyển thuận tiện ra các phố Trần Phú, Vành đai 3, Nguyễn Khuyến, 19/05… + Sổ vuông, Nhà chủ tự xây 50 M2, 6 tầng. Có ô chờ lắp thang máy. + Tầng 1 cho thuê kinh doanh. - Tầng 2,3 thông sàn cho thuê. - Tầng 4, 5: 03 phòng ngủ + Bếp. - Tầng 6 làm phòng thờ và sân phơi. + Giá chào 8 tỷ X ( Có thương lượng ). + Sổ đỏ sẵn sàng giao dịch, pháp lý chuẩn. Chủ nhà và mình là anh em chơi thân. --------------------------------------------------- Ngôi nhà mới của bạn là HẠNH PHÚC của tôi. Thuận ( Nhà Đẹp ) - Tư vấn BDS miễn phí, tận tâm. Số Hotline/Zalo : 0986.581.285. + Miễn phí 100% dịch vụ , Khách chủ tự đàm phán giá, hô trợ tư vấn pháp lý, phong thuỷ, quy hoạch… + Khách quan tâm vui lòng gọi hoặc inbox trực tiếp, miễn trung gian môi giới. + Hỗ trợ vay vốn ngân hàng 75% giá trị tài sản.",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789951.476674
52 tỷ VNĐ,"Đường Hàng Buồm, Hàng Buồm, Hoàn Kiếm", 100m2, 3, 10, 3, 4, 4,Ngân hàng thanh lý bán nhà mặt phố Hàng Buồm gần ngã tư Hàng Ngang Lãn Ông.  Nhà mặt phố  sổ vuông đét. Ngân hàng đấu giá bàn giao ngay.  Giá tất nhiên là rẻ hơn thị trường nhiều.  +Liên hệ Nguyên 79 để xem ngay 0975648579  -GỌI NGAY TRƯỚC KHI NHÀ BAY-,05/11/2022,Tin thường,batdongsan_so_com_vn_1673789952.5488083
"4,38 tỷ VNĐ","Đường Lương Khánh Thiện, Hoàng Văn Thụ, Hoàng Mai", 35m2, 4, 5, 5, 4, 3,"
    Lương Khánh Thiện con phố trung tâm Quận Hoàng Mai, rất ít nhà bán.+ Nhà vị trí đẹp, gần Hồ Đền Lừ,  tượng đài Hoàng Văn Thụ, di chuyển thuận tiện ra Trương Định, Nguyễn Đức Cảnh.+ Ô tô đỗ cổng, trước nhà là khoảng sân rộng.+ Thiết kế đẹp, hợp lý, chắc chắnTầng 1: Phòng khách, bếp, WCTầng 2,3,4: mỗi tầng 1 ngủ, WC, đầy đủ công năng sử dụng.Tầng 5: phòng thờ, sân phơi.+ Sổ đỏ đẹp nở hậu, chính chủ, sẵn sàng giao dịch.
",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789954.0328388
6 tỷ VNĐ,"Văn Tiến Dũng, Bắc Từ Liêm", 81m2, 8, 4, 1, 1,,"GIÁ RẺ NHẤT – LÔ GÓC - NGÕ THÔNG – Ô TÔ ĐỖ CỬA – KINH DOANH – XÂY CHUNG CƯ MINI + Gần nhiều tiện ích: Chợ, trường học các cấp, các trường Đại học lớn: Đh Công Nghiệp, Đh Thành Đô, Cao đẳng FPT,… + Giao thông các tuyến: Cầu Diễn, Hồ Tùng Mậu, Cầu Giấy, bến xe Mỹ Đình, Xuân Phương, Phú Diễn, Cổ Nhuế, Đình Quán, Nguyên Xá, Ngọa Long,… + Sổ đỏ chính chủ, nở hậu, chủ tha thiết bán. + Diện tích 81m2, mặt tiền 8,3m, giá 6 tỷ. * Liên hệ em Bình – 0345752279 để xem đất miễn phí.",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789955.7941267
3 tỷ VNĐ,"Đường Định Công Thượng, Đại Kim, Hoàng Mai", 35m2, 4, 3, 4, 6,,"
    Hiếm! Bán Nhà Định Công Thượng, Nhà Đẹp Ở Luôn, Ngõ Rộng, Ô tô đỗ cổng.DT 35m2, 4 tầng, giá chỉ nhỉnh 3 tỷNhà đẹp, có giếng trời, gần phố, ngõ rộng, xây cực kỳ chắc chắn, thiết kế đủ công năngAn ninh tuyệt đối, hàng xóm thân thiện, gần gũi - Sổ đỏ chính chủ, cất két.Lh: 0977.30.938
",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789957.4277718
6 ngàn VNĐ,"Đường Khương Trung, Khương Trung, Thanh Xuân", 34m2, 33, 1, 4, 4, 3,"BÁN NHÀ CHÍNH CHỦ MẶT NGO LÔ GÓC CỰC  THOÁNG NHÀ ĐẸP Ổ LUÔN GẦN CHỢ , TRƯỜNG HỌC ++ Tổn 4 Phòng ngủ ++ LH ;; 0916 621 470 Miễn trung gian Môi giới",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789958.8230388
"1,234 triệu VNĐ","Đường Linh Lang, Cống Vị, Ba Đình", 60m2, 5, 3, 4, 6, 4,"
    Bán nhà Ba Đình Linh Lang DT 60M 4T ngõ ô tô, nhà rộng ở sướng LH: 0845681666Nhà chủ xây đẹp chắc chắn thiết kế phù hợp thời mới, có sân để xe riêng nên rất sạch sẽ Vi trí nhà đẹp nhiều tiện ich Công viên Thủ Lệ mấy bước chân thuận tiện thể dục sáng chiều, chợ ngay cạnh nhà.Ngõ to ô tô cách nhà 5m thông khâp nơi Đào Tấn, Linh Lang, Nguyễn Trí ThanhVới nguồn hang 5000 căn nhà quanh các Quân nội thành có già từ 3 tỷ đến 50 tỷSổ đỏ chính chủ sẵn sàng dao dịch ngayLH Trần Hảo 845681 666 để có giá tốt nhất tư vấn xem nhà miễn phí 24/7
",05/11/2022,Tin thường,batdongsan_so_com_vn_1673789960.1993573
