price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
"4,5 tỷ VNĐ",Đường Đức Diễn phường Phúc Diễn, 45m2, 3, 4, 5, 6, 4,"
    
Bán nhà đẹp 45m2 5tầng nhỉnh 4tỷ gần ôtô, đầu phố Đức Diễn Bắc Từ Liêm

NHÀ MỚI 5 TẦNG - CÁCH PHỐ 20M - KHU VỰC HẠ TẦNG PHÁT TRIỂN

- Khu vực tiện ích phát triển không thiếu thứ gì, Trường mầm non, Cấp 1,2,3 Phúc Diễn, Trung tâm văn hoá Thể thao Phúc Diễn...
- Các trường Đại học lớn trong bán kính 500m: Đại học Công Nghiệp, Tài Nguyên Môi Trường, Đại học Thương Mại,...
- Nhà thiết kế hiện đại, 5 tầng khung cột BTCT chắc chắn, mỗi tầng 2 phòng ngủ.
+ Tầng 1: Để xe, Khách, Bếp, WC
+ Tầng 2,3,4: Mỗi tầng 2 phòng ngủ, WC
+ Tầng 5: Phòng Thờ, Sân phơi.
- Sổ đỏ đẹp, sẵn sàng giao dịch ngay.
Chú ý: 
1. LH: A. Hoàng Anh 0934266313 (xem nhà miễn phí)
2. Link kho nhà đẹp: https://www.facebook.com/356939308270722
3. Hỗ trợ tài chính cho vay mua nhà đến 70% giá trị căn nhà, lãi suất thấp nhất thị trường.
4. ACE Môi giới kết hợp làm việc tại: https://www.facebook.com/108917115160629",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812948.579123
"4,5 tỷ VNĐ",Đường Phúc Diễn phường Phúc Diễn, 45m2, 3, 4, 5, 6, 4,"
    
Bán nhà đẹp 45m2 5tầng nhỉnh 4tỷ gần ôtô, đầu phố Phúc Diễn Bắc Từ Liêm(4)

NHÀ MỚI 5 TẦNG - CÁCH PHỐ 20M - KHU VỰC HẠ TẦNG PHÁT TRIỂN

- Khu vực tiện ích phát triển không thiếu thứ gì, Trường mầm non, Cấp 1,2,3 Phúc Diễn, Trung tâm văn hoá Thể thao Phúc Diễn...
- Các trường Đại học lớn trong bán kính 500m: Đại học Công Nghiệp, Tài Nguyên Môi Trường, Đại học Thương Mại,...
- Nhà thiết kế hiện đại, 5 tầng khung cột BTCT chắc chắn, mỗi tầng 2 phòng ngủ.
+ Tầng 1: Để xe, Khách, Bếp, WC
+ Tầng 2,3,4: Mỗi tầng 2 phòng ngủ, WC
+ Tầng 5: Phòng Thờ, Sân phơi.
- Sổ đỏ đẹp, sẵn sàng giao dịch ngay.
Chú ý: 
1. LH: A. Hoàng Anh 0393265766 (xem nhà miễn phí)
2. Link kho nhà đẹp: https://www.facebook.com/356939308270722
3. Hỗ trợ tài chính cho vay mua nhà đến 70% giá trị căn nhà, lãi suất thấp nhất thị trường.
4. ACE Môi giới kết hợp làm việc tại: https://www.facebook.com/108917115160629",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812950.4904275
"5,4 tỷ VNĐ",Quan Nhân, 44m2, 4,, 5,,,"NHÀ ĐẸP - TẶNG NỘI THẤT - Ô TÔ GẦN - AN SINH ĐỈNH - GẦN PHỐ. + Trung tâm Quận Thanh Xuân, gần trường Cấp 1,2 Kim Giang, gần chợ, bãi xe ô tô. + Giao thương Nguyễn Xiển, Kim Giang, Khương Đình; đường trước nhà rộng thoáng, khu vực hiếm nhà bán, toàn cán bộ tướng, tá, giáo viên. + Nhà mới đẹp, nội thất xịn xò, chủ tặng lại hết cho khách thiện trí mua. + Sổ đỏ vuông đẹp, pháp lý chuẩn, sẵn sàng dao dịch. LH: Mr Hoan, 0925088355, chuyên thổ Thanh Xuân, Đống Đa, Hoàng Mai. Miễn phí xem nhà 24/7.",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812955.6870213
"4,5 tỷ VNĐ","Đường Kim Giang , Huyện Thanh Trì, Thành phố Hà Nội.", 60m2, 7,,,,,"+ Kim Giang là con phố đẹp, tiếp giáp với 2 trục đường lớn là Nguyễn Xiển và Phan Trọng Tuệ, gần Thanh Liệt, hàng xóm Linh Đàm, gần chợ, trường học...với đầy đủ các tiện ích.+ Khu vực tập trung đông dân cư, đa phần là tri thức+ Ngõ rộng, thông thoáng, lưu thông thuận lợi.+ Nhà đẹp, thoáng, sáng, ở sướng, sân rộng, có chỗ để xe, view tiểu cảnh.+ Diện tích 60m2, mặt tiền 7 m, giá sốc : 4,5 tỷ ( có bớt )+ Alo : Phương Nam : 0386.702.912 ( em đang muốn bán nhà trước tháng 7 này các bác nhé! ).",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812956.9856782
"3,2 tỷ VNĐ",Đường Tây Sơn  phường Quang Trung, 60m2,, 1,,,,"+ Vị trí đắc địa nhất nhì khu vực Thái Hà, Nội Tiết, Bạch Mai, … cũng như các trường đại học lớn như ĐH Thủy Lợi, Học viện ngân hàng….Đường Trường Chinh hiện nay đã quy hoạch ổn định giá đất trong khu vực chỉ có lên chứ không có xuống,.. xung quanh điện đường, trường, trạm đủ cả vừa ở vừa kinh doanh là hết ý.+ Nhà ở rất lộc chủ nhà làm ăn cực kỳ phát đạt đã cọc tiền mua nhà phố để làm ăn nên cần bán gấp cực kỳ thiện trígia lộc cho khách hữu duyên giá chào 3.2 tỷ+ LH : Mr Vượng - 0912949598. Thổ Địa Đống đa, đang có sẵn 50 căn nhà, giá ttrị tương đương",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812959.43784
11 tỷ VNĐ,"KĐT Văn Khê, Hà Đông, Hà Nội.", 83m2, 5, 10, 5, 4,,"  * Rẻ nhất KĐT Văn Khê quận Hà Đông. Khu phân lô, vỉa hè 2 bên, ô tô dừng đỗ, xe chạy vòng quanh, nhà xây chắc, thiết kế đẹp, an ninh tốt, dân trí cao, ở thích, an sinh đỉnh, ở cho thuê văn phòng đều đẹp. DT 83m, 4 T, mt 5m, giá 11 tỷ. Chủ rất cần bán nhanh trong 15 ngày. + Vị Trí: trung tâm KĐT Văn Khê, 200m ra đường Nguyễn Thanh Bình, thông ra đường Vạn Phúc, Ngô Quyền, Ngô Thì Nhậm, Quang Trung, gần nhiều trường C1,2, trung tâm mua sắm...tiện ích KĐT, giao thông thuận lợi. + Sổ vuông đỏ đẹp, pháp lý chuẩn, sẵn sàng giao dịch. * nhanh tay LH: 0983858722 Tình nhà phố ( chuyên bán, nhận ký gửi nhà đất Thổ cư, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812961.974725
16 tỷ VNĐ,"nguyễn ngọc nại, thanh xuân", 130m2,,,,,,"Mô tả Bán nhà ngõ 164 Nguyễn Ngọc Nại, Thanh Xuân, giá 15.5 tỷ, 130m2, 0868181683 Nhà gần nhiều trường học, bệnh viện UBND, tiện chợ, khu vực rất đẹp, đến xem là thích. Diện tích: 126m2, mặt tiền 5m, ngõ to, 2 otô tránh nhau, ngõ thảm nhựa đẹp, yên tĩnh, anh ninh tốt, toàn cán bộ quân đội, diện tích rộng, thích hợp để ở hoặc xây toà nhà kinh doanh văn phòng, cho thuê đều đẹp. + Sổ đỏ chính chủ. + Giá bán: 16 tỷ LHCC: 0868181683 – K qua môi giới.",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812964.1738417
"7,5 tỷ VNĐ",Đường Hoàng Văn Thái phường Khương Trung, 65m2, 5, 3, 5, 4, 4,"
    - Nhà nằm trong khu phân lô quân đội Hoàng Văn Thái 65m2, 4 tầng mặt tiền rộng 5m, 4 ngủ đủ công năng, giá 7.5 tỷ.- Từ Hoàng Văn Thái sang Vương Thừa Vũ, Cù Chính Lan, Lê Trọng Tấn, Tô Vĩnh Diện, Nguyễn Ngọc Nại, Trường Chinh...- Nhà xây khung cột BT kiên cố và chắc chắn.- Nội thất không thiếu thứ gì, toàn đồ xịn, chủ mới chỉ sẵn ở.- Sổ đỏ vuông vắn, hàng xóm thân thiện, an ninh rất tốt yên tĩnh.- Sổ đỏ chính chủ sẵn sàng giao dịch.- Giá 7.5 tỷ có thương lượng.- Xem nhà xin gọi cho Tám: 0888975739.
",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812966.2763038
5 tỷ VNĐ,Đường Quốc lộ 32 phường Trạm Trôi, 35m2, 4, 6, 6, 4, 4,"
    Mô tả:
+ Vị trí siêu đẹp, cách ngã 4 Trạm Trôi chỉ 1km.
 
+ Nằm ngay mặt đường 32, vị trí đắc địa, khu vực đang phát triển nhanh chóng từng ngày.
 
+ Nhà xây kiên cố với 6 tầng, kinh doanh đỉnh cao.
 
+ Sổ đỏ chính chủ, giao dịch nhanh chóng.
 
==> Liên hệ Mr Huy: 0981065292 tư vấn, xem nhà miễn phí.
",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812968.5100834
"59,9 tỷ VNĐ","an dương vương, phú thượng, tây hồ", 484m2, 20,, 6, 8, 8,"3 TRONG 1 – SIÊU THỊ, TRUNG TÂM LÀM ĐẸP, CĂN HỘ CHO THUÊ CAO CẤP- ĐẦU TƯ NHIỀU DÒNG TIỀN, Khu đất nằm tại vị trí rấtđẹp, ngõ đang mở đường rộng 13m, diện tích trên sổ là 484m2, sau khi mở đường mất 70m2 còn 415m2, dự kiến hết năm 2022 sẽ mở xong đường thông sang khu đô thị mới Tòa nhà 5 tầng nổi 1 tầng hầm xây dựng từ tầng 1 là 345m2 đã xây xong phần thô. Chủ nhà có quá nhiều dự án nên cần bán bớt cho chủ đầu tư khác tiềm năng hơn để khai thác dòng tiền đầy tiềm năng.Nhà được thiết kế với các công năng như sau:- Tầng hầm : Để xe- Tầng 1: Đại siêu thị- Tầng 2 và 3: Dự kiến làm trung tâm sắc đẹp- Tầng 4 và 5: Mỗi tầng đã thiết kế 5 căn hộ cao cấp có 2 phòng ngủ, phòng khách và bếp, căn nào cũng có ban công, cửa sổ thoáng sáng.- Móng nhà đã được dự trù để xây lên 10 tầng.** ALO ; 0911-206-189 hoặc 0845-790-555 Đỗ Hạnh thanks ac quan tâm",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812971.908316
"10,9 tỷ VNĐ",Đường hoàng quốc việt phường Nghĩa Đô, 45m2, 4, 1, 4, 4, 3,"+ Gia đình chuyển công tác cần bán gấp nhà phố Hoàng Quốc Việt- 45m x MT 4m, phân lô, vỉa hè, kinh doanh, ô tô tránh, giá 10.9 tỷ. +Vị trí nhà cực đẹp, khu phân lô, ô tô tránh, vỉa hè 2 bên, làm văn phòng, kinh doanh các loại hình dịch vụ… Giao thông cực kỳ thuận tiện, kết nối nhều tuyến đường lớn Phạm Văn Đồng, Võ Chí Công, phố Nghĩa Tân, Nghĩa Đô, Tô Hiệu... + Sổ đỏ phân lô pháp lý sạch, sẵn sàng giao dịch. + Liên hệ tôi: Dự 0982789984 để được xem nhà ( Miễn trung gian, quảng cáo ).",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812974.5817227
"1,5 triệu VNĐ/m2","xã Nam Sơn, Huyện Sóc Sơn, TP. Hà Nội", 4000m2, 200,,,,,"💥 💥 💥 Cần bán gấp 4000m2 đất thổ cư Nam Sơn – Sóc Sơn, 1,5tr/m2 – Giá cho nhà đầu tư 💥 💥 💥 -----------------------------------------------------------------------  📌 Diện tích: 4000 m2. 📔 Pháp lý: Đất thổ cư, sổ đỏ chính chủ. 💲 Giá bán: 1,5 triệu/ m2. ------------------------------------------------------------------------ 🔥 THUẬN LỢI: - Có đầy đủ tường cao bao quanh đất, trên đất đã có sẵn 02 nhà ở, điện nước đầy đủ. Các tiện ích trên đất đã được xây dựng đầy đủ mua về sẵn ở hoặc kinh doanh nghỉ dưỡng, - Lưng đất tựa núi rừng thông rất mát mẻ, đi vài bước chân ra đường QL35, QL3, ngã ba Phố Nỷ … Rất phát triển. Vị trí thuận tiện vì thế mua để ở, làm nghỉ dưỡng hay đầu tư đều có khả năng sinh lãi cao, tính thanh khoản tốt. - Đường rộng ô tô vào tận đất, thuận tiện đi QL35, QL3, đi Thái Nguyên, Bắc Ninh, Bắc Giang, Phú Thọ, Vĩnh Phúc … - Khu vực dân cư đông đúc, văn minh, khí hậu trong lành. ----------------------------------------------------------------------- 🔥 VỊ TRÍ: Xã Nam Sơn, Huyện Sóc Sơn, Thành phố Hà Nội. - Cách trung tâm Hà Nội 40km, cách Sân Bay Nội Bài 12km, Cách KCN Nội Bài 10km. -Gần Bệnh viện, trường cấp 1, cấp 2, trung tâm hành chính xã, trạm y tế - Bán kính 50m là chợ, của hàng tiện lợi. ----------------------------------------------------------------------- 🔥 QUÀ TẶNG: Nếu mua ngay trong tháng 06/2021 bạn sẽ được tặng - Miễn phí toàn bộ thủ tục sang tên sổ. - Tặng 5 Cây vàng SJC 9999. ----------------------------------------------------------------------- ☎️☎️☎️Liên hệ ngay Dương Hùng 0978383816 để được xem thực tế.      ",19/06/2021,Tin thường,batdongsan_so_com_vn_1673812976.6452
33 tỷ VNĐ,Đường Vệ Hồ - Xuân La - Tây Hồ - Cầu Giấy - Hà Nội, 50m2, 6,, 4,,,"Bán nhà mặt Hồ Tây khu vực hiếm người bán - Diện tích 50m2, MT 6.5m, xây 4 tầng. Sổ đỏ vuông vắn nở hậu. - Vị trí đắc địa hiếm có, phù hợp với mua đầu tư và cho thuê rất tiềm năng.  - Giá bán 33tỷ Liên hệ: 0985135168",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812978.6830895
"23,9 tỷ VNĐ",Trung Kính - Yên Hòa - Cầu Giấy - Hà Nội, 45m2, 4,, 5,,,"Bán nhà Mặt phố Trung Kính đường đôi. - Diện tích 45m2, MT 4m. Xây 5 tầng. - Vị trí đẹp đường đôi rộng 50m + vỉa hè 5m, phố kinh doanh sầm uất huyết mạch nối Trần Thái Tông với Trần Duy Hưng. Mặt sau thoáng có đường nội bộ. Hiện tại đang cho thuê ổn định. - Giá bán 23.9 tỷ - Quý anh/ chị quan tâm vui lòng liên hệ: 0985084689",22/07/2022,Tin thường,batdongsan_so_com_vn_1673812980.6405628
