price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
3 ngàn VNĐ,Đường Đường Đình Thôn phường Mỹ Đình 1, 36m2, 4, 2, 5, 3, 3,"Chủ nhà đã mua nhà mới to hơn, nay có nhu cầu bán nhà riêng phố Mỹ Đình, quận Nam Từ Liêm: 36m2, 4 ngủ, mặt tiền 4m, tầng, ngõ rộng, vài bước ra phố. + Nằm ngay gần Đường vành đai 3, trung tâm quận Nam Từ Liêm, tiếp giáp các quận Cầu Giấy, Thanh Xuân. Tiếp giáp phố lớn: Phạm Hùng, Trần Duy Hưng, Trần Văn Lai, Phú Đô, Châu Văn Liêm… Xung quanh là chợ dân sinh, siêu thị to nhỏ và trường học các cấp. + Thiết kế khung cột BTCT, mỗi tầng 1 phòng 1 WC, các phòng có cửa sổ thông thoáng. + Dân trí và an ninh tốt. + Sổ đỏ chính chủ, giao dịch ngay. + Giá chào: 3.5 tỷ, có thương lượng. Liên hệ Mr. Tiến: 0966248983, xem nhà ngay.",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823081.738556,
"7,5 tỷ VNĐ",Đường Cầu Giấy phường Quan Hoa, 57m2, 8, 1, 4, 1, 1,"BÁN NHÀ CẦU GIẤY 57M2 CHỈ 7,5 TỶ NHÀ ĐẸP - MẶT TIỀN RỘNG - Nhà xây 4 tầng, ưu thế mặt tiền rộng nên các phòng đều có cửa sổ thoáng. Thiết kế hợp lý ***CAM KẾT HÌNH ẢNH THẬT 100% KHÔNG MẤT THỜI GIAN CỦA KHÁCH HÀNG  + Sổ Đỏ chính chủ, có thương lượng, pháp lý chuẩn sẵn sàng giao dịch ngay.LH: Mr.Tiến - Thành thật tận tâm - Dẫn nhà thật - Tiết kiệm thời gianBên cạnh đó, còn vài chục căn nhà trên địa bàn quận và các tuyến phố lân cận với đa dạng phân khúc phù hợp với mong muốn của quý anh/chịChúc Quý anh/chị bình an và thật nhiều sức khoẻ!",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823082.9562917,
"4,2 tỷ VNĐ",Đường Nguyễn Khang phường Yên Hòa, 31m2, 5, 2, 5, 4, 3,"
    
SIÊU PHẨM KHU HIẾM NHÀ BÁN NGÕ THÔNG GẦN PHỐ TRUNG TÂM CẦU GIẤY CÁCH OTO VÀI BƯỚC CHÂN CỔNG SAU TRƯỜNG TIỂU HỌC AN HOÀ GẦN NHIỀU TRƯỜNG ĐẠI HỌC
Thiết kế: 5 Tầng

Tầng1: PK + Bếp + WC
Tầng2+3+4: 1PN+Wc
Tầng5: Phòng Thờ + Sân chơi 
 SỔ ĐỎ CHÍNH CHỦ VUÔNG VẮN, SSGD.
- Giá 4,2 tỷ ( thương lượng)
",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823084.0653226,
"4,85 tỷ VNĐ","Lê Xá, Mai Lâm, Đông Anh", 69m2, 7,,,,,"+ Chủ nhiều tài sản nên bán bớt lô đất 69m, mặt tiền 7,8m gần khu đấu giá thôn Lê Xá, Mai Lâm, Đông Anh. + Ví trí đẹp, lô góc 2 mặt thoáng, đường 2 ô tô tránh, gần khu đô thị Euro Windows, cầu Đông Trù, triển lãm Quốc Gia. + Gần trường Mầm Non, cấp 1, 2,  chợ dân sinh, trạm y tế,   + Khu dân cư đông đúc, dân trí cao an ninh tốt đi lại thuận tiện và TT Hà Nội và đi sân bay Nội bài. +Khi lên Quận chia 2 lô cực đẹp, tương lai vô cùng sáng, rất đáng mua để ở hoặc giữ tiền tăng tài sản. +Pháp lý chuẩn, sổ đỏ sẵn sàng giao dịch. + Giá đầu tư cực đẹp 4x tỷ, có thương lượng, ( Miễn TIếp Trung Gian & Môi Giới) + LH :  0889995548/0915126183 Đồng Thái Dự.",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823085.2401803,
14 tỷ VNĐ,Hà Nội, 60m2,,,,,,"Bán nhà phố Chùa Láng quận Đống Đa, kinh doanh đỉnh cao.Diện tích 60 m2, 6 tầng thang máy, mặt tiền 5.7 m, nội thất siêu đẳng cấp. - Khu an ninh tốt, hàng xóm thân thiện, tiện kinh doanh tất cả các loại hình. - Giao thông thuận tiện phố Nguyễn Chí Thanh, Pháo Đài Láng, Huỳnh Thúc Kháng, Trúc Khê, Láng Hạ, Thái Hà, Chùa Bộc, Lương Đình Của, Xã Đàn, Phương Mai, Hào Nam, Hoàng Cầu, Trần Quang Diệu... - Sổ đỏ phân lô. - Giá  chào chỉ 14 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn.Liên hệ ngay em Bình - 0856 968 656.",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823087.1249611,
"5,2 tỷ VNĐ",Cự Lộc - Thanh Xuân, 40m2,,,,,,"+ Nhà nằm tại vị trí trung tâm của quận, gần trung tâm mua sắm, chợ, các trường đại học, giao thông thuận tiện, nhà 2 mặt thoáng trước sau phòng nào cũng có cửa sổ lấy ánh sáng tự nhiên. + Thiết kế 4 tầng; - Tầng 1: Phòng khách + bếp + wc. - Tầng 2,3: Mỗi tầng 2 phòng + wc. - Tầng 4: Phòng thờ  + sân phơi. + Sổ đỏ chính chủ, sẵn sàng giao dịch. - Giá: 5.2 tỷ(có thương lượng). + LH; 0912918139 – Trần Anh (Để được tư vấn và xem nhà miễn phí).",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823090.5831282,
"5,95 tỷ VNĐ",Khương Đình - Thanh Xuân, 35m2,,,,,,"+ Vị trí: - Nằm tại vị trí thông thoáng, giao thông thuận tiện, gần trường học các cấp, gần hồ điều hòa sinh thái mát mẻ, ô tô đỗ tại cửa, đường thông tứ bề. + Nhà được thiết kế 5 tầng: - Tầng 1: Phòng khách + bếp + wc. - Tầng 2,3,4: Mỗi tầng 1 phòng  ngủ + wc. - Tầng 5: Phòng thờ  + sân phơi. + Sổ đỏ chính chủ phân lô đẹp, sẵn sàng giao dịch. - Giá: 5.95tỷ (có thương lượng). + LH: 0912918139 – Trần Anh ( Để được tư vấn và xem nhà miễn phí).",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823091.7749388,
"5,6 tỷ VNĐ","Tố Hữu, Vạn Phúc, Hà Đông, Hà Nội", 51m2, 4, 3, 5, 4,," # Bán gấp nhà riêng gần ngay ngã tư Tố Hữu, Vạn Phúc, Hà Đông. Full trang thiết bị, nội thất cao cấp, 51m2, 5T, giá chỉ 110 triệu/m2.   + Vị trí: Cực đẹp giá trị tiềm năng sát đường Đại Mỗ quận Nam Từ Liêm gần ngã tư Tố Hữu, Vạn Phúc quận Hà Đông. + Tiện ích: bao quanh là các KĐT Văn Khê, KĐT An Hưng, KĐT Vạn Phúc, Him Lam, trường Quốc tế Nhật Bản, KĐT Dương Nội, AEONMall, Vinhomes... + Giao Thông: 3 bước chân ra đường lớn Đại Mỗ đường Tố Hữu, Lê Văn Lương di chuyển đi đâu cũng vô cùng thuận lợi. + Nhà Chính Chủ tự xây rất tâm huyết khung cột chắc thiết kế phong cách Châu Âu đẹp không tỳ vết. + Ưu Điểm: nội thất quá Víp trang thiết bị cao cấp riêng cầu thang, sàn, cửa, bàn ghế, giường tủ, được làm bằng gỗ lim ta vì chủ là người buôn gỗ lại có nghề mộc tự tay làm lấy rất tinh tế và rất chắc chắn. + Tiềm năng: vị trí khu vực đang phát triển mạnh nhiều tuyến đường mở ra, KĐT, dự án mọc nhanh hơn nấm, tuyến đường Đại Mỗ mở rộng lúc đó giá trị BĐS này sẽ không tưởng. *  Nay chủ có việc giêng cần bán gấp, giá bán 110 tr/m rất cần bán nhanh trong tháng. + Sổ đỏ chính chủ pháp lý chuẩn, giao dịch nhanh. # HotLine: 0983858722 Tình nhà phố ( chuyên nhà đẹp, nhà phố, nhà tiềm năng, dòng tiền, có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ).",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823092.9824538,
15 tỷ VNĐ,Hà Nội, 60m2,,,,,,"Bán nhà phố Láng Hạ Đống Đa, kinh doanh ngày đêm.Vị trí tuyệt đẹp, ngõ rộng ô tô tải tránh, dân trí cao, an ninh đảm bảo.Phố lớn giao thông đi lại thuận tiện Thái Hà, Hoàng Cầu, Giảng Võ, Huỳnh Thúc Kháng, Nguyên Hồng, Nguyễn Chí Thanh, Chùa Láng, Xã Đàn, Tôn Đức Thắng, Hồ Đắc Di, Nam Đồng, Phạm Ngọc Thạch, Phương Mai, Lương Đình Của…Nhà xây kiên cố, kiến trúc hiện đại, đảm bảo không gian sống hoàn mỹ tối ưu.Diện tích 60 m2, 6 tầng thang máy.Giá chào chỉ 15 tỷ thương lượng sâu, bao sang tên, tặng full nội thất xịn cho người thiện chí.Sổ đỏ chính chủ pháp lý chuẩn, sẵn sàng giao dịch.Liên hệ ngay Mr Bình nhà đẹp - 0856 968 656.",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823093.9518945,
"2,2 tỷ VNĐ","Phúc Lợi, Long Biên", 37m2, 5,,,,,"- Mảnh đất vuông đét, nở hậu nhẹ nhàng. Quá hợp lý để xây lên ngôi nhà mơ ước - Ngõ gần Vinhome Riverside, gần Trường mầm non Phúc Lợi, gần Ecohome Phúc Lợi, gần Ruby City 3, gần Hồ - Sổ đỏ: chính chủ, vuông vắn, nở hậu, sẵn sàng giao dịch. - Lh em Trác: 0965492571(xem nhà và tư vấn miễn phí)",26/05/2022,Tin thường,batdongsan_so_com_vn_1673823095.113754,
