price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id
1 tỷ VNĐ,"Bình Yên, Thạch Thất, Hà Nội", 60m2, 6, 8, 1, 1, 1,"✔️ Vị trí: Bình Yên, Hòa Lạc✔️ Cách Quốc lộ 21 chỉ 100m✔️ Đi bộ ra CNC,trường Đại Học FPT và làng Đại Học Quốc Gia✔️ Diện tích: 60m2 siêu đẹp✔️ Đất sổ đỏ sẵn, công chứng nhanh gọn.✔️ Hạ tầng: đường thông, xe ô tô tránh nhau✔️ Tiềm năng tăng giá cực tốt, xây nhà trọ cho thuê hoặc đầu tư đều rất phù hợp vi lô đất nằm cạnh khu tổ hợp giáo dục của khu công nghệ cao gồm 23 trường đại học và các nhà máy trong công nghệ cao Hòa Lạc✔️ Giá đầu tư F1☎️ Gọi em xem đất: 038.750.7522 Em Hùng (Có Zalo xem sổ đỏ, mặt bằng, vị trí .",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818567.9599514
"4,9 tỷ VNĐ","Phường Ngọc Thụy, Long Biên, Hà Nội", 30m2,,,,,,"- Mảnh đất siêu hiếm, 3 mặt đường: mặt đường 12m, 6m và 2m. Vỉa hè rộng thênh thang, kinh doanh bạt ngàn.-Thửa đất cam kết không có lô thứ hai, khách tầm tài chính này chỉ cần xem là chốt gấp.- Tiện ích, công viên, hồ điều hòa (của Khai Sơn chuẩn bị đào), trường học các cấp gần kề.- Sổ chính chủ sẵn sàng sang tên trong ngày.- Nay có việc chủ bán cực gấp, chỉ trong tuần giá bất chấp.",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818569.6953485
"2,5 tỷ VNĐ",Đường Thạch Bàn phường Thạch Bàn, 36m2, 4,,,,,"36m đất Tổ 12 Thượng hội, gần trường cấp 3 Thạch Bàn
 Khu vực dân cư ổn định, không quy hoạch, hưởng các tiện ích của kđt Gadern City, gần các nút giao thông lớn, đi các tỉnh.
 Ngõ nông, ô tô 4 chỗ lọt vào đất. Mảnh đất rất thoáng mát, cách ô tô tránh ~20m. 
Sổ đỏ pháp lý rõ ràng, hàng xóm thân thiện.

 Giá chỉ hơn 2 tỷ
Liên hệ ngay với em Luân 
 0989 029 001 để xem ngay !
",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818573.7123878
"5,5 tỷ VNĐ","Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội", 63m2,,,,,,"- Cần tiền bán gấp giá tốt nhất khu vực.- Tuyến đường tuyệt đẹp quận Long Biên, sắp mở rộng 2 làn.- Hàng xóm khu đô thị VINHOMES, RIVERSID- Sổ đỏ chính chủ, có gia lộc",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818574.8495164
"3,9 tỷ VNĐ",Đường Lâm Du phường Bồ Đề, 40m2, 4, 5, 4, 5, 4,"+ Tiện ích đầy đủ sát trường C1, 2,3 trường quốc tế trong bán kính 500m + Vị trí trước mặt để 3m di chuyển thuận tiện. E Thu đang quản lý gần 300 căn nhà phân khúc 3-10 sẽ rất tiết kiệm thời gian A/C khi đi xem nhà",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818575.943588
"3,39 tỷ VNĐ","Đường Nguyễn Văn Linh, Phường Phúc Đồng, Long Biên, Hà Nội", 40m2,,,,,,"+ Nhà xây 3 tầng bê tông, móng chắc chắn đã tính xây thêm hai tầng nữa. mái tôn chống nóng  3 phòng ngủ, phòng khách, bếp và sân phơi rộng rãi. + Vị trí cách đường ô tô to 3 tránh 20 mét. Là trung tâm Thạch Bàn, gần trường, chợ, trạm y tế. +  Kiến trúc hiện đại, mua về chỉ việc xách va ly đến ở. Cần bán tặng lại toàn bộ nội thất 200 triệu cho khách.  + Sổ đỏ vuông đẹp. Pháp lý chuẩn. ",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818577.2281525
"4,5 tỷ VNĐ","Yên Phúc, Văn Quán, Hà Đông", 48m2, 4,, 4, 4,," * Bán Nhà * mặt ngõ, lô góc đường Yên Phúc, Hà Đông. chính chủ xây, nhà thoáng, thiết kế đẹp, ở ngay, an sinh đỉnh, DT 48m, 4T, MT 4.6m, nở hậu, giá chỉ 4.5 tỷ. + Vị Trí: thoáng đẹp, yên tĩnh, an ninh tốt, an sinh tuyệt đỉnh. + 20 mét ra phố, 200m sang KĐT Văn Quán, trên 300m ra đường Phùng Hưng, 19/5, Nguyễn Khuyễn.. trung tâm tiện ích, giao thông thuận tiện. + Sổ đỏ nở hậu đẹp, sẵn sàng giao dịch. * Nhanh tay LH: 0983858722 Tình nhà phố ( chuyên mua, bán, nhận ký gửi có uy tín trong giới nhà đất quận Hà Đông – Hà Nội ). ",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818578.5730333
"2,2 tỷ VNĐ","Vân Canh ,Hoài Đức.", 40m2,,, 4,,,"+ Chính chủ bán nhà vân canh diện tích 40m 4t mt5.5 nhỉnh 2 tỷ. Nhà mới tinh, rất gần đường lớn, cạnh UBND Vân Canh thiết kế: - Sổ đỏ nở hậu.- Giao thông thuận tiện lắm. +  Nhà rất gần đường, gần UBND Vân Canh, chỉ 1 km ra đường Trần Hữu Dực, Phương Canh, Đại học Công Nghiệp.Lh:Thành Tâm 0586434444,0983717822",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818579.680076
"3,95 tỷ VNĐ","Đường Bát Khối, Phường Long Biên, Long Biên, Hà Nội", 30m2,,,,,,"+ Vị trí nhà ngay cạnh công viên điều hoà, Trường cấp 1-2 Long Biên¸gần nhà Thờ cổ đi lễ rất gần, cùng rất nhiều tiện ích. Ô tô đỗ cổng. + Ngõ 129 Bát Khối ô tô phóng vèo vèo, thông sang Khu Công viên di chuyển tiện lợi. + Thiết kế:  + Tầng 1 phòng khách, bếp, wc. + Tầng 2: phòng khách. + Tầng 3,4: 1 ngủ rộng + wc. + Tầng 5: phòng thờ + sân cảnh. +Sổ đỏ chính chủ, giao dịch ngay",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818580.8798592
"14,6 tỷ VNĐ",Đường Nguyễn Thị Định phường Trung Hòa, 50m2, 4, 8, 7, 6, 6,"+ PHÂN LÔ- NHÀ MỚI, ĐẸP - THANG MÁY- GARA Ô TÔ. + MẶT NGÕ Ô TÔ VÀO NHÀ, GẦN PHỐ - KINH DOANH VĂN PHÒNG. ------------------------------  + Vị trí: Mặt ngõ Ô tô nằm trong khu phân lô phố Nguyễn Thị Định thông Đỗ Quang, dân trí cao, an sinh đỉnh; Gần phố với nhiều Toà chung cư, văn phòng, trường học, khách Hàn, Nhật nhiều.  + Nhà rất gần mặt phố, giao thông thuận thông các tuyến Trần Duy Hưng, Hoàng Đạo Thuý, Đỗ Quang, Hoàng Ngân…  - Nhà mới, thiết kế 7 tầng, thang máy với phong cách hiện đại, trẻ trung, rất Phù hợp khách mua để ở kết hợp kinh doanh cho thuê văn phòng, spa, phòng khám.  + Pháp lý: Sổ đỏ chính chủ vuông đẹp sẵn sàng giao dịch.  + Liên hệ: Mr Huấn – 0862385889 (Miễn Môi giới).",22/06/2022,Tin thường,batdongsan_so_com_vn_1673818581.950994
