price,address,Diện tích,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Details,Ngày đăng,Loại tin,id,Hướng
"3,9 tỷ VNĐ","Đường Huỳnh Tấn Phát, Thạch Bàn, Long Biên", 36m2, 4, 4, 5, 4, 5,"
    Bán nhà đường Huỳnh Tấn Phát.Cạnh Công Viên, hồ điều hòa, 2 thoáng, ôtô đỗ cổng, 35m, 5 Tầng ,4 ngủ nhỉnh 3 tỷ + Vị trí rất đẹp, Cách hồ, công viên chỉ 100m, Nhà 2 thoáng, trước nhà thoáng rộng. + Thiết kế 5 tầng, tầng 1 phòng MT rộng, Nhà mới tinh, khung cột bê tông kiên cố, chắc chắn. + Cánh Aeon Mall Long Biênchỉ vài phút di chuyển, 100m ra hồ điều hòa, Công viên Thạch bàn , xung quanh trường, chợ, bệnh viện, tiện ích ngập tràn. + Nhà đẹp ở ngay. Full nội thất. Khách chỉ việc xách valy về ở.+ Thông các lối. Thạch bàn, Nguyễn Văn Linh, Cổ Linh. Thuận tiện di chuyển. LH: E Hoàn 0868246333
",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791257.4775321,
"7,5 tỷ VNĐ","Đường Giải Phóng, Phương Liệt, Thanh Xuân", 60m2, 4, 4, 4, 4, 4,"Bán nhà Giải Phóng, ngõ thông - ô tô đỗ cửa, nhà siêu đẹp 60m² x 4 tầng x 4 ngủ.+ Nhà phân lô, khu vip đẳng cấp, hàng xóm toàn cán bộ công chức rất thân thiện, dân trí cao.+ Nhà thiết kế đẹp, sang trọng, tỉ mỉ từng chi tiết, đủ công năng, 2 thoáng trước sau, view sân chơi mát mẻ cực hiếm.+ Sổ đỏ chính chủ sẵn sàng giao dịch.Gọi ngay để được tư vấn và xem nhà miễn phí.Em Nam 0973.659.609hoặc inb Zalo/FB.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791258.5656202,
"6,3 tỷ VNĐ","Đường 1, Gia Thụy, Long Biên", 40m2, 4, 6, 6, 5, 4,"Bán nhà Mặt ngõ 2 Ô tô tránh nhau, ngõ thông ô Tô vào nhà, DT40m2, 6 Tầng Vị trí đẹp, kinh doanh buôn bán tốt,gần Garden, gần trường tiểu học thạch bàn B, gần chợ đồng dinh. Giá chào 6.3Tỷ nhỉnh xíu, có thương lượng",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791259.5559785,
"3,55 tỷ VNĐ",Tòa CT2B CHung cư Nam Đô Complex, 90m2,,,,,,"Cần bán gấp căn hộ Nam Đô 90m2 T19 CT2B 2PN chỉ 3,55 tỷDiện tích căn hộ 90m2 thiết kế 2 phòng ngủ 2wc, nội thất siêu xịn, xem là mê, chủ làm xong chưa ở nên hiện tại đồ đạc mới tinh, Chủ nhà để lại toàn bộ nội thất như hình+ Nhà Ban công hướng Đông Nam mùa hè thoáng mát mùa đông ấm áp, có cửa sổ phòng khách, phòng ngủ master.+ Khu vực trung tâm, tiện ích ngập tràn: Sân chơi, thể dục người lớn trẻ em.+ Dưới toà nhà bao gồm các dịch vụ: Bể bơi 4 mùa; phòng gym, thể dục, thể hình tiêu chuẩn; spa; hiệu tóc; nhà khoa; quầy thuốc; nhà hàng tiệc cưới Thanh Thuỷ & siêu thị Winmart hàng nghìn m².Căn hộ phong thuỷ tốt. Gia đình nhiều tài sản nên cần bán bớt để con cái về sống cùng bố mẹ.Chung cư tầm trung nhưng giá dịch vụ lại rất rẻ: 4 nghìn đồng/1m² sàn. Gửi xe máy 45k/xe; ô tô 1,2tr. Giá điện nước theo giá quy định của nhà nước.+ Sổ đỏ lâu dài, sẵn sàng giao dịch.Liên hệ: Mrs Phượng 0974352054 - Tư vấn tận tâm, miễn phí 24/24h (zalo, Fb) , hỗ trợ tư vấn Pháp lý, vay vốn.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791261.195594,
"5,2 tỷ VNĐ","Đường Dương Văn Bé, Minh Khai, Hai Bà Trưng", 118m2,, 12, 21, 3, 2,"Căn góc 118 - 128m²: 5 - 6 tỷ (VAT).Penthouse: 7 - 16 tỷ (140 - 340m²) view sông Hồng, logia rộng 3m, trần cao 5m - 3 căn duy nhất.Căn 3PN 118m: 5.2 tỷ.Chung cư mới, sở hữu lâu dài, nhận nhà ngay.Bàn giao full nội thất liền tường (thiết bị bếp, nvs đầy đủ).Căn hộ smart home: Chuông cửa thông minh có hình, khóa cửa thông minh 4 chức năng, chiếu sáng cảm ứng...---------Khuôn viên rộng tràn ngập cây xanh cho con trẻ thoải mái chạy nhảy vui đùa gần gũi thiên nhiên.Vườn dạo bộ trên không cho người già thảnh thơi dạo bộ.Vườn thượng uyển view sông Hồng cho vợ chồng trẻ ngồi tựa vai nhau, cụng ly bia, ngắm hoàng hôn sau 1 ngày làm việc mệt mỏi.--------Vị trí: Nằm giữa trung tâm khu đô thị Sinh Thái Ao Mơ 29 ha, cạnh Park Hill - Times City.Sở hữu tầm view panorama khu biệt thự Ao Mơ triệu đô (700tr - 1 tỷ/m) sắp triển khai.Ngân hàng cho vay tới 65%, ân hạn nợ gốc và lãi suất tới 24 tháng.Thanh toán 95% được tặng ngay 300 - 360tr.Liên hệ ngay để được tư vấn 24/7.Mr. Kiên 0397353383Liên hệ ngay để đi xem nhà...!",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791272.3558757, Đông bắc
3 tỷ VNĐ,"Đường Phú Đô, Phú Đô, Nam Từ Liêm", 32m2, 4, 3, 5, 4,,"+ Chính chủ cần Bán Nhà, Phường Phú Đô, Quận Nam Từ Liêm, diện tích 32 m2 x 5 tầng giá thương lượng. + Nhà nằm vị trí đẹp, ngõ rộng, thoáng, nhà chủ tự xây, gần nhiều tiện tích như: Chợ, Trường Cấp 1,2 Phú Đô, Bệnh Viện Hồng Ngọc… an sinh cực tốt. + Thiết kế thông sàn mỗi tầng 1 phòng vệ sinh khép kín: Tầng 1: Phòng khách + bếp. Tầng 2,3,4: Mỗi tầng 1 phòng + vệ sinh khép kín. Tầng 5: Phòng thờ + sân phơi. Sổ đỏ phân lô. + LH;Hoàng Bắc,ĐT: 0377 610 275, chuyên nhà đất hà nội, dẫn khách xem nhà và Tư vấn miễn phí 24/7 ",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791273.4080613,
4 tỷ VNĐ,"Đường Huỳnh Tấn Phát, Thạch Bàn, Long Biên", 60m2, 4, 3, 4, 5, 4,"Bán nhà Phố Huỳnh Tấn Phát. Vị trí  rất đẹp , Thông tứ tung .60m,4 Tầng .5 phòng ngủ 4.5 tỷ. LH0916488589.  + Vị trí rất đẹp, Cạnh Aeon Mall Long Biên, gần hồ điều hòa Thạch bàn, công viên, xung quanh trường, chợ, bệnh viện, tiện ích ngập tràn. Ngõ thông tứ tung. Cách Công Viên Hồ chỉ 150m.  + Thiết kế 4 tầng mới tinh, khung cột bê tông kiên cố, chắc chắn, giếng trời thoáng sáng, sân để xe rộng rãi.  + Nhà đẹp ở ngay. Thông các lối. Thạch bàn, Nguyễn Văn Linh, Cổ Linh. Thuận tiện di chuyển  LH: E Thu - 0916488589 Chuyên BĐS Long Biên.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791277.0181785,
4 tỷ VNĐ,"Đường Ngô Quyền, Vạn Phúc, Hà Đông", 35m2, 4, 2, 5, 4,,"- Bán nhà Phố Ngô Quyền, 3 bước ra phố Ngô Quyền, Cầu Am, Vạn Phúc.- Xung quanh là cán bộ Học viện Chính trị đang ở, dân trí cao, hàng xóm thân thiện.- Nhà gần HV Chính trị, gần Bưu điện Hà Đông, chợ Hà Đông, trường tiểu học Vạn Bảo Vạn phúc,  - Giao thông thuận tiện, phố Ngô Quyền đang mở rộng, tương lai tươi sáng, tiện ích ngập tràn.- Diện tích rộng 35m, nhà 5 tầng, nhà dân xây cực kỳ chắc chắn, chủ để 99% nội thất.* Pháp lý chuẩn, Sổ đỏ vuông vắn, thương lượng trực tiếp chủ nhà.  - Liên hệ Mr Hiển - Chuyên thổ cư Hà Nội. Hotline 24/7: 0964 128 088 (tư vấn 100% miễn phí, nhiệt tình, uy tín).",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791278.9350438,
"5,4 tỷ VNĐ",Xa La- Hà Đông, 58m2,,,,,,"Bán nhà Xa La, Hà Đông 58m, ô tô tránh, kinh doanh hơn 5 tỷ Cô tôi bán nhà riêng tại Xa La, Hà Đông đường ô tô tránh diện tích rộng 58m thiết kế các tầng thoáng sáng, gần phố, nội thất hiện đại vừa ở vừa kinh doanh có hơn 5 tỷ cực hiếm. Bán kính xung quanh nhà hưởng trọn tiện ích Khu đô thị Xa La gần khu dân cư, phố xá tấp nập người qua lại. Giao thông thuận tiện giáp Thanh Trì gần Yên Xá lên Văn Quán qua Mậu Lương sang Đa Sỹ. Gia chủ thành đạt bán đi ở Biệt thự rộng hơn. Sổ vuông sẵn sàng giao dịch. Giá: 5.4 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) gặp trực tiếp chủ nhà.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791280.0221362,
"5,4 tỷ VNĐ",Bế Văn Đàn - Hà Đông, 58m2,,, 4,,,"Bán nhà Bế Văn Đàn, Hà Đông, ô tô tránh kinh doanh 58mx4 tầng hơn 5 tỷ Cần bán nhà đẹp phố Bế Văn Đàn, Hà Đông, đường trước nhà ô tô tránh diện tích rộng 58m thiết kế các tầng thoáng sáng, nội thất hiện đại vừa ở vừa kinh doanh quá hiếm. Khu vực phố cổ lúc nào cũng sầm uất ngày đêm, xung quanh đầy đủ tiện ích trường chợ, bệnh viện, ngân hàng, bưu điện, bến xe rất thuận tiện. Giao thông đi muôn nơi giáp Quang Trung gần Nguyễn Viết Xuân sang Cù Chính Lan ra Nguyễn Thái Học hàng xóm Cầu Đơ sang Trần Nhật Duật. Sổ vuông sẵn sàng giao dịch. Giá: 5.4 tỷ ( gia lộc). Liên hệ : Huyền Hà Đông ( 0363703491- 0965472910) gặp trực tiếp chủ nhà.",31/10/2022,Tin thường,batdongsan_so_com_vn_1673791280.8628874,
