address,gen_descrip,Diện tích,Mức giá,Mặt tiền,Đường vào,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,id,Hướng nhà,Hướng ban công
"['Hà Nội', 'Hoàn Kiếm', 'Phường Hàng Bồ', 'Phố Hàng Vải']","
Hiếm có khó tìm đẳng cấp mặt phố - giá trị thương mại lớn phố vip kinh doanh.Mặt phố Hàng Vải 140m² mặt tiền lộc kinh doanh nhất quận.Khu vực trung tâm Hoàn Kiếm, nhiều khách mua, ít nhà bán.Nhà hiện trạng 2 tầng, mặt tiền kinh doanh đẹp.Diện tích: 140m².Giá chào: 76 tỷ (Có đàm phán).Sổ đỏ chính chủ, sẵn sàng giao dịch.Lh xem Bđs: Em Linh 0343 841 *** không trung gian, Môi giới.            ",140 m²,76 tỷ,6.6 m,6 m,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Nội thất cơ bản,30/11/2022,07/12/2022,Tin thường,35398585,batdongsan_com_vn_35398585,,
"['Hà Nội.', 'Nam Từ Liêm', 'Phường Tây Mỗ', 'Dự án Vinhomes Smart City']","
Lần đầu tiên CĐT mở bán loại hình Shop (Shopping Center) - Togo Shop.Vị trí đắc địa nằm ngay tại tầng 1 Parking Zone 3, cạnh 2 phân khu căn hộ cao cấp là The Tonkin và Masteri, gần công viên trung tâm hồ điều hoà cát trắng.Diện tích căn shop đa dạng từ 55 - 130m².Giá tốt nhất chỉ từ 2,9 tỷ/căn Shop kinh doanh vạn lời.Mở bán đợt đầu tiên! Số lượng có hạn.Liên hệ em Minh ngay để nhận tư vấn: 0834 930 *** ",55 m²,2.9 tỷ,,,,,,,,24/11/2022,04/12/2022,Tin thường,35939071,batdongsan_com_vn_35939071,,
"['Hà Nội', 'Hoài Đức', 'Xã An Thượng']","
* 43,6m² đất thổ cư xã An Thượng - Hoài Đức - Hà Nội.- Ô tô đỗ cửa.- Cách đường ô tô tránh nhau 15m.* Bán kính 200m.- Gần UBND xã An Thượng.- Trường mầm non.- Trường cấp 1.- Trường cấp 2.- Chợ dân sinh.- 1km ra tới ĐL Thăng Long.* Quý anh chị nào đang quan tâm vui lòng xin LH: E Quyền 0927 669 *** để đi xem thực địa.            ",43.6 m²,42 triệu/m²,,3.5 m,,,,Sổ đỏ chính chủ.,,30/11/2022,07/12/2022,Tin thường,35329258,batdongsan_com_vn_35329258,Tây,
"['Hà Nội', 'Ba Đình', 'Phường Vĩnh Phúc', 'Đường Vĩnh Phúc']","
Bán nhà riêng phố Vĩnh Phúc - Ba Đình.Diện tích: 35m² x 5 tầng, mặt tiền 3.8m.Nhà mới thiết kế hiện đại, sân rộng, nhiều thoáng, nhà mới ở ngay.Vị trí trung tâm Q. Ba Đình, gần Hồ Tây, Đội Cấn, Hoàng Hoa Thám, tiện ích trường, Trạm xung quanh không thiếu thứ gì.Thiết kế:Tầng 1: Khách, bếp, wc.Tầng 2,3,4: Mỗi tầng 1 phòng ngủ, wc.Tầng 5: Phòng thờ, sân phơi.Pháp lý chuẩn, sẵn bàn giao.Diện tích: 35m².Giá bán: 4.1 tỷ (Có thương lượng).Lh xem nhà: Em Linh 0343 841 *** Không trung gian, Môi giới.            ",35 m²,4.1 tỷ,3.8 m,3 m,5 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,30/11/2022,07/12/2022,Tin thường,35736995,batdongsan_com_vn_35736995,,
"['Hà Nội.', 'Nam Từ Liêm', 'Phường Tây Mỗ', 'Dự án Vinhomes Smart City']","
Vinhomes SmartCity - Thành phố thông minh nổi bật với những công nghệ hiện đại, đặc trưng với nhà để xe nổi Parking Zone cho khách hàng sự thuận tiện nhất khi gửi xe.Nếu các loại hình thường thấy như Shop chân đế, shophouse chỉ có 2,3 chỗ để oto do mặt tiền hạn hẹp, thì giờ các khách hàng đã hoàn toàn không phải lo lắng khi loại hình Shop mới này sở hữu chỗ để xe bạt ngày khi nằm ngay tại tầng 1 của Parking Zone.Diện tích đa dạng từ 50 - 130m².- Phù hợp mọi hình thức kinh doanh, từ quán ăn sáng bánh mì, quán cắt tóc, hiệu thuốc, quán lẩu, đồ nướng,..Giá chỉ từ 2,9 tỷ/căn.Tiến độ thanh toán siêu giãn chia làm 10 đợt.Lhe em Minh ngay để nhận tư vấn vì số lượng căn chỉ có hạn: 0834 930 *** ",55 m²,2.9 tỷ,,,,,,,,24/11/2022,04/12/2022,Tin thường,35939779,batdongsan_com_vn_35939779,,
"['Hà Nội', 'Cầu Giấy', 'Phường Dịch Vọng Hậu', 'Đường Xuân Thủy']","
Bán gấp nhà Xuân Thuỷ Cầu Giấy - dân xây - ở hoặc cho thuê giữ tiền - 7P - 42m², 5T, nhỉnh 5 tỷ.- Vị trí trung tâm Cầu Giấy, xung quanh tổ hợp nhiều trường ĐH lớn, khu dân trí cao, an ninh tốt.- Nhà thuộc khu Xuân Thuỷ, ngõ rộng thoáng, sinh viên nhiều vô kể, tiện ích bạt ngàn.- Nhà dân xây 5T chắc chắn, hiện chủ đang cho thuê cả nhà, 7P dòng tiền ổn định gần 25 triệu/th. Khách mua ở hoặc tiếp tục cho thuê thoải mái.- Sổ đỏ vuông đét trước sau, sẵn sàng giao dịch.- LH ngay em Oanh: 0986 608 *** chuyên nhà đẹp Cầu Giấy, Từ Liêm.            ",42 m²,5.05 tỷ,3.8 m,5 m,5 tầng,7 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,30/11/2022,07/12/2022,Tin thường,35988908,batdongsan_com_vn_35988908,,
"['Hà Nội', 'Gia Lâm', 'Xã Dương Xá', 'Dự án Vinhomes Ocean Park Gia Lâm']","
Bán nhanh căn 2 ngủ, 2 WC tòa S2.05, Vinhomes Ocean Park, Gia Lâm, Hà Nội.Thông tin chi tiết căn hộ:Ban công hướng: Tây Bắc.Cửa chính hướng: Đông Nam.Thiết kế: 2 phòng ngủ, 2 vệ sinh, phòng khách, bếp.View hồ San Hô, thoáng không bị che chắn.Diện tích căn hộ: 62.6m².Nội thất: Thiết kế đầy đủ đồ.Giá: 1.85 tỷ, bao toàn bộ thuế phí.Liên hệ xem nhà: Thu Hà BĐS Nhà Mới.Hotline: 0523 663 ***Facebook, zalo, viber, imessage).Email: thuhanhamoi@gmail.com ",62.6 m²,1.85 tỷ,,,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Nội thất: Thiết kế đầy đủ đồ.,30/11/2022,07/12/2022,Tin thường,35988906,batdongsan_com_vn_35988906,Đông - Nam,Tây - Bắc
"['Hà Nội', 'Hà Đông', 'Phường Văn Quán', 'Dự án New Skyline']","
Cực hot - bán căn hộ 98m² dự án New Skyline Văn Quán 2PN + 1.- Ban công Tây Bắc.- Tầng thấp.- Vị trí trung tâm Văn Quán - Hồ Văn quán - Tiêm chủng VNVC.- Có sẵn sàn gỗ, thiết bị vệ sinh, tủ bếp...- Đã Có sổ sẵn sàng giao dịch.- Gia 3,8 tỷ.- Liên hệ xem trực tiếp: 0399 494 *** ",98 m²,3.8 tỷ,,,,2 phòng,,Sổ đỏ,,30/11/2022,07/12/2022,Tin thường,35874781,batdongsan_com_vn_35874781,,Tây - Bắc
"['Hà Nội', 'Hoài Đức', 'Xã Vân Côn']","
- Chính chủ mở bán lô thổ cư Vân Côn - Hoài Đức - Hà Nội.- Diện tích: 54,6m².- Mặt tiền: 4,5m (bằng hậu vuông vắn).- Hướng: Tây.Tiện tích đi kèm rất nhiều.- Trường mầm non.- Trường tiểu học.- 200m ra ĐL Thăng Long.- Gần hồ điều hoà... Vv và mây mây.- Gía chỉ nhỉnh tỷ là vào việc ạ.- Ib/call: E Quyền 0927 669 *** để đi xem thực địa.            ",54.6 m²,31 triệu/m²,4.45 m,3.5 m,,,,Sổ đỏ riêng biệt,,30/11/2022,07/12/2022,Tin thường,35315815,batdongsan_com_vn_35315815,Tây,
"['Hà Nội', 'Cầu Giấy', 'Phường Yên Hòa', 'Đường Yên Hòa', 'ngõ 259', 'Yên Hòa Condominium']","
Chung cư N02 Yên Hòa, lô góc, 68m², 2PN + 2WC, view thoáng mát, full nội thất, full tiện ích.+ Diện tích 68m² gồm 2PN, 2WC, phòng khách, phòng bếp thông thoáng.+ Toà chung cư N02 ngõ 259 Yên Hoà ở vị trí đắc địa nằm ngay ngã tư Trần Kim Xuyến với Hạ Yên.+ Full nội thất chủ tặng lại cho khách mua.+ Sổ đỏ chính chủ sẵn sàng giao dịch.+ Giá bán 2.95 tỷ.+ Liên hệ xem nhà Mr Dân.            ",68 m²,2.95 tỷ,,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,30/11/2022,07/12/2022,Tin thường,35988898,batdongsan_com_vn_35988898,,
