address,gen_descrip,Diện tích,Mức giá,Hướng nhà,Hướng ban công,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,id,Mặt tiền,Đường vào,Số tầng
"['Hà Nội', 'Hoàng Mai', 'Phường Hoàng Văn Thụ', 'Đường Hoàng Mai', 'Dự án Feliz Homes']","
Căn hộ 02 phòng ngủ, diện tích thông thủy 77,2 m². Ban công hướng Tây Nam view hồ Đền Lừ gió mát, siêu thoáng, 02 logia, không gian đa năng, phòng ngủ master rộng rãi. Nhận nhà quý 1/2023, chủ đầu tư đang hoàn thiện các bước cuối cùng. Vị trí đắc địa, kết nối giao thông thuận tiện dễ dàng tới Trung tâm Thủ đô, và các trung tâm thương mại, bệnh viện trường đại học,... Cùng với 44 tiện ích đẳng cấp 05 sao về chất lượng sẽ cho bạn trải nghiệm như resort giữa lòng Thủ đô. Chủ nhà cắt lỗ do cần vốn cho nhu cầu cá nhân. Hỗ trợ vay vốn ngân hàng trong bối cảnh room tín dụng bị giới hạn, chủ nhà bao thuế và phí liên quan. Liên hệ chính chủ: Anh Đoàn 0869 535 *** ",77.2 m²,3 tỷ,Đông - Bắc,Tây - Nam,2 phòng,2 phòng,Hợp đồng mua bán.,Nội thất cơ bản theo tiêu chuẩn chung của chủ đầu tư trong hợp đồng mua bán.,21/11/2022,01/12/2022,Tin Vip 3,35589702,batdongsan_com_vn_35589702,,,
"['Hà Nội', 'Long Biên', 'Phường Bồ Đề', 'Đường Nguyễn Văn Cừ', '390', 'Berriver Long Biên']","
Em cần bán gấp căn Penthouse 2 tầng tại Berriver 390 Nguyễn Văn Cừ, Long Biên cách Phố Cổ 1 km.- Diện tích: 248 m² (Thông thủy).- Ban công: Đông Nam, cửa chính: Tây Bắc.- View trọn Sông Hồng, hồ hàng không K10.- Vị trí trung tâm: Ngay tại 390 Phố Nguyễn Văn Cừ, mất 5 phút di chuyển đến Phố Cổ, 10 Phút đến Hồ Hoàn Kiếm...- Liên kết vùng vượt trội: Ngay cạnh trường cấp 1 - 2 Ngọc Lâm, trường mầm non quốc tế Sakura Kids, trường cấp 3 Nguyễn Gia Thiều, bệnh viện Tâm Anh, Coonng viên quận Long Biên.- Bàn giao thô, hoàn thiện mặt ngoài, logia dài 10 m, tầm view panorama.- Đã có sổ đỏ, sẵn sang tên - nhận nhà ở ngay.Quý Anh/Chị cần xem thực tế, nhận toàn bộ thông tin, tư vấn miễn phí 24/7.Vui lòng liên hệ:Em Dương: 0769 026 *** ạ!            ",248 m²,10.5 tỷ,Tây - Bắc,Đông - Nam,6 phòng,6 phòng,Sổ đỏ/ Sổ hồng,"Bàn giao thô, hoàn thiện mặt ngoài.",21/11/2022,28/11/2022,Tin Vip 3,35911621,batdongsan_com_vn_35911621,,,
"['Hà Nội', 'Hai Bà Trưng', 'Phường Vĩnh Tuy', 'Đường Dương Văn Bé', 'Dự án Sunshine Garden']","
Mình chuyển vào Nam công tác nên cần bán gấp căn chung cư G3 - 2x - 06 (108,7m²) ban công Đông Nam giá 3,7 tỷ. Nhận nhà ở ngay.- Nội thất nguyên bản chủ đầu tư.- Tầng đẹp - trên 20 - Hướng mát Đông Nam.- Đã có sổ đỏ.* Tiện ích:Nhận nhà ở luôn, Sunshine Garden đã và có tiện ích gì?- Siêu thị Sunshine Mart khai trương 08/03/2020.- Nhà thuốc An Tâm.- Khuôn viên cây xanh, đường dạo bộ, bể bơi thác tràn, vườn thượng uyển trên không với khung cảnh Châu Âu.- Trường mầm non quốc tế Sunshine Maple Bear với diện tích 1000m tại tòa G3 khai trương tháng 6/2020.- Các Shophouse ngay dưới chân tòa nhà với diện tích từ 100 - 300m sắp đi vào hoạt động, với sự xuất hiện của các nhãn hàng nổi tiếng sẽ mang lại cho cư dân những trải nghiệm tiện ích đầy đủ và cao cấp.* Nội thất chủ đầu tư bao gồm:- Hệ thống bếp và tủ bếp thương hiệu Hafele.- Điều hòa âm trần Daikin.- Full WC thương hiệu Kohler.- Đèn, trần thạch cao, sàn gỗ.Lh để xem nhà 0971 735 *** ",108.7 m²,3.7 tỷ,Đông - Nam,Đông - Nam,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,21/11/2022,28/11/2022,Tin Vip 3,35621163,batdongsan_com_vn_35621163,,,
"['Hà Nội.', 'Nam Từ Liêm', 'Phường Tây Mỗ', 'Dự án Masteri West Heights']","
Với số vốn tự có ban đầu chỉ từ 450tr thì mua nhà ở đâu có chính sách hỗ trợ tốt nhất và đẳng cấp trong thời điểm này.Masteri West C - căn hộ view hồ cao cấp nhất - tại Vinhomes Smart City. Cam kết giải ngân ngay không ảnh hưởng room tín dụng.Tiện ích nổi bật:Là phân khu duy nhất có 2 hầm gửi xe và ngay cạnh nhà để xe nổi 10 tầng của Vinhomes.Bàn giao full nội thất cao cấp liền tường đến từ các thương hiệu danh tiếng như: Hafele, Koller, Daikin, Panasonic,...Tiêu chuẩn quản lý dịch vụ 5 sao J. Marriot Gồm 22 tiện ích độc quyền, 4 bể bơi vô cực panorama trên nóc 4 tòa nhà, rạp chiếu phim, phòng lọc không khí tươi.Là tòa duy nhất có mặt ban công Đông Nam tại Masteri West Heights. View Parorama thành phố cực chất.Vị trí đẹp nhất toàn dự án Vinhomes Smart City: Đối diện hồ công viên trung tâm, hưởng trọn view công viên hồ 4,8ha., bể bơi 4 mùa ngay trong tòa nhà.Đặc biệt căn hộ được trang bị kính Low - e 3 lớp kịch trần giúp tránh nóng, tránh nắng, cản tia UV tối đa nhưng vẫn đảm bảo tầm view hồ tuyệt vời.Nằm cạnh tuyến đường chính kết nối với hệ sinh thái tiện ích của Vinhomes Smart City, nhìn ra hồ và công viên trung tâm.Gần cầu vượt số 1, kết nối dễ dàng với các trục đường giao thông quan trọng như: Lê Trọng Tấn, Đại lộ Thăng Long, đường Vành đai 3,5, đến các quận Thanh Xuân, Hà Đông, Hoài Đức.Được bao quanh bởi 3 tuyến đường sắt đô thị số 5, 6 và 7.Gần các tiện ích nổi bật của khu vực Nam Từ Liêm và Hà Đông: Aeon Mall (4,3km), sân vận động Mỹ Đình (6,8 km), Trung tâm Hội nghị Quốc gia, siêu thị Big C (6,6km), Keangnam Landmark72 (7,6km),Ưu đãi dành riêng cho các khách hàng đầu tiên gói quà tặng lên tới 70tr.Chính sách ưu đãi lớn nhất từ trước đến nay.Quà tặng lên tới 70 triệu cho 30 khách hàng đầu tiên.Chiết khấu ngay 13,5 % cho khách hàng thanh toán sớm.Chiết khấu 7% khi thanh toán chuẩn.Miễn phí 3 năm phí dịch vụ.Thanh toán 10% ký ngay HĐMB.Hỗ trợ vay tối đa 80% GTCH.Lãi suất 0% trong 24 tháng.Tặng gói bảo hiểm theo chính sách của Techcombank.Masteri West Height - chuẩn mực sống quốc tế mới tại hà nội. Chúng tôi luôn tự hào đem tới những không gian sống tốt nhất đến với khách hàng.Liên hệ tư vấn ngay để chọn các căn đẹp nhất dự án và tham quan nhà mẫu.Hotline: 0963 152 ***Email: thongcb@skyrealty.com.vn ",61 m²,62 triệu/m²,Đông - Bắc,Tây - Bắc,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Nội thất đầy đủ.,21/11/2022,01/12/2022,Tin Vip 3,35898350,batdongsan_com_vn_35898350,,,
"['Hà Nội', 'Hà Đông', 'Phường Dương Nội', 'Đường Lê Trọng Tấn', 'Dự án Geleximco Lê Trọng Tấn']","
Văn phòng BĐS chúng tôi chuyên tư vấn mua, bán và cho thuê nhà, đất liền kề, biệt thự tại khu đô thị Geleximco - Lê Trọng Tấn. Đến với VP chúng tôi quý khách sẽ được tư vấn tận tâm và được hưởng mức giá cả cạnh canh, cụ thể một số thông tin sản phẩm như sau:* Nền nhà liền kề - biệt thự khu A, B, C, D Geleximco - Lê Trọng Tấn.Khu C.Lô C61 DT 80m² giá 9,3 tỷ cả nhà và đất.Lô góc diện tích 80m² giá 9,2 tỷ cả nhà và đấtLô C16 DT 160m², giá 95tr/m² + xây.Lô C10 cạnh đường thông Aeonmall 101m² giá 13,4 tỷ sổ đỏ.Lô C47 DT 80m², hướng Tây Nam, giá 9tỷ.Lô C24 DT 200m² đường to cổng số 2, giá 102tr/m².Lô C25 DT 150m² đường to cổng số 2, giá 105tr/m².Lô C34 DT 240m², giá 95tr/m² + xây thô, có sổ đỏ.Lô C12 DT 240m², giá 100tr/m² + xây thô.Lô C22 DT 160m² giá 89tr/m + tiền nhà 2,1 tỷ.Lô C21 DT 160m² view trường học giá 96tr/m + xây thô.Khu D:Lô biệt thự D39 DT 320m² giá 80tr/m².Lô D29 DT 144m², mặt đường đôi, giá 16 tỷ.Lô D24 DT 144m², hoàn thiện cơ bản giá 15,3 tỷ.Lô D10 DT 114m², hướng Tây Bắc giá 85tr/m² đất + xây.D11 DT 134 m² gần chung cư view biệt thự, giá 86tr/m đất.Lô D6 mặt vườn hoa DT 120m², giá 12.2 tỷ + sổ.BT D19 DT 266m², giá 85tr/m² + xây.Lô D47 DT 87m², giá 9.5 tỷ có sổ đỏ.Khu B:Khu B cũ không giáp Vin:Lô B28 mặt TTTM giá 90tr/m² + xây.Lô B50 DT 85m², giá 9.8 tỷ.Lô B32 DT 240m², giá 78tr/m² - 80tr/m có sổ đỏ + xây, ô góc giá 85tr/m².Lô B21 DT 60m², giá 8.6 tỷ cả nhà và đất, đường to vị trí kinh doanh.Lô B25 DT 120m², giá 102tr/m đất + xây thô.Khu B mới giáp Vin:Lô B5 - 75m², giá 7,7 tỷ cả nhà và đấtLô B9, - 90m² Tây Bắc, giá 9,4 tỷ cả nhà và đất.Lô B9 DT 90m² hướng Đông Nam đường thông vin, gía 125tr/m² + xây thô.Lô B43 DT 100m², chưa xây, giá 102tr/m² đất.Lô B10 đường thông vin giá 12,8 tỷ cả nhà và đất.Quý khách hàng quan tâm xin liên hệ để được tư vấn và đi xem miễn phí: Mr Kiên: 0961 228 *** or Ms Hạnh: 0913 034 ***Chúng tôi cam kết: Thông tin tư vấn pháp lý chuẩn, giá cả cạnh tranh, minh bạch.Địa chỉ VP bất động sản Tiến Kiên: Lô C7 ô 40 lô góc khu C Geleximco mặt đường Lê Trọng Tấn.            ",100 m²,102 triệu/m²,Đông - Nam,,,,Hợp đồng mua bán với chủ đầu tư hoặc một số lô đã ra sổ hồng.,,21/11/2022,01/12/2022,Tin Vip 3,13933625,batdongsan_com_vn_13933625,,,
"['Hà Nội.', 'Cầu Giấy', 'Phường Mai Dịch', 'Đường Phạm Văn Đồng', 'số 9', 'The Nine']","
Chính sách ưu đãi tốt nhất từ trước đến nay - trực tiếp chủ đầu tư GP. Invest mở bán quỹ căn đặc biệt cuối cùng của dự án chung cư cao cấp The Nine, số 9 Phạm Văn Đồng, Cầu Giấy, Hà Nội:- Hỗ trợ lãi suất 0% và ân hạn nợ gốc đến hết 30/6/2023 hoặc 31/12/2023, thời gian vay lên đến 25 năm.- Chiết khấu 2% cho khách hàng thanh toán sớm.- Miễn phí 3 năm phí dịch vụ và tặng thẻ tập gym tại phòng tập 5* Level Fitness trị giá 15 triệu.* Chỉ từ 4.4 tỷ để sở hữu căn hộ 2 ngủ và 2 ngủ + 1, diện tích thông thủy 75 - 87m².* Chỉ từ 5,2 tỷ để sở hữu căn hộ 3 phòng ngủ, diện tích từ 91 - 162m².* 245/350 quỹ căn dành cho khách hàng Việt Nam.- Vị trí vàng cửa ngõ phía Tây thành phố, hai mặt đường Phạm Văn Đồng - Doãn Kế Thiện.- Thiết kế Mỹ phóng khoáng, toà nhà phủ vách kính ngoại cỡ đầu tiên tại Hà Nội chạm trần chạm sàn, low - e 2 lớp cách âm cách nhiệt.- Bàn giao nội thất cao cấp chuẩn khách sạn 5*: Điều hoà âm trần Mitsubishi, sàn gỗ aqua chống ẩm 12ml nhập khẩu Hàn Quốc, tủ bếp bếp từ Boss nhập khẩu Đức, thiết bị vệ sinh sen vòi âm tường âm trần HansGrohe nhập khẩu Đức, bồn cầu két nước liền khối Accents Thuỵ Sĩ... Đặc biệt trang bị hệ thống cấp khí tươi và lọc bụi mịn trong từng căn hộ.- Tiện ích đẳng cấp 5 sao với trung tâm thương mại siêu thị Aeon Nhật, quảng trường cây xanh, sân chơi trẻ em, trường mầm non song ngữ, văn phòng hạng A, phòng gym tiêu chuẩn Mỹ, 2 bể sục thư giãn jacuzzi 60m² và 40m², sân bóng rổ tiêu chuẩn thi đấu cao 9,5m, vườn treo kết hợp cafe, Sky Garden, khu nướng BBQ, khu tập yoga...- Sở hữu lâu dài.- Sẵn sãng bàn giao nhà ngay sau khi ký Hợp đồng.Phụ trách bán hàng chủ đầu tư GP. Invest: Ms. Nguyễn Nhàn 0912 921 *** - nhan.nguyen@gpinvest.vnPhòng bán hàng: Số 9 Phạm Văn Đồng (số 1 Doãn Kế Thiện), Cầu Giấy, Hà Nội.            ",88 m²,51.5 triệu/m²,,,3 phòng,3 phòng,,Cao cấp,21/11/2022,28/11/2022,Tin Vip 3,30953413,batdongsan_com_vn_30953413,,,
"['Hà Nội', 'Thanh Trì', 'Xã Tam Hiệp', 'Đường Tựu Liệt']","
Tôi chính chủ bán nhà Tựu Liệt, Tam Hiệp, Thanh Trì.- Vị trí: Mặt đường bờ sông Tựu Liệt. Đường trước nhà là đường nhựa, ô tô tải chạy qua. Kinh doanh buôn bán gì cũng tốt. Gần cầu Bằng B, Tựu Liệt, gần chợ, trường, giáp khu đô thị Linh Đàm...- Đặc điểm: Nhà xây độc lập. Diện tích 42m², 4,5 tầng, thiết kế tầng lửng phòng khách, mỗi tầng 2 phòng ngủ, tổng 4 phòng ngủ, 1 phòng thờ, 1 sân phơi, đủ công năng sử dụng.- Giá bán 3,8 tỷ.- Pháp lí: Sổ đỏ chính chủ.- Liên hệ xem nhà: 0912 775 *** ",42 m²,3.8 tỷ,,,4 phòng,3 phòng,Đã có sổ đỏ.,Đầy đủ.,21/11/2022,01/12/2022,Tin Vip 3,33428757,batdongsan_com_vn_33428757,4 m,4 m,5 tầng
"['Hà Nội', 'Long Biên', 'Phường Đức Giang', 'Dự án Green House']","
Tôi có mấy xuất ngoại giao Penhouse chung cư Green House Việt Hưng.Vị trí: Tầng 17 khu đô thị Việt Hưng, (04 căn/sàn).Khu đô thị Việt Hưng, view hồ UBND quận Long Biên cực đẹp.Tòa nhà tiện ích, cây xang môi trường sống xanh, sạch đẹp, gần các KHu của Vin và khu biệt thư cao cấp.Diện tích: 238m² và 243m².Bàn giao thô khách hàng tự hoàn thiện theo ý của mình.Thanh toán linh hoạt, ký hợp đồng trực tiếp với HUD.Giá bán: Đảm bảo rẻ nhất khu vực LOng Biên.Liên hệ a Kiên HUD 0904 990 *** ",238 m²,20.5 triệu/m²,,,4 phòng,5 phòng,Hợp đồng mua bán,Bàn giao thô ,21/11/2022,01/12/2022,Tin Vip 3,35899335,batdongsan_com_vn_35899335,,,
"['Hà Nội', 'Thanh Trì', 'Xã Tân Triều', 'Dự án KĐTM Cầu Bươu']","
Hiện nay gia đình đang có nhu cầu chuyển đổi nên cần bán gấp căn biệt thự Cầu Bươu, diện tích 125m² nhà xây 4 tầng kiên cố, tất cả các phòng đều có ánh sáng tự nhiên (có sổ đỏ), đường 2 ô tô tránh nhau thoải mái. Nay cần bán gấp, rất hợp lý giành cho nhà đầu tự hoặc để ở. Liên hệ 0813 252 *** ",125 m²,13 tỷ,,,,,,,21/11/2022,28/11/2022,Tin Vip 3,35709900,batdongsan_com_vn_35709900,8 m,15 m,4 tầng
"['Hà Nội', 'Hoài Đức', 'Xã An Khánh', 'Đường Vân Lũng']","
Lô đất rất đẹp.Diện tích 48m², nằm tại Vân Lũng - An Khánh - Hoài Đức (là trung tâm nhất của An Khánh).Ngay cạnh trường Vinshool và UBND An Khánh.Đất có sổ đỏ riêng, mặt tiền 4m.Ô tô ra vào thoải mái, trải nhựa asphalt.Giá bán cực tiếc 2,65 tỷ (khẳng định tìm khắp An Khánh không có lô đất nào đẹp và rẻ như lô này đâu ạ) vì em đang có việc gấp.Liên hệ: Em Thắng 0976 185 *** để xem đất và sổ đỏ.            ",48 m²,2.65 tỷ,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,21/11/2022,01/12/2022,Tin Vip 3,35889535,batdongsan_com_vn_35889535,4 m,5 m,
